Sgnyea,Prvcnm_id,Prvcnm,Gdp0101,Gdp0102,Gdp0103,Gdp0106,Gdp0113,Gdp0114,Gdp0115,Gdp0116
2019,120000,天津市,14104.28,185.23,4969.18,8949.87,1.3,35.2,63.5,90370.63
2019,620000,甘肃省,8718.3,1050.48,2862.42,4805.4,12,32.8,55.1,32994.56
2019,230000,黑龙江省,13612.68,3182.45,3615.21,6815.03,23.4,26.6,50.1,36182.77
2019,340000,安徽省,37113.98,2915.7,15337.9,18860.38,7.9,41.3,50.8,58495.57
2019,640000,宁夏回族自治区,3748.48,279.93,1584.72,1883.83,7.5,42.3,50.3,54217
2019,460000,海南省,5308.93,1080.36,1099.03,3129.54,20.3,20.7,59,56506.83
2019,430000,湖南省,39752.12,3646.95,14946.98,21158.19,9.2,37.6,53.2,57540.26
2019,650000,新疆维吾尔自治区,13597.11,1781.75,4795.5,7019.86,13.1,35.3,51.6,54280
2019,540000,西藏自治区,1697.82,138.19,635.62,924.01,8.2,37.4,54.4,48902
2019,420000,湖北省,45828.31,3809.09,19098.62,22920.6,8.3,41.7,50,77386.54
2020,142,中国,1013567.002,78030.9003,383562.3537,551973.7482,7.6986,37.8428,54.4585,71828.1484
2020,210000,辽宁省,25114.96,2284.61,9400.91,13429.44,9.1,37.4,53.5,58872.39
2020,630000,青海省,3005.92,334.3,1143.55,1528.07,11.1,38,50.8,50818.6
2020,540000,西藏自治区,1902.74,150.65,798.25,953.84,7.9,42,50.1,52344.98
2020,420000,湖北省,43443.46,4131.91,17023.9,22287.65,9.5,39.2,51.3,74440.47
2020,120000,天津市,14083.73,210.18,4804.08,9069.47,1.5,34.1,64.4,101614.21
2020,440000,广东省,110760.94,4769.99,43450.17,62540.78,4.3,39.2,56.5,88210.04
2020,370000,山东省,73129,5363.76,28612.19,39153.05,7.3,39.1,53.5,72151.35
2020,520000,贵州省,17826.56,2539.88,6211.62,9075.07,14.2,34.8,50.9,46266.7
2020,220000,吉林省,12311.32,1553,4326.22,6432.1,12.6,35.1,52.2,50799.75
2020,620000,甘肃省,9016.7,1198.14,2852.03,4966.52,13.3,31.6,55.1,35994.81
2020,320000,江苏省,102718.98,4536.72,44226.43,53955.83,4.4,43.1,52.5,121230.95
2020,350000,福建省,43903.89,2732.32,20328.8,20842.78,6.2,46.3,47.5,105818
2020,360000,江西省,25691.5,2241.59,11084.83,12365.08,8.7,43.1,48.1,56871.06
2020,130000,河北省,36206.89,3880.14,13597.2,18729.54,10.7,37.6,51.7,48564
2020,140000,山西省,17651.93,946.68,7675.44,9029.81,5.4,43.5,51.2,50527.92
2020,150000,内蒙古自治区,17359.82,2025.12,6868.03,8466.66,11.7,39.6,48.8,72062.35
2020,110000,北京市,36102.55,107.61,5716.37,30278.57,0.3,15.8,83.9,164889.47
2020,310000,上海市,38700.58,103.57,10289.47,28307.54,0.3,26.6,73.1,155768.08
2020,330000,浙江省,64613.34,2169.23,26412.95,36031.16,3.4,40.9,55.8,100620.32
2020,410000,河南省,54997.07,5353.74,22875.33,26768.01,9.7,41.6,48.7,55435.01
2020,530000,云南省,24521.9,3598.91,8287.54,12635.46,14.7,33.8,51.5,51975.2
2020,340000,安徽省,38680.63,3184.68,15671.69,19824.26,8.2,40.5,51.3,63426.47
2020,510000,四川省,48598.76,5556.58,17571.11,25471.07,11.4,36.2,52.4,58125.54
2020,610000,陕西省,26181.86,2267.54,11362.58,12551.74,8.7,43.4,47.9,66291.58
2020,500000,重庆市,25002.79,1803.33,9992.21,13207.25,7.2,40,52.8,78170.36
2020,450000,广西壮族自治区,22156.69,3555.82,7108.49,11492.38,16,32.1,51.9,44308.95
2020,230000,黑龙江省,13698.5,3438.29,3483.51,6776.7,25.1,25.4,49.5,42634.61
2020,430000,湖南省,41781.49,4240.45,15937.69,21603.36,10.1,38.1,51.7,62900.25
2020,650000,新疆维吾尔自治区,13797.58,1981.28,4744.45,7071.85,14.4,34.4,51.3,53593.24
2020,460000,海南省,5532.39,1135.98,1055.26,3341.15,20.5,19.1,60.4,55130.94
2020,640000,宁夏回族自治区,3920.55,338.01,1608.96,1973.58,8.6,41,50.3,54527.82
2021,210000,辽宁省,27584.075,2461.7574,10875.2283,14247.0893,8.9246,39.4257,51.6497,65026
2021,640000,宁夏回族自治区,4522.3088,364.4773,2021.5527,2136.2788,8.0595,44.7018,47.2387,62549
2021,420000,湖北省,50012.9369,4661.667,18952.902,26398.3679,9.3209,37.896,52.7831,86416
2021,230000,黑龙江省,14879.19,3462.97,3975.29,7440.93,23.2739,26.7171,50.009,47266
2021,430000,湖南省,46063.0863,4322.9171,18126.0873,23614.0819,9.3848,39.3506,51.2647,69440
2021,440000,广东省,124369.6716,5003.6601,50219.1918,69146.8197,4.0232,40.379,55.5978,98285
2021,620000,甘肃省,10243.3051,1364.7218,3466.5611,5412.0222,13.3231,33.8422,52.8347,41046
2021,142,中国,1143669.717,83085.5179,450904.4676,609679.7315,7.2648,39.4261,53.3091,80975.7935
2021,630000,青海省,3346.6341,352.6517,1332.6092,1661.3732,10.5375,39.8194,49.6431,56398
2021,540000,西藏自治区,2080.1728,164.117,757.28,1158.7703,7.8896,36.4047,55.7055,56831
2021,520000,贵州省,19586.4224,2730.9222,6984.704,9870.7962,13.9429,35.6609,50.3961,50808
2021,340000,安徽省,42959.1753,3360.5941,17613.1909,21985.3903,7.8228,40.9998,51.1774,70321
2021,140000,山西省,22590.1608,1286.8711,11213.1347,10090.155,5.6966,49.6373,44.6661,64821
2021,150000,内蒙古自治区,20514.1947,2225.2277,9374.1936,8914.7734,10.8473,45.6961,43.4566,85422
2021,130000,河北省,40391.27,4030.34,16364.22,19996.71,9.9782,40.5142,49.5075,54172
2021,110000,北京市,40269.55,111.34,7268.6,32889.61,0.2765,18.0499,81.6736,183980
2021,530000,云南省,27146.7644,3870.1711,9589.3688,13687.2245,14.2565,35.3242,50.4194,57686
2021,310000,上海市,43214.85,99.97,11449.32,31665.56,0.2313,26.4939,73.2747,173630
2021,220000,吉林省,13235.5152,1553.84,4768.28,6913.3952,11.7399,36.0264,52.2337,55450
2021,450000,广西壮族自治区,24740.86,4015.51,8187.9,12537.45,16.2303,33.0946,50.6751,49206
2021,500000,重庆市,27894.02,1922.03,11184.94,14787.05,6.8905,40.098,53.0115,86879
2021,350000,福建省,48810.3558,2897.7397,22866.3198,23046.2963,5.9367,46.8473,47.216,116939
2021,370000,山东省,83095.9,6029.03,33187.16,43879.71,7.2555,39.9384,52.8061,81727
2021,510000,四川省,53850.79,5661.86,19901.38,28287.55,10.514,36.9565,52.5295,64326
2021,330000,浙江省,73515.7577,2209.0852,31188.5714,40118.1011,3.0049,42.4243,54.5708,113032
2021,360000,江西省,29619.673,2334.2914,13183.2083,14102.1733,7.8809,44.5083,47.6108,65560
2021,410000,河南省,58887.4053,5620.8248,24331.6468,28934.9337,9.545,41.3189,49.136,59410
2021,610000,陕西省,29800.9793,2409.3899,13802.5237,13589.0657,8.0849,46.3157,45.5994,75360
2021,320000,江苏省,116364.2,4722.42,51775.39,59866.39,4.0583,44.4943,51.4474,137039
2021,120000,天津市,15695.0458,225.4132,5854.2652,9615.3674,1.4362,37.3001,61.2637,113732
2021,650000,新疆维吾尔自治区,15983.6469,2356.0571,5967.3632,7660.2266,14.7404,37.3342,47.9254,61725
2021,460000,海南省,6475.2,1254.44,1238.8,3981.96,19.373,19.1315,61.4956,63707
2022,620000,甘肃省,11201.6,1515.3,3945,5741.2,13.5,35.2,51.3,44968
2022,440000,广东省,129118.6,5340.4,52843.5,70934.7,4.1,40.9,54.9,101905
2022,430000,湖南省,48670.4,4602.7,19182.6,24885.1,9.5,39.4,51.1,73598
2022,650000,新疆维吾尔自治区,17741.3,2509.3,7271.1,7961,14.1,41,44.9,68552
2022,210000,辽宁省,28975.1,2597.6,11755.8,14621.7,9,40.6,50.5,68775
2022,640000,宁夏回族自治区,5069.6,407.5,2449.1,2213,8,48.3,43.7,69781
2022,230000,黑龙江省,15901,3609.8,4648.9,7642.2,22.7,29.2,48.1,51096
2022,340000,安徽省,45045,3513.7,18588,22943.3,7.8,41.3,50.9,73603
2022,520000,贵州省,20164.6,2861.2,7113,10190.4,14.2,35.3,50.5,52321
2022,130000,河北省,42370.4,4410.3,17050.1,20910,10.4,40.2,49.4,56995
2022,540000,西藏自治区,2132.6,180.2,804.7,1147.8,8.4,37.7,53.8,58438
2022,420000,湖北省,53734.9,4986.7,21240.6,27507.6,9.3,39.5,51.2,92059
2022,220000,吉林省,13070.2,1689.1,4628.3,6752.8,12.9,35.4,51.7,55347
2022,610000,陕西省,32772.7,2575.3,15933.1,14264.2,7.9,48.6,43.5,82864
2022,330000,浙江省,77715.4,2324.8,33205.2,42185.4,3,42.7,54.3,118496
2022,310000,上海市,44652.8,97,11458.4,33097.4,0.2,25.7,74.1,179907
2022,410000,河南省,61345.1,5817.8,25465,30062.2,9.5,41.5,49,62106
2022,530000,云南省,28954.2,4012.2,10471.2,14470.8,13.9,36.2,50,61716
2022,370000,山东省,87435.1,6298.6,35014.2,46122.3,7.2,40,52.8,86003
2022,140000,山西省,25642.6,1340.4,13840.8,10461.3,5.2,54,40.8,73675
2022,150000,内蒙古自治区,23158.6,2653.7,11241.8,9263.1,11.5,48.5,40,96474
2022,320000,江苏省,122875.6,4959.4,55888.7,62027.5,4,45.5,50.5,144390
2022,110000,北京市,41610.9,111.5,6605.1,34894.3,0.3,15.9,83.9,190313
2022,350000,福建省,53109.9,3076.2,25078.2,24955.5,5.8,47.2,47,126829
2022,500000,重庆市,29129,2012.1,11693.9,15423.1,6.9,40.1,52.9,90663
2022,360000,江西省,32074.7,2451.5,14359.6,15263.7,7.6,44.8,47.6,70923
2022,460000,海南省,6818.2,1417.8,1310.9,4089.5,20.8,19.2,60,66602
2022,630000,青海省,3610.1,380.2,1585.7,1644.2,10.5,43.9,45.5,60724
2022,142,中国,1210207.244,88345.122,483164.4972,638697.6252,7.3,39.9241,52.7759,85698.1071
2022,120000,天津市,16311.3,273.1,6038.9,9999.3,1.7,37,61.3,119235
2022,510000,四川省,56749.8,5964.3,21157.1,29628.4,10.5,37.3,52.2,67777
2022,450000,广西壮族自治区,26300.9,4269.8,8938.6,13092.5,16.2,34,49.8,52164
