year,regionid,regionName,Gdp0101,Gdp0102,Gdp0103,Gdp0106,Gdp0113,Gdp0114,Gdp0115,Gdp0116,Ftec0101,Ftec0102,Ftec0103,Ifa0101,Ifa0102,Ifa0104,Pop01,Pop04,Pop05,Pop30,Tpt0101,Tpt0103,Tpt0104,ccnl1s,e1s,egdp1s,hdmsp1s,hviirs1s,viirs1s,vl1s,panda1s,ccnl1m,e1m,egdp1m,hdmsp1m,hviirs1m,panda1m,viirs1m,vl1m
2014,620000,甘肃省,6836.8208,900.76,2926.4508,3009.613,13.1751,42.8043,44.0207,26433,864062,532948,331113,7884.131,7759.6316,,2591,1510.9429,1079.8371,2061,3403.435,138084,114080,,87632005783,298820.7268,,1564212.353,281814.7161,159003.6082,55901042.67,,205606.1666,0.701106674,,7.741797898,88.99738828,0.112165155,0.073539626
2014,230000,黑龙江省,15039.3764,2611.36,5544.4064,6883.61,17.3635,36.8659,45.7706,39226,3890093,1733524,2156569,9828.9942,9537.8774,,3833,1609.4767,2223.5233,3744,6019.334,162464,135033,,1.70E+11,574963.4215,,1154848.604,451814.5276,267426.8437,156694721.2,,375891.7558,1.270378745,,10.35080677,199.8111796,0.143967035,0.099021146
2014,420000,湖北省,27379.2176,3176.89,12852.4003,11349.9273,11.6033,46.9422,41.4545,47145,4303962,2664242,1639720,22915.3003,22441.6718,,5816,2578.2328,3237.7672,5107,4059.31,236933,224184,,99909503985,345927.1838,,1444664.043,364929.509,264721.3104,86842100.83,,535617.5946,1.854525132,,9.080962279,343.4581418,0.360817282,0.304149764
2014,210000,辽宁省,28626.58,2285.75,14384.64,11956.19,7.9847,50.2492,41.766,65201,11399826,5874518,5525307,24730.803,24426.8339,,4391,1446.8345,2944.1655,6013,5129.573,115430,100854,,1.51E+11,510902.7422,,1943298.459,726577.4054,459959.0746,38732754.38,,1042407.366,3.537505752,,10.54980124,168.9281698,0.792205637,0.582767877
2014,540000,西藏自治区,920.8326,91.6413,336.8419,492.3451,9.952,36.5801,53.4674,29252,225495,210087,15408,1069.2315,1069.2315,,318,235.7809,81.7691,61,786.345,75470,54443,,1.02E+11,352539.1793,,374190.651,37684.5299,21542.1582,-11620257.73,,84777.64621,0.292328615,,6.8029755,-7.065801481,0.00572859,0.003805344
2014,340000,安徽省,20848.7476,2392.3905,11077.675,7378.6821,11.475,53.1335,35.3915,34425,4917730,3148537,1769193,21875.5779,21256.2939,,6083,3093.1547,2989.7454,4862,3548.443,174373,169639,,1.24E+11,434242.0824,,1601793.035,538158.1067,391247.9739,115067207.8,,885587.1825,3.088990751,,10.47015118,598.3504878,0.699596448,0.591031484
2014,520000,贵州省,9266.39,1280.45,3857.44,4128.5,13.8182,41.6283,44.5535,26437,1077133,939726,137407,9025.7514,8778.4029,,3508,2104.4732,1403.5668,2763,2373.101,179079,107573,,50206558076,178011.4683,,1333907.98,272118.6884,178015.2261,39194552.79,,284020.0105,1.007016235,,8.569884371,170.2603787,0.295516484,0.224646847
2014,440000,广东省,67809.85,3166.82,31419.75,33223.28,4.6701,46.3351,48.9948,63469,107658447,64608701,43049746,26293.9336,25843.057,,10724,3431.68,7292.32,7693,4026.983,212094,197131,,3.67E+11,1251650.053,,2806823.663,1439170.306,1096228.659,49387206.69,,2077222.703,7.093274111,,14.84629846,213.8644936,1.558000018,1.37904348
2014,220000,吉林省,13803.14,1524.01,7286.59,4992.54,11.041,52.7894,36.1696,50160,2638079,577759,2060320,11339.6212,11107.941,,2752,1243.8005,1508.5795,2578,4520.487,96041,88667,,92657627237,317340.4113,,1395386.482,301946.5065,186478.8126,97851526.51,,484955.521,1.660910052,,8.33107166,318.7296592,0.245879077,0.176458171
2015,320000,江苏省,70116.38,3986.05,32044.45,34085.88,5.6849,45.7018,48.6133,87995,54556045,33864478,20691567,46246.8689,45905.1694,,7976,2670.4652,5305.8348,,2723.837,158805,151459,,3.80E+11,1309014.266,,2654519.09,1585988.966,1217960.495,162239928.8,,3752046.283,12.90350535,,18.80338938,1127.07879,2.754422346,2.458012682
2015,520000,贵州省,10502.56,1640.61,4147.83,4714.12,15.621,39.4935,44.8854,29847,1222142,994862,227279,10945.5434,10676.703,,3530,2046.7571,1482.743,,2810.115,186407,120613,,51283569671,183417.7103,,1325044.875,285467.1322,186104.234,41305511.05,,290208.284,1.037599509,,8.712045145,179.4303406,0.310012678,0.234854794
2015,220000,吉林省,14063.13,1596.28,7005.71,5461.14,11.3508,49.8162,38.833,51086,1887739,461375,1426364,12705.2873,12508.5936,,2753,1230.4587,1522.8613,,5052.66,97326,90087,,94580229007,326146.1983,,1484412.298,338501.6881,199208.9979,101520496.3,,495436.7358,1.706998163,,8.479438112,330.6805149,0.27564645,0.188504286
2015,610000,陕西省,18021.8609,1597.63,9082.13,7342.1009,8.865,50.3951,40.74,47626,3049850,1478876,1570974,18582.2428,18231.0291,,3793,1747.8144,2045.1856,,4549.168,170069,153845,,1.36E+11,471633.8547,,1775451.122,584272.0414,368086.2713,108261001.5,,661219.8242,2.289586026,,9.904042017,369.394678,0.498390217,0.364858985
2015,150000,内蒙古自治区,17831.5088,1617.4219,9000.577,7213.5099,9.0706,50.4757,40.4537,71101,1273115,565001,708114,13702.2217,13529.1519,,2511,996.8829,1514.1571,,12094.185,175374,163767,,2.29E+11,779334.1342,,2430208.039,487248.1639,255605.9058,98238124.41,,200046.9464,0.679843731,,7.952992055,52.85590683,0.0655393,0.039952368
2015,110000,北京市,23014.59,140.21,4542.64,18331.74,0.6092,19.7381,79.6527,106497,31944057,5466682,26477375,7495.9934,7446.0198,,2170,292.5,1878,,1284.753,21885,21885,,84371721210,292791.4695,,494950.0039,406569.6464,308165.9409,47377251.93,,5137100.667,17.82705427,,23.47346194,1896.391522,4.068355733,3.583350385
2015,210000,辽宁省,28669.016,2384.03,13041.97,13243.016,8.3157,45.4915,46.1928,65354,9594712,5071098,4523614,17917.8936,17640.3698,,4382,1430.8536,2951.5464,,5773.387,120365,106514,,1.53E+11,524799.906,,1953307.329,701715.4854,442230.5015,44128887.86,,1058502.524,3.633730126,,10.49494621,192.4627459,0.76509806,0.560305785
2015,310000,上海市,25123.45,109.82,7991,17022.63,0.4371,31.8069,67.7559,103796,44924072,19591321,25332751,6352.6996,6349.3886,,2415,299.4935,2115.7765,,465.089,13195,13195,,77826852143,267501.5345,,461068.0863,555264.253,434239.9939,8884511.553,,12157652.07,41.58605027,,42.43616368,816.3833908,12.75468834,11.59115523
2015,410000,河南省,37002.16,4209.56,17917.37,14875.23,11.3765,48.4225,40.201,39123,7378056,4306136,3071920,35660.3464,34951.283,,9480,5038.62,4441.38,,5296.173,250584,200470,,1.88E+11,653965.9881,,2126847.514,670149.7069,460492.6317,192120113.4,,1134243.55,3.938242421,,10.54986307,826.3992303,0.720651093,0.575434908
2015,530000,云南省,13619.17,2055.78,5416.12,6147.27,15.0948,39.7684,45.1369,28806,2449128,1661563,787565,13500.6165,13069.3912,,4742,2687.1781,2054.6219,,2929.363,236007,197071,,1.24E+11,426283.8831,,1983037.835,408672.1467,276777.7484,76768544.8,,321398.8198,1.107755287,,8.040846559,155.5519262,0.207016009,0.162922315
2015,440000,广东省,72812.55,3345.54,32613.54,36853.47,4.5947,44.7911,50.6142,67503,102249568,64317208,37932360,30343.0337,29950.4834,,10849,3394.6521,7454.3479,,4035.211,216023,201456,,3.73E+11,1284768.829,,2826696.149,1469198.879,1108695.477,51065068.96,,2118398.368,7.280962797,,15.06008212,221.130245,1.590507997,1.394726598
2015,130000,河北省,29806.11,3439.45,14386.87,11979.79,11.5394,48.2682,40.1924,40255,5151375,3293276,1858098,29448.2706,28905.7383,,7425,3613.7086,3811.2114,,6958.106,184553,178597,,2.20E+11,755985.4729,,2427413.443,822232.0294,454936.4858,171624988.1,,1174104.276,4.028006184,,10.89087347,603.1064095,0.722338937,0.464427501
2015,140000,山西省,12766.49,783.16,5194.27,6789.06,6.1345,40.6868,53.1788,34919,1468132,842077,626055,14074.1545,13744.5907,,3664,1647.7548,2016.3652,,5085.776,140960,137844,,1.61E+11,550967.8167,,1675836.569,508698.499,313600.1526,128104392.4,,1026514.392,3.508205512,,9.693365422,556.1524472,0.552112076,0.39551513
2015,620000,甘肃省,6790.3169,954.09,2494.7675,3341.4594,14.0507,36.7401,49.2092,26165,795202,581181,214020,8754.2269,8626.5969,,2600,1476.8044,1122.7456,,3847.229,140052,120447,,89390398414,307268.516,,1535438.455,271239.7911,151712.5511,58059112.72,,209780.5142,0.720927259,,7.727632502,92.43314886,0.107956226,0.070167491
2015,630000,青海省,2417.05,208.93,1207.31,1000.81,8.644,49.9497,41.4063,41252,193447,164197,29250,3210.6323,3144.1705,,588,292.4497,295.9803,,2349.503,75593,64640,,75659229111,255496.2151,,625305.4863,95061.22949,57843.81851,18657781.8,,108376.2983,0.365968062,,7.362398217,18.67487686,0.02378701,0.016819519
2015,510000,四川省,30053.1,3677.3,13248.08,13127.72,12.236,44.0822,43.6817,36775,5118856,3309290,1809566,25525.9,24965.5648,,8204,4291,3913,,4442.186,315582,266064,,1.37E+11,477640.6501,,2216494.929,613052.1536,420726.6618,99916393.53,,280905.1375,0.979417276,,9.407692822,151.6408232,0.232601964,0.185496865
2015,330000,浙江省,42886.49,1832.91,19711.67,21341.91,4.2739,45.9624,49.7637,77644,34678383,27633211,7045171,27323.3247,26664.7156,,5539,1894.338,3644.662,,2563.651,118015,115568,,2.15E+11,749216.7858,,1999582.961,1095498.653,785406.778,7557226.086,,2128250.37,7.394280918,,17.90985037,52.75479731,1.911702739,1.59267134
2015,360000,江西省,16723.78,1772.98,8411.57,6539.23,10.6016,50.2971,39.1014,36724,4239960,3311674,928287,17388.1278,16993.8969,,4566,2208.8518,2356.7782,,4009.737,156625,129948,,69152196273,240895.7801,,924105.5176,203585.9659,141916.4883,60167736.55,,413196.4969,1.437616288,,8.766029862,273.7233523,0.231543606,0.187559183
2015,500000,重庆市,15717.27,1150.15,7069.37,7497.75,7.3177,44.9784,47.7039,52321,7446684,5518683,1928001,14353.2447,14208.1475,,3017,1178.2644,1838.2856,,1922.785,140551,112889,,44058687172,155846.8631,,695570.5059,222338.9852,159091.4265,36663021.56,,533140.9067,1.885422479,,10.52498316,330.3242746,0.500793531,0.41639961
2015,450000,广西壮族自治区,16803.12,2565.45,7717.52,6520.15,15.2677,45.9291,38.8032,35190,5109055,2793398,2315657,16227.7817,15654.947,,4796,2539.0024,2256.9976,,5117.192,117993,105019,,82156131218,285276.9295,,1436250.004,344339.0666,238421.3252,37877398.35,,346599.203,1.20246479,,8.686659734,124.9681403,0.284016097,0.228518986
2015,120000,天津市,16538.19,208.82,7704.22,8625.15,1.2627,46.5844,52.1529,107960,11428280,5116293,6311988,11831.9889,11814.5712,,1547,268.5505,1278.3995,,1043.743,16550,16550,,69684508867,240041.9616,,486985.1059,399579.9763,271867.2442,15872548.69,,6128861.724,21.10093142,,26.78985292,873.074096,5.49472526,4.344340229
2015,370000,山东省,63002.3325,4979.0794,29485.9021,28537.3509,7.903,46.8013,45.2957,64168,24060780,14392568,9668212,48312.437,47381.4559,,9847,4233.2941,5613.8659,,5434.454,263447,262445,,3.17E+11,1093884.787,,2828543.58,1113035.696,716916.2177,183913057.3,,2050363.807,7.064302757,,12.63756529,805.6638767,1.218953888,0.912361596
2015,350000,福建省,25979.82,2118.1,13064.82,10796.9,8.1529,50.2883,41.5588,67966,16884593,11268011,5616582,21301.377,20973.981,,3839,1435.786,2403.214,,3200.811,104585,87494,,1.21E+11,424428.6806,,1423871.922,618842.1559,436460.2863,-36489355.73,,1000768.39,3.516454272,,12.59473664,-224.9781965,0.953846641,0.781742263
2015,460000,海南省,3702.76,854.72,875.82,1972.22,23.0833,23.6532,53.2635,40818,1396696,374304,1022393,3451.2215,3355.4048,,911,408.776,502.044,,1033.42,26860,26302,,27070208530,94594.53616,,417152.7059,142906.7866,85386.19532,-128087605.5,,809323.0416,2.821362316,,10.69902251,-2637.199597,0.666765969,0.46294764
2015,430000,湖南省,28902.2139,3331.6211,12810.8214,12759.7713,11.5272,44.3247,44.1481,42754,2930180,1913709,1016471,25045.0778,24324.1707,,6783,3331.146,3451.884,,4539.567,236886,213512,,82132561478,286694.2207,,1272293.553,312497.4798,226399.1605,72541769.4,,386324.7924,1.347825166,,8.902676811,259.9957185,0.280002747,0.235727678
2015,340000,安徽省,22005.63,2456.69,10946.8273,8602.1127,11.1639,49.7456,39.0905,35997,4784453,3227017,1557436,24385.9684,23803.9289,,6144,3041.082,3102.518,,4168.814,186940,182877,,1.27E+11,446268.8808,,1610007.686,555609.588,402411.7931,119479822.9,,904429.9562,3.17454365,,10.68716851,621.2961247,0.722283079,0.6078959
2015,650000,新疆维吾尔自治区,9324.8,1559.08,3596.4,4169.32,16.7197,38.5681,44.7122,40036,1966940,1749608,217332,10813.0306,10525.4206,,2360,1245.2295,1114.5005,,5867.64,178263,137012,,2.87E+11,980400.0086,,3214099.851,708678.5403,365812.3444,80248904.24,,175652.338,0.600722149,,8.419189255,31.82581516,0.070263374,0.042146189
2015,230000,黑龙江省,15083.67,2633.5,4798.08,7652.09,17.4593,31.8098,50.731,39462,2101203,803541,1297662,10182.945,9884.2828,,3812,1571,2241.2796,,6233.763,163233,136325,,1.74E+11,590552.1899,,1215748.969,497900.662,253462.1405,167180129.5,,383625.0244,1.30482205,,10.35497762,213.1817755,0.158652008,0.093850383
2015,640000,宁夏回族自治区,2911.77,237.76,1379.6,1294.41,8.1655,47.3801,44.4544,43805,373926,296311,77615,3505.4465,3426.4227,,668,299.0099,368.8701,,1289.469,33240,33045,,35229222207,122859.2661,,494129.5412,167464.3031,103710.5975,26885764.65,,677087.6237,2.361292226,,9.963685849,353.812421,0.550939792,0.396481901
2015,540000,西藏自治区,1026.3911,98.04,376.187,552.1641,9.5519,36.6514,53.7967,31999,91384,58691,32693,1295.6783,1295.6783,,324,234.1007,89.8693,,786.345,78348,58416,,1.04E+11,362225.3629,,563460.1686,43041.15323,25348.15418,-12844864.03,,86374.49122,0.300360484,,6.624073282,-7.810434276,0.006542873,0.00447766
2015,420000,湖北省,29550.1881,3309.84,13503.5569,12736.7912,11.2007,45.697,43.1022,50654,4555258,2921182,1634076,26563.8963,26086.4157,,5852,2524.9223,3326.5778,,4062.285,252980,240936,,1.02E+11,355361.5897,,1375726.514,380253.7782,275041.0946,90040047.09,,546658.7677,1.905103241,,9.342844922,356.1059321,0.375968868,0.31600661
2016,460000,海南省,4053.2,948.35,905.95,2198.9,23.3976,22.3515,54.251,44347,1134843,212580,922263,3890.4453,3747.0251,,917,396.3274,520.6726,,1033.4,28217,27732,,27633336625,97403.98439,,412636.0824,147910.3179,86850.94764,-127171635.5,,826158.9866,2.905156494,,10.9868404,-2618.340664,0.690111147,0.470889248
2016,640000,宁夏回族自治区,3168.59,241.6,1488.44,1438.55,7.6248,46.9748,45.4003,47194,325249,248675,76574,3794.2466,3709.0448,,675,295.0425,379.9575,,1320.1,33940,33767,,36013773498,126798.6907,,481053.749,180541.4169,123980.2144,26807769.53,,692166.298,2.43700595,,10.46947081,352.7860175,0.593962109,0.473971921
2016,340000,安徽省,24407.62,2567.72,11821.58,10018.32,10.5201,48.434,41.0459,39561,4441286,2844668,1596618,27033.3777,26577.3716,,6196,2974.6996,3221.3004,,4242.6,197588,194136,,1.30E+11,459474.9088,,1587761.929,600383.4848,441763.7782,116503051.5,,923856.4847,3.268485025,,10.99519006,605.8168876,0.780488389,0.667342245
2016,430000,湖南省,31551.37,3578.37,13341.17,14631.83,11.3414,42.284,46.3746,46382,2624347,1769254,855093,28353.3256,27688.4452,,6822,3223.395,3598.605,,4719.8,238273,215904,,83881246696,295126.7913,,1302728.49,353450.0383,255720.7604,73091740.52,,394550.0376,1.387468905,,9.100391916,261.9668606,0.316696895,0.26625744
2016,650000,新疆维吾尔自治区,9649.7,1648.97,3647.01,4353.72,17.0883,37.794,45.1177,40564,1763774,1558216,205558,10287.5299,9983.862,,2398,1238.567,1159.433,,5869,182085,144113,,2.93E+11,1009464.804,,2826290.125,719575.172,405065.2824,77942716.06,,179255.0703,0.61853107,,8.900888298,30.9112068,0.071343743,0.046668622
2016,230000,黑龙江省,15386.09,2670.46,4400.69,8314.94,17.3563,28.6017,54.0419,40432,1653918,503553,1150365,10648.3499,10432.5545,,3799,1549.992,2249.008,,6233.8,164502,138512,,1.77E+11,607151.873,,1124133.125,511522.4015,291682.4587,166091022.5,,391286.1842,1.341498965,,10.85641802,211.7929873,0.162992465,0.108002364
2016,540000,西藏自治区,1151.41,115.78,429.17,606.46,10.0555,37.2734,52.6711,35184,78192,47172,31020,1596.0488,1596.0488,,331,233.1564,97.8436,,786.3,82096,71356,,1.06E+11,372898.2092,,355544.9725,46073.02489,27172.96575,-11941110.46,,88118.14845,0.309210503,,6.954576392,-7.260898848,0.007003761,0.004800006
2016,420000,湖北省,32665.38,3659.33,14654.38,14351.67,11.2025,44.8621,43.9354,55665,3938877,2603934,1334943,30011.6538,29503.8751,,5885,2465.815,3419.185,,4138.2,260179,249819,,1.04E+11,365681.1122,,1342386.698,391079.8984,286068.8758,88987848.61,,558045.5613,1.960426485,,9.45088216,351.9445158,0.386672994,0.328676905
2016,320000,江苏省,77388.28,4077.18,34619.5,38691.6,5.2685,44.7348,49.9967,96887,50929641,31905309,19024332,49663.2102,49370.8521,,7999,2582.0772,5416.9228,,2767.4,157304,154405,,3.88E+11,1346053.778,,2660489.302,1662455.911,1277049.362,162457516.2,,3828988.487,13.26861943,,19.11497279,1128.590367,2.887224192,2.577262185
2016,310000,上海市,28178.65,109.47,8406.28,19662.9,0.3885,29.8321,69.7794,116562,43376819,18335213,25041606,6755.8846,6751.6768,,2420,292.82,2127.18,,465.1,13292,13292,,79400820015,274961.2591,,460684.9647,553960.7364,431408.2571,9284628.039,,12403528.05,42.74574636,,42.43536369,853.1494473,12.72474594,11.51556776
2016,530000,云南省,14788.42,2195.11,5690.16,6903.15,14.8434,38.4771,46.6794,31093,1990236,1149031,841205,16119.4004,15662.4894,,4771,2622.6187,2148.3813,,3651.5,238052,200898,,1.26E+11,438505.7712,,1747851.733,399331.0823,281565.7023,77285020.2,,327991.0988,1.139515487,,8.238587584,156.5984323,0.202284221,0.165740693
2016,440000,广东省,80854.91,3694.37,35109.66,42050.88,4.5691,43.423,52.0078,74016,95529801,59860199,35669602,33303.6406,32947.3005,,10999,3387.692,7611.308,,4157.9,218085,204614,,3.81E+11,1320464.586,,2764135.353,1430283.298,1056347.625,52522024.91,,2160492.329,7.483255595,,15.08309742,227.439392,1.548379226,1.328873582
2016,220000,吉林省,14776.8,1498.52,7004.95,6273.33,10.141,47.4051,42.4539,53868,1845289,420201,1425088,13923.1955,13773.1688,,2733,1203.3399,1529.6601,,5052.7,102484,97158,,96517972647,335495.1316,,1336008.616,354230.4812,216154.1163,101352032.4,,505587.1594,1.755929017,,8.668205237,330.1317811,0.288454616,0.20453884
2016,110000,北京市,25669.13,129.79,4944.44,20594.9,0.5056,19.2622,80.2322,118198,28234896,5202284,23032612,7943.8925,7888.6881,,2173,293.355,1879.645,,1264.3,22026,22026,,86161009008,301170.9924,,506010.7137,425585.3367,346521.925,48028477.66,,5246044.178,18.33725428,,24.33388407,1922.458441,4.258637013,4.029353372
2016,360000,江西省,18499,1904.53,8829.54,7764.93,10.2953,47.7298,41.9749,40400,4002841,2979840,1023001,19694.2104,19378.6876,,4592,2153.648,2438.352,,4010.5,161909,134025,,70593795374,247898.1441,,900687.4078,231747.3733,161044.967,60327567.69,,421810.3043,1.479404951,,9.141051086,274.4504781,0.263572306,0.212839698
2016,210000,辽宁省,22246.9,2173.06,8606.54,11467.3,9.7679,38.6865,51.5456,50791,8655690,4306276,4349413,6692.2461,6436.3272,,4378,1428.5414,2949.4586,,5558.9,120613,107959,,1.56E+11,539375.4459,,1839818.255,739105.2143,462646.8051,42148266.9,,1079675.14,3.734651597,,10.58363898,183.8245098,0.805865023,0.58617323
2016,520000,贵州省,11776.73,1846.19,4669.53,5261.01,15.6766,39.6505,44.6729,33246,569962,474279,95682,13203.996,12929.1694,,3555,1985.4675,1569.5325,,3269.5,191626,132264,,52588932700,190213.0763,,1370038.965,350901.1514,245132.2299,40830704.72,,297595.195,1.076041099,,9.2017132,177.367791,0.381072962,0.30934535
2016,610000,陕西省,19399.59,1693.85,9490.72,8215.02,8.7314,48.9223,42.3464,51015,2994722,1583756,1410966,20825.2532,20474.8521,,3813,1702.8858,2110.1142,,4632.6,172471,156844,,1.39E+11,485686.0009,,1675440.173,575776.442,386423.2966,108358488.8,,675096.5726,2.357803346,,10.02623759,369.7273121,0.491143381,0.383035236
2016,150000,内蒙古自治区,18128.1,1637.39,8553.63,7937.08,9.0323,47.1844,43.7833,72064,1164030,439599,724431,15080.0136,14893.9635,,2520,978.012,1541.988,,12338.8,196061,188340,,2.34E+11,801754.7916,,2274066.071,528986.0985,293743.0618,97429644.12,,204099.9853,0.69940215,,8.17883563,52.4209132,0.071153431,0.04591338
2016,630000,青海省,2572.49,221.19,1249.98,1101.32,8.5983,48.5903,42.8114,43531,152920,137006,15914,3528.0548,3455.5124,,593,286.8341,306.1659,,2349.2,78585,69956,,77173020014,262726.8996,,520653.9216,105052.2897,61897.3196,18742490.84,,110544.6927,0.376325161,,7.747035054,18.75966351,0.026287056,0.017998175
2016,410000,河南省,40471.79,4286.21,19275.82,16909.76,10.5906,47.6278,41.7816,42575,7121310,4280551,2840759,40415.0896,39753.9281,,9532,4908.98,4623.02,,5570.8,267441,230288,,1.92E+11,673010.5985,,2073354.357,698426.5342,487142.9474,191404319.1,,1158288.173,4.05293079,,10.59634726,823.3202613,0.751058816,0.608737335
2016,350000,福建省,28810.58,2363.22,14093.47,12353.89,8.2026,48.9177,42.8797,74707,15682619,10367798,5314821,23237.3508,22927.9901,,3874,1410.136,2463.864,,3201,106757,89829,,1.23E+11,436572.2999,,1423236.592,620759.2049,425598.0572,-37412989.33,,1021463.834,3.617065951,,12.63839077,-230.6729373,0.956801467,0.762286968
2016,370000,山东省,68024.49,4929.13,31343.67,31751.69,7.2461,46.077,46.6769,68733,23435585,13709609,9725976,53322.9388,52364.4936,,9947,4076.2806,5870.7194,,5452.3,265720,264752,,3.24E+11,1124712.367,,2826027.365,1163309.076,758369.433,181460059.5,,2092189.126,7.263387124,,12.7679222,794.9180833,1.274011361,0.965115768
2016,130000,河北省,32070.45,3492.81,15256.93,13320.71,10.8911,47.5732,41.5358,43062,4667538,3057554,1609984,31750.0152,31340.0673,,7470,3486.996,3983.004,,6956,188431,182626,,2.25E+11,777330.5464,,2377457.518,815623.0217,495453.7081,168980398.7,,1198191.578,4.141735999,,10.918629,593.8130726,0.716532858,0.505790005
2016,140000,山西省,13050.41,784.78,5028.99,7236.64,6.0135,38.5351,55.4514,35532,1666141,993219,672922,14197.982,13859.351,,3682,1612.3478,2069.6522,,5293.4,142066,139110,,1.64E+11,566653.4333,,1573773.914,495900.4888,322106.637,126790538.3,,1047397.363,3.60808134,,9.736368648,550.4484807,0.538221852,0.406243579
2016,620000,甘肃省,7200.37,983.39,2515.56,3701.42,13.6575,34.9365,51.406,27643,683298,406256,277042,9663.9924,9534.1023,,2610,1443.591,1166.409,,4102.1,143039,125085,,91242891365,316503.5778,,1359648.557,280419.8389,167954.4325,57556977.43,,214127.9266,0.742594977,,8.046255696,91.63372316,0.11160998,0.077679408
2016,330000,浙江省,47251.36,1965.18,21194.61,24091.57,4.159,44.855,50.986,84916,33657591,26786375,6871216,30276.072,29571.0019,,5590,1844.7,3745.3,,2576.9,119053,116869,,2.20E+11,770681.5569,,2048353.412,1162445.63,830001.3321,8026878.165,,2172965.792,7.606124205,,18.26283498,56.03330187,2.028528732,1.68310151
2016,500000,重庆市,17740.59,1303.24,7898.92,8538.43,7.3461,44.5246,48.1293,58502,6275364,4065438,2209926,16048.0951,15931.7829,,3048,1139.952,1908.048,,2102.1,142921,115955,,45113858756,160956.0865,,703309.4902,246076.8081,194774.7032,36343006.4,,545909.2203,1.947233441,,10.98749466,327.4410213,0.554260305,0.509795608
2016,450000,广西壮族自治区,18317.64,2796.8,8273.66,7247.18,15.2683,45.1677,39.5639,38027,4762743,2292641,2470102,18236.7817,17652.9486,,4838,2511.8896,2326.1104,,5192.1,120547,108947,,83953243565,293970.8045,,1380293.153,372407.5489,252157.407,36847435.81,,354180.8369,1.23911016,,8.947194623,121.5700056,0.307167408,0.241684568
2016,120000,天津市,17885.39,220.22,7571.35,10093.82,1.2313,42.3326,56.4361,115053,10265595,4427869,5837725,12779.3878,12756.3593,,1562,266.6334,1295.3666,,1060.9,16764,16764,,71122175977,246834.5188,,486273.1451,403360.5972,285702.4058,16160520.3,,6255306.799,21.69803237,,26.75975029,888.9140569,5.546713534,4.565421108
2016,510000,四川省,32934.54,3929.33,13448.92,15556.29,11.9307,40.8353,47.234,40003,4930625,2794762,2135863,28811.9544,28229.7872,,8262,4196.2698,4065.7302,,4622.7,324138,279200,,1.40E+11,492040.0464,,2056446.455,623889.1663,493159.9072,98149457.26,,287016.7441,1.008943694,,9.785792862,148.9591845,0.236713703,0.217432422
2017,340000,安徽省,27018,2582.2659,12838.2785,11597.4508,9.5576,47.5175,42.9249,43401,5402163,3059612,2342551,29275.0615,28816.3736,,6255,2909.2005,3345.7995,,4274.612,203285,201081,,1.32E+11,469722.5192,,2080723.906,730053.293,548394.8321,114123123.4,,939047.1569,3.34138163,,11.52840761,593.4412404,0.949056949,0.828422466
2017,460000,海南省,4462.54,962.84,996.35,2503.35,21.5761,22.327,56.097,48430,1037406,436591,600815,4244.4012,4125.3963,,926,388.5496,537.4504,,1033.42,30684,30232,,28087479558,100226.6367,,524450.8353,170583.2,104782.5601,-127801064.4,,839736.582,2.989344494,,11.312704,-2631.299995,0.79589693,0.568111025
2017,650000,新疆维吾尔自治区,10881.96,1551.84,4330.89,4999.23,14.2607,39.7988,45.9405,44941,2056853,1763334,293520,12089.1177,11795.6405,,2445,1237.659,1207.341,,5946.905,185338,148554,,2.97E+11,1030701.42,,14500000,828332.4866,482890.3474,72808006.77,,181892.5772,0.631543418,,7.402751578,28.87483869,0.082126708,0.05563505
2017,230000,黑龙江省,15902.6817,2965.25,4060.6017,8876.83,18.6462,25.5341,55.8197,41916,1895120,520925,1374194,11291.9794,11079.6526,,3789,1538.2122,2250.4878,,6232.246,165989,140698,,1.80E+11,619431.1759,,1459489.561,553464.9625,326555.7335,157094914.7,,396964.4564,1.368630022,,10.17853448,200.3214912,0.176357122,0.120915023
2017,420000,湖北省,35478.09,3528.96,15441.75,16507.38,9.9469,43.5248,46.5284,60199,4633719,3048623,1585096,32282.361,31872.5708,,5902,2402.114,3499.886,,4215.544,269484,259591,,1.06E+11,373625.7199,,1934343.973,479096.4627,348929.3858,82523283.51,,566977.3098,2.003017745,,9.345591697,326.377337,0.473697739,0.400900064
2017,640000,宁夏回族自治区,3443.56,250.62,1580.57,1612.37,7.2779,45.8993,46.8228,50765,503952,365107,138845,3728.3788,3640.1215,,682,286.5764,395.4236,,1352.104,34561,34432,,36596660035,129754.095,,651863.0039,211527.8952,143297.4388,25868043.04,,703369.079,2.49380731,,10.12382988,340.4193652,0.695904336,0.547820978
2017,430000,湖南省,33902.96,2998.4,14145.49,16759.07,8.8441,41.7235,49.4325,49558,3603330,2317084,1286246,31959.2273,31328.0788,,6860,3113.1361,3747.0139,,4744.519,239724,217251,,85310889866,301764.6085,,2041734.122,414820.1711,307542.4825,68636286.98,,401274.6129,1.418675035,,8.781455733,245.9981455,0.371685517,0.320214417
