year,city_x,id,province_x,province_id,Gdpct01,Gdpct02,Gdpct03,Gdpct04,GDP_PerCapita,Envirct04,Envirct06,Envirct09,Eect01,Eect02,Eect04,Fict03,Eicct01,bm,ccnl,egdp,hdmsp,hviirs,viirs,viirsl,bmmean,bmmedian,viirslmean
2015,邢台市,130500,河北省,130000,1764.7323,15.62,44.97,39.41,,11979,,100738,729.44,,627,21968,18258871,1477.569412,,16224819943,,165034.7725,55118.38027,23129.25028,4.059256626,1.956481793,0.36976806
2015,邯郸市,130400,河北省,130000,3145.4319,12.81,47.16,40.03,,6101,,191713,943.3,,870,82027,34433153,1522.047843,,26246216838,,201207.6118,80027.3458,40725.28859,4.181450119,2.062778473,0.677399303
2015,呼和浩特市,150100,内蒙古自治区,150000,3090.52,,,,101492,3111,,37983,238.5832,,139,44610,16046355,1965.236794,,15964693579,,195641.302,96345.3639,53077.10778,5.422566944,2.724228218,0.58605825
2015,包头市,150200,内蒙古自治区,150000,3721.93,,,,132253,4138,,104177,223.8642,,81,82417,25829135,2698.649859,,15779717951,,173404.1373,88159.98531,42446.10807,7.492087156,2.65770872,0.287524648
2015,呼伦贝尔市,150700,内蒙古自治区,150000,1596.01,,,,63131,5778,,92456,259.3015,,10,3568,9258485,23269.14483,,40032900576,,118536.9176,243176.6794,13870.72522,79.00321588,21.06694772,0.008931984
2015,兴安盟,152200,内蒙古自治区,150000,502.31,,,,31391,,,,,,,,4253318,5185.121215,,9063427216,,71170.37647,59599.60182,6098.824789,15.75855169,4.722610658,0.019133829
2015,通辽市,150500,内蒙古自治区,150000,1877.44,,,,60138,3488,,41752,319.3714,,54,2139,12886569,5271.757041,,13108075065,,283365.5529,70865.40568,18071.86329,15.14917098,5.184024993,0.055342237
2015,赤峰市,150400,内蒙古自治区,150000,1861.27,,,,43269,3713,,48763,462.6342,,51,8560,12721048,8271.603543,,17942128007,,314372.1647,87752.05464,23083.78595,23.51663641,7.194430756,0.048354305
2015,锡林郭勒盟,152500,内蒙古自治区,150000,1000.1,,,,96025,,,,,,,,6057080,21484.89009,,26139153807,,198697.3961,157694.7357,15332.84907,62.318301,15.76269826,0.013739963
2015,乌兰察布市,150900,内蒙古自治区,150000,913.77,,,,43221,1486,,49655,273.8675,,50,3992,6588156,5429.363125,,13192595025,,233557.8078,68917.83738,13117.68587,15.10495138,5.348627735,0.04496679
2015,巴彦淖尔市,150800,内蒙古自治区,150000,887.43,,,,52987,2874,,37700,174.6587,,26,15289,6644995,5931.498517,,12004091686,,184404,63961.79693,7700.108647,16.45707238,5.731818796,0.022133477
2015,乌海市,150300,内蒙古自治区,150000,559.83,,,,100871,1252,,57359,44.4914,,264,805,3986441,153.9529412,,6290801700,,36939.12941,16965.90972,8860.054931,0.422947641,0.195294118,1.033563031
2015,阿拉善盟,152900,内蒙古自治区,150000,322.58,,,,133187,,,,,,,,3482171,20445.91848,,24087424022,,144856.3804,174116.2332,7766.804863,56.43938896,18.47973775,0.006158416
2015,太原市,140100,山西省,140000,2735.3442,1.37,37.3,61.34,63483,3544,,34473,,,525,85067,20256080,732.98,,17472896230,,130680.6235,101235.5274,70583.50247,2.013681319,1.260124342,2.011943601
2015,大同市,140200,山西省,140000,1053.3703,5.38,41.77,52.85,30989,3726,,58299,,,223,26461,11453535,1397.933333,,15056497350,,167264.2824,65605.23397,35747.47894,3.845897654,1.59117764,0.486534
2015,阳泉市,140300,山西省,140000,595.7008,1.68,49.83,48.5,42688,458,,31096,,,289,30500,6006718,450.3192157,,5104783257,,53740.2,19111.75604,9765.279168,1.237140702,0.504304161,0.420528025
2015,长治市,140400,山西省,140000,1195.3423,4.87,51.13,44.01,35029,5816,,195489,,,243,45118,14415118,1630.904706,,15315897288,,154521.4941,57683.17416,31013.66414,4.480507434,2.346732026,0.44514475
2015,晋城市,140500,山西省,140000,1040.2397,4.73,55.4,39.87,44994,5673,,51043,,,232,25657,11051476,1233.909412,,11021326368,,92314.76078,32855.52862,16389.85054,3.389861021,1.984992826,0.35296225
2015,吕梁市,141100,山西省,140000,955.8013,5.65,56.92,37.43,25003,3583,,155023,,,182,,11664013,2026.776078,,20771313289,,206382.8549,65792.2659,26056.38602,5.56806615,2.546988436,0.243550046
2015,朔州市,140600,山西省,140000,901.1301,6.16,45.09,48.75,51256,1865,,30564,,,152,15420,9370608,1115.335117,,10488712450,,140122.8902,51464.53467,25268.40916,3.064981029,1.620252101,0.457255151
2015,晋中市,140700,山西省,140000,1046.1155,10.12,43.79,46.09,31434,2884,,80364,,,201,37077,13124532,1688.912941,,16199067564,,174199.651,65398.47974,33055.58208,4.639870718,2.393739881,0.400326497
2015,运城市,140800,山西省,140000,1174.0143,16.4,37.52,46.08,22304,6127,,100864,,,360,1745,13706705,1445.538431,,13601627427,,147763.0549,45128.77828,19601.02795,3.971259427,1.508010803,0.280996267
2015,忻州市,140900,山西省,140000,681.2356,9.35,44.7,45.95,21731,2582,,73397,,,122,4280,11196334,2590.253725,,12331437921,,229794.8941,67209.59305,23842.52141,7.116081663,3.59618431,0.183984135
2015,临汾市,141000,山西省,140000,1161.109,7.84,48.53,43.64,26239,5080,,81053,,,213,15660,14012204,2022.059608,,23777384447,,179007.4235,55354.75719,22274.10309,5.555108813,2.337471704,0.220911064
2015,合肥市,340100,安徽省,340000,5660.27,4.7,52.6,42.7,73102,5335,,85036,717.72,,627,250678,58519010,1577.046275,,21692572792,,206318.702,144749.7829,106722.8321,4.33254471,2.629411765,1.971160739
2015,淮北市,340600,安徽省,340000,760.39,7.8,58.1,34.1,35057,5378,,18730,216.5,,792,59979,9252996,330.7235294,,4778493535,,53564.04314,24684.0885,14459.97395,0.908581125,0.381121751,1.091639294
2015,亳州市,341600,安徽省,340000,942.61,20.7,39.3,40,18771,3502,,10518,634.95,,745,65656,7673005,979.8568627,,5617833967,,108114.3294,36166.04831,17046.77391,2.691914458,1.12504332,0.416013559
2015,宿州市,341300,安徽省,340000,1235.83,21.7,37.9,40.4,22415,6127,,18059,649.51,,654,67623,11333940,1287.6,,7964101519,,127594.2667,43221.93921,22319.35207,3.537362637,1.861018275,0.465624643
2015,蚌埠市,340300,安徽省,340000,1253.05,15,48,37,38267,2474,,23596,376.35,,632,139197,14579714,785.8435294,,6688977729,,88399.45098,41798.68366,27025.46848,2.158910795,1.182352941,0.945653778
2015,淮南市,340400,安徽省,340000,901.08,12.4,48.1,39.5,26398,9112,,18853,383.39,,952,21649,9197254,642.0839216,,7760155313,,84568.01961,33384.23699,20285.38077,1.763966817,0.756862745,0.77135211
2015,滁州市,341100,安徽省,340000,1305.7,17,50.3,32.7,32634,5860,,35263,449.06,,332,105886,14576039,1650.987451,,11587891660,,157881.2431,61401.96681,33046.45049,4.53567981,2.502547923,0.513815995
2015,六安市,341500,安徽省,340000,1016.49,17.7,46.1,36.2,21524,2443,,33407,580.53,,390,37868,9934653,1601.275294,,7449234975,,124770.5373,36816.20467,16845.51597,4.399107951,1.463137255,0.231542026
2015,马鞍山市,340500,安徽省,340000,1365.3,5.8,56.7,37.5,60802,7695,,75916,228.5,,566,194002,18598354,602.2431373,,8698167449,,83305.4902,43874.06097,30220.5061,1.654514113,1.018901961,1.584451262
2015,芜湖市,340200,安徽省,340000,2457.32,4.9,57.2,37.9,67592,4933,,39513,384.79,,639,230062,27091936,797.949644,,11492052419,,117603.8314,56253.61897,39110.50986,2.192290357,1.279534821,1.387901333
2015,宣城市,341800,安徽省,340000,971.46,12.5,48.7,38.8,37610,3665,,38754,279.95,,227,79606,12833637,1570.170836,,6185987389,,99578.42353,32039.42677,15138.64841,4.314767331,1.867294118,0.263348787
2015,铜陵市,340700,安徽省,340000,911.6,5.2,61.7,33.1,57387,5338,,23136,170.43,,616,22503,10629256,371.5848504,,3620761045,,39702.55686,15876.02264,9326.178603,1.021124262,0.375388776,0.668893581
2015,池州市,341700,安徽省,340000,544.74,13,46.1,40.9,38014,1422,,13950,161.61,,193,34703,6005372,951.6591111,,3161154874,,47445.08627,14164.65326,5556.958842,2.617030218,0.792219968,0.14240429
2015,安庆市,340800,安徽省,340000,1417.43,13.1,48.4,38.5,31101,4470,,24978,525.48,,404,18074,13855788,1470.085695,,7227273041,,87635.27059,28643.85345,13788.99513,4.040924903,1.202885959,0.219316308
2015,黄山市,341000,安徽省,340000,530.9,10.4,39.9,49.7,38794,737,,3395,147.69,,153,15996,5524751,1132.077939,,4215152320,,39957.15686,10957.30335,3187.899472,3.119007799,0.835429344,0.071179823
2015,成都市,510100,四川省,510000,10801.16,3.45,43.73,52.81,74273,11454,,20607,1228.1,,1013,752000,70069700,2311.90549,,37186243654,,357785.6549,278826.664,189554.9873,6.351388709,2.582744009,2.834891674
2015,自贡市,510300,四川省,510000,1143.11,11.19,58.12,30.68,41447,1693,,7171,327.5,,746,2234,6389500,699.6320384,,1719081926,,44669.32157,15115.8384,6445.652688,1.930061557,0.526021515,0.320717283
2015,攀枝花市,510400,四川省,510000,925.18,3.38,71.45,25.17,75078,2432,,32650,110.6,,150,10012,6445100,580.9164706,,6154479581,,61950.56863,23143.36711,11271.78807,1.604741631,0.53654902,0.338528931
2015,泸州市,510500,四川省,510000,1353.41,12.4,59.61,27.99,31714,3745,,7310,505.7,,414,7040,14637100,1874.555765,,2851043917,,85171.38039,23480.88325,10116.33528,5.177474218,1.123735687,0.181087614
2015,德阳市,510600,四川省,510000,1605.06,12.97,56.28,30.75,45701,5411,,18409,390,,660,20251,9813100,948.4070588,,7681547344,,91464.09412,40846.51394,24776.63398,2.605513898,1.223023965,0.895104029
2015,绵阳市,510700,四川省,510000,1700.33,15.29,50.52,34.19,35754,6890,,13522,545.5,,269,23221,11540900,2591.228235,,9122005923,,138066.4706,50136.76297,24438.27303,7.118758888,2.376339869,0.255385342
2015,广元市,510800,四川省,510000,605.43,16.48,47.16,36.36,23263,407,,9003,305.3,,187,3776,5832300,1947.600784,,4743382991,,82497.27059,25018.42593,10261.10911,5.350551605,1.378954248,0.132547843
2015,遂宁市,510900,四川省,510000,915.81,15.47,56.16,28.37,27868,1419,,2552,378.8,,712,7261,10116100,801.12,,3486663415,,62659.67451,22230.06837,11790.65359,2.200879121,0.554849673,0.474590042
2015,内江市,511000,四川省,510000,1198.58,15.95,59.89,24.17,32080,2617,,31519,420.4,,780,7109,8037600,835.3457593,,2840724710,,60865.86667,21439.34415,8745.139798,2.30438963,0.600560631,0.35175617
2015,乐山市,511100,四川省,510000,1301.23,10.95,58.95,30.1,39973,5098,,35530,353.8,,278,11558,9878100,1930.046916,,4092621713,,98828.38039,32585.92231,12452.87214,5.326208327,1.214688351,0.212534711
2015,南充市,511300,四川省,510000,1516.2,22.12,48.88,29,23881,2614,,4310,742.3,,595,7238,13889800,1698.936471,,5821161045,,105286.0078,40854.17722,24191.45731,4.667407886,1.334762527,0.4132149
2015,眉山市,511400,四川省,510000,1029.86,15.5,56.14,28.36,34379,6402,,17030,349.1,,489,14052,10323700,1151.657609,,2646882377,,75013.99216,25418.60377,9846.138995,3.171362764,0.981612033,0.295575355
2015,宜宾市,511500,四川省,510000,1525.9,14.18,58.32,27.5,34060,22125,,14415,552.1,,416,5501,12955100,2086.326711,,2919550914,,103888.0549,27265.14611,10056.64621,5.762532338,1.228544989,0.165782578
2015,广安市,511600,四川省,510000,1005.61,16.24,51.73,32.03,31046,1337,,14714,467.4,,736,5484,11319700,1003.958431,,2696164971,,70944.65098,24122.07302,12804.91116,2.758127559,0.927010472,0.43388973
2015,达州市,511700,四川省,510000,1350.76,21.53,48.68,29.79,24343,2068,,46321,682.8,,412,8050,13316800,2132.903922,,4752713739,,101169.8706,29667.13683,13953.0853,5.859626158,1.46761653,0.178998814
2015,雅安市,511800,四川省,510000,502.58,14.41,55.9,29.69,32523,815,,11652,154.9,,103,2000,5314100,1715.704292,,2167528536,,76721.21569,22896.11813,5776.123557,4.724826218,1.115659879,0.083182311
2015,巴中市,511900,四川省,510000,501.34,16.75,46.64,36.61,15076,165,,1971,379.5,,309,2476,10303000,1520.396863,,2525804140,,50669.45098,12936.62686,4440.101649,4.176914458,1.053176424,0.076336689
2015,资阳市,512000,四川省,510000,1270.38,19.75,55.33,24.92,35702,822,,6677,503.7,,633,12583,10456500,908.815088,,2097333343,,46517.8549,14019.4198,5522.493426,2.499676456,0.931149283,0.207035503
2015,阿坝藏族羌族自治州,513200,四川省,510000,265.04,,,,28647,,,,91.4,,,,4000400,8102.359273,,8570227837,,128183.5255,70312.99186,4994.40787,22.25922196,5.706388889,0.012665556
2015,甘孜藏族自治州,513300,四川省,510000,213.04,,,,18423,,,,109.2,,,,4218300,12413.64651,,13728933955,,167110.9294,117360.7282,5329.829555,34.14008102,9.824204416,0.007607303
2015,凉山彝族自治州,513400,四川省,510000,1314.84,,,,28276,,,,503.9,,,,10731800,5664.220724,,9145894914,,206965.5725,65193.26296,13956.79016,15.64408228,4.483294118,0.051002094
2015,兰州市,620100,甘肃省,620000,2095.992,2.68,37.34,59.98,56972,4138,,45209,321.8984,,246,83,18037526,1490.154118,,13624257417,,141504.9725,77042.41506,47126.60249,4.093829994,1.651062134,0.717425869
2015,嘉峪关市,620200,甘肃省,620000,190.0442,2.2,57.02,40.78,78336,2743,,48670,20.2544,,68,,1441639,124.7835294,,2604383010,,24521.83529,14163.46477,8566.52111,0.342811894,0.116470588,1.341370981
2015,金昌市,620300,甘肃省,620000,224.5161,8.01,58.21,33.78,47739,2027,,10350,45.6859,,52,,2485887,728.8905882,,3093357891,,41168.38039,16043.19102,6539.548263,2.002446671,0.670196078,0.167704586
2015,白银市,620400,甘肃省,620000,434.2749,13.59,44.73,41.68,25410,569,,9894,180.7636,,86,542,4744632,2082.018431,,5344507122,,102411.3294,29885.99085,7563.365563,5.719830855,2.092384861,0.075365879
2015,天水市,620500,甘肃省,620000,553.7728,17.6,33.51,48.89,16743,495,,7037,367.1723,,257,,6027908,1479.675294,,4868230478,,106662.9333,27118.18248,9183.526158,4.065042017,1.172085561,0.131978886
2015,武威市,620600,甘肃省,620000,416.1873,23.98,36.65,39.37,22931,946,,8643,190.0427,,57,544,6201040,3133.795294,,5238464473,,108870.5961,40888.26434,7767.103466,8.609327731,2.762745098,0.047032644
2015,张掖市,620700,甘肃省,620000,373.5251,25.44,29.41,45.15,30704,1918,,11415,130.0726,,31,799,3128052,3638.366136,,5714703811,,109508.0314,41619.13697,5656.638444,9.995449888,3.252156863,0.028547475
2015,平凉市,620800,甘肃省,620000,347.6994,27.1,27.88,45.02,16595,1886,,34689,233.0761,,209,,6029530,1080.112157,,3995049370,,84213.52549,20835.8127,6342.893428,2.96734109,0.979793602,0.116093656
2015,酒泉市,620900,甘肃省,620000,544.7962,14.42,37.06,48.52,48918,947,,8385,101.317,,6,6974,11047021,15151.09004,,19663422036,,213125.4,144516.0603,12480.90017,41.71440207,12.96019608,0.014181572
2015,庆阳市,621000,甘肃省,620000,609.4314,13.5,52.71,33.79,27366,252,,4323,267.3111,,98,1138,10813640,2727.919608,,9266228073,,234320.851,70723.07983,22699.627,7.494284637,2.759134936,0.168675224
2015,定西市,621100,甘肃省,620000,304.9178,25.24,21.81,52.95,10987,246,,4612,300.8745,,154,,5553545,2022.850588,,4699448354,,117734.2235,30156.54662,6812.647995,5.557281836,1.801955349,0.070835799
2015,陇南市,621200,甘肃省,620000,315.1353,22.31,23.14,54.55,12172,1214,,4895,285.7608,,103,950,5906072,2981.84902,,4615131552,,122955.2392,30215.4031,5209.806266,8.191892911,2.245563535,0.038805007
2015,临夏回族自治州,622900,甘肃省,620000,211.4087,17.1,21.2,61.7,10527,,,,225.023,,,5,2987077,896.627451,,2865476819,,61976.47059,15768.70707,3585.970069,2.463262228,0.854814815,0.089415841
2015,甘南藏族自治州,623000,甘肃省,620000,126.5416,21.34,16.36,62.3,17990,,,,72.8276,,,,1862400,3527.457107,,3796386069,,66432.37255,30514.33148,2176.948165,9.690814133,2.597821351,0.012229838
2015,昆明市,530100,云南省,530000,3968.01,4.7,40,55.3,59656,3917,,24533,667.7,,302,194400,34978800,2107.799216,,27439788442,,257787.5529,145525.2349,100008.7715,5.822649767,2.539045989,1.070193803
2015,曲靖市,530300,云南省,530000,1630.26,19.5,39.4,41.1,27045,3847,,41457,604.7,,224,14000,13787905,3438.121569,,12312309590,,226937.7922,68345.85651,30403.27473,9.497573394,3.216653579,0.235874685
2015,玉溪市,530400,云南省,530000,1244.52,10.2,55,34.8,52812,5352,,37818,236.2,,141,2600,6675854,1362.162353,,8917293786,,120486.4941,42564.10404,21194.30157,3.762879428,1.351604278,0.322231747
2015,保山市,530500,云南省,530000,551.96,25.7,34.8,39.5,21444,6727,,13776,258.1,,132,9900,5018302,1606.864727,,5116181061,,98211.46275,24180.9031,6977.367027,4.429374582,1.42442992,0.082589351
2015,昭通市,530600,云南省,530000,708.38,19.9,43.5,36.6,13097,1540,,12972,543,,267,400,6129810,3113.784314,,3973365054,,138289.4588,32924.9651,11337.57622,8.601614126,1.7924711,0.111452327
2015,丽江市,530700,云南省,530000,289.61,15.4,39.8,44.8,22670,309,,9342,128,,57,300,3219046,1688.738702,,4449739951,,86767.7098,27128.52102,9655.665017,4.659427031,1.56745098,0.104259343
2015,普洱市,530800,云南省,530000,514.01,27.8,34.8,37.4,19773,3588,,12197,260.5,,55,5300,4497526,3563.334076,,7944084635,,104040.1412,35981.41,7021.933873,9.834746735,2.934438503,0.036302045
2015,临沧市,530900,云南省,530000,502.12,28.9,33.8,37.3,20077,6441,,4756,250.9,,99,6900,7291866,1927.123714,,5589903494,,89698.47843,24214.12309,6198.741702,5.315446212,1.675294118,0.059588582
2015,楚雄彝族自治州,532300,云南省,530000,762.97,20,38.3,41.7,27942,,,,273.3,,,3400,7705636,2340.953919,,6741866539,,116985.102,36529.05537,12901.6973,6.466033092,2.227526639,0.102134129
2015,红河哈尼族彝族自治州,532500,云南省,530000,1221.08,16.5,45.3,38.2,26345,,,,465,,,7600,16784300,3281.132157,,11147771787,,198750.4745,54853.15334,21536.91224,9.063900986,2.847329643,0.15285988
2015,文山壮族苗族自治州,532600,云南省,530000,670.04,21.9,35.9,42.2,18612,,,,360.7,,,,5410136,3738.621176,,5521261903,,178014.2745,37635.66125,10397.79477,10.32768281,2.566436244,0.075418571
2015,西双版纳傣族自治州,532800,云南省,530000,335.91,25.5,28.2,46.3,28945,,,,116.4,,,3500,3608077,1519.524109,,4291439569,,67897.22745,19881.56211,5480.072247,4.194647739,1.302673797,0.066340379
2015,大理白族自治州,532900,云南省,530000,900.1,21.5,39.5,39,25459,,,,354.4,,,10800,6493710,2425.965247,,10210147233,,149508.1882,48054.64384,20867.30838,6.692080865,2.490820625,0.165370197
2015,德宏傣族景颇族自治州,533100,云南省,530000,292.32,25.1,24.6,50.3,22990,,,,127.9,,,3100,2510198,914.5447059,,5042801694,,66476.4,20576.43705,8817.609805,2.519406903,0.790980392,0.178699622
2015,怒江傈僳族自治州,533300,云南省,530000,113.15,16.6,30.4,53,20895,,,,54.2,,,,976944,1311.681296,,1964662908,,37066.83529,13083.15934,1801.496992,3.6148921,1.038271605,0.027392366
2015,迪庆藏族自治州,533400,云南省,530000,161.14,6.7,35,58.3,39543,,,,40.8,,,4800,2851468,1882.953718,,2981489689,,46070.4549,19227.89852,2176.101435,5.192828416,1.602745098,0.020641304
2015,西安市,610100,陕西省,610000,5932.861,3.8,36.65,59.55,68457,5204,,16444,815.6561,,808,400833,51659844,1404.019714,,27412536619,,199667.2745,170549.2325,131899.819,3.857181768,2.311373185,2.696751727
2015,铜川市,610200,陕西省,610000,266.406,7.01,59.32,33.67,31418,398,,54209,83.6444,,216,,3839767,396.5308312,,2443784071,,38119.3451,12107.91809,5416.152376,1.089364315,0.486738422,0.28336107
2015,宝鸡市,610300,陕西省,610000,1585.024,9.24,63.85,26.91,42175,5445,,29334,384.544,,212,268,25898768,1920.260784,,9137695981,,109417.6706,38069.09652,17719.97054,5.275441715,1.685713258,0.201530337
2015,咸阳市,610400,陕西省,610000,1925.771,15.25,57.54,27.21,38790,5646,,35353,527.5892,,518,13443,30632011,1460.554002,,14983601902,,146422.6471,63451.65192,38197.5391,4.012510301,2.69433433,0.757730911
2015,渭南市,610500,陕西省,610000,1364.42,14.56,50.18,35.26,25496,4363,,11343,556.7154,,424,289,20852054,1422.777389,,11503775041,,153262.5176,51031.98116,22294.10595,3.908702423,1.54655594,0.350833919
2015,延安市,610600,陕西省,610000,1195.85,9.25,61.97,28.78,53799,2510,,11339,235.5017,,64,,16371700,3619.153825,,27149367269,,377976.1725,132026.7179,56717.84048,9.942677423,4.122059826,0.307362498
2015,汉中市,610700,陕西省,610000,1034.886,17.99,44.03,37.98,30129,,,,385.2105,,141,1054,10393995,3052.182745,,7760860630,,115822.9098,37427.88463,15205.21545,8.385117432,2.45396683,0.117343964
2015,榆林市,610800,陕西省,610000,2461.199,5.48,62.46,32.06,72548,7224,,200517,377.4565,,86,10653,13843722,4210.20197,,26661510735,,487527.1922,183101.578,70979.18773,11.56644758,5.33753681,0.325000844
2015,安康市,610900,陕西省,610000,744.041,12.44,55.24,32.32,28119,479,,8829,304.7999,,130,,7581611,2793.240532,,4809238881,,74855.56863,22278.04096,6843.276965,7.673706511,2.955446981,0.061018417
2015,福州市,350100,福建省,350000,5618.08,7.7,43.6,48.7,75259,4439,,90911,678.37,380.85,535,167852,48536100,1805.384551,,20868429485,,234030.6039,135446.0101,92203.14406,4.998781526,2.303259693,1.684329765
2015,厦门市,350200,福建省,350000,3466.03,0.7,44.4,54.9,90379,21398,,2414,211.15,168.18,1242,209373,18876500,307.0139085,,12852252143,,88523.91373,96880.91207,61622.72026,0.850101685,0.614901961,7.893272982
2015,莆田市,350300,福建省,350000,1655.6,7,57.3,35.7,57888,2644,,4909,344.26,131.18,833,37750,17336000,613.9401569,,8968575154,,95903.00392,55716.15242,40054.80646,1.699479376,0.82461361,2.216764117
2015,三明市,350400,福建省,350000,1713.05,14.7,51.1,34.2,67978,9986,,62656,284.21,102.05,124,15636,19120200,2863.651133,,7485952642,,134643.6196,34550.74196,15906.29112,7.911559861,1.819757785,0.15457636
2015,泉州市,350500,福建省,350000,6137.71,2.7,60.3,37,72421,19185,,65568,722.45,350.77,655,158036,34062500,1622.142055,,34886590247,,267961.4431,165261.9577,120771.7573,4.48844371,2.254140715,2.388574825
2015,漳州市,350600,福建省,350000,2767.35,13.4,48.5,38.1,55569,21198,,20687,502.08,143.86,390,108500,25160800,1656.930822,,15793577261,,205033.2941,89553.28569,54462.2127,4.577897308,1.676017361,0.909081308
2015,南平市,350700,福建省,350000,1339.43,21.6,43.2,35.2,50929,6219,,17095,319.86,109.98,122,14532,17749500,3261.095892,,6676017864,,136957.851,34229.20824,13633.88536,9.009864142,1.994126523,0.114772229
2015,龙岩市,350800,福建省,350000,1738.49,11.5,52.6,35.8,66865,3807,,29903,309.38,121.9,162,26853,19000600,2330.805673,,7697595672,,132786.051,35984.94454,17635.9946,6.438712756,1.507488931,0.208525272
2015,宁德市,350900,福建省,350000,1487.36,16.4,51.5,32.1,52006,1530,,8472,348.92,120.53,259,21007,12584800,1848.191509,,5300502903,,128003.1176,41338.90628,20167.68006,5.114761847,1.700675022,0.330893674
2015,南宁市,450100,广西壮族自治区,450000,3410.08,10.86,39.46,49.68,49066,7198,,26008,740.23,,333,70109,33668900,3014.643708,,15816628387,,215766.9608,104776.942,68270.52052,8.330785323,2.692232918,0.707848109
2015,柳州市,450200,广西壮族自治区,450000,2298.62,7.33,56.56,36.11,58869,7354,,80978,381.62,,205,,20828900,2598.259314,,9034103708,,119952.6549,53579.48772,31633.37956,7.178123205,1.779389342,0.383869198
2015,桂林市,450300,广西壮族自治区,450000,1942.9,17.47,46.37,36.16,39327,3008,,12200,528.97,,190,65555,19708300,3792.310044,,8335555397,,133542.6118,42602.16604,18059.84859,10.47311484,2.061685104,0.146923265
2015,梧州市,450400,广西壮族自治区,450000,1078.65,11.35,57.85,30.8,36106,3652,,8000,343.92,,273,1437,10613300,1579.547059,,4382207103,,80958.09412,20008.13403,8373.015088,4.363389665,1.07939695,0.152237322
2015,北海市,450500,广西壮族自治区,450000,891.94,17.87,50.46,31.67,55239,1817,,4692,171.97,,515,18611,9325400,398.0589158,,3995854191,,54630.89804,28736.29548,17505.84332,1.102138317,0.344025612,1.062306926
2015,防城港市,450600,广西壮族自治区,450000,620.71,12.2,56.87,30.93,67971,1441,,48784,95.61,,154,2780,5497400,779.2205875,,2731722424,,51469.64314,20003.0461,6642.589903,2.153553997,0.719363113,0.246432498
2015,钦州市,450700,广西壮族自治区,450000,944.42,21.73,40.42,37.85,29560,3712,,4624,404.1,,332,44923,8101000,1345.437156,,4348536299,,89174.28627,31835.96859,13925.19966,3.721795102,1.24929134,0.293188506
2015,贵港市,450800,广西壮族自治区,450000,865.2,20.11,40.28,39.61,20240,3243,,73541,548.94,,518,2530,6896700,1340.449347,,4160011597,,85934.38824,23905.07005,9826.832359,3.705773064,0.8877455,0.211701569
2015,玉林市,450900,广西壮族自治区,450000,1445.91,17.9,43.97,38.13,25440,2378,,15726,710.73,,554,3421,13321200,1542.11423,,5538019131,,109495.6235,34312.9083,17842.04265,4.263451628,1.232129665,0.319697383
2015,百色市,451000,广西壮族自治区,450000,980.42,17.27,52.19,30.54,27365,4200,,17944,413.19,,114,1501,10220500,4698.470588,,7485016363,,174337.0235,48506.7525,17232.6675,12.97920052,2.733311882,0.108160639
2015,贺州市,451100,广西壮族自治区,450000,468.11,22.03,40.31,37.66,23178,2984,,4868,239.79,,204,790,5302800,1523.292941,,2500102757,,57563.05882,15011.61943,5130.033674,4.20799155,0.857787163,0.098969876
2015,河池市,451200,广西壮族自治区,450000,618.03,22.78,32.36,44.85,17841,12051,,13613,424.54,,127,12044,3956900,4645.62537,,5399182656,,101848.4667,31922.2084,9057.835011,12.83322357,2.565531287,0.061215864
2015,来宾市,451300,广西壮族自治区,450000,557.93,24.49,39.1,36.41,25677,6772,,2970,265.84,,198,2966,4490700,1828.393229,,4162839711,,83243.81176,22500.69301,8712.347255,5.054541409,1.341567861,0.148278941
2015,崇左市,451400,广西壮族自治区,450000,682.82,22.74,40.22,37.05,33355,2740,,15270,248.8,,144,7373,6915700,2156.585822,,4265163267,,78301.97255,19976.90313,6208.822175,5.957429914,1.315231959,0.082239212
2015,郑州市,410100,河南省,410000,7311.521,,,,77179,19394,,71794,770.436,,1088,382661,63717200,1116.682353,,33775746375,,231293.8196,159433.7219,121774.9113,3.067808662,1.939767157,3.325290737
2015,开封市,410200,河南省,410000,1605.8404,,,,35326,7166,,26561,516.691,,860,58807,13544500,738.9301961,,7430561462,,90059.97647,34296.0513,18617.19699,2.030028011,0.807259462,0.611876981
2015,洛阳市,410300,河南省,410000,3469.0273,,,,51696,6844,,43053,700.28,,478,255371,35766900,1702.435686,,16512066184,,170167.7961,68135.74271,39944.28184,4.677021116,1.98069693,0.54151185
2015,平顶山市,410400,河南省,410000,1686.006,,,,33991,5252,,100599,543.626,,713,40633,16273900,985.9843137,,11017487641,,116345.4196,44235.47501,24518.01897,2.708748115,1.319416733,0.642861628
2015,安阳市,410500,河南省,410000,1872.348,,,,36695,4208,,137852,582.495,,839,49454,18628800,931.6196078,,12773671267,,116248.4314,44211.04016,23771.20787,2.559394527,1.302945609,0.654332244
2015,鹤壁市,410600,河南省,410000,715.6528,,,,44678,3640,,13775,163.014,,775,77067,7014000,275.8352941,,3992248049,,38177.24706,16003.56782,9454.253071,0.75778927,0.341580882,0.894374415
2015,新乡市,410700,河南省,410000,1975.0287,,,,34562,15155,,22380,606.873,,735,95072,19649500,1175.609804,,15185280234,,139081.0353,53699.54863,29587.98036,3.229697264,1.872303922,0.728708161
