id,city,province_id,province,gdppc2000,ntlpc2000,gdppc2001,ntlpc2001,gdppc2002,ntlpc2002,gdppc2003,ntlpc2003,gdppc2004,ntlpc2004,gdppc2005,ntlpc2005,gdppc2006,ntlpc2006,gdppc2007,ntlpc2007,gdppc2008,ntlpc2008,gdppc2009,ntlpc2009,gdppc2010,ntlpc2010,gdppc2011,ntlpc2011,gdppc2012,ntlpc2012,gdppc2013,ntlpc2013,gdppc2014,ntlpc2014,gdppc2015,ntlpc2015,gdppc2016,ntlpc2016,gdppc2017,ntlpc2017,gdppc2018,ntlpc2018,gdppc2019,ntlpc2019,gdppc2020,ntlpc2020,gdppc2021,ntlpc2021
411600,周口市,410000,河南省,328.65524,1297.7341,356.30048,1466.2858,392.38016,3858.5938,380.625,4118.853,490.00903,4372.5581,556.13959,4149.3447,629.66302,6633.2876,738.52545,5974.2627,906.14612,7248.5894,976.89575,3869.3381,,,1256.0146,11223.179,4667.4409,22566.033,5389.3184,45671.531,1751.0011,14642.32,1829.9475,14969.503,1970.2886,16682.734,2127.8059,24749.246,2313.1958,29534.092,2742.7786,37109.461,2595.2637,37949.879,2779.4912,47705.586
411700,驻马店市,410000,河南省,345.7821,2716.9668,374.53458,2266.0034,403.99689,5500.3008,418.3833,4876.4219,536.66644,5918.8965,599.02722,5376.2266,680.65454,7664.8789,790.63428,6735.334,957.82629,8037.0435,1055.6802,4913.0894,,,1402.825,10217.135,5752.1016,31826.221,6356.5166,92593.555,1878.0497,26808.225,1996.985,26727.217,2166.8044,26803.504,2374.8477,38222.531,2576.9436,46112.055,2971.5845,54240.109,2957.9321,60463.934,3188.6079,71354.695
420100,武汉市,420000,湖北省,1451.8201,24877.016,1701.1234,21457.641,1943.4188,50103.965,2127.7266,52072.531,2488.8662,56715.09,2792.6128,68319.586,3164.0938,55325.887,3793.6487,83217.875,4752.8623,64790.355,5529.5078,26663.762,6638.9902,55454.383,8174.4116,86740.484,9740.4434,54193.52,11010.741,157950.66,12171.352,154938.13,13150.843,167169.39,14286.275,171975.23,15709.412,194074.31,16800.713,205043.61,17898.512,211148.8,17044.564,224394.8,18966.664,249265.86
420200,黄石市,420000,湖北省,810.65259,5545.2695,894.41541,4250.6563,969.00903,7175.252,1078.1719,14358.613,1243.5465,14934.543,1361.4042,11253.753,1576.3759,6748.9971,1827.2513,12413.896,2163.033,10937.396,2210.667,4786.1147,2574.9785,10875.604,3559.4678,15174.713,3980.6882,10844.629,4354.4063,47202.113,4595.9116,42952.023,4583.0132,43906.031,4837.1621,43786.859,5460.854,55862.41,5815.2573,62264.082,6465.1841,66484.016,6001.3896,68327.711,6832.4912,80662.266
420300,十堰市,420000,湖北省,522.38806,6550.9043,582.47693,5441.6196,683.55475,11236.82,711.50909,9047.4238,851.25806,13233.605,892.14429,11320.803,975.90186,10297.101,1179.1918,10894.312,1389.277,10130.735,1559.8212,8733.1709,2086.0728,16293.976,2443.593,13431.481,2752.9312,13886.865,3116.8767,29695.699,3460.8755,27255.18,3758.2239,28010.168,4112.4253,28806.285,4715.5068,33188.766,5042.7651,35560.762,5815.9385,40782.27,5608.1465,45151.617,6365.583,51112.348
420500,宜昌市,420000,湖北省,914.34705,6758.8804,996.69659,4196.042,1117.6945,12565.851,1237.9944,10920.136,1477.2396,20523.055,1524.7242,14615.994,1736.4066,13515.66,2044.5829,10506.152,2561.0859,8439.3828,3169.9678,4860.791,3869.5576,14409.294,5367.3149,10402.702,6288.6934,14903.456,7043.9424,50222.328,7822.7021,48576.875,8500.6787,49450.93,9407.2178,49850.195,9833.1973,59658.852,10371.247,72172.086,11410.509,75838.336,10929.521,77755.883,12948.748,85641
420600,襄阳市,420000,湖北省,734.15601,6597.645,793.06091,6472.4229,790.82086,11167.247,870.02594,8388.4336,963.85626,11437.801,990.07269,11407.035,1166.517,11073.256,1349.5704,11104.552,1715.3662,13173.208,2039.4817,6438.9531,2596.813,11327.411,3592.0752,14286.775,4212.0537,9694.4336,4728.73,29136.932,5255.2856,31463.514,5717.0967,28438.371,6217.0972,28966.33,6866.7334,38946.809,7275.7456,43734.434,8160.3979,47586.934,7814.3867,55334.723,9049.1885,68902.305
420700,鄂州市,420000,湖北省,884.10046,3904.5452,978.31555,4282.8813,1074.7104,16985.074,1205.1774,24002.352,1351.619,25091.627,1409.1083,15387.005,1577.6008,11011.231,1950.5608,18828.08,2525.6506,12084.925,3009.8557,6692.1406,3650.9653,22267.66,4485.8813,22742.99,5123.7998,18122.262,5747.313,78010.672,,,6619.0044,69931.789,7175.2856,71817.352,8178.3877,90663.367,9025.8574,118916.08,10219.3,122045.13,8996.1514,133418.36,10423.28,170229.86
420800,荆门市,420000,湖北省,835.98273,3945.9766,907.09033,3552.9255,976.57233,8136.1948,1089.521,7383.4141,1271.6488,10091.537,1065.9224,8392.2354,1182.5365,10250.277,1406.8318,10914.743,1733.8976,8677.1377,1993.3566,4149.3828,2438.0364,8948.6865,3122.1929,10902.606,3589.8911,7868.916,3998.3044,25025.361,4364.4141,23344.18,4642.2817,22828.33,5076.0908,23059.65,5652.3672,36075.059,6310.022,41441.93,6990.1104,44288.262,6598.6294,45676.789,7423.6411,50670.699
420900,孝感市,420000,湖北省,525.80872,3470.7805,573.53528,2205.9336,620.3042,7374.6729,675.0835,5425.3721,751.75476,9203.124,710.92889,7922.0278,785.36731,5850.8198,921.40668,10293.242,1129.423,5830.3755,1272.7067,3172.3738,1526.0159,7727.8301,1811.5748,14922.998,2097.3167,7956.7114,2348.9944,22406.389,2576.885,23139.576,2767.8164,23646.027,3013.4934,24331.863,3355.6694,30109.146,3696.1299,36254.441,4467.4321,46914.465,4311.4771,43697.73,5086.9868,51555.688
421000,荆州市,420000,湖北省,480.18222,2783.6853,523.72644,1581.3342,554.5946,4653.0806,602.00684,4164.4414,671.80127,8527.8311,612.88013,5275.646,676.95874,5130.6709,797.22308,5806.3804,955.41266,4287.709,1079.8333,2335.3992,1260.5598,5252.7544,1573.9506,4928.8682,1803.1842,4166.8433,2019.5614,16676.262,2248.447,16827.975,2472.8308,19196.066,2671.5403,20336.783,2994.0032,26857.65,3246.918,33947.188,3949.5288,36494.895,3744.748,42048.801,4322.7686,52598.711
421100,黄冈市,420000,湖北省,451.80954,1603.7767,474.63675,1102.317,500.37292,1946.7496,534.35901,3467.5872,595.34625,4327.1846,479.9119,2469.3916,536.69916,2342.6326,648.07111,4331.2446,817.19128,3142.1523,987.25763,1821.4526,1158.6161,2826.0591,1400.4636,5487.0688,1594.3757,4662.8721,1776.3781,16645.955,1992.2987,18389.059,2134.8701,17963.23,2311.2056,18347.773,2595.98,24362.797,2747.8975,28242.303,3148.147,31926.813,2953.939,34020.328,3503.9502,45458.855
421200,咸宁市,420000,湖北省,492.74237,2314.3623,533.57904,2353.634,563.67889,4479.6865,624.07477,4740.0249,740.10828,10979.267,736.64618,4581.5537,831.26337,3908.9065,1002.2719,8878.3545,1246.3219,9434.3516,1439.8438,4716.7876,1755.4402,8819.5811,2208.332,10273.296,2595.5889,7282.0977,2902.0996,24885.988,3252.5469,23477.951,3428.8804,23969.775,3649.4287,28009.186,4061.9058,37780.688,4464.8926,41379.16,5224.6494,47288.477,4994.6602,44956.527,5759.9126,54896.547
421300,随州市,420000,湖北省,,,520.22473,1350.7485,556.02637,4580.4546,609.47943,4026.1279,736.0108,5504.3301,764.0285,4475.5283,867.7663,5667.1587,1013.454,5799.6592,1211.1985,5348.7959,1326.415,2458.7407,1562.15,6569.603,2016.5453,12352.563,2296.7966,6796.9775,2569.8425,16324.513,2813.7764,17446.357,3128.8999,17867.654,3379.655,19217.844,3738.3938,24403.053,4035.5396,25698.271,4658.6069,29328.215,4439.4429,29630.654,5068.5908,36723.441
422800,恩施土家族苗族自治州,420000,湖北省,320.39838,1113.7271,334.33542,928.04089,341.44357,2443.0298,368.88425,2800.417,429.03058,5491.9912,451.15674,4191.3926,488.52798,4620.9077,537.84198,2687.3103,630.29291,2676.6694,745.11774,3776.9231,883.19037,5065.1074,1042.4519,3208.2983,1195.7595,4488.8252,1362.7686,17510.439,1506.3379,15402.606,1666.1534,14428.735,1820.9945,19186.283,1996.2876,22706.828,2166.3267,25404.701,,,2778.8274,26889.477,3246.728,34818.723
429000,省直辖县级行政区划,420000,湖北省,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430100,长沙市,430000,湖南省,1120.1532,8624.7119,1240.1461,11125.552,1365.0739,16249.029,1544.6121,29601.861,1857.667,43899.031,2447.8196,44141.043,2860.937,45961.414,3436.4487,45458.961,4651.6714,35876.504,,,,,,,,,,,,,,,,,,,,,,,,,,
430200,株洲市,430000,湖南省,783.38464,2433.7976,867.16364,4607.5781,952.40247,7345.3774,1025.3929,15454.064,1210.3494,18663.299,1386.7544,12941.208,1597.0061,7088.0078,1977.5271,14466.477,2386.3772,14255.653,2677.3613,4809.1157,,,,,,,,,,,,,,,,,,,,,,,,
430300,湘潭市,430000,湖南省,802.76752,1860.9347,849.57855,3418.4014,932.87262,5939.2734,949.14301,9201.748,1176.653,16478.59,1262.2579,12315.487,1447.2568,9304.3789,1799.8291,16792.422,2227.2268,13516.511,2504.1716,5072.812,,,,,,,,,,,,,,,,,,,,,,,,
430400,衡阳市,430000,湖南省,499.3996,475.3916,544.79218,1400.4504,590.4184,2437.7395,623.98486,5339.2139,754.11853,6286.6396,817.68109,3591.9553,925.07874,3644.0195,1126.2017,4510.4707,1367.8445,4687.6729,1578.825,2084.5547,,,,,,,,,,,,,,,,,,,,,,,,
430500,邵阳市,430000,湖南省,346.55002,581.60901,334.60715,643.37714,356.9758,1425.8503,389.27509,1681.3688,455.07178,3324.5669,483.99112,1586.0685,548.65643,1535.5657,634.88092,2250.7769,744.70013,2114.6465,786.10553,1302.479,,,,,,,,,,,,,,,,,,,,,,,,
430600,岳阳市,430000,湖南省,696.06122,1493.9333,777.1698,1913.3204,860.09747,3862.822,938.15753,4937.0684,1115.1575,12446.237,1182.4661,8735.8525,1357.4982,5930.8613,1686.8118,10328.734,2027.4225,8613.5107,2320.002,2636.7295,,,,,,,,,,,,,,,,,,,,,,,,
430700,常德市,430000,湖南省,583.17822,3141.9597,668.73517,2773.3599,740.91577,4055.1587,810.70197,7783.1582,970.57751,10796.224,1042.4565,8644.6787,1189.5428,9971.5635,1417.5311,7722.1177,1716.5664,5430.9102,2009.3894,2669.5071,,,,,,,,,,,,,,,,,,,,,,,,
430800,张家界市,430000,湖南省,387.00128,1797.3457,426.86481,1069.3386,465.24802,2880.6853,520.2865,4397.2168,610.92316,5911.0205,690.93311,2714.281,789.98767,3787.2998,931.88251,2835.8267,1122.1555,3626.4946,1228.877,3084.7166,,,,,,,,,,,,,,,,,,,,,,,,
430900,益阳市,430000,湖南省,428.37509,453.14285,463.43631,691.09271,504.63788,3366.1716,525.01172,3505.1204,626.63287,5664.6709,639.9494,3616.3127,726.15594,2740.8499,897.63501,5513.25,1093.2665,3094.5205,1257.2909,1417.7585,,,,,,,,,,,,,,,,,,,,,,,,
431000,郴州市,430000,湖南省,552.52429,1727.7764,564.5108,3862.7876,629.86841,4430.4619,712.23865,6080.79,863.17432,9797.8672,1036.4685,5157.4937,1179.7197,4098.915,1394.8073,4728.4824,1558.5208,4956.02,1779.4883,3052.321,,,,,,,,,,,,,,,,,,,,,,,,
431100,永州市,430000,湖南省,465.60861,786.22546,440.07397,1488.2588,477.58997,1650.233,491.37094,2936.876,573.3465,6235.3062,628.36517,4475.5942,717.83154,3974.2529,872.8493,4577.1177,1016.2294,4627.1719,1090.983,1821.4152,,,,,,,,,,,,,,,,,,,,,,,,
431200,怀化市,430000,湖南省,435.18445,1029.5593,440.10788,1771.2853,470.521,2886.9688,506.39819,4140.0435,587.99365,5843.6694,592.35547,4052.5903,667.81622,3951.0786,819.54645,4330.7305,998.32672,4937.9507,1099.442,2996.1172,,,,,,,,,,,,,,,,,,,,,,,,
431300,娄底市,430000,湖南省,422.36301,1154.9436,450.29208,1044.9297,470.70468,2551.4531,523.04065,8005.7241,659.60828,12908.43,763.31348,9331.3447,871.55664,7518.8594,1017.4039,6908.772,1262.9154,6285.8828,1351.5171,2479.8965,,,,,,,,,,,,,,,,,,,,,,,,
433100,湘西土家族苗族自治州,430000,湖南省,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440100,广州市,440000,广东省,,,3768.9551,142776.97,4165.1304,119366.72,4822.0171,201673.83,5579.4702,189713.63,6867.4517,151215.91,7984.3145,196617.38,9191.1641,177896.17,10477.085,197853.06,11500.105,166900.91,13333.022,108608.95,15251.343,219194.63,16479.639,133318.52,18526.924,236183.84,19831.998,230680.8,21190.15,227361.88,22455.676,214386.31,23949.07,231485.42,24641.148,245209.92,24775.191,245345.67,25397.275,253091.19,27910.164,293397.91
440200,韶关市,440000,广东省,,,575.68524,9670.8057,750.97217,11556.532,851.29425,18296.688,986.69562,29915.223,1066.7589,11344.383,1250.4867,12271.024,1468.5797,13939.985,1689.5221,21528.225,1777.823,16456.963,2081.9971,8779.9092,2477.7971,17835.258,2776.4282,14967.247,3079.3992,48589.172,3383.1304,47513.473,3482.5735,44794.523,3643.6255,40976.566,3713.9739,56157.559,3992.843,61610.977,3909.8823,66879.281,4021.053,77277.992,4614.4873,104018.56
440300,深圳市,440000,广东省,,,5132.5581,304631.06,16183.794,717250.94,19148.25,999817.56,20726.656,797256.13,27213.258,624588.81,28939.033,652327.63,31366.771,534156.63,33577.953,549143.69,33344.109,446280.72,36870.398,325142.78,41183.844,518424.56,43289.523,383364.38,44709.641,441659.91,46167.977,416082.28,47351.105,386607.06,48674.313,333493.63,50455.555,338530.5,48687.391,317998.28,49700.238,309584.31,47333.539,305242.84,48834.051,331922.38
440400,珠海市,440000,广东省,,,1128.2946,32804.699,5168.1099,119667.38,5770.2295,175338.23,6339.564,178320.39,7086.519,103228.3,8071.9302,158226.2,9362.5352,135440.48,9972.4727,179656.2,10118.487,143454.55,11539.01,108841.25,13252.812,215204.53,14113.225,132354.98,15311.557,223549.34,16940.781,252520.28,18011.66,248203.03,19396.854,220393.3,22505.084,243342.08,22878.611,264437.25,25777.529,264938.09,25010.34,283711.72,26258.209,342082.72
440500,汕头市,440000,广东省,,,953.48163,41227.027,1007.6302,40751.004,1087.3417,52712.16,1238.4364,57051.699,1325.8102,42572.656,1488.6086,32833.359,1697.42,44764.395,1924.282,43530.164,2028.2118,45016.723,2306.7185,36913.227,2409.605,64465.859,2674.1738,37424.824,2899.824,69416.883,3140.5151,75094.742,3393.571,79123.922,3720.6074,78955.352,4157.7793,97807.891,4411.5947,112621.47,4712.4033,109911.35,4744.2085,118078.33,5072.043,137127.34
440600,佛山市,440000,广东省,,,4469.5581,363425.63,3468.9858,184000.63,4013.4648,417309.25,4720.731,367411.66,6723.041,250234.34,8177.8452,358032.09,9984.2539,371902.38,11893.572,366059.31,13113.448,325616.19,15237.731,209363.42,17558.189,409458.72,17510.982,221987.17,18369.992,324002.03,19298.254,326968.81,20577.213,325016.44,21565.297,287933.47,22399.287,306567,22737.619,307988.5,23306.936,297862.47,22830.637,304392.03,25110.07,376217.09
440700,江门市,440000,广东省,,,1615.6919,45794.109,1733.2158,35683.883,1911.3108,65839.789,2164.7014,68685.133,2085.1641,46014.188,2431.6536,77786.047,2850.4907,70452.766,3284.1477,57266.434,3424.8093,68305.859,4003.3115,44149.113,4649.71,88322.734,4799.3726,49513.191,5089.5073,110872.97,5294.3989,122137.91,5722.9614,124064.24,6140.1279,113473.73,6787.2202,142485.81,7270.8311,168492.03,7864.4458,177161.11,7970.7007,199342.59,8939.0635,250668.66
440800,湛江市,440000,广东省,,,1760.762,19842.74,655.86804,7185.5107,729.71344,9411.5547,860.92896,9511.6982,920.71997,8422.6885,1045.6969,9507.6846,1198.0847,10415.276,1391.0182,9208.2402,1515.6692,8088.0562,1806.5276,9263.3594,2146.5889,14156.631,2369.1948,15283.632,2561.4648,35226.598,2758.2292,35495.547,2892.0293,35192.766,3095.8333,36485.824,3345.748,45781.238,3547.5493,48893.492,3588.0344,52334.574,3606.6694,66855.484,4112.8198,95633.695
440900,茂名市,440000,广东省,,,825.0105,9072.0645,895.95874,7353.6055,983.73767,12090.902,1118.9221,9895.2061,1189.7397,7155.2329,1315.7687,9750.4717,1430.1267,8711.2715,1678.2277,7826.7026,1674.4666,7526.355,1996.9829,6108.1895,2292.543,12389.979,2585.363,11249.702,2850.9927,27323.213,3041.2896,26856.611,3112.1218,25232.33,3300.6741,27752.846,3612.7949,36315.945,3814.9119,41747.215,3977.3752,46946.918,3983.1238,51726.809,4462.1035,65579.156
441200,肇庆市,440000,广东省,,,1056.8751,9653.9639,1152.157,8192.5527,1187.8044,20440.006,1391.978,28871.773,1136.4265,20872.344,1275.4095,16490.215,1452.5465,24550.043,1744.7943,30890.43,2083.6975,29708.463,2570.6494,14424.724,3102.3992,37515.246,3419.9827,25078.436,3862.2493,71299.289,4253.9473,63670.121,4494.9688,62571.355,4691.9399,55141.148,4734.6689,69968.914,4891.2612,84629.023,4954.8384,86821.664,5075.9736,94699.477,5784.7334,121171.69
441300,惠州市,440000,广东省,,,1712.9391,45150.188,1855.712,44751.52,2063.7561,95472.344,2336.615,118538.84,2699.8733,88725.766,3051.3376,93575.867,3531.5151,111564.79,4047.0483,104005.74,4361.52,107596.37,5129.1343,68431.563,6101.7427,153258.03,6924.4824,105478.81,7800.1982,201251.06,8608.8818,201883.17,8793.8789,204355.11,9366.1084,190393.66,10374.233,243075.8,10771.996,267422.69,10718.455,280774.09,10613.9,305182.47,12262.226,361937.28
441400,梅州市,440000,广东省,,,767.45813,16288.063,419.16898,13258.303,462.77274,11112.004,546.68036,15394.643,630.27917,13071.889,697.17694,10037.195,815.76526,9012.0742,945.78058,11495.116,1023.506,12099.28,1190.5822,5955.1216,1366.9564,18989.289,1430.8622,12075.529,1523.9537,22887.982,1675.6941,24557.832,1764.9794,25963.02,1896.2037,26164.107,1954.9276,36617.281,2024.8651,46138.434,2174.699,51608.258,2220.7083,56893.723,2414.7227,72899.359
441500,汕尾市,440000,广东省,,,518.5022,8578.4541,557.53711,10436.606,610.19458,9987.75,681.18805,13046.307,669.02588,10660.104,765.87811,7761.3027,882.95795,9677.8242,1042.3801,10207.322,1145.1235,9995.5391,1348.1328,7454.8276,1585.7889,17179.789,1758.2898,11234.225,1905.5253,30884.971,1996.6947,34202.629,2122.9751,39772.781,2289.3372,43270.672,2345.2576,75181.781,2531.8247,93049.016,2962.3203,109747.7,3086.5383,124010.88,3534.2146,153155.05
441600,河源市,440000,广东省,,,314.99185,4384.9824,350.53146,5053.5977,409.57654,11179.12,519.36469,22072.652,607.46979,14418.427,774.53131,14211.786,978.13275,17012.102,1137.0098,17613.426,1161.9451,17279.643,1325.7612,10432.705,1579.3844,27024.604,1732.8328,14372.673,1884.8304,38560.164,2105.0415,41624.73,2210.8547,42824.105,2407.3613,38904.199,2536.9641,50844.793,2698.7947,58807.813,2897.8491,56892.313,2962.9236,67292.773,3425.3357,93308.078
441700,阳江市,440000,广东省,,,720.6402,13867.697,795.33337,10847.301,897.2489,18505.408,1041.953,25154.689,1118.0923,14375.311,1267.4,16453.578,1504.8405,20865.922,1770.4413,22357.672,1912.6838,26963.094,2262.4338,12882.043,2694.2979,38928.664,3139.9399,28974.197,3646.8845,66638.945,4037.4153,72658.094,4279.0898,66720.523,4292.2256,64079.211,4414.4673,75343.453,4502.8511,77042.461,4288.5508,75023.555,4504.1733,85991.82,5006.96,110391.13
441800,清远市,440000,广东省,,,418.1962,10014.828,440.57117,7077.3164,504.65393,16594.975,634.55707,22296.674,820.87305,15752.286,1085.9164,17501.152,1473.7809,23552.941,1839.8181,32752.07,2107.5095,28388.766,2631.8333,16899.646,2408.0681,48617.855,2526.7634,34688.105,2667.3833,83737.789,2905.3044,77146.313,3053.3489,77108.719,3211.6235,70606.125,3363.5615,86439.898,3533.5701,90722.406,3806.4819,88779.039,3949.8428,92115.789,4442.8262,119573.23
441900,东莞市,440000,广东省,,,3761.999,764582.94,4308.1567,685498.88,5963.5464,1334430,7132.7915,1183434.4,13170.085,1010338.4,15605.185,990741.06,18404.256,999440.19,21174.279,923411.13,21059.221,771353.56,23361.68,529958.75,25628.592,923506.38,26929.174,533684.13,29058.49,713976.38,30729.492,685768.56,32178.217,701617.75,33978.734,643472.63,35881.348,702710.94,35746.758,684686.63,37769.848,669007.69,36570.383,709207.56,38962.512,779253.38
442000,中山市,440000,广东省,,,2688.5825,230750.42,3055.7239,220117.13,3637.0542,435246.16,4375.6548,401646.53,6250.5449,312981.44,7284.665,431355.59,8530.0098,389647.97,9619.0635,477401.97,10593.877,415677.19,12405.498,276099.47,14550.511,537511.5,16058.438,290402,17125.92,425897.31,18089.24,407233.31,18969.201,394410.31,19862.189,367257.53,20122.678,393093.72,20533.018,412678.72,16956.094,390755.19,16510.852,384506.22,17942.979,452574.09
445100,潮州市,440000,广东省,,,830.47943,30133.941,868.11554,26376.973,949.62085,50736.625,1029.401,52074.367,1148.4431,43507.336,1311.0966,35218.176,1496.5945,51423.703,1728.6522,42281.25,1861.9623,44345.633,2143.5972,33083.98,2462.9607,59721.824,2668.6343,36137.762,2920.8799,68762.367,3163.1414,70539.93,3336.1802,74132.883,3565.3342,73114.492,3676.0981,91166.813,3869.8975,106838.62,3918.5693,109335.65,3975.5798,123597.7,4520.6611,151270.44
445200,揭阳市,440000,广东省,,,710.42847,12402.68,756.10535,10737.855,826.0968,14653.55,898.23358,16324.432,690.15625,11749.87,780.1106,8995.6885,922.99432,12702.135,1130.6681,14993.941,1257.2476,18610.309,1525.4257,17345.682,1831.6163,35593.383,2072.5803,23926.346,2351.5435,42525.938,2564.8904,47266.555,2693.5562,49579.672,2879.1323,47589.133,2826.802,67211.5,3051.2852,79612.727,2972.5056,80914.016,2955.8064,91129.406,3179.2844,111996.88
445300,云浮市,440000,广东省,,,696.04858,7247.7256,738.14099,6374.9131,821.72845,9770.751,983.34058,15009.732,811.54852,9171.7725,915.2218,11883.786,1008.8992,10766.438,1173.0109,11317.593,1249.1121,16226.987,1418.0721,8727.6855,1682.3959,21194.408,1883.2958,14039.32,2074.4609,37506.641,2256.8311,38547.746,2385.6475,36329.332,2583.7568,35726.117,2680.5137,44303.797,2821.8684,47533.285,3059.75,55228.969,3317.2634,58390.648,3772.0327,78088.367
450100,南宁市,450000,广西壮族自治区,1000.0007,25035.824,1102.6128,24247.27,1196.0298,36260.055,783.15961,31412.123,914.9881,28613.387,1096.7644,19425.221,1295.0752,31807.193,1564.0004,36648.566,1902.8954,36979.445,2184.7175,36014.203,2621.0781,24853.242,3195.9534,49739.164,3580.6772,50168.246,3869.9944,79645.953,4314.7705,88276.344,4606.7847,92228.805,4926.3442,92264.555,5441.9243,98761.594,5224.1895,110136.83,5763.1104,115825.55,5972.2988,115889.96,6393.6553,134299.7
450200,柳州市,450000,广西壮族自治区,1003.8253,17637.994,1112.3374,32118.279,818.45056,12077.566,929.99487,26219.273,1138.9242,27218.627,1435.5409,14589.475,1726.2642,16915.254,2083.0991,25666.328,2493.429,34778.164,2845.9399,30915.902,3700.5176,21571.316,4412.2559,37932.406,5048.5552,27739.35,5398.2925,75102.484,5843.5396,80169.57,6023.3218,82892.352,6422.4331,91603.648,7127.8901,99530.852,7820.4468,106154.39,7949.6919,118175.27,8045.167,134007.3,7704.8643,141193.69
450300,桂林市,450000,广西壮族自治区,2.3910255,4745.5962,680.32843,5341.4717,733.66559,9761.3389,791.66925,14487.928,920.79047,13125.631,1074.024,9970.9512,1215.762,10330.485,1475.0112,9993.8945,1737.1439,13536.391,1853.3547,11261.981,2212.2498,9567.1709,2642.9297,15071.582,2932.5618,12778.834,3177.4019,33009.363,3468.832,32851.109,3672.9873,34141.535,3848.2686,41134.949,3829.3525,43749.16,3723.1355,51536.945,3894.8826,51869.445,3932.6606,51689.867,4267.1968,56881.258
450400,梧州市,450000,广西壮族自治区,2.0234807,2863.6809,480.6312,2507.7288,525.69073,1945.6941,551.60205,4166.2749,649.6283,6033.5029,747.79816,4175.0254,877.34796,8723.7979,1030.385,9278.999,1277.5344,9375.3477,1434.7882,8966.7227,1769.7178,6123.4521,2252.9053,9544.1768,2514.6638,7703.9785,2949.6746,25718.258,3121.0593,25682.02,3136.3398,24345.82,3383.4575,24909.463,3833.4526,28357.424,2925.7935,30969.695,2806.1223,35650.598,3049.9766,38859.617,3860.7329,48053.48
450500,北海市,450000,广西壮族自治区,2.5610445,12896.569,852.9422,10412.773,923.70605,11848.813,954.82727,28429.375,1094.813,23191.439,1216.9659,16862.059,1312.9075,21536.947,1577.4219,21599.719,1990.0996,22320.059,2004.369,28728.076,2481.6526,23532.176,3056.3667,41177.797,3832.4312,49217.16,4339.0991,84835.609,5059.0317,102118.08,5186.6021,101795.91,5774.0625,99390.852,7010.8428,105589.68,6809.4067,97660.211,7218.0933,88170.297,7029.9575,101804.59,8233.8018,134679.22
450600,防城港市,450000,广西壮族自治区,3.9974291,4214.6162,805.73761,3730.9841,884.68909,6512.6797,912.87262,9958.1162,1059.6193,15995.675,1187.2964,8771.8037,1454.963,13510.29,1911.6287,12921.575,2503.3235,19819.273,2888.135,19466.014,3725.3271,12448.791,4781.2568,24933.684,5088.1274,35524.266,5644.9199,79036.992,6248.8564,70474.906,6492.1035,69475.891,6955.127,64215.473,7583.7764,80005.172,7015.8931,84694.203,6986.7661,98131.867,7235.8857,110434.87,8005.1255,132855.31
450700,钦州市,450000,广西壮族自治区,0.1984639,2386.2463,436.83429,2179.8604,463.83157,5188.771,461.27579,7734.0684,507.68869,8353.8389,602.52124,7498.0186,703.09991,6955.8296,853.73438,7156.6177,1035.4261,13198.433,1067.3318,11503.615,1373.3892,8915.4121,1690.0581,13887.139,1794.6108,17157.766,1899.3746,25401.965,2126.7756,28264.885,2337.0947,34459.785,2693.634,31146.188,3187.5234,33033.211,3110.395,37320.953,3247.333,40770.707,3321.4646,43152.914,3928.3882,50033.539
450800,贵港市,450000,广西壮族自治区,0.14319809,2482.7917,261.48798,2100.1404,273.04572,1952.4338,285.74463,3983.1917,346.66022,5750.625,757.38251,3158.4524,553.76825,3647.8938,687.6015,3985.3589,794.10059,5867.7397,858.8222,5987.3301,1082.1504,3368.7102,1242.9706,6158.4268,1328.7552,5920.6592,1378.7908,17420.193,1482.7681,16858.209,1576.1285,17901.469,1727.8314,19294.68,1947.3899,24060.289,2084.262,26635.225,2227.3762,28751.33,2387.7109,31265.406,2649.3127,38837.836
450900,玉林市,450000,广西壮族自治区,1.3018932,3774.2024,362.21735,3859.2275,384.25903,3660.2336,415.16409,6058.3325,503.56848,7720.6616,383.20142,4717.1299,681.20087,5685.3047,809.65234,6139.1323,944.19257,8739.3691,1046.0377,8080.0615,1251.8048,5059.4634,1505.5132,10310.675,1614.2961,7071.144,1709.936,18124.58,1894.9305,20827.021,2034.4014,25103.828,2166.1602,26428.051,2346.8184,30433.508,2204.7139,34043.387,2279.3008,32321.012,2376.1375,33428.531,2787.644,42858.543
451000,百色市,450000,广西壮族自治区,,,,,393.16382,4922.8208,441.10303,8673.9414,554.67072,7535.6572,640.37671,4611.8335,784.95538,6293.4487,907.88989,8989.8838,1060.8268,9405.46,1136.2117,12107.221,1500.1166,11038.076,1723.6814,12685.227,1942.3898,12116.204,1952.0479,35866.184,2227.9214,38623.293,2372.8066,41706.402,2671.116,43601.504,3261.157,47242.273,2795.4438,53697.074,2975.748,47968.867,3153.1514,49218.961,3710.2446,60036.777
