city,cityCode,year,hdmsp,province,provinceCode
西安市,610100,2007,147059.6941,陕西省,610000
咸阳市,610400,2007,97172.48235,陕西省,610000
延安市,610600,2007,176824.4863,陕西省,610000
榆林市,610800,2007,145935.3922,陕西省,610000
巴中市,511900,2007,11411.17255,四川省,510000
成都市,510100,2007,198635.5922,四川省,510000
达州市,511700,2007,40821.60392,四川省,510000
德阳市,510600,2007,54835.8902,四川省,510000
广安市,511600,2007,23544.05882,四川省,510000
广元市,510800,2007,19582.96471,四川省,510000
乐山市,511100,2007,34629.75294,四川省,510000
泸州市,510500,2007,22846.84314,四川省,510000
眉山市,511400,2007,30748.87843,四川省,510000
绵阳市,510700,2007,52929.24706,四川省,510000
南充市,511300,2007,39189.46275,四川省,510000
内江市,511000,2007,23633.46667,四川省,510000
攀枝花市,510400,2007,46930.29804,四川省,510000
遂宁市,510900,2007,30314.42353,四川省,510000
雅安市,511800,2007,23963.56863,四川省,510000
宜宾市,511500,2007,27946.28235,四川省,510000
资阳市,512000,2007,11937.06667,四川省,510000
自贡市,510300,2007,13952.83922,四川省,510000
保山市,530500,2007,39833.07843,云南省,530000
昆明市,530100,2007,130435.4471,云南省,530000
丽江市,530700,2007,21530.44314,云南省,530000
临沧市,530900,2007,29901.61569,云南省,530000
普洱市,530800,2007,35099.56471,云南省,530000
曲靖市,530300,2007,87201.39216,云南省,530000
玉溪市,530400,2007,64031.38824,云南省,530000
昭通市,530600,2007,23552.74902,云南省,530000
杭州市,330100,2007,225167.6549,浙江省,330000
湖州市,330500,2007,108756.8706,浙江省,330000
嘉兴市,330400,2007,157935.6196,浙江省,330000
金华市,330700,2007,133311.2157,浙江省,330000
丽水市,331100,2007,47632.21176,浙江省,330000
宁波市,330200,2007,239014.9059,浙江省,330000
衢州市,330800,2007,45829.80784,浙江省,330000
绍兴市,330600,2007,134218.4588,浙江省,330000
台州市,331000,2007,137943.3373,浙江省,330000
温州市,330300,2007,137320.3098,浙江省,330000
舟山市,330900,2007,35616.63922,浙江省,330000
甘南藏族自治州,623000,2007,9747.411765,甘肃省,620000
临夏回族自治州,622900,2007,21502.07843,甘肃省,620000
黔东南苗族侗族自治州,522600,2007,20353.26275,贵州省,520000
黔南布依族苗族自治州,522700,2007,35079.12549,贵州省,520000
黔西南布依族苗族自治州,522300,2007,36559.98039,贵州省,520000
恩施土家族苗族自治州,422800,2007,25612.01176,湖北省,420000
湘西土家族苗族自治州,433100,2007,16549.4,湖南省,430000
延边朝鲜族自治州,222400,2007,65525.57647,吉林省,220000
果洛藏族自治州,632600,2007,1459.47451,青海省,630000
海北藏族自治州,632200,2007,5195.215686,青海省,630000
海南藏族自治州,632500,2007,8098.145098,青海省,630000
海西蒙古族藏族自治州,632800,2007,35490.83922,青海省,630000
黄南藏族自治州,632300,2007,3303.411765,青海省,630000
玉树藏族自治州,632700,2007,1878,青海省,630000
阿坝藏族羌族自治州,513200,2007,20146.5451,四川省,510000
甘孜藏族自治州,513300,2007,14655.64314,四川省,510000
凉山彝族自治州,513400,2007,49146.9451,四川省,510000
楚雄彝族自治州,532300,2007,36165.52941,云南省,530000
大理白族自治州,532900,2007,66605.80784,云南省,530000
德宏傣族景颇族自治州,533100,2007,34384.91373,云南省,530000
迪庆藏族自治州,533400,2007,6481.192157,云南省,530000
红河哈尼族彝族自治州,532500,2007,88068.16078,云南省,530000
怒江傈僳族自治州,533300,2007,8751.290196,云南省,530000
文山壮族苗族自治州,532600,2007,37906.77255,云南省,530000
西双版纳傣族自治州,532800,2007,22248.60784,云南省,530000
白沙黎族自治县,469025,2007,3281.164706,海南省,460000
保亭黎族苗族自治县,469029,2007,3190.768627,海南省,460000
昌江黎族自治县,469026,2007,7085.717647,海南省,460000
澄迈县,469023,2007,8477.313725,海南省,460000
定安县,469021,2007,2878.839216,海南省,460000
东方市,469007,2007,10320.45882,海南省,460000
乐东黎族自治县,469027,2007,6740.054902,海南省,460000
临高县,469024,2007,3993.435294,海南省,460000
陵水黎族自治县,469028,2007,8253.741176,海南省,460000
琼海市,469002,2007,10610.26275,海南省,460000
琼中黎族苗族自治县,469030,2007,1534,海南省,460000
屯昌县,469022,2007,2366.494118,海南省,460000
万宁市,469006,2007,12383.56863,海南省,460000
文昌市,469005,2007,15627.15294,海南省,460000
五指山市,469001,2007,1906.894118,海南省,460000
济源市,419001,2007,26119.74118,河南省,410000
潜江市,429005,2007,15733.12157,湖北省,420000
神农架林区,429021,2007,1368.996078,湖北省,420000
天门市,429006,2007,13590.03529,湖北省,420000
仙桃市,429004,2007,14378.66275,湖北省,420000
北京市,110000,2007,457363.3608,北京市,110000
上海市,310000,2007,401059.4157,上海市,310000
天津市,120000,2007,415600.3412,天津市,120000
重庆市,500000,2007,287269.5686,重庆市,500000
阿拉善盟,152900,2007,27017.45098,内蒙古自治区,150000
锡林郭勒盟,152500,2007,56562.98039,内蒙古自治区,150000
兴安盟,152200,2007,30452.65882,内蒙古自治区,150000
阿里地区,542500,2007,799.0078431,西藏自治区,540000
阿克苏地区,652900,2007,128287.7255,新疆维吾尔自治区,650000
阿勒泰地区,654300,2007,26498.38039,新疆维吾尔自治区,650000
和田地区,653200,2007,31840.54118,新疆维吾尔自治区,650000
喀什地区,653100,2007,65915.84314,新疆维吾尔自治区,650000
塔城地区,654200,2007,66251.49412,新疆维吾尔自治区,650000
百色市,451000,2007,44522.46275,广西壮族自治区,450000
北海市,450500,2007,32346.43137,广西壮族自治区,450000
崇左市,451400,2007,35450.70588,广西壮族自治区,450000
防城港市,450600,2007,21718.30588,广西壮族自治区,450000
贵港市,450800,2007,41025.63922,广西壮族自治区,450000
桂林市,450300,2007,56686.55686,广西壮族自治区,450000
河池市,451200,2007,35669.27059,广西壮族自治区,450000
贺州市,451100,2007,22744.14902,广西壮族自治区,450000
来宾市,451300,2007,39278.30196,广西壮族自治区,450000
柳州市,450200,2007,65138.5098,广西壮族自治区,450000
南宁市,450100,2007,105164.8471,广西壮族自治区,450000
钦州市,450700,2007,41144.73725,广西壮族自治区,450000
梧州市,450400,2007,36954.15686,广西壮族自治区,450000
玉林市,450900,2007,47933.72157,广西壮族自治区,450000
巴彦淖尔市,150800,2007,71185.90196,内蒙古自治区,150000
包头市,150200,2007,99877.57647,内蒙古自治区,150000
赤峰市,150400,2007,102096.9098,内蒙古自治区,150000
鄂尔多斯市,150600,2007,133768.051,内蒙古自治区,150000
呼和浩特市,150100,2007,109807.5686,内蒙古自治区,150000
呼伦贝尔市,150700,2007,135572.1608,内蒙古自治区,150000
通辽市,150500,2007,87149.82745,内蒙古自治区,150000
乌海市,150300,2007,34089.80784,内蒙古自治区,150000
乌兰察布市,150900,2007,54238.44706,内蒙古自治区,150000
固原市,640400,2007,15904.20392,宁夏回族自治区,640000
石嘴山市,640200,2007,34215.1098,宁夏回族自治区,640000
吴忠市,640300,2007,41462.02745,宁夏回族自治区,640000
银川市,640100,2007,77946.01569,宁夏回族自治区,640000
中卫市,640500,2007,31736.56471,宁夏回族自治区,640000
昌都市,540300,2007,3414.007843,西藏自治区,540000
拉萨市,540100,2007,19796.30588,西藏自治区,540000
林芝市,540400,2007,4308.701961,西藏自治区,540000
那曲市,540600,2007,2207.960784,西藏自治区,540000
日喀则市,540200,2007,5245.552941,西藏自治区,540000
山南市,540500,2007,8635.384314,西藏自治区,540000
哈密市,650500,2007,31703.29412,新疆维吾尔自治区,650000
克拉玛依市,650200,2007,55733.47059,新疆维吾尔自治区,650000
吐鲁番市,650400,2007,51486.24706,新疆维吾尔自治区,650000
乌鲁木齐市,650100,2007,83373.96863,新疆维吾尔自治区,650000
巴音郭楞蒙古自治州,652800,2007,116989.4039,新疆维吾尔自治区,650000
博尔塔拉蒙古自治州,652700,2007,20543.04706,新疆维吾尔自治区,650000
昌吉回族自治州,652300,2007,103345.7569,新疆维吾尔自治区,650000
克孜勒苏柯尔克孜自治州,653000,2007,7252.588235,新疆维吾尔自治区,650000
伊犁哈萨克自治州,654000,2007,64727.30588,新疆维吾尔自治区,650000
阿拉尔市,659002,2007,8117.117647,新疆维吾尔自治区,650000
北屯市,659005,2007,1060.937255,新疆维吾尔自治区,650000
胡杨河市,659010,2007,3241.215686,新疆维吾尔自治区,650000
可克达拉市,659008,2007,1723.513725,新疆维吾尔自治区,650000
昆玉市,659009,2007,335.2784314,新疆维吾尔自治区,650000
石河子市,659001,2007,15041.02353,新疆维吾尔自治区,650000
双河市,659007,2007,5600.070588,新疆维吾尔自治区,650000
铁门关市,659006,2007,1092.14902,新疆维吾尔自治区,650000
图木舒克市,659003,2007,3917.07451,新疆维吾尔自治区,650000
五家渠市,659004,2007,4893.607843,新疆维吾尔自治区,650000
新星市,659011,2007,1394.831373,新疆维吾尔自治区,650000
澳门特别行政区,820000,2007,3651.109804,澳门特别行政区,820000
香港特别行政区,810000,2007,73349.20392,香港特别行政区,810000
大兴安岭地区,232700,2008,29721.84706,黑龙江省,230000
台湾省,710000,2008,875992.2902,台湾省,710000
安庆市,340800,2008,54059.3451,安徽省,340000
蚌埠市,340300,2008,41488.23137,安徽省,340000
亳州市,341600,2008,49295.06667,安徽省,340000
池州市,341700,2008,25543.12157,安徽省,340000
滁州市,341100,2008,80460.86667,安徽省,340000
阜阳市,341200,2008,78584.70588,安徽省,340000
合肥市,340100,2008,132832.0667,安徽省,340000
淮北市,340600,2008,38550.29412,安徽省,340000
淮南市,340400,2008,53559.68235,安徽省,340000
黄山市,341000,2008,28882.05882,安徽省,340000
六安市,341500,2008,56633.01176,安徽省,340000
马鞍山市,340500,2008,58039.45882,安徽省,340000
宿州市,341300,2008,62515.52941,安徽省,340000
铜陵市,340700,2008,28471.8,安徽省,340000
芜湖市,340200,2008,72866.70588,安徽省,340000
宣城市,341800,2008,46070.67451,安徽省,340000
福州市,350100,2008,140963.4824,福建省,350000
龙岩市,350800,2008,55976.03922,福建省,350000
南平市,350700,2008,46041.02745,福建省,350000
宁德市,350900,2008,50961.99216,福建省,350000
莆田市,350300,2008,56678.68235,福建省,350000
泉州市,350500,2008,194433.6392,福建省,350000
三明市,350400,2008,48190.24314,福建省,350000
厦门市,350200,2008,74372.00784,福建省,350000
漳州市,350600,2008,102963.8627,福建省,350000
白银市,620400,2008,33685.61961,甘肃省,620000
定西市,621100,2008,23516.9451,甘肃省,620000
嘉峪关市,620200,2008,14151.12941,甘肃省,620000
金昌市,620300,2008,15893.16078,甘肃省,620000
酒泉市,620900,2008,42503.64314,甘肃省,620000
兰州市,620100,2008,83066.20392,甘肃省,620000
陇南市,621200,2008,23276.42745,甘肃省,620000
平凉市,620800,2008,30819.12157,甘肃省,620000
庆阳市,621000,2008,36864.58431,甘肃省,620000
天水市,620500,2008,32005.55294,甘肃省,620000
武威市,620600,2008,21609.35686,甘肃省,620000
张掖市,620700,2008,21180.43922,甘肃省,620000
潮州市,445100,2008,45134.50196,广东省,440000
东莞市,441900,2008,167752.2706,广东省,440000
佛山市,440600,2008,192021.1725,广东省,440000
广州市,440100,2008,265787.3608,广东省,440000
河源市,441600,2008,44209.54118,广东省,440000
惠州市,441300,2008,161331.5373,广东省,440000
江门市,440700,2008,130350.7686,广东省,440000
揭阳市,445200,2008,65936.09804,广东省,440000
茂名市,440900,2008,56572.61569,广东省,440000
梅州市,441400,2008,55714.86275,广东省,440000
清远市,441800,2008,98647.47059,广东省,440000
汕头市,440500,2008,70237.9098,广东省,440000
汕尾市,441500,2008,44010.62745,广东省,440000
韶关市,440200,2008,67748.27059,广东省,440000
深圳市,440300,2008,133108.451,广东省,440000
阳江市,441700,2008,45188.62353,广东省,440000
云浮市,445300,2008,39103.03922,广东省,440000
湛江市,440800,2008,93740.90588,广东省,440000
肇庆市,441200,2008,92650.19216,广东省,440000
中山市,442000,2008,103460.4275,广东省,440000
珠海市,440400,2008,68491.47843,广东省,440000
安顺市,520400,2008,24866.25098,贵州省,520000
毕节市,520500,2008,22027.07059,贵州省,520000
贵阳市,520100,2008,62054.00392,贵州省,520000
六盘水市,520200,2008,29112.95294,贵州省,520000
铜仁市,520600,2008,21497.09412,贵州省,520000
遵义市,520300,2008,36514.06667,贵州省,520000
儋州市,460400,2008,24577.65882,海南省,460000
海口市,460100,2008,35953.06667,海南省,460000
三沙市,460300,2008,37.07843137,海南省,460000
三亚市,460200,2008,34645.13333,海南省,460000
保定市,130600,2008,255225.8824,河北省,130000
沧州市,130900,2008,210825.651,河北省,130000
承德市,130800,2008,84647.78039,河北省,130000
邯郸市,130400,2008,198972.2314,河北省,130000
衡水市,131100,2008,97964.0549,河北省,130000
廊坊市,131000,2008,170774.3608,河北省,130000
秦皇岛市,130300,2008,85408.83137,河北省,130000
石家庄市,130100,2008,218357.2784,河北省,130000
唐山市,130200,2008,303774.9059,河北省,130000
邢台市,130500,2008,155473.7804,河北省,130000
张家口市,130700,2008,124661.8157,河北省,130000
安阳市,410500,2008,102702.8314,河南省,410000
鹤壁市,410600,2008,35338.28627,河南省,410000
焦作市,410800,2008,81612.27059,河南省,410000
开封市,410200,2008,64170.13333,河南省,410000
洛阳市,410300,2008,133075.5961,河南省,410000
漯河市,411100,2008,36782.45882,河南省,410000
南阳市,411300,2008,155829.3294,河南省,410000
平顶山市,410400,2008,107358.7569,河南省,410000
濮阳市,410900,2008,57443.8902,河南省,410000
三门峡市,411200,2008,55237.89804,河南省,410000
商丘市,411400,2008,101300.4275,河南省,410000
新乡市,410700,2008,143081.9843,河南省,410000
信阳市,411500,2008,79417.96078,河南省,410000
许昌市,411000,2008,81372.92157,河南省,410000
郑州市,410100,2008,215369.8431,河南省,410000
周口市,411600,2008,97419.81961,河南省,410000
驻马店市,411700,2008,87737.06667,河南省,410000
大庆市,230600,2008,216396.0902,黑龙江省,230000
哈尔滨市,230100,2008,349238.8588,黑龙江省,230000
鹤岗市,230400,2008,65473.27451,黑龙江省,230000
黑河市,231100,2008,90690.78039,黑龙江省,230000
鸡西市,230300,2008,78116.02353,黑龙江省,230000
佳木斯市,230800,2008,134072.3255,黑龙江省,230000
牡丹江市,231000,2008,69590.61961,黑龙江省,230000
七台河市,230900,2008,43552.05098,黑龙江省,230000
齐齐哈尔市,230200,2008,152716.2235,黑龙江省,230000
双鸭山市,230500,2008,99042.63922,黑龙江省,230000
绥化市,231200,2008,199379.3294,黑龙江省,230000
伊春市,230700,2008,66039.30588,黑龙江省,230000
鄂州市,420700,2008,19794.83137,湖北省,420000
黄冈市,421100,2008,67070.81961,湖北省,420000
黄石市,420200,2008,31508.99608,湖北省,420000
荆门市,420800,2008,38602.56471,湖北省,420000
荆州市,421000,2008,59396.46275,湖北省,420000
十堰市,420300,2008,30621.92549,湖北省,420000
随州市,421300,2008,26116.01961,湖北省,420000
武汉市,420100,2008,165092.1882,湖北省,420000
咸宁市,421200,2008,32975.69804,湖北省,420000
襄阳市,420600,2008,67186.26275,湖北省,420000
孝感市,420900,2008,57194.3098,湖北省,420000
宜昌市,420500,2008,64512.6902,湖北省,420000
常德市,430700,2008,42704.8549,湖南省,430000
郴州市,431000,2008,54950.23137,湖南省,430000
衡阳市,430400,2008,52094.45098,湖南省,430000
怀化市,431200,2008,33792.0549,湖南省,430000
娄底市,431300,2008,31179.99216,湖南省,430000
邵阳市,430500,2008,35178.91765,湖南省,430000
湘潭市,430300,2008,31444.66667,湖南省,430000
益阳市,430900,2008,22827.04314,湖南省,430000
永州市,431100,2008,40517.00784,湖南省,430000
岳阳市,430600,2008,52140.72549,湖南省,430000
张家界市,430800,2008,12105.96471,湖南省,430000
长沙市,430100,2008,102250.5725,湖南省,430000
株洲市,430200,2008,37869.4902,湖南省,430000
白城市,220800,2008,32088.38039,吉林省,220000
白山市,220600,2008,40958.2902,吉林省,220000
吉林市,220200,2008,144238.5412,吉林省,220000
辽源市,220400,2008,31081.3451,吉林省,220000
四平市,220300,2008,60209.41176,吉林省,220000
松原市,220700,2008,76712.16078,吉林省,220000
通化市,220500,2008,69442.11765,吉林省,220000
长春市,220100,2008,262565.0039,吉林省,220000
常州市,320400,2008,145568.5608,江苏省,320000
淮安市,320800,2008,87143.33725,江苏省,320000
连云港市,320700,2008,113333.8549,江苏省,320000
南京市,320100,2008,191718.8275,江苏省,320000
南通市,320600,2008,205634.8157,江苏省,320000
苏州市,320500,2008,398280.5098,江苏省,320000
宿迁市,321300,2008,81164.89804,江苏省,320000
泰州市,321200,2008,129813.6588,江苏省,320000
无锡市,320200,2008,207958.5765,江苏省,320000
徐州市,320300,2008,160900.8235,江苏省,320000
盐城市,320900,2008,145280.8824,江苏省,320000
扬州市,321000,2008,133122.1843,江苏省,320000
镇江市,321100,2008,107964.5922,江苏省,320000
抚州市,361000,2008,28944.30588,江西省,360000
赣州市,360700,2008,62193.64314,江西省,360000
吉安市,360800,2008,31690.10588,江西省,360000
景德镇市,360200,2008,19359.83922,江西省,360000
九江市,360400,2008,47556.96863,江西省,360000
南昌市,360100,2008,73183.05882,江西省,360000
萍乡市,360300,2008,15503.37647,江西省,360000
上饶市,361100,2008,60904.72941,江西省,360000
新余市,360500,2008,19691.42353,江西省,360000
宜春市,360900,2008,52343.3451,江西省,360000
鹰潭市,360600,2008,16372.87451,江西省,360000
鞍山市,210300,2008,84143.37647,辽宁省,210000
本溪市,210500,2008,44812.23922,辽宁省,210000
朝阳市,211300,2008,85504.47059,辽宁省,210000
大连市,210200,2008,189198.7647,辽宁省,210000
丹东市,210600,2008,44564.85882,辽宁省,210000
抚顺市,210400,2008,58601.86667,辽宁省,210000
阜新市,210900,2008,50757.8549,辽宁省,210000
葫芦岛市,211400,2008,68019.40392,辽宁省,210000
锦州市,210700,2008,83455.96863,辽宁省,210000
辽阳市,211000,2008,71841.33725,辽宁省,210000
盘锦市,211100,2008,61298.1451,辽宁省,210000
沈阳市,210100,2008,208620.0196,辽宁省,210000
铁岭市,211200,2008,88600.64314,辽宁省,210000
营口市,210800,2008,81286.28627,辽宁省,210000
海东市,630200,2008,23030.21569,青海省,630000
西宁市,630100,2008,43785.00392,青海省,630000
滨州市,371600,2008,126143.0941,山东省,370000
德州市,371400,2008,132592.1216,山东省,370000
东营市,370500,2008,117538.5255,山东省,370000
菏泽市,371700,2008,129840.8941,山东省,370000
济南市,370100,2008,202822.0824,山东省,370000
济宁市,370800,2008,171048.4314,山东省,370000
聊城市,371500,2008,111222.6941,山东省,370000
临沂市,371300,2008,193801.0824,山东省,370000
青岛市,370200,2008,239217.8706,山东省,370000
日照市,371100,2008,73845.47451,山东省,370000
泰安市,370900,2008,103089.9255,山东省,370000
威海市,371000,2008,113056.5098,山东省,370000
潍坊市,370700,2008,251028.302,山东省,370000
烟台市,370600,2008,217954.2667,山东省,370000
枣庄市,370400,2008,82269.57255,山东省,370000
淄博市,370300,2008,123567.1647,山东省,370000
大同市,140200,2008,102929.651,山西省,140000
晋城市,140500,2008,89649.12549,山西省,140000
晋中市,140700,2008,114379.5529,山西省,140000
临汾市,141000,2008,124833.9569,山西省,140000
吕梁市,141100,2008,135611.6,山西省,140000
朔州市,140600,2008,76320.39608,山西省,140000
太原市,140100,2008,103733.0745,山西省,140000
忻州市,140900,2008,102303.1059,山西省,140000
阳泉市,140300,2008,40606.78431,山西省,140000
运城市,140800,2008,120222.2667,山西省,140000
长治市,140400,2008,122241.5529,山西省,140000
安康市,610900,2008,24824.62745,陕西省,610000
宝鸡市,610300,2008,63849.37255,陕西省,610000
汉中市,610700,2008,36601.80392,陕西省,610000
商洛市,611000,2008,27534.68627,陕西省,610000
铜川市,610200,2008,19703.54118,陕西省,610000
渭南市,610500,2008,104314.4588,陕西省,610000
西安市,610100,2008,152778.5333,陕西省,610000
咸阳市,610400,2008,99073.89412,陕西省,610000
延安市,610600,2008,190668.6118,陕西省,610000
榆林市,610800,2008,162500.6392,陕西省,610000
巴中市,511900,2008,9181.015686,四川省,510000
成都市,510100,2008,195242.9725,四川省,510000
达州市,511700,2008,32144.45098,四川省,510000
德阳市,510600,2008,53624.67843,四川省,510000
广安市,511600,2008,18833.57255,四川省,510000
广元市,510800,2008,20098.85882,四川省,510000
乐山市,511100,2008,27556.24314,四川省,510000
泸州市,510500,2008,16912.62353,四川省,510000
眉山市,511400,2008,24887.77255,四川省,510000
绵阳市,510700,2008,56121.41569,四川省,510000
南充市,511300,2008,29750.2902,四川省,510000
内江市,511000,2008,18124.16471,四川省,510000
攀枝花市,510400,2008,42987.58431,四川省,510000
遂宁市,510900,2008,23939.15294,四川省,510000
雅安市,511800,2008,21650.4549,四川省,510000
宜宾市,511500,2008,19981.04706,四川省,510000
资阳市,512000,2008,8606.070588,四川省,510000
自贡市,510300,2008,10763.62353,四川省,510000
保山市,530500,2008,37924.32941,云南省,530000
昆明市,530100,2008,134930.2863,云南省,530000
丽江市,530700,2008,20125.96863,云南省,530000
临沧市,530900,2008,34817.76078,云南省,530000
普洱市,530800,2008,36380.06275,云南省,530000
曲靖市,530300,2008,74203.85882,云南省,530000
玉溪市,530400,2008,61245.23137,云南省,530000
昭通市,530600,2008,18515.57255,云南省,530000
杭州市,330100,2008,227486.702,浙江省,330000
湖州市,330500,2008,106322.2235,浙江省,330000
嘉兴市,330400,2008,161735.5176,浙江省,330000
金华市,330700,2008,139566.6627,浙江省,330000
丽水市,331100,2008,51878.76078,浙江省,330000
宁波市,330200,2008,245221.8,浙江省,330000
衢州市,330800,2008,47646.99216,浙江省,330000
绍兴市,330600,2008,136883.9608,浙江省,330000
台州市,331000,2008,145557.9922,浙江省,330000
温州市,330300,2008,144571.251,浙江省,330000
舟山市,330900,2008,36589.23529,浙江省,330000
甘南藏族自治州,623000,2008,8592.882353,甘肃省,620000
临夏回族自治州,622900,2008,22943.90588,甘肃省,620000
黔东南苗族侗族自治州,522600,2008,24920.70588,贵州省,520000
黔南布依族苗族自治州,522700,2008,33870.13725,贵州省,520000
黔西南布依族苗族自治州,522300,2008,27489.63529,贵州省,520000
恩施土家族苗族自治州,422800,2008,25667.0902,湖北省,420000
湘西土家族苗族自治州,433100,2008,18289.9451,湖南省,430000
延边朝鲜族自治州,222400,2008,59514.38431,吉林省,220000
果洛藏族自治州,632600,2008,1342.564706,青海省,630000
海北藏族自治州,632200,2008,5120.752941,青海省,630000
海南藏族自治州,632500,2008,8034.752941,青海省,630000
海西蒙古族藏族自治州,632800,2008,31583.73333,青海省,630000
黄南藏族自治州,632300,2008,3789.615686,青海省,630000
玉树藏族自治州,632700,2008,1194,青海省,630000
阿坝藏族羌族自治州,513200,2008,16605.69412,四川省,510000
甘孜藏族自治州,513300,2008,14399.24314,四川省,510000
凉山彝族自治州,513400,2008,51421.90588,四川省,510000
楚雄彝族自治州,532300,2008,34555.43922,云南省,530000
大理白族自治州,532900,2008,62352.74118,云南省,530000
德宏傣族景颇族自治州,533100,2008,35743.66667,云南省,530000
迪庆藏族自治州,533400,2008,6204.215686,云南省,530000
红河哈尼族彝族自治州,532500,2008,76485.72549,云南省,530000
怒江傈僳族自治州,533300,2008,8302.568627,云南省,530000
文山壮族苗族自治州,532600,2008,28236.55686,云南省,530000
西双版纳傣族自治州,532800,2008,20540.44314,云南省,530000
白沙黎族自治县,469025,2008,4589.462745,海南省,460000
保亭黎族苗族自治县,469029,2008,3757.858824,海南省,460000
昌江黎族自治县,469026,2008,9011.94902,海南省,460000
澄迈县,469023,2008,10642.04314,海南省,460000
定安县,469021,2008,3675.062745,海南省,460000
东方市,469007,2008,12287.99608,海南省,460000
乐东黎族自治县,469027,2008,8668.47451,海南省,460000
临高县,469024,2008,4335.388235,海南省,460000
陵水黎族自治县,469028,2008,11272.09804,海南省,460000
琼海市,469002,2008,12767.76863,海南省,460000
琼中黎族苗族自治县,469030,2008,2493.043137,海南省,460000
屯昌县,469022,2008,3006.247059,海南省,460000
万宁市,469006,2008,14810.52157,海南省,460000
文昌市,469005,2008,16720.39216,海南省,460000
五指山市,469001,2008,2453.839216,海南省,460000
济源市,419001,2008,26178.92157,河南省,410000
潜江市,429005,2008,14161.35686,湖北省,420000
神农架林区,429021,2008,1187.254902,湖北省,420000
天门市,429006,2008,13369.11373,湖北省,420000
仙桃市,429004,2008,12883.87059,湖北省,420000
北京市,110000,2008,447560.898,北京市,110000
上海市,310000,2008,395238.2353,上海市,310000
天津市,120000,2008,420235.0275,天津市,120000
重庆市,500000,2008,267668.9686,重庆市,500000
阿拉善盟,152900,2008,26286.91373,内蒙古自治区,150000
锡林郭勒盟,152500,2008,60847.61176,内蒙古自治区,150000
兴安盟,152200,2008,29770.40784,内蒙古自治区,150000
阿里地区,542500,2008,660,西藏自治区,540000
阿克苏地区,652900,2008,133967.7843,新疆维吾尔自治区,650000
阿勒泰地区,654300,2008,30888.83529,新疆维吾尔自治区,650000
和田地区,653200,2008,31094.36471,新疆维吾尔自治区,650000
喀什地区,653100,2008,72319.32157,新疆维吾尔自治区,650000
塔城地区,654200,2008,50805.31373,新疆维吾尔自治区,650000
百色市,451000,2008,44081.38824,广西壮族自治区,450000
北海市,450500,2008,39721.17255,广西壮族自治区,450000
崇左市,451400,2008,38876.12941,广西壮族自治区,450000
防城港市,450600,2008,24748.62353,广西壮族自治区,450000
贵港市,450800,2008,43278.9098,广西壮族自治区,450000
桂林市,450300,2008,57092.4549,广西壮族自治区,450000
河池市,451200,2008,30539.4549,广西壮族自治区,450000
贺州市,451100,2008,22752.41176,广西壮族自治区,450000
来宾市,451300,2008,51009.25882,广西壮族自治区,450000
柳州市,450200,2008,70508.62745,广西壮族自治区,450000
南宁市,450100,2008,102796.098,广西壮族自治区,450000
钦州市,450700,2008,41126.89804,广西壮族自治区,450000
梧州市,450400,2008,33844.47451,广西壮族自治区,450000
玉林市,450900,2008,51301.35686,广西壮族自治区,450000
巴彦淖尔市,150800,2008,56988.5451,内蒙古自治区,150000
包头市,150200,2008,99573.09804,内蒙古自治区,150000
赤峰市,150400,2008,92535.12157,内蒙古自治区,150000
鄂尔多斯市,150600,2008,151648.1294,内蒙古自治区,150000
呼和浩特市,150100,2008,113134.698,内蒙古自治区,150000
呼伦贝尔市,150700,2008,159620.2196,内蒙古自治区,150000
通辽市,150500,2008,71039.97647,内蒙古自治区,150000
乌海市,150300,2008,33714.89412,内蒙古自治区,150000
乌兰察布市,150900,2008,52236.20392,内蒙古自治区,150000
固原市,640400,2008,15625.2549,宁夏回族自治区,640000
石嘴山市,640200,2008,35226.38039,宁夏回族自治区,640000
吴忠市,640300,2008,42089.71765,宁夏回族自治区,640000
银川市,640100,2008,82876.81569,宁夏回族自治区,640000
中卫市,640500,2008,29467.87059,宁夏回族自治区,640000
昌都市,540300,2008,3407,西藏自治区,540000
拉萨市,540100,2008,17847.20784,西藏自治区,540000
林芝市,540400,2008,3753.035294,西藏自治区,540000
那曲市,540600,2008,2372,西藏自治区,540000
日喀则市,540200,2008,4490.533333,西藏自治区,540000
山南市,540500,2008,8164.160784,西藏自治区,540000
哈密市,650500,2008,31319.53725,新疆维吾尔自治区,650000
克拉玛依市,650200,2008,51832.32157,新疆维吾尔自治区,650000
吐鲁番市,650400,2008,37659.39608,新疆维吾尔自治区,650000
乌鲁木齐市,650100,2008,82540.97647,新疆维吾尔自治区,650000
巴音郭楞蒙古自治州,652800,2008,113005.3333,新疆维吾尔自治区,650000
博尔塔拉蒙古自治州,652700,2008,17584.6902,新疆维吾尔自治区,650000
昌吉回族自治州,652300,2008,94343.19216,新疆维吾尔自治区,650000
克孜勒苏柯尔克孜自治州,653000,2008,7910.262745,新疆维吾尔自治区,650000
伊犁哈萨克自治州,654000,2008,61093.86275,新疆维吾尔自治区,650000
阿拉尔市,659002,2008,7394.298039,新疆维吾尔自治区,650000
北屯市,659005,2008,1133.701961,新疆维吾尔自治区,650000
胡杨河市,659010,2008,2774.003922,新疆维吾尔自治区,650000
可克达拉市,659008,2008,1489.572549,新疆维吾尔自治区,650000
