city,cityCode,year,viirsl,province,provinceCode
黔东南苗族侗族自治州,522600,2017,22262.74737,贵州省,520000
黔南布依族苗族自治州,522700,2017,27486.97123,贵州省,520000
黔西南布依族苗族自治州,522300,2017,19022.21591,贵州省,520000
恩施土家族苗族自治州,422800,2017,9113.612788,湖北省,420000
湘西土家族苗族自治州,433100,2017,8384.609971,湖南省,430000
延边朝鲜族自治州,222400,2017,24406.65052,吉林省,220000
果洛藏族自治州,632600,2017,796.4935194,青海省,630000
海北藏族自治州,632200,2017,982.7537439,青海省,630000
海南藏族自治州,632500,2017,1642.936922,青海省,630000
海西蒙古族藏族自治州,632800,2017,19999.91456,青海省,630000
黄南藏族自治州,632300,2017,1385.409303,青海省,630000
玉树藏族自治州,632700,2017,1712.272534,青海省,630000
阿坝藏族羌族自治州,513200,2017,5371.48836,四川省,510000
甘孜藏族自治州,513300,2017,6830.862445,四川省,510000
凉山彝族自治州,513400,2017,14253.9423,四川省,510000
楚雄彝族自治州,532300,2017,15537.61993,云南省,530000
大理白族自治州,532900,2017,22432.91955,云南省,530000
德宏傣族景颇族自治州,533100,2017,9145.940846,云南省,530000
迪庆藏族自治州,533400,2017,2590.17813,云南省,530000
红河哈尼族彝族自治州,532500,2017,25217.89961,云南省,530000
怒江傈僳族自治州,533300,2017,1874.083754,云南省,530000
文山壮族苗族自治州,532600,2017,13142.38074,云南省,530000
西双版纳傣族自治州,532800,2017,5693.722872,云南省,530000
白沙黎族自治县,469025,2017,706.1533318,海南省,460000
保亭黎族苗族自治县,469029,2017,938.4735343,海南省,460000
昌江黎族自治县,469026,2017,2554.114801,海南省,460000
澄迈县,469023,2017,6325.661066,海南省,460000
定安县,469021,2017,1721.847974,海南省,460000
东方市,469007,2017,5652.96882,海南省,460000
乐东黎族自治县,469027,2017,4053.786877,海南省,460000
临高县,469024,2017,2497.198785,海南省,460000
陵水黎族自治县,469028,2017,4714.160394,海南省,460000
琼海市,469002,2017,3269.989224,海南省,460000
琼中黎族苗族自治县,469030,2017,640.8098203,海南省,460000
屯昌县,469022,2017,553.3531441,海南省,460000
万宁市,469006,2017,3696.754771,海南省,460000
文昌市,469005,2017,3564.82302,海南省,460000
五指山市,469001,2017,680.4049927,海南省,460000
济源市,419001,2017,5610.832044,河南省,410000
潜江市,429005,2017,5245.071335,湖北省,420000
神农架林区,429021,2017,79.48607755,湖北省,420000
天门市,429006,2017,3489.622457,湖北省,420000
仙桃市,429004,2017,3078.021548,湖北省,420000
北京市,110000,2017,360677.6763,北京市,110000
上海市,310000,2017,474556.4073,上海市,310000
天津市,120000,2017,327986.0969,天津市,120000
重庆市,500000,2017,211656.5976,重庆市,500000
阿拉善盟,152900,2017,14107.99156,内蒙古自治区,150000
锡林郭勒盟,152500,2017,20512.27131,内蒙古自治区,150000
兴安盟,152200,2017,9169.907567,内蒙古自治区,150000
阿里地区,542500,2017,946.0562547,西藏自治区,540000
阿克苏地区,652900,2017,64569.93463,新疆维吾尔自治区,650000
阿勒泰地区,654300,2017,11153.81376,新疆维吾尔自治区,650000
和田地区,653200,2017,19975.68133,新疆维吾尔自治区,650000
喀什地区,653100,2017,32873.81355,新疆维吾尔自治区,650000
塔城地区,654200,2017,15514.97368,新疆维吾尔自治区,650000
百色市,451000,2017,19726.95642,广西壮族自治区,450000
北海市,450500,2017,18522.5408,广西壮族自治区,450000
崇左市,451400,2017,8512.638113,广西壮族自治区,450000
防城港市,450600,2017,7823.705489,广西壮族自治区,450000
贵港市,450800,2017,13370.54417,广西壮族自治区,450000
桂林市,450300,2017,23365.55296,广西壮族自治区,450000
河池市,451200,2017,11785.83175,广西壮族自治区,450000
贺州市,451100,2017,6676.21562,广西壮族自治区,450000
来宾市,451300,2017,9459.594948,广西壮族自治区,450000
柳州市,450200,2017,38478.62712,广西壮族自治区,450000
南宁市,450100,2017,74749.69052,广西壮族自治区,450000
钦州市,450700,2017,13574.00636,广西壮族自治区,450000
梧州市,450400,2017,9898.442549,广西壮族自治区,450000
玉林市,450900,2017,22039.64294,广西壮族自治区,450000
巴彦淖尔市,150800,2017,9766.474845,内蒙古自治区,150000
包头市,150200,2017,49807.50802,内蒙古自治区,150000
赤峰市,150400,2017,28857.73003,内蒙古自治区,150000
鄂尔多斯市,150600,2017,60256.48268,内蒙古自治区,150000
呼和浩特市,150100,2017,78636.14478,内蒙古自治区,150000
呼伦贝尔市,150700,2017,18882.24617,内蒙古自治区,150000
通辽市,150500,2017,22740.29957,内蒙古自治区,150000
乌海市,150300,2017,10572.10894,内蒙古自治区,150000
乌兰察布市,150900,2017,14569.44886,内蒙古自治区,150000
固原市,640400,2017,10720.19408,宁夏回族自治区,640000
石嘴山市,640200,2017,14536.13624,宁夏回族自治区,640000
吴忠市,640300,2017,18234.74994,宁夏回族自治区,640000
银川市,640100,2017,87996.87058,宁夏回族自治区,640000
中卫市,640500,2017,11809.20587,宁夏回族自治区,640000
昌都市,540300,2017,3113.184417,西藏自治区,540000
拉萨市,540100,2017,16681.10788,西藏自治区,540000
林芝市,540400,2017,2253.706818,西藏自治区,540000
那曲市,540600,2017,1669.038395,西藏自治区,540000
日喀则市,540200,2017,2598.160201,西藏自治区,540000
山南市,540500,2017,4323.892601,西藏自治区,540000
哈密市,650500,2017,13335.58564,新疆维吾尔自治区,650000
克拉玛依市,650200,2017,41647.74231,新疆维吾尔自治区,650000
吐鲁番市,650400,2017,14522.39503,新疆维吾尔自治区,650000
乌鲁木齐市,650100,2017,99281.01255,新疆维吾尔自治区,650000
巴音郭楞蒙古自治州,652800,2017,39809.70358,新疆维吾尔自治区,650000
博尔塔拉蒙古自治州,652700,2017,8631.349365,新疆维吾尔自治区,650000
昌吉回族自治州,652300,2017,48834.37831,新疆维吾尔自治区,650000
克孜勒苏柯尔克孜自治州,653000,2017,6877.813558,新疆维吾尔自治区,650000
伊犁哈萨克自治州,654000,2017,40411.30989,新疆维吾尔自治区,650000
阿拉尔市,659002,2017,2075.186689,新疆维吾尔自治区,650000
北屯市,659005,2017,3209.382579,新疆维吾尔自治区,650000
胡杨河市,659010,2017,459.671981,新疆维吾尔自治区,650000
可克达拉市,659008,2017,89.67876809,新疆维吾尔自治区,650000
昆玉市,659009,2017,402.5448884,新疆维吾尔自治区,650000
石河子市,659001,2017,7625.847151,新疆维吾尔自治区,650000
双河市,659007,2017,426.2737134,新疆维吾尔自治区,650000
铁门关市,659006,2017,232.2520818,新疆维吾尔自治区,650000
图木舒克市,659003,2017,5014.079124,新疆维吾尔自治区,650000
五家渠市,659004,2017,5047.602147,新疆维吾尔自治区,650000
新星市,659011,2017,861.0611914,新疆维吾尔自治区,650000
澳门特别行政区,820000,2017,6258.041856,澳门特别行政区,820000
香港特别行政区,810000,2017,73413.28147,香港特别行政区,810000
大兴安岭地区,232700,2018,1282.807215,黑龙江省,230000
台湾省,710000,2018,735582.3986,台湾省,710000
安庆市,340800,2018,23709.72486,安徽省,340000
蚌埠市,340300,2018,35352.65127,安徽省,340000
亳州市,341600,2018,37964.54322,安徽省,340000
池州市,341700,2018,8141.340389,安徽省,340000
滁州市,341100,2018,56320.15484,安徽省,340000
阜阳市,341200,2018,57235.90836,安徽省,340000
合肥市,340100,2018,148641.5655,安徽省,340000
淮北市,340600,2018,20266.82903,安徽省,340000
淮南市,340400,2018,26036.12217,安徽省,340000
黄山市,341000,2018,4649.795997,安徽省,340000
六安市,341500,2018,32049.85513,安徽省,340000
马鞍山市,340500,2018,36972.57787,安徽省,340000
宿州市,341300,2018,27401.25961,安徽省,340000
铜陵市,340700,2018,12452.86432,安徽省,340000
芜湖市,340200,2018,51678.28483,安徽省,340000
宣城市,341800,2018,21577.19568,安徽省,340000
福州市,350100,2018,120116.3815,福建省,350000
龙岩市,350800,2018,26294.04444,福建省,350000
南平市,350700,2018,23154.77187,福建省,350000
宁德市,350900,2018,29794.33579,福建省,350000
莆田市,350300,2018,46909.74557,福建省,350000
泉州市,350500,2018,152841.0232,福建省,350000
三明市,350400,2018,19357.17224,福建省,350000
厦门市,350200,2018,87743.20837,福建省,350000
漳州市,350600,2018,79092.58521,福建省,350000
白银市,620400,2018,9934.996362,甘肃省,620000
定西市,621100,2018,11568.05026,甘肃省,620000
嘉峪关市,620200,2018,9243.465232,甘肃省,620000
金昌市,620300,2018,6304.183971,甘肃省,620000
酒泉市,620900,2018,18313.86887,甘肃省,620000
兰州市,620100,2018,66631.54233,甘肃省,620000
陇南市,621200,2018,8013.788192,甘肃省,620000
平凉市,620800,2018,9330.250001,甘肃省,620000
庆阳市,621000,2018,39256.8631,甘肃省,620000
天水市,620500,2018,12366.50199,甘肃省,620000
武威市,620600,2018,9744.949523,甘肃省,620000
张掖市,620700,2018,8338.325221,甘肃省,620000
潮州市,445100,2018,29465.0237,广东省,440000
东莞市,441900,2018,158566.5835,广东省,440000
佛山市,440600,2018,134584.8148,广东省,440000
广州市,440100,2018,227478.7925,广东省,440000
河源市,441600,2018,21921.20067,广东省,440000
惠州市,441300,2018,101861.2967,广东省,440000
江门市,440700,2018,67213.157,广东省,440000
揭阳市,445200,2018,56161.20182,广东省,440000
茂名市,440900,2018,33838.20491,广东省,440000
梅州市,441400,2018,25297.23976,广东省,440000
清远市,441800,2018,40185.49336,广东省,440000
汕头市,440500,2018,64128.9141,广东省,440000
汕尾市,441500,2018,33823.31627,广东省,440000
韶关市,440200,2018,20737.02212,广东省,440000
深圳市,440300,2018,158204.1379,广东省,440000
阳江市,441700,2018,23103.49492,广东省,440000
云浮市,445300,2018,14303.24164,广东省,440000
湛江市,440800,2018,41462.65834,广东省,440000
肇庆市,441200,2018,38095.75499,广东省,440000
中山市,442000,2018,73011.11923,广东省,440000
珠海市,440400,2018,33689.30477,广东省,440000
安顺市,520400,2018,31443.12027,贵州省,520000
毕节市,520500,2018,26839.15572,贵州省,520000
贵阳市,520100,2018,71416.87191,贵州省,520000
六盘水市,520200,2018,22074.66863,贵州省,520000
铜仁市,520600,2018,23380.25386,贵州省,520000
遵义市,520300,2018,59344.97893,贵州省,520000
儋州市,460400,2018,11772.06796,海南省,460000
海口市,460100,2018,33383.47923,海南省,460000
三沙市,460300,2018,16.68901975,海南省,460000
三亚市,460200,2018,18051.15151,海南省,460000
保定市,130600,2018,78083.90205,河北省,130000
沧州市,130900,2018,74417.10549,河北省,130000
承德市,130800,2018,22297.14635,河北省,130000
邯郸市,130400,2018,50112.14201,河北省,130000
衡水市,131100,2018,20420.95734,河北省,130000
廊坊市,131000,2018,75830.00152,河北省,130000
秦皇岛市,130300,2018,38197.13745,河北省,130000
石家庄市,130100,2018,92496.26985,河北省,130000
唐山市,130200,2018,113531.6531,河北省,130000
邢台市,130500,2018,39230.44918,河北省,130000
张家口市,130700,2018,38180.16271,河北省,130000
安阳市,410500,2018,36408.80124,河南省,410000
鹤壁市,410600,2018,12217.72247,河南省,410000
焦作市,410800,2018,24752.21432,河南省,410000
开封市,410200,2018,34159.64482,河南省,410000
洛阳市,410300,2018,58316.86949,河南省,410000
漯河市,411100,2018,20481.54591,河南省,410000
南阳市,411300,2018,39713.27887,河南省,410000
平顶山市,410400,2018,33441.82375,河南省,410000
濮阳市,410900,2018,29593.41138,河南省,410000
三门峡市,411200,2018,17464.63239,河南省,410000
商丘市,411400,2018,42018.92419,河南省,410000
新乡市,410700,2018,43390.08938,河南省,410000
信阳市,411500,2018,20355.97078,河南省,410000
许昌市,411000,2018,29928.08848,河南省,410000
郑州市,410100,2018,162756.9505,河南省,410000
周口市,411600,2018,34309.45676,河南省,410000
驻马店市,411700,2018,42414.79051,河南省,410000
大庆市,230600,2018,81372.93166,黑龙江省,230000
哈尔滨市,230100,2018,109316.7746,黑龙江省,230000
鹤岗市,230400,2018,8856.095817,黑龙江省,230000
黑河市,231100,2018,8808.459223,黑龙江省,230000
鸡西市,230300,2018,8436.034512,黑龙江省,230000
佳木斯市,230800,2018,28357.66183,黑龙江省,230000
牡丹江市,231000,2018,23881.52387,黑龙江省,230000
七台河市,230900,2018,6183.129995,黑龙江省,230000
齐齐哈尔市,230200,2018,35592.81351,黑龙江省,230000
双鸭山市,230500,2018,8512.434071,黑龙江省,230000
绥化市,231200,2018,17549.59236,黑龙江省,230000
伊春市,230700,2018,4030.227601,黑龙江省,230000
鄂州市,420700,2018,13244.87254,湖北省,420000
黄冈市,421100,2018,20917.37943,湖北省,420000
黄石市,420200,2018,16995.60408,湖北省,420000
荆门市,420800,2018,12136.26941,湖北省,420000
荆州市,421000,2018,21769.65172,湖北省,420000
十堰市,420300,2018,12325.36055,湖北省,420000
随州市,421300,2018,6439.216425,湖北省,420000
武汉市,420100,2018,181203.1814,湖北省,420000
咸宁市,421200,2018,12626.43713,湖北省,420000
襄阳市,420600,2018,25906.09037,湖北省,420000
孝感市,420900,2018,18763.12351,湖北省,420000
宜昌市,420500,2018,28282.07555,湖北省,420000
常德市,430700,2018,27935.18859,湖南省,430000
郴州市,431000,2018,15034.27673,湖南省,430000
衡阳市,430400,2018,20637.20385,湖南省,430000
怀化市,431200,2018,15375.31283,湖南省,430000
娄底市,431300,2018,13084.05353,湖南省,430000
邵阳市,430500,2018,16040.18224,湖南省,430000
湘潭市,430300,2018,26738.04166,湖南省,430000
益阳市,430900,2018,11393.93777,湖南省,430000
永州市,431100,2018,16620.89741,湖南省,430000
岳阳市,430600,2018,24523.99326,湖南省,430000
张家界市,430800,2018,7383.244839,湖南省,430000
长沙市,430100,2018,116972.8134,湖南省,430000
株洲市,430200,2018,25239.83289,湖南省,430000
白城市,220800,2018,11934.71897,吉林省,220000
白山市,220600,2018,5601.212504,吉林省,220000
吉林市,220200,2018,37943.548,吉林省,220000
辽源市,220400,2018,8709.114037,吉林省,220000
四平市,220300,2018,16314.34961,吉林省,220000
松原市,220700,2018,20151.60946,吉林省,220000
通化市,220500,2018,11699.58196,吉林省,220000
长春市,220100,2018,144819.6269,吉林省,220000
常州市,320400,2018,111242.0053,江苏省,320000
淮安市,320800,2018,58409.72604,江苏省,320000
连云港市,320700,2018,57268.93855,江苏省,320000
南京市,320100,2018,177043.4616,江苏省,320000
南通市,320600,2018,131842.066,江苏省,320000
苏州市,320500,2018,400511.6311,江苏省,320000
宿迁市,321300,2018,48318.97953,江苏省,320000
泰州市,321200,2018,85476.51459,江苏省,320000
无锡市,320200,2018,166619.6151,江苏省,320000
徐州市,320300,2018,88285.7237,江苏省,320000
盐城市,320900,2018,98272.536,江苏省,320000
扬州市,321000,2018,77625.66363,江苏省,320000
镇江市,321100,2018,82432.82392,江苏省,320000
抚州市,361000,2018,15796.47918,江西省,360000
赣州市,360700,2018,42948.48572,江西省,360000
吉安市,360800,2018,16885.3404,江西省,360000
景德镇市,360200,2018,10953.92,江西省,360000
九江市,360400,2018,28732.22022,江西省,360000
南昌市,360100,2018,63405.68724,江西省,360000
萍乡市,360300,2018,6171.218234,江西省,360000
上饶市,361100,2018,22735.27116,江西省,360000
新余市,360500,2018,6945.534007,江西省,360000
宜春市,360900,2018,24097.43623,江西省,360000
鹰潭市,360600,2018,6056.03502,江西省,360000
鞍山市,210300,2018,48295.02229,辽宁省,210000
本溪市,210500,2018,21558.50543,辽宁省,210000
朝阳市,211300,2018,15443.06006,辽宁省,210000
大连市,210200,2018,94259.35308,辽宁省,210000
丹东市,210600,2018,14405.97035,辽宁省,210000
抚顺市,210400,2018,26260.14291,辽宁省,210000
阜新市,210900,2018,11424.3603,辽宁省,210000
葫芦岛市,211400,2018,21829.75465,辽宁省,210000
锦州市,210700,2018,26187.76721,辽宁省,210000
辽阳市,211000,2018,37068.40137,辽宁省,210000
盘锦市,211100,2018,48200.46323,辽宁省,210000
沈阳市,210100,2018,159603.7353,辽宁省,210000
铁岭市,211200,2018,14027.49998,辽宁省,210000
营口市,210800,2018,35816.39663,辽宁省,210000
海东市,630200,2018,12112.93602,青海省,630000
西宁市,630100,2018,35280.84496,青海省,630000
滨州市,371600,2018,56850.2836,山东省,370000
德州市,371400,2018,40953.45174,山东省,370000
东营市,370500,2018,63091.17457,山东省,370000
菏泽市,371700,2018,50150.47642,山东省,370000
济南市,370100,2018,114887.4539,山东省,370000
济宁市,370800,2018,63570.40482,山东省,370000
聊城市,371500,2018,43924.72007,山东省,370000
临沂市,371300,2018,97176.37391,山东省,370000
青岛市,370200,2018,154045.9349,山东省,370000
日照市,371100,2018,28611.44938,山东省,370000
泰安市,370900,2018,39308.25376,山东省,370000
威海市,371000,2018,43019.92835,山东省,370000
潍坊市,370700,2018,118487.0038,山东省,370000
烟台市,370600,2018,91327.23914,山东省,370000
枣庄市,370400,2018,29620.59323,山东省,370000
淄博市,370300,2018,55016.51695,山东省,370000
大同市,140200,2018,46271.40005,山西省,140000
晋城市,140500,2018,21715.96274,山西省,140000
晋中市,140700,2018,41279.54873,山西省,140000
临汾市,141000,2018,30106.08396,山西省,140000
吕梁市,141100,2018,31476.69609,山西省,140000
朔州市,140600,2018,27230.05878,山西省,140000
太原市,140100,2018,96567.46303,山西省,140000
忻州市,140900,2018,27229.6471,山西省,140000
阳泉市,140300,2018,13001.81877,山西省,140000
运城市,140800,2018,27469.04709,山西省,140000
长治市,140400,2018,44687.19142,山西省,140000
安康市,610900,2018,11968.01675,陕西省,610000
宝鸡市,610300,2018,26493.84149,陕西省,610000
汉中市,610700,2018,24448.85914,陕西省,610000
商洛市,611000,2018,5307.035677,陕西省,610000
铜川市,610200,2018,7565.575173,陕西省,610000
渭南市,610500,2018,38755.48597,陕西省,610000
西安市,610100,2018,176602.0228,陕西省,610000
咸阳市,610400,2018,57050.03353,陕西省,610000
延安市,610600,2018,56614.72693,陕西省,610000
榆林市,610800,2018,86040.07006,陕西省,610000
巴中市,511900,2018,6917.064792,四川省,510000
成都市,510100,2018,269170.5137,四川省,510000
达州市,511700,2018,20625.6395,四川省,510000
德阳市,510600,2018,34268.82987,四川省,510000
广安市,511600,2018,16312.85757,四川省,510000
广元市,510800,2018,11442.44173,四川省,510000
乐山市,511100,2018,22342.98369,四川省,510000
泸州市,510500,2018,18492.70158,四川省,510000
眉山市,511400,2018,17385.6022,四川省,510000
绵阳市,510700,2018,33921.96483,四川省,510000
南充市,511300,2018,39399.24792,四川省,510000
内江市,511000,2018,15529.95566,四川省,510000
攀枝花市,510400,2018,9628.2554,四川省,510000
遂宁市,510900,2018,16750.38087,四川省,510000
雅安市,511800,2018,8959.192753,四川省,510000
宜宾市,511500,2018,19192.21788,四川省,510000
资阳市,512000,2018,9072.848556,四川省,510000
自贡市,510300,2018,12285.58822,四川省,510000
保山市,530500,2018,13320.91411,云南省,530000
昆明市,530100,2018,130916.9171,云南省,530000
丽江市,530700,2018,11780.70675,云南省,530000
临沧市,530900,2018,7583.032511,云南省,530000
普洱市,530800,2018,10883.9969,云南省,530000
曲靖市,530300,2018,37192.21297,云南省,530000
玉溪市,530400,2018,24674.79125,云南省,530000
昭通市,530600,2018,19596.60987,云南省,530000
杭州市,330100,2018,203097.8616,浙江省,330000
湖州市,330500,2018,66366.85623,浙江省,330000
嘉兴市,330400,2018,106063.1081,浙江省,330000
金华市,330700,2018,124522.2757,浙江省,330000
丽水市,331100,2018,25438.63996,浙江省,330000
宁波市,330200,2018,205444.075,浙江省,330000
衢州市,330800,2018,22387.49856,浙江省,330000
绍兴市,330600,2018,83915.48228,浙江省,330000
台州市,331000,2018,89959.41102,浙江省,330000
温州市,330300,2018,109391.9574,浙江省,330000
舟山市,330900,2018,21775.60428,浙江省,330000
甘南藏族自治州,623000,2018,3426.782035,甘肃省,620000
临夏回族自治州,622900,2018,4852.313653,甘肃省,620000
黔东南苗族侗族自治州,522600,2018,20978.69679,贵州省,520000
黔南布依族苗族自治州,522700,2018,29740.56656,贵州省,520000
黔西南布依族苗族自治州,522300,2018,18893.05205,贵州省,520000
恩施土家族苗族自治州,422800,2018,10213.70622,湖北省,420000
湘西土家族苗族自治州,433100,2018,10540.82781,湖南省,430000
延边朝鲜族自治州,222400,2018,26418.40178,吉林省,220000
果洛藏族自治州,632600,2018,1217.12,青海省,630000
海北藏族自治州,632200,2018,1033.018665,青海省,630000
海南藏族自治州,632500,2018,2559.54843,青海省,630000
海西蒙古族藏族自治州,632800,2018,21451.50098,青海省,630000
黄南藏族自治州,632300,2018,2783.206383,青海省,630000
玉树藏族自治州,632700,2018,2206.200002,青海省,630000
阿坝藏族羌族自治州,513200,2018,5516.138271,四川省,510000
甘孜藏族自治州,513300,2018,8244.129569,四川省,510000
凉山彝族自治州,513400,2018,16554.41361,四川省,510000
楚雄彝族自治州,532300,2018,23603.58293,云南省,530000
大理白族自治州,532900,2018,24408.25757,云南省,530000
德宏傣族景颇族自治州,533100,2018,9784.51781,云南省,530000
迪庆藏族自治州,533400,2018,4652.376635,云南省,530000
红河哈尼族彝族自治州,532500,2018,29834.72261,云南省,530000
怒江傈僳族自治州,533300,2018,2550.009573,云南省,530000
文山壮族苗族自治州,532600,2018,15517.53608,云南省,530000
西双版纳傣族自治州,532800,2018,6185.189922,云南省,530000
白沙黎族自治县,469025,2018,618.5499994,海南省,460000
保亭黎族苗族自治县,469029,2018,929.3999972,海南省,460000
昌江黎族自治县,469026,2018,2658.757965,海南省,460000
澄迈县,469023,2018,6437.911656,海南省,460000
定安县,469021,2018,1606.726587,海南省,460000
东方市,469007,2018,7520.098159,海南省,460000
乐东黎族自治县,469027,2018,5527.593485,海南省,460000
临高县,469024,2018,2809.097293,海南省,460000
陵水黎族自治县,469028,2018,5356.809298,海南省,460000
琼海市,469002,2018,3447.334937,海南省,460000
琼中黎族苗族自治县,469030,2018,596.6856448,海南省,460000
屯昌县,469022,2018,711.3341568,海南省,460000
万宁市,469006,2018,4437.153689,海南省,460000
文昌市,469005,2018,3859.77463,海南省,460000
五指山市,469001,2018,699.1699998,海南省,460000
济源市,419001,2018,6112.150273,河南省,410000
潜江市,429005,2018,5858.100668,湖北省,420000
神农架林区,429021,2018,74.61219543,湖北省,420000
天门市,429006,2018,3638.067406,湖北省,420000
仙桃市,429004,2018,3611.406475,湖北省,420000
北京市,110000,2018,370565.8104,北京市,110000
上海市,310000,2018,478131.1509,上海市,310000
天津市,120000,2018,336439.1599,天津市,120000
重庆市,500000,2018,244091.8806,重庆市,500000
阿拉善盟,152900,2018,16010.06341,内蒙古自治区,150000
锡林郭勒盟,152500,2018,20612.01188,内蒙古自治区,150000
兴安盟,152200,2018,10187.23298,内蒙古自治区,150000
阿里地区,542500,2018,1978.262339,西藏自治区,540000
阿克苏地区,652900,2018,87696.00846,新疆维吾尔自治区,650000
阿勒泰地区,654300,2018,12322.94582,新疆维吾尔自治区,650000
和田地区,653200,2018,26513.46645,新疆维吾尔自治区,650000
喀什地区,653100,2018,33159.9831,新疆维吾尔自治区,650000
塔城地区,654200,2018,15199.31664,新疆维吾尔自治区,650000
百色市,451000,2018,22604.3202,广西壮族自治区,450000
北海市,450500,2018,17401.09557,广西壮族自治区,450000
崇左市,451400,2018,10472.6818,广西壮族自治区,450000
防城港市,450600,2018,8411.828178,广西壮族自治区,450000
贵港市,450800,2018,14950.08466,广西壮族自治区,450000
桂林市,450300,2018,27734.60917,广西壮族自治区,450000
河池市,451200,2018,11391.01109,广西壮族自治区,450000
贺州市,451100,2018,8046.547521,广西壮族自治区,450000
来宾市,451300,2018,10186.34293,广西壮族自治区,450000
柳州市,450200,2018,41450.10687,广西壮族自治区,450000
南宁市,450100,2018,84895.67353,广西壮族自治区,450000
钦州市,450700,2018,15502.00409,广西壮族自治区,450000
梧州市,450400,2018,10901.02271,广西壮族自治区,450000
玉林市,450900,2018,24944.60991,广西壮族自治区,450000
巴彦淖尔市,150800,2018,8850.882895,内蒙古自治区,150000
包头市,150200,2018,48393.42478,内蒙古自治区,150000
赤峰市,150400,2018,35024.67548,内蒙古自治区,150000
鄂尔多斯市,150600,2018,60088.4848,内蒙古自治区,150000
呼和浩特市,150100,2018,78622.00285,内蒙古自治区,150000
呼伦贝尔市,150700,2018,19468.567,内蒙古自治区,150000
通辽市,150500,2018,24298.73652,内蒙古自治区,150000
乌海市,150300,2018,12096.99942,内蒙古自治区,150000
乌兰察布市,150900,2018,17645.86761,内蒙古自治区,150000
固原市,640400,2018,13218.78772,宁夏回族自治区,640000
石嘴山市,640200,2018,13615.68591,宁夏回族自治区,640000
吴忠市,640300,2018,19075.36236,宁夏回族自治区,640000
银川市,640100,2018,90255.32065,宁夏回族自治区,640000
中卫市,640500,2018,12231.75824,宁夏回族自治区,640000
昌都市,540300,2018,3523.975563,西藏自治区,540000
拉萨市,540100,2018,17860.4395,西藏自治区,540000
林芝市,540400,2018,2238.036003,西藏自治区,540000
那曲市,540600,2018,2386.349999,西藏自治区,540000
日喀则市,540200,2018,2899.307171,西藏自治区,540000
山南市,540500,2018,5003.516305,西藏自治区,540000
哈密市,650500,2018,15759.42253,新疆维吾尔自治区,650000
克拉玛依市,650200,2018,44985.01931,新疆维吾尔自治区,650000
吐鲁番市,650400,2018,16758.42161,新疆维吾尔自治区,650000
乌鲁木齐市,650100,2018,108404.5741,新疆维吾尔自治区,650000
巴音郭楞蒙古自治州,652800,2018,48144.2336,新疆维吾尔自治区,650000
博尔塔拉蒙古自治州,652700,2018,10636.38584,新疆维吾尔自治区,650000
昌吉回族自治州,652300,2018,54459.3635,新疆维吾尔自治区,650000
克孜勒苏柯尔克孜自治州,653000,2018,7028.911369,新疆维吾尔自治区,650000
伊犁哈萨克自治州,654000,2018,42774.82479,新疆维吾尔自治区,650000
阿拉尔市,659002,2018,3408.512622,新疆维吾尔自治区,650000
北屯市,659005,2018,3822.395801,新疆维吾尔自治区,650000
胡杨河市,659010,2018,468.4530607,新疆维吾尔自治区,650000
可克达拉市,659008,2018,162.6399614,新疆维吾尔自治区,650000
昆玉市,659009,2018,713.8761952,新疆维吾尔自治区,650000
石河子市,659001,2018,8926.078032,新疆维吾尔自治区,650000
双河市,659007,2018,510.1321181,新疆维吾尔自治区,650000
铁门关市,659006,2018,839.4443111,新疆维吾尔自治区,650000
图木舒克市,659003,2018,5046.348135,新疆维吾尔自治区,650000
五家渠市,659004,2018,7121.802396,新疆维吾尔自治区,650000
新星市,659011,2018,977.1954467,新疆维吾尔自治区,650000
澳门特别行政区,820000,2018,6010.461746,澳门特别行政区,820000
香港特别行政区,810000,2018,76936.43082,香港特别行政区,810000
大兴安岭地区,232700,2019,1806.798466,黑龙江省,230000
台湾省,710000,2019,694949.2842,台湾省,710000
安庆市,340800,2019,28365.91887,安徽省,340000
蚌埠市,340300,2019,35606.02614,安徽省,340000
亳州市,341600,2019,40609.13202,安徽省,340000
池州市,341700,2019,8942.422955,安徽省,340000
滁州市,341100,2019,64398.58011,安徽省,340000
阜阳市,341200,2019,69047.06379,安徽省,340000
合肥市,340100,2019,163424.2218,安徽省,340000
淮北市,340600,2019,22805.70904,安徽省,340000
淮南市,340400,2019,28297.1707,安徽省,340000
黄山市,341000,2019,4969.384003,安徽省,340000
六安市,341500,2019,39923.63172,安徽省,340000
马鞍山市,340500,2019,35934.76154,安徽省,340000
宿州市,341300,2019,37149.8293,安徽省,340000
铜陵市,340700,2019,12863.36564,安徽省,340000
芜湖市,340200,2019,50535.81158,安徽省,340000
宣城市,341800,2019,24086.94421,安徽省,340000
福州市,350100,2019,121395.4269,福建省,350000
龙岩市,350800,2019,27727.77754,福建省,350000
南平市,350700,2019,23418.57579,福建省,350000
宁德市,350900,2019,30165.88324,福建省,350000
莆田市,350300,2019,47651.45901,福建省,350000
泉州市,350500,2019,153137.8932,福建省,350000
三明市,350400,2019,18926.53547,福建省,350000
厦门市,350200,2019,87571.78248,福建省,350000
漳州市,350600,2019,87355.78353,福建省,350000
白银市,620400,2019,10552.86538,甘肃省,620000
定西市,621100,2019,11348.96549,甘肃省,620000
嘉峪关市,620200,2019,8731.919646,甘肃省,620000
