city,cityCode,year,ccnl,province,provinceCode
淮北市,340600,2009,23572.28984,安徽省,340000
淮南市,340400,2009,29761.38183,安徽省,340000
黄山市,341000,2009,14399.94595,安徽省,340000
六安市,341500,2009,24911.29105,安徽省,340000
马鞍山市,340500,2009,30193.05345,安徽省,340000
宿州市,341300,2009,33428.72756,安徽省,340000
铜陵市,340700,2009,12699.44213,安徽省,340000
芜湖市,340200,2009,37558.71304,安徽省,340000
宣城市,341800,2009,21592.93053,安徽省,340000
福州市,350100,2009,81517.73923,福建省,350000
龙岩市,350800,2009,35112.92,福建省,350000
南平市,350700,2009,23650.67058,福建省,350000
宁德市,350900,2009,25163.33152,福建省,350000
莆田市,350300,2009,35198.27094,福建省,350000
泉州市,350500,2009,129352.8335,福建省,350000
三明市,350400,2009,33237.25856,福建省,350000
厦门市,350200,2009,53577.53249,福建省,350000
漳州市,350600,2009,71947.87359,福建省,350000
白银市,620400,2009,20165.85192,甘肃省,620000
定西市,621100,2009,12804.20477,甘肃省,620000
嘉峪关市,620200,2009,10485.02332,甘肃省,620000
金昌市,620300,2009,14499.04187,甘肃省,620000
酒泉市,620900,2009,25128.72929,甘肃省,620000
兰州市,620100,2009,53252.63866,甘肃省,620000
陇南市,621200,2009,14547.50061,甘肃省,620000
平凉市,620800,2009,17668.88913,甘肃省,620000
庆阳市,621000,2009,23739.36281,甘肃省,620000
天水市,620500,2009,20067.97945,甘肃省,620000
武威市,620600,2009,21044.89768,甘肃省,620000
张掖市,620700,2009,18239.62715,甘肃省,620000
潮州市,445100,2009,31493.41713,广东省,440000
东莞市,441900,2009,143594.2553,广东省,440000
佛山市,440600,2009,149680.6176,广东省,440000
广州市,440100,2009,202289.6855,广东省,440000
河源市,441600,2009,27928.70164,广东省,440000
惠州市,441300,2009,107982.3404,广东省,440000
江门市,440700,2009,85732.31502,广东省,440000
揭阳市,445200,2009,46244.61698,广东省,440000
茂名市,440900,2009,36157.53648,广东省,440000
梅州市,441400,2009,34663.92756,广东省,440000
清远市,441800,2009,57622.75014,广东省,440000
汕头市,440500,2009,55429.73285,广东省,440000
汕尾市,441500,2009,28407.20647,广东省,440000
韶关市,440200,2009,31501.93347,广东省,440000
深圳市,440300,2009,113023.8101,广东省,440000
阳江市,441700,2009,31245.45828,广东省,440000
云浮市,445300,2009,25973.93324,广东省,440000
湛江市,440800,2009,50065.74246,广东省,440000
肇庆市,441200,2009,58729.92623,广东省,440000
中山市,442000,2009,80463.59243,广东省,440000
珠海市,440400,2009,46985.34216,广东省,440000
安顺市,520400,2009,15209.89569,贵州省,520000
毕节市,520500,2009,14880.37178,贵州省,520000
贵阳市,520100,2009,42299.19247,贵州省,520000
六盘水市,520200,2009,18090.10878,贵州省,520000
铜仁市,520600,2009,9230.161581,贵州省,520000
遵义市,520300,2009,19854.88662,贵州省,520000
儋州市,460400,2009,13005.88711,海南省,460000
海口市,460100,2009,23552.31126,海南省,460000
三沙市,460300,2009,30.15259791,海南省,460000
三亚市,460200,2009,26316.7476,海南省,460000
保定市,130600,2009,174256.9183,河北省,130000
沧州市,130900,2009,161072.5285,河北省,130000
承德市,130800,2009,65470.70856,河北省,130000
邯郸市,130400,2009,150571.1463,河北省,130000
衡水市,131100,2009,78653.60541,河北省,130000
廊坊市,131000,2009,131852.6961,河北省,130000
秦皇岛市,130300,2009,63016.86428,河北省,130000
石家庄市,130100,2009,157343.0551,河北省,130000
唐山市,130200,2009,241005.596,河北省,130000
邢台市,130500,2009,120916.9991,河北省,130000
张家口市,130700,2009,91346.76643,河北省,130000
安阳市,410500,2009,78226.74796,河南省,410000
鹤壁市,410600,2009,25718.71261,河南省,410000
焦作市,410800,2009,54218.35441,河南省,410000
开封市,410200,2009,51364.55402,河南省,410000
洛阳市,410300,2009,83985.11127,河南省,410000
漯河市,411100,2009,24923.74638,河南省,410000
南阳市,411300,2009,82214.94355,河南省,410000
平顶山市,410400,2009,65940.42343,河南省,410000
濮阳市,410900,2009,47065.74666,河南省,410000
三门峡市,411200,2009,36123.30321,河南省,410000
商丘市,411400,2009,72647.25137,河南省,410000
新乡市,410700,2009,99228.63529,河南省,410000
信阳市,411500,2009,38166.40333,河南省,410000
许昌市,411000,2009,54316.82499,河南省,410000
郑州市,410100,2009,142472.5381,河南省,410000
周口市,411600,2009,65049.03355,河南省,410000
驻马店市,411700,2009,49922.27725,河南省,410000
大庆市,230600,2009,186423.8064,黑龙江省,230000
哈尔滨市,230100,2009,357889.1826,黑龙江省,230000
鹤岗市,230400,2009,47480.46879,黑龙江省,230000
黑河市,231100,2009,89238.95693,黑龙江省,230000
鸡西市,230300,2009,72678.71731,黑龙江省,230000
佳木斯市,230800,2009,116997.0756,黑龙江省,230000
牡丹江市,231000,2009,83690.27249,黑龙江省,230000
七台河市,230900,2009,40329.34999,黑龙江省,230000
齐齐哈尔市,230200,2009,115284.9451,黑龙江省,230000
双鸭山市,230500,2009,95133.7076,黑龙江省,230000
绥化市,231200,2009,185620.1424,黑龙江省,230000
伊春市,230700,2009,57868.07444,黑龙江省,230000
鄂州市,420700,2009,11451.6233,湖北省,420000
黄冈市,421100,2009,25265.31939,湖北省,420000
黄石市,420200,2009,16758.26928,湖北省,420000
荆门市,420800,2009,10150.11333,湖北省,420000
荆州市,421000,2009,17673.08846,湖北省,420000
十堰市,420300,2009,13371.98863,湖北省,420000
随州市,421300,2009,9682.797514,湖北省,420000
武汉市,420100,2009,97213.37386,湖北省,420000
咸宁市,421200,2009,14484.39362,湖北省,420000
襄阳市,420600,2009,24096.78047,湖北省,420000
孝感市,420900,2009,26179.94928,湖北省,420000
宜昌市,420500,2009,25324.98196,湖北省,420000
常德市,430700,2009,19401.37736,湖南省,430000
郴州市,431000,2009,15182.00562,湖南省,430000
衡阳市,430400,2009,20124.18863,湖南省,430000
怀化市,431200,2009,17262.76151,湖南省,430000
娄底市,431300,2009,14870.25351,湖南省,430000
邵阳市,430500,2009,14069.27529,湖南省,430000
湘潭市,430300,2009,18945.48213,湖南省,430000
益阳市,430900,2009,10374.37313,湖南省,430000
永州市,431100,2009,17750.39422,湖南省,430000
岳阳市,430600,2009,24968.6962,湖南省,430000
张家界市,430800,2009,5828.473457,湖南省,430000
长沙市,430100,2009,63640.57705,湖南省,430000
株洲市,430200,2009,17743.6352,湖南省,430000
白城市,220800,2009,25722.37249,吉林省,220000
白山市,220600,2009,28678.5111,吉林省,220000
吉林市,220200,2009,147604.1084,吉林省,220000
辽源市,220400,2009,22780.6006,吉林省,220000
四平市,220300,2009,42132.92871,吉林省,220000
松原市,220700,2009,61300.9661,吉林省,220000
通化市,220500,2009,55982.05504,吉林省,220000
长春市,220100,2009,234018.3708,吉林省,220000
常州市,320400,2009,94444.44138,江苏省,320000
淮安市,320800,2009,73045.29472,江苏省,320000
连云港市,320700,2009,91421.78212,江苏省,320000
南京市,320100,2009,121536.0105,江苏省,320000
南通市,320600,2009,151789.7215,江苏省,320000
苏州市,320500,2009,268483.129,江苏省,320000
宿迁市,321300,2009,64795.8078,江苏省,320000
泰州市,321200,2009,90280.10808,江苏省,320000
无锡市,320200,2009,140475.3344,江苏省,320000
徐州市,320300,2009,118191.8919,江苏省,320000
盐城市,320900,2009,123907.696,江苏省,320000
扬州市,321000,2009,92822.60364,江苏省,320000
镇江市,321100,2009,74595.62824,江苏省,320000
抚州市,361000,2009,17334.42676,江西省,360000
赣州市,360700,2009,39002.61489,江西省,360000
吉安市,360800,2009,14863.18955,江西省,360000
景德镇市,360200,2009,11784.44988,江西省,360000
九江市,360400,2009,24618.8631,江西省,360000
南昌市,360100,2009,46360.80804,江西省,360000
萍乡市,360300,2009,7049.344043,江西省,360000
上饶市,361100,2009,33942.33567,江西省,360000
新余市,360500,2009,9617.440309,江西省,360000
宜春市,360900,2009,24423.19831,江西省,360000
鹰潭市,360600,2009,10190.52631,江西省,360000
鞍山市,210300,2009,73113.65982,辽宁省,210000
本溪市,210500,2009,32926.45587,辽宁省,210000
朝阳市,211300,2009,71084.0201,辽宁省,210000
大连市,210200,2009,113543.8273,辽宁省,210000
丹东市,210600,2009,28189.22073,辽宁省,210000
抚顺市,210400,2009,41126.11909,辽宁省,210000
阜新市,210900,2009,39664.45461,辽宁省,210000
葫芦岛市,211400,2009,42064.69616,辽宁省,210000
锦州市,210700,2009,66418.43416,辽宁省,210000
辽阳市,211000,2009,55983.30816,辽宁省,210000
盘锦市,211100,2009,52641.12863,辽宁省,210000
沈阳市,210100,2009,181285.31,辽宁省,210000
铁岭市,211200,2009,60913.81725,辽宁省,210000
营口市,210800,2009,68303.251,辽宁省,210000
海东市,630200,2009,17973.38585,青海省,630000
西宁市,630100,2009,36457.83225,青海省,630000
滨州市,371600,2009,97554.93202,山东省,370000
德州市,371400,2009,110849.9675,山东省,370000
东营市,370500,2009,78710.14474,山东省,370000
菏泽市,371700,2009,110698.865,山东省,370000
济南市,370100,2009,162310.5584,山东省,370000
济宁市,370800,2009,135236.993,山东省,370000
聊城市,371500,2009,91943.13482,山东省,370000
临沂市,371300,2009,160629.2316,山东省,370000
青岛市,370200,2009,187765.2829,山东省,370000
日照市,371100,2009,60589.70919,山东省,370000
泰安市,370900,2009,81074.65847,山东省,370000
威海市,371000,2009,80266.77422,山东省,370000
潍坊市,370700,2009,200336.0516,山东省,370000
烟台市,370600,2009,152200.7643,山东省,370000
枣庄市,370400,2009,61498.62013,山东省,370000
淄博市,370300,2009,98324.99692,山东省,370000
大同市,140200,2009,73919.71249,山西省,140000
晋城市,140500,2009,55661.88036,山西省,140000
晋中市,140700,2009,78608.07174,山西省,140000
临汾市,141000,2009,83853.05285,山西省,140000
吕梁市,141100,2009,77508.43965,山西省,140000
朔州市,140600,2009,51515.44309,山西省,140000
太原市,140100,2009,66922.9371,山西省,140000
忻州市,140900,2009,46932.22711,山西省,140000
阳泉市,140300,2009,29166.31467,山西省,140000
运城市,140800,2009,87429.10172,山西省,140000
长治市,140400,2009,87141.84342,山西省,140000
安康市,610900,2009,12021.15841,陕西省,610000
宝鸡市,610300,2009,45360.18081,陕西省,610000
汉中市,610700,2009,25063.01111,陕西省,610000
商洛市,611000,2009,12417.28627,陕西省,610000
铜川市,610200,2009,12298.69143,陕西省,610000
渭南市,610500,2009,73467.77874,陕西省,610000
西安市,610100,2009,113341.5167,陕西省,610000
咸阳市,610400,2009,68943.17116,陕西省,610000
延安市,610600,2009,127620.8985,陕西省,610000
榆林市,610800,2009,94428.59743,陕西省,610000
巴中市,511900,2009,3794.107481,四川省,510000
成都市,510100,2009,162740.8011,四川省,510000
达州市,511700,2009,17652.09966,四川省,510000
德阳市,510600,2009,42249.94157,四川省,510000
广安市,511600,2009,9813.367808,四川省,510000
广元市,510800,2009,15758.57616,四川省,510000
乐山市,511100,2009,19281.81499,四川省,510000
泸州市,510500,2009,13135.61394,四川省,510000
眉山市,511400,2009,16253.11739,四川省,510000
绵阳市,510700,2009,40193.33065,四川省,510000
南充市,511300,2009,19147.49487,四川省,510000
内江市,511000,2009,14460.21068,四川省,510000
攀枝花市,510400,2009,29058.5739,四川省,510000
遂宁市,510900,2009,16276.39088,四川省,510000
雅安市,511800,2009,12269.60711,四川省,510000
宜宾市,511500,2009,14470.28956,四川省,510000
资阳市,512000,2009,6871.599162,四川省,510000
自贡市,510300,2009,8974.232525,四川省,510000
保山市,530500,2009,23235.82948,云南省,530000
昆明市,530100,2009,103592.9733,云南省,530000
丽江市,530700,2009,14648.06966,云南省,530000
临沧市,530900,2009,15665.54881,云南省,530000
普洱市,530800,2009,19243.75508,云南省,530000
曲靖市,530300,2009,42753.96901,云南省,530000
玉溪市,530400,2009,42107.5799,云南省,530000
昭通市,530600,2009,11991.12856,云南省,530000
杭州市,330100,2009,139672.6969,浙江省,330000
湖州市,330500,2009,60896.92762,浙江省,330000
嘉兴市,330400,2009,92775.23631,浙江省,330000
金华市,330700,2009,80781.16331,浙江省,330000
丽水市,331100,2009,27856.8629,浙江省,330000
宁波市,330200,2009,156351.1999,浙江省,330000
衢州市,330800,2009,25140.70878,浙江省,330000
绍兴市,330600,2009,85483.82928,浙江省,330000
台州市,331000,2009,92375.74958,浙江省,330000
温州市,330300,2009,87042.47757,浙江省,330000
舟山市,330900,2009,23299.12792,浙江省,330000
甘南藏族自治州,623000,2009,4441.784882,甘肃省,620000
临夏回族自治州,622900,2009,15010.81694,甘肃省,620000
黔东南苗族侗族自治州,522600,2009,17652.10175,贵州省,520000
黔南布依族苗族自治州,522700,2009,23027.42315,贵州省,520000
黔西南布依族苗族自治州,522300,2009,16269.24781,贵州省,520000
恩施土家族苗族自治州,422800,2009,9629.561827,湖北省,420000
湘西土家族苗族自治州,433100,2009,7580.199503,湖南省,430000
延边朝鲜族自治州,222400,2009,55820.68464,吉林省,220000
果洛藏族自治州,632600,2009,1022.814092,青海省,630000
海北藏族自治州,632200,2009,4296.454689,青海省,630000
海南藏族自治州,632500,2009,5097.423513,青海省,630000
海西蒙古族藏族自治州,632800,2009,21850.00656,青海省,630000
黄南藏族自治州,632300,2009,2228.953046,青海省,630000
玉树藏族自治州,632700,2009,631.098818,青海省,630000
阿坝藏族羌族自治州,513200,2009,8869.911227,四川省,510000
甘孜藏族自治州,513300,2009,8560.414508,四川省,510000
凉山彝族自治州,513400,2009,29736.96049,四川省,510000
楚雄彝族自治州,532300,2009,22958.11454,云南省,530000
大理白族自治州,532900,2009,45061.69021,云南省,530000
德宏傣族景颇族自治州,533100,2009,19903.0073,云南省,530000
迪庆藏族自治州,533400,2009,4586.313847,云南省,530000
红河哈尼族彝族自治州,532500,2009,49987.38596,云南省,530000
怒江傈僳族自治州,533300,2009,5436.340919,云南省,530000
文山壮族苗族自治州,532600,2009,17696.23011,云南省,530000
西双版纳傣族自治州,532800,2009,12064.71994,云南省,530000
白沙黎族自治县,469025,2009,1951.688815,海南省,460000
保亭黎族苗族自治县,469029,2009,2951.475367,海南省,460000
昌江黎族自治县,469026,2009,5832.999865,海南省,460000
澄迈县,469023,2009,6836.879045,海南省,460000
定安县,469021,2009,2524.789183,海南省,460000
东方市,469007,2009,7730.063924,海南省,460000
乐东黎族自治县,469027,2009,5622.446298,海南省,460000
临高县,469024,2009,2248.485022,海南省,460000
陵水黎族自治县,469028,2009,9097.088375,海南省,460000
琼海市,469002,2009,7906.115122,海南省,460000
琼中黎族苗族自治县,469030,2009,823.1422792,海南省,460000
屯昌县,469022,2009,1236.07056,海南省,460000
万宁市,469006,2009,8497.953436,海南省,460000
文昌市,469005,2009,8031.715485,海南省,460000
五指山市,469001,2009,1460.381267,海南省,460000
济源市,419001,2009,14789.64076,河南省,410000
潜江市,429005,2009,5547.264529,湖北省,420000
神农架林区,429021,2009,184.4176562,湖北省,420000
天门市,429006,2009,2926.635107,湖北省,420000
仙桃市,429004,2009,4873.096316,湖北省,420000
北京市,110000,2009,373240.5039,北京市,110000
上海市,310000,2009,295914.9335,上海市,310000
天津市,120000,2009,336099.1161,天津市,120000
重庆市,500000,2009,174125.0072,重庆市,500000
阿拉善盟,152900,2009,20076.77283,内蒙古自治区,150000
锡林郭勒盟,152500,2009,49853.32308,内蒙古自治区,150000
兴安盟,152200,2009,27949.27651,内蒙古自治区,150000
阿里地区,542500,2009,398.8381061,西藏自治区,540000
阿克苏地区,652900,2009,35460.32072,新疆维吾尔自治区,650000
阿勒泰地区,654300,2009,28016.33988,新疆维吾尔自治区,650000
和田地区,653200,2009,21056.08671,新疆维吾尔自治区,650000
喀什地区,653100,2009,43024.31211,新疆维吾尔自治区,650000
塔城地区,654200,2009,39743.91761,新疆维吾尔自治区,650000
百色市,451000,2009,30897.01038,广西壮族自治区,450000
北海市,450500,2009,21632.60655,广西壮族自治区,450000
崇左市,451400,2009,21449.54112,广西壮族自治区,450000
防城港市,450600,2009,15278.2654,广西壮族自治区,450000
贵港市,450800,2009,32895.45112,广西壮族自治区,450000
桂林市,450300,2009,34017.15685,广西壮族自治区,450000
河池市,451200,2009,21124.98576,广西壮族自治区,450000
贺州市,451100,2009,12697.75969,广西壮族自治区,450000
来宾市,451300,2009,29053.10712,广西壮族自治区,450000
柳州市,450200,2009,44244.44526,广西壮族自治区,450000
南宁市,450100,2009,76728.69747,广西壮族自治区,450000
钦州市,450700,2009,25609.56304,广西壮族自治区,450000
梧州市,450400,2009,22666.46086,广西壮族自治区,450000
玉林市,450900,2009,29926.41917,广西壮族自治区,450000
巴彦淖尔市,150800,2009,45653.8869,内蒙古自治区,150000
包头市,150200,2009,77269.62439,内蒙古自治区,150000
赤峰市,150400,2009,78719.12432,内蒙古自治区,150000
鄂尔多斯市,150600,2009,108859.0667,内蒙古自治区,150000
呼和浩特市,150100,2009,70649.11525,内蒙古自治区,150000
呼伦贝尔市,150700,2009,136174.0703,内蒙古自治区,150000
通辽市,150500,2009,56303.86482,内蒙古自治区,150000
乌海市,150300,2009,25838.84981,内蒙古自治区,150000
乌兰察布市,150900,2009,32277.03532,内蒙古自治区,150000
固原市,640400,2009,10287.87261,宁夏回族自治区,640000
石嘴山市,640200,2009,25310.5844,宁夏回族自治区,640000
吴忠市,640300,2009,27685.44873,宁夏回族自治区,640000
银川市,640100,2009,64105.81137,宁夏回族自治区,640000
中卫市,640500,2009,17579.2899,宁夏回族自治区,640000
昌都市,540300,2009,2264.398457,西藏自治区,540000
拉萨市,540100,2009,12310.46773,西藏自治区,540000
林芝市,540400,2009,2195.133522,西藏自治区,540000
那曲市,540600,2009,1664.22994,西藏自治区,540000
日喀则市,540200,2009,2680.865605,西藏自治区,540000
山南市,540500,2009,5585.47496,西藏自治区,540000
哈密市,650500,2009,19372.67407,新疆维吾尔自治区,650000
克拉玛依市,650200,2009,43253.67941,新疆维吾尔自治区,650000
吐鲁番市,650400,2009,19726.52033,新疆维吾尔自治区,650000
乌鲁木齐市,650100,2009,70276.23115,新疆维吾尔自治区,650000
巴音郭楞蒙古自治州,652800,2009,49796.76855,新疆维吾尔自治区,650000
博尔塔拉蒙古自治州,652700,2009,10175.00649,新疆维吾尔自治区,650000
昌吉回族自治州,652300,2009,60421.82064,新疆维吾尔自治区,650000
克孜勒苏柯尔克孜自治州,653000,2009,4758.502486,新疆维吾尔自治区,650000
伊犁哈萨克自治州,654000,2009,39851.76127,新疆维吾尔自治区,650000
阿拉尔市,659002,2009,2033.50943,新疆维吾尔自治区,650000
北屯市,659005,2009,1128.631005,新疆维吾尔自治区,650000
胡杨河市,659010,2009,1148.499466,新疆维吾尔自治区,650000
可克达拉市,659008,2009,818.4129319,新疆维吾尔自治区,650000
昆玉市,659009,2009,157.616772,新疆维吾尔自治区,650000
石河子市,659001,2009,13174.40934,新疆维吾尔自治区,650000
双河市,659007,2009,2660.069736,新疆维吾尔自治区,650000
铁门关市,659006,2009,838.3580357,新疆维吾尔自治区,650000
图木舒克市,659003,2009,2353.304056,新疆维吾尔自治区,650000
五家渠市,659004,2009,4063.6353,新疆维吾尔自治区,650000
新星市,659011,2009,959.6914997,新疆维吾尔自治区,650000
澳门特别行政区,820000,2009,3619.008097,澳门特别行政区,820000
香港特别行政区,810000,2009,58448.10249,香港特别行政区,810000
大兴安岭地区,232700,2010,23668.33151,黑龙江省,230000
台湾省,710000,2010,648540.0496,台湾省,710000
安庆市,340800,2010,39251.09776,安徽省,340000
蚌埠市,340300,2010,32092.84003,安徽省,340000
亳州市,341600,2010,38476.69468,安徽省,340000
池州市,341700,2010,22797.12023,安徽省,340000
滁州市,341100,2010,67292.10314,安徽省,340000
阜阳市,341200,2010,58506.35687,安徽省,340000
合肥市,340100,2010,99323.93635,安徽省,340000
淮北市,340600,2010,29294.3369,安徽省,340000
淮南市,340400,2010,40454.88225,安徽省,340000
黄山市,341000,2010,21554.56764,安徽省,340000
六安市,341500,2010,37935.81183,安徽省,340000
马鞍山市,340500,2010,44130.92431,安徽省,340000
宿州市,341300,2010,54565.85024,安徽省,340000
铜陵市,340700,2010,21918.66741,安徽省,340000
芜湖市,340200,2010,61174.15974,安徽省,340000
宣城市,341800,2010,35600.01088,安徽省,340000
福州市,350100,2010,99512.44289,福建省,350000
龙岩市,350800,2010,40366.35738,福建省,350000
南平市,350700,2010,32619.01646,福建省,350000
宁德市,350900,2010,35042.74645,福建省,350000
莆田市,350300,2010,38427.97568,福建省,350000
泉州市,350500,2010,130780.7295,福建省,350000
三明市,350400,2010,37492.73888,福建省,350000
厦门市,350200,2010,51233.4553,福建省,350000
漳州市,350600,2010,78166.61216,福建省,350000
白银市,620400,2010,28076.16501,甘肃省,620000
定西市,621100,2010,27451.31138,甘肃省,620000
嘉峪关市,620200,2010,12432.17986,甘肃省,620000
金昌市,620300,2010,15171.69902,甘肃省,620000
酒泉市,620900,2010,37463.55526,甘肃省,620000
兰州市,620100,2010,68292.72458,甘肃省,620000
陇南市,621200,2010,25106.60531,甘肃省,620000
平凉市,620800,2010,27248.51329,甘肃省,620000
庆阳市,621000,2010,40828.88567,甘肃省,620000
天水市,620500,2010,32447.58763,甘肃省,620000
武威市,620600,2010,23830.11121,甘肃省,620000
张掖市,620700,2010,21174.69583,甘肃省,620000
潮州市,445100,2010,31378.02868,广东省,440000
东莞市,441900,2010,121961.9761,广东省,440000
佛山市,440600,2010,127247.6891,广东省,440000
广州市,440100,2010,185753.7675,广东省,440000
河源市,441600,2010,29551.9052,广东省,440000
惠州市,441300,2010,109024.5507,广东省,440000
江门市,440700,2010,94177.19371,广东省,440000
揭阳市,445200,2010,52665.46267,广东省,440000
茂名市,440900,2010,38100.46684,广东省,440000
梅州市,441400,2010,40092.78905,广东省,440000
清远市,441800,2010,61055.39908,广东省,440000
汕头市,440500,2010,54904.10449,广东省,440000
汕尾市,441500,2010,31377.37688,广东省,440000
韶关市,440200,2010,36489.94122,广东省,440000
深圳市,440300,2010,100968.3544,广东省,440000
阳江市,441700,2010,34310.18151,广东省,440000
云浮市,445300,2010,27367.39721,广东省,440000
湛江市,440800,2010,61569.63952,广东省,440000
肇庆市,441200,2010,57042.49686,广东省,440000
中山市,442000,2010,73717.49405,广东省,440000
珠海市,440400,2010,49887.49822,广东省,440000
安顺市,520400,2010,18690.07117,贵州省,520000
毕节市,520500,2010,21409.84997,贵州省,520000
贵阳市,520100,2010,44403.17772,贵州省,520000
六盘水市,520200,2010,27705.64097,贵州省,520000
铜仁市,520600,2010,12740.64145,贵州省,520000
遵义市,520300,2010,23170.61036,贵州省,520000
儋州市,460400,2010,15614.6708,海南省,460000
海口市,460100,2010,27973.68509,海南省,460000
三沙市,460300,2010,43.09099839,海南省,460000
三亚市,460200,2010,30666.46209,海南省,460000
保定市,130600,2010,190760.6903,河北省,130000
沧州市,130900,2010,158175.7405,河北省,130000
承德市,130800,2010,70691.49543,河北省,130000
邯郸市,130400,2010,147485.7554,河北省,130000
衡水市,131100,2010,69771.48348,河北省,130000
廊坊市,131000,2010,138228.4395,河北省,130000
秦皇岛市,130300,2010,72292.44905,河北省,130000
石家庄市,130100,2010,170769.0961,河北省,130000
唐山市,130200,2010,254106.6975,河北省,130000
邢台市,130500,2010,118679.4287,河北省,130000
张家口市,130700,2010,109956.6731,河北省,130000
安阳市,410500,2010,73909.36482,河南省,410000
鹤壁市,410600,2010,25075.46146,河南省,410000
焦作市,410800,2010,56893.26087,河南省,410000
开封市,410200,2010,47178.03103,河南省,410000
洛阳市,410300,2010,96186.93883,河南省,410000
漯河市,411100,2010,27506.00717,河南省,410000
南阳市,411300,2010,107526.5843,河南省,410000
平顶山市,410400,2010,74836.07392,河南省,410000
濮阳市,410900,2010,42726.83492,河南省,410000
三门峡市,411200,2010,40021.70733,河南省,410000
商丘市,411400,2010,71860.69016,河南省,410000
新乡市,410700,2010,95327.21755,河南省,410000
信阳市,411500,2010,51366.45352,河南省,410000
许昌市,411000,2010,58369.01747,河南省,410000
郑州市,410100,2010,153570.6379,河南省,410000
周口市,411600,2010,67253.322,河南省,410000
驻马店市,411700,2010,60698.01093,河南省,410000
大庆市,230600,2010,172761.7696,黑龙江省,230000
哈尔滨市,230100,2010,266721.2836,黑龙江省,230000
鹤岗市,230400,2010,49453.27231,黑龙江省,230000
黑河市,231100,2010,76713.02035,黑龙江省,230000
鸡西市,230300,2010,75780.48354,黑龙江省,230000
佳木斯市,230800,2010,122221.3425,黑龙江省,230000
牡丹江市,231000,2010,82809.69466,黑龙江省,230000
七台河市,230900,2010,37284.74089,黑龙江省,230000
齐齐哈尔市,230200,2010,127016.9707,黑龙江省,230000
双鸭山市,230500,2010,91707.82859,黑龙江省,230000
绥化市,231200,2010,132845.4632,黑龙江省,230000
伊春市,230700,2010,45524.24282,黑龙江省,230000
鄂州市,420700,2010,18707.88812,湖北省,420000
黄冈市,421100,2010,43003.50617,湖北省,420000
黄石市,420200,2010,27649.64498,湖北省,420000
荆门市,420800,2010,24246.18956,湖北省,420000
荆州市,421000,2010,37665.85622,湖北省,420000
十堰市,420300,2010,28071.95321,湖北省,420000
随州市,421300,2010,16937.38549,湖北省,420000
武汉市,420100,2010,124674.9412,湖北省,420000
咸宁市,421200,2010,27103.25224,湖北省,420000
襄阳市,420600,2010,47424.78048,湖北省,420000
孝感市,420900,2010,39022.28827,湖北省,420000
宜昌市,420500,2010,49648.87143,湖北省,420000
常德市,430700,2010,33623.48302,湖南省,430000
郴州市,431000,2010,33577.31458,湖南省,430000
衡阳市,430400,2010,31997.42459,湖南省,430000
怀化市,431200,2010,24596.92685,湖南省,430000
娄底市,431300,2010,21509.44542,湖南省,430000
邵阳市,430500,2010,18195.64111,湖南省,430000
湘潭市,430300,2010,23097.21707,湖南省,430000
益阳市,430900,2010,17333.47544,湖南省,430000
永州市,431100,2010,25630.7404,湖南省,430000
岳阳市,430600,2010,38959.70986,湖南省,430000
张家界市,430800,2010,8069.901929,湖南省,430000
长沙市,430100,2010,80068.57672,湖南省,430000
株洲市,430200,2010,28608.15343,湖南省,430000
白城市,220800,2010,38232.61789,吉林省,220000
白山市,220600,2010,29142.32063,吉林省,220000
吉林市,220200,2010,118355.4896,吉林省,220000
辽源市,220400,2010,25539.67297,吉林省,220000
四平市,220300,2010,53108.04923,吉林省,220000
松原市,220700,2010,71124.40297,吉林省,220000
通化市,220500,2010,51224.84658,吉林省,220000
长春市,220100,2010,254800.5516,吉林省,220000
常州市,320400,2010,112610.1664,江苏省,320000
淮安市,320800,2010,84396.5674,江苏省,320000
连云港市,320700,2010,87840.94049,江苏省,320000
南京市,320100,2010,143519.536,江苏省,320000
南通市,320600,2010,163529.1618,江苏省,320000
苏州市,320500,2010,342032.8129,江苏省,320000
宿迁市,321300,2010,71713.13383,江苏省,320000
泰州市,321200,2010,97872.7691,江苏省,320000
无锡市,320200,2010,169796.9271,江苏省,320000
徐州市,320300,2010,131984.5305,江苏省,320000
盐城市,320900,2010,134710.0521,江苏省,320000
扬州市,321000,2010,102056.9617,江苏省,320000
镇江市,321100,2010,82250.57965,江苏省,320000
抚州市,361000,2010,23199.75707,江西省,360000
赣州市,360700,2010,49741.8132,江西省,360000
吉安市,360800,2010,23686.66747,江西省,360000
景德镇市,360200,2010,15053.10439,江西省,360000
九江市,360400,2010,42451.77437,江西省,360000
南昌市,360100,2010,53165.51334,江西省,360000
萍乡市,360300,2010,11383.72634,江西省,360000
上饶市,361100,2010,47178.0712,江西省,360000
新余市,360500,2010,14943.8629,江西省,360000
宜春市,360900,2010,40990.80009,江西省,360000
鹰潭市,360600,2010,11323.14725,江西省,360000
鞍山市,210300,2010,67202.60577,辽宁省,210000
本溪市,210500,2010,39251.68693,辽宁省,210000
朝阳市,211300,2010,66111.31766,辽宁省,210000
大连市,210200,2010,136463.2712,辽宁省,210000
丹东市,210600,2010,42736.06499,辽宁省,210000
抚顺市,210400,2010,46378.62999,辽宁省,210000
阜新市,210900,2010,32078.0093,辽宁省,210000
葫芦岛市,211400,2010,47335.80123,辽宁省,210000
