city,cityCode,year,total_sol,province,provinceCode
安庆市,340800,1993,1.789210633437795E9,安徽省,340000
蚌埠市,340300,1993,1.753625898337422E9,安徽省,340000
亳州市,341600,1993,1.3569884962415366E9,安徽省,340000
池州市,341700,1993,7.635828768590764E8,安徽省,340000
滁州市,341100,1993,2.4002586761249924E9,安徽省,340000
阜阳市,341200,1993,2.1247847596988895E9,安徽省,340000
合肥市,340100,1993,4.953755276938804E9,安徽省,340000
淮北市,340600,1993,1.3704328723186512E9,安徽省,340000
淮南市,340400,1993,2.0765903386397934E9,安徽省,340000
黄山市,341000,1993,9.660781419051815E8,安徽省,340000
六安市,341500,1993,1.7607976374073758E9,安徽省,340000
马鞍山市,340500,1993,2.0885557428345199E9,安徽省,340000
宿州市,341300,1993,1.925053703901362E9,安徽省,340000
铜陵市,340700,1993,9.035385069042048E8,安徽省,340000
芜湖市,340200,1993,2.3686691543763785E9,安徽省,340000
宣城市,341800,1993,1.4324684256919887E9,安徽省,340000
福州市,350100,1993,5.142798301137262E9,福建省,350000
龙岩市,350800,1993,2.105142235994926E9,福建省,350000
南平市,350700,1993,2.1148743383136032E9,福建省,350000
宁德市,350900,1993,1.4658923576407938E9,福建省,350000
莆田市,350300,1993,2.0406893250820928E9,福建省,350000
泉州市,350500,1993,7.98785588021194E9,福建省,350000
三明市,350400,1993,2.254013972572802E9,福建省,350000
厦门市,350200,1993,3.0243280835441637E9,福建省,350000
漳州市,350600,1993,3.592085150373587E9,福建省,350000
白银市,620400,1993,1.9489551047066565E9,甘肃省,620000
定西市,621100,1993,1.4563659897151997E9,甘肃省,620000
嘉峪关市,620200,1993,6.282386780600111E8,甘肃省,620000
金昌市,620300,1993,9.443617391376764E8,甘肃省,620000
酒泉市,620900,1993,7.902955826804186E9,甘肃省,620000
兰州市,620100,1993,4.295486177583758E9,甘肃省,620000
陇南市,621200,1993,1.5309570230757885E9,甘肃省,620000
平凉市,620800,1993,1.1187238478990726E9,甘肃省,620000
庆阳市,621000,1993,2.1536572733990526E9,甘肃省,620000
天水市,620500,1993,1.4618648043472655E9,甘肃省,620000
武威市,620600,1993,1.8549649084056566E9,甘肃省,620000
张掖市,620700,1993,2.112132444242019E9,甘肃省,620000
潮州市,445100,1993,1.985914000985432E9,广东省,440000
东莞市,441900,1993,1.4078754607891174E10,广东省,440000
佛山市,440600,1993,1.4022392515046322E10,广东省,440000
广州市,440100,1993,1.8349673200950054E10,广东省,440000
河源市,441600,1993,1.8250207390212774E9,广东省,440000
惠州市,441300,1993,7.673134868043815E9,广东省,440000
江门市,440700,1993,5.849578394581404E9,广东省,440000
揭阳市,445200,1993,2.978343060658918E9,广东省,440000
茂名市,440900,1993,2.322357062212309E9,广东省,440000
梅州市,441400,1993,2.0185203284286685E9,广东省,440000
清远市,441800,1993,3.4027657790972576E9,广东省,440000
汕头市,440500,1993,4.058482742149617E9,广东省,440000
汕尾市,441500,1993,1.3039570525294807E9,广东省,440000
韶关市,440200,1993,2.370065776717681E9,广东省,440000
深圳市,440300,1993,1.1144423556798819E10,广东省,440000
阳江市,441700,1993,1.783816433609199E9,广东省,440000
云浮市,445300,1993,1.3138755950999467E9,广东省,440000
湛江市,440800,1993,3.2163103688445005E9,广东省,440000
肇庆市,441200,1993,3.3867821022949758E9,广东省,440000
中山市,442000,1993,7.373425367029965E9,广东省,440000
珠海市,440400,1993,3.2311419265284624E9,广东省,440000
安顺市,520400,1993,9.389178264043968E8,贵州省,520000
毕节市,520500,1993,1.5684977745692518E9,贵州省,520000
贵阳市,520100,1993,2.860946458555802E9,贵州省,520000
六盘水市,520200,1993,1.3933169123204484E9,贵州省,520000
铜仁市,520600,1993,1.120261781984264E9,贵州省,520000
遵义市,520300,1993,2.194333527122388E9,贵州省,520000
儋州市,460400,1993,5.888549098210554E8,海南省,460000
海口市,460100,1993,1.6892544614664063E9,海南省,460000
三沙市,460300,1993,0.0,海南省,460000
三亚市,460200,1993,1.2162821656761336E9,海南省,460000
保定市,130600,1993,7.022617392736557E9,河北省,130000
