city,cityCode,year,hviirs,province,provinceCode
萍乡市,360300,2014,30257.24314,江西省,360000
上饶市,361100,2014,136235.298,江西省,360000
新余市,360500,2014,30077.11373,江西省,360000
宜春市,360900,2014,124865.9843,江西省,360000
鹰潭市,360600,2014,23503.98431,江西省,360000
鞍山市,210300,2014,128536.3176,辽宁省,210000
本溪市,210500,2014,96340.86667,辽宁省,210000
朝阳市,211300,2014,178659.6353,辽宁省,210000
大连市,210200,2014,235459.4824,辽宁省,210000
丹东市,210600,2014,112903.6824,辽宁省,210000
抚顺市,210400,2014,124048.9137,辽宁省,210000
阜新市,210900,2014,102545.6471,辽宁省,210000
葫芦岛市,211400,2014,107613.7412,辽宁省,210000
锦州市,210700,2014,120761.0196,辽宁省,210000
辽阳市,211000,2014,97851.77647,辽宁省,210000
盘锦市,211100,2014,99541.63529,辽宁省,210000
沈阳市,210100,2014,282329.2392,辽宁省,210000
铁岭市,211200,2014,146506.3686,辽宁省,210000
营口市,210800,2014,110128.6078,辽宁省,210000
海东市,630200,2014,84115.26667,青海省,630000
西宁市,630100,2014,80190.64314,青海省,630000
滨州市,371600,2014,168692.7765,山东省,370000
德州市,371400,2014,148202.7961,山东省,370000
东营市,370500,2014,164302.4588,山东省,370000
菏泽市,371700,2014,172258.5725,山东省,370000
济南市,370100,2014,215347.9882,山东省,370000
济宁市,370800,2014,202009.4706,山东省,370000
聊城市,371500,2014,137907.6078,山东省,370000
临沂市,371300,2014,266700.0275,山东省,370000
青岛市,370200,2014,270654.5647,山东省,370000
日照市,371100,2014,93169.36078,山东省,370000
泰安市,370900,2014,114531.9098,山东省,370000
威海市,371000,2014,105287.1176,山东省,370000
潍坊市,370700,2014,284638.6706,山东省,370000
烟台市,370600,2014,254894.6392,山东省,370000
枣庄市,370400,2014,84198.60784,山东省,370000
淄博市,370300,2014,133968.5686,山东省,370000
大同市,140200,2014,171369.5961,山西省,140000
晋城市,140500,2014,104899.698,山西省,140000
晋中市,140700,2014,177402.0588,山西省,140000
临汾市,141000,2014,187395.7333,山西省,140000
吕梁市,141100,2014,226422.851,山西省,140000
朔州市,140600,2014,147005.1412,山西省,140000
太原市,140100,2014,133048.3608,山西省,140000
忻州市,140900,2014,243631.5176,山西省,140000
阳泉市,140300,2014,56319.66275,山西省,140000
运城市,140800,2014,152518.4627,山西省,140000
长治市,140400,2014,167220.549,山西省,140000
安康市,610900,2014,94475.73725,陕西省,610000
宝鸡市,610300,2014,114518.2039,陕西省,610000
汉中市,610700,2014,121528.8196,陕西省,610000
商洛市,611000,2014,94615.97255,陕西省,610000
铜川市,610200,2014,39476.46275,陕西省,610000
渭南市,610500,2014,155289.7451,陕西省,610000
西安市,610100,2014,206000.1098,陕西省,610000
咸阳市,610400,2014,152294.3922,陕西省,610000
延安市,610600,2014,411552.0863,陕西省,610000
榆林市,610800,2014,493881.2392,陕西省,610000
巴中市,511900,2014,57180.07059,四川省,510000
成都市,510100,2014,346540.1647,四川省,510000
达州市,511700,2014,102568.3725,四川省,510000
德阳市,510600,2014,90112.12941,四川省,510000
广安市,511600,2014,65821.99608,四川省,510000
广元市,510800,2014,92871.7451,四川省,510000
乐山市,511100,2014,96219.99216,四川省,510000
泸州市,510500,2014,91936.51765,四川省,510000
眉山市,511400,2014,71520.25098,四川省,510000
绵阳市,510700,2014,137121.2549,四川省,510000
南充市,511300,2014,112343.1098,四川省,510000
内江市,511000,2014,58421.85882,四川省,510000
攀枝花市,510400,2014,79561.13333,四川省,510000
遂宁市,510900,2014,63317.50588,四川省,510000
雅安市,511800,2014,78136.56863,四川省,510000
宜宾市,511500,2014,102230.6471,四川省,510000
资阳市,512000,2014,50949.99608,四川省,510000
自贡市,510300,2014,45818.13333,四川省,510000
保山市,530500,2014,91186.46275,云南省,530000
昆明市,530100,2014,257215.1333,云南省,530000
丽江市,530700,2014,85582.45882,云南省,530000
临沧市,530900,2014,98214.31765,云南省,530000
普洱市,530800,2014,103353.6431,云南省,530000
曲靖市,530300,2014,214129.7569,云南省,530000
玉溪市,530400,2014,115823.2667,云南省,530000
昭通市,530600,2014,137749.5098,云南省,530000
杭州市,330100,2014,306841.2745,浙江省,330000
湖州市,330500,2014,120228.6745,浙江省,330000
嘉兴市,330400,2014,174130.851,浙江省,330000
金华市,330700,2014,191035.1137,浙江省,330000
丽水市,331100,2014,99631.69804,浙江省,330000
宁波市,330200,2014,336765.8,浙江省,330000
衢州市,330800,2014,76799.97255,浙江省,330000
绍兴市,330600,2014,177508.9098,浙江省,330000
台州市,331000,2014,202473.3451,浙江省,330000
温州市,330300,2014,222328.8235,浙江省,330000
舟山市,330900,2014,52410.18431,浙江省,330000
甘南藏族自治州,623000,2014,68485.92941,甘肃省,620000
临夏回族自治州,622900,2014,60834.02353,甘肃省,620000
黔东南苗族侗族自治州,522600,2014,152755.4627,贵州省,520000
黔南布依族苗族自治州,522700,2014,161287.3255,贵州省,520000
黔西南布依族苗族自治州,522300,2014,125467.3216,贵州省,520000
恩施土家族苗族自治州,422800,2014,93713.81569,湖北省,420000
湘西土家族苗族自治州,433100,2014,61274.60392,湖南省,430000
延边朝鲜族自治州,222400,2014,141714.9529,吉林省,220000
果洛藏族自治州,632600,2014,39891.75686,青海省,630000
海北藏族自治州,632200,2014,44026.21961,青海省,630000
海南藏族自治州,632500,2014,62301.00392,青海省,630000
海西蒙古族藏族自治州,632800,2014,240610.5255,青海省,630000
黄南藏族自治州,632300,2014,21307.56863,青海省,630000
玉树藏族自治州,632700,2014,31508.14118,青海省,630000
阿坝藏族羌族自治州,513200,2014,112013.9255,四川省,510000
甘孜藏族自治州,513300,2014,152825.1137,四川省,510000
凉山彝族自治州,513400,2014,211484.8392,四川省,510000
楚雄彝族自治州,532300,2014,113842.851,云南省,530000
大理白族自治州,532900,2014,147830.3608,云南省,530000
德宏傣族景颇族自治州,533100,2014,67079.1098,云南省,530000
迪庆藏族自治州,533400,2014,38419.05882,云南省,530000
红河哈尼族彝族自治州,532500,2014,185417.2627,云南省,530000
怒江傈僳族自治州,533300,2014,40248.63922,云南省,530000
文山壮族苗族自治州,532600,2014,161227.3725,云南省,530000
西双版纳傣族自治州,532800,2014,56860.20392,云南省,530000
白沙黎族自治县,469025,2014,8975.964706,海南省,460000
保亭黎族苗族自治县,469029,2014,8945.733333,海南省,460000
昌江黎族自治县,469026,2014,15770.51373,海南省,460000
澄迈县,469023,2014,26846.69804,海南省,460000
定安县,469021,2014,11082.66275,海南省,460000
东方市,469007,2014,24544.6902,海南省,460000
乐东黎族自治县,469027,2014,21849.08235,海南省,460000
临高县,469024,2014,14083.9098,海南省,460000
陵水黎族自治县,469028,2014,19437.58039,海南省,460000
琼海市,469002,2014,17428.39608,海南省,460000
琼中黎族苗族自治县,469030,2014,12839.23529,海南省,460000
屯昌县,469022,2014,9013.478431,海南省,460000
万宁市,469006,2014,27837.36471,海南省,460000
文昌市,469005,2014,26983.25098,海南省,460000
五指山市,469001,2014,6777.007843,海南省,460000
济源市,419001,2014,25826.79216,河南省,410000
潜江市,429005,2014,22908.69412,湖北省,420000
神农架林区,429021,2014,6018.6,湖北省,420000
天门市,429006,2014,25699.73725,湖北省,420000
仙桃市,429004,2014,24060.47843,湖北省,420000
北京市,110000,2014,481626.0314,北京市,110000
上海市,310000,2014,455501.8353,上海市,310000
天津市,120000,2014,482613.749,天津市,120000
重庆市,500000,2014,706710.8078,重庆市,500000
阿拉善盟,152900,2014,115109.0157,内蒙古自治区,150000
锡林郭勒盟,152500,2014,182385.702,内蒙古自治区,150000
兴安盟,152200,2014,74962.80392,内蒙古自治区,150000
阿里地区,542500,2014,26209.78039,西藏自治区,540000
阿克苏地区,652900,2014,594510.7216,新疆维吾尔自治区,650000
阿勒泰地区,654300,2014,53388.16078,新疆维吾尔自治区,650000
和田地区,653200,2014,183538.7882,新疆维吾尔自治区,650000
喀什地区,653100,2014,279138.5843,新疆维吾尔自治区,650000
塔城地区,654200,2014,208441.4824,新疆维吾尔自治区,650000
百色市,451000,2014,147285.5804,广西壮族自治区,450000
北海市,450500,2014,51697.32157,广西壮族自治区,450000
崇左市,451400,2014,77304.01569,广西壮族自治区,450000
防城港市,450600,2014,46915.17255,广西壮族自治区,450000
贵港市,450800,2014,78877.00392,广西壮族自治区,450000
桂林市,450300,2014,140290.9922,广西壮族自治区,450000
河池市,451200,2014,107473.1647,广西壮族自治区,450000
贺州市,451100,2014,59218.64706,广西壮族自治区,450000
来宾市,451300,2014,82801.11765,广西壮族自治区,450000
柳州市,450200,2014,123189.5882,广西壮族自治区,450000
南宁市,450100,2014,210685.8902,广西壮族自治区,450000
钦州市,450700,2014,83845.86275,广西壮族自治区,450000
梧州市,450400,2014,77827.6,广西壮族自治区,450000
玉林市,450900,2014,101173.9098,广西壮族自治区,450000
巴彦淖尔市,150800,2014,205991.9451,内蒙古自治区,150000
包头市,150200,2014,180202.7216,内蒙古自治区,150000
赤峰市,150400,2014,300226.0706,内蒙古自治区,150000
鄂尔多斯市,150600,2014,505650.6235,内蒙古自治区,150000
呼和浩特市,150100,2014,205883.4863,内蒙古自治区,150000
呼伦贝尔市,150700,2014,140395.4784,内蒙古自治区,150000
通辽市,150500,2014,245302.8118,内蒙古自治区,150000
乌海市,150300,2014,41940.40784,内蒙古自治区,150000
乌兰察布市,150900,2014,260184.302,内蒙古自治区,150000
固原市,640400,2014,67024.80392,宁夏回族自治区,640000
石嘴山市,640200,2014,61305.20392,宁夏回族自治区,640000
吴忠市,640300,2014,139664.2667,宁夏回族自治区,640000
银川市,640100,2014,149955.6784,宁夏回族自治区,640000
中卫市,640500,2014,83854.18824,宁夏回族自治区,640000
昌都市,540300,2014,35779.58039,西藏自治区,540000
拉萨市,540100,2014,58631.24314,西藏自治区,540000
林芝市,540400,2014,60200.04706,西藏自治区,540000
那曲市,540600,2014,24206.50588,西藏自治区,540000
日喀则市,540200,2014,78564.50588,西藏自治区,540000
山南市,540500,2014,90595.21961,西藏自治区,540000
哈密市,650500,2014,226263.5412,新疆维吾尔自治区,650000
克拉玛依市,650200,2014,94726.32549,新疆维吾尔自治区,650000
吐鲁番市,650400,2014,178308.7922,新疆维吾尔自治区,650000
乌鲁木齐市,650100,2014,197235.6627,新疆维吾尔自治区,650000
巴音郭楞蒙古自治州,652800,2014,427608.4784,新疆维吾尔自治区,650000
博尔塔拉蒙古自治州,652700,2014,92709.96078,新疆维吾尔自治区,650000
昌吉回族自治州,652300,2014,396205.6353,新疆维吾尔自治区,650000
克孜勒苏柯尔克孜自治州,653000,2014,80809.13333,新疆维吾尔自治区,650000
伊犁哈萨克自治州,654000,2014,349321.0314,新疆维吾尔自治区,650000
阿拉尔市,659002,2014,28463.23529,新疆维吾尔自治区,650000
北屯市,659005,2014,4202.603922,新疆维吾尔自治区,650000
胡杨河市,659010,2014,14041.21176,新疆维吾尔自治区,650000
可克达拉市,659008,2014,9666.254902,新疆维吾尔自治区,650000
昆玉市,659009,2014,5066.592157,新疆维吾尔自治区,650000
石河子市,659001,2014,21469.05882,新疆维吾尔自治区,650000
双河市,659007,2014,10321.96078,新疆维吾尔自治区,650000
铁门关市,659006,2014,6436.678431,新疆维吾尔自治区,650000
图木舒克市,659003,2014,19178.82745,新疆维吾尔自治区,650000
五家渠市,659004,2014,17142.6,新疆维吾尔自治区,650000
新星市,659011,2014,12270.76078,新疆维吾尔自治区,650000
澳门特别行政区,820000,2014,4173.043137,澳门特别行政区,820000
香港特别行政区,810000,2014,76271.78824,香港特别行政区,810000
大兴安岭地区,232700,2015,13919.67451,黑龙江省,230000
台湾省,710000,2015,1010731.325,台湾省,710000
安庆市,340800,2015,87635.27059,安徽省,340000
蚌埠市,340300,2015,88399.45098,安徽省,340000
亳州市,341600,2015,108114.3294,安徽省,340000
池州市,341700,2015,47445.08627,安徽省,340000
滁州市,341100,2015,157881.2431,安徽省,340000
阜阳市,341200,2015,143506.2353,安徽省,340000
合肥市,340100,2015,206318.702,安徽省,340000
淮北市,340600,2015,53564.04314,安徽省,340000
淮南市,340400,2015,84568.01961,安徽省,340000
黄山市,341000,2015,39957.15686,安徽省,340000
六安市,341500,2015,124770.5373,安徽省,340000
马鞍山市,340500,2015,83305.4902,安徽省,340000
宿州市,341300,2015,127594.2667,安徽省,340000
铜陵市,340700,2015,39702.55686,安徽省,340000
芜湖市,340200,2015,117603.8314,安徽省,340000
宣城市,341800,2015,99578.42353,安徽省,340000
福州市,350100,2015,234030.6039,福建省,350000
龙岩市,350800,2015,132786.051,福建省,350000
南平市,350700,2015,136957.851,福建省,350000
宁德市,350900,2015,128003.1176,福建省,350000
莆田市,350300,2015,95903.00392,福建省,350000
泉州市,350500,2015,267961.4431,福建省,350000
三明市,350400,2015,134643.6196,福建省,350000
厦门市,350200,2015,88523.91373,福建省,350000
漳州市,350600,2015,205033.2941,福建省,350000
白银市,620400,2015,102411.3294,甘肃省,620000
定西市,621100,2015,117734.2235,甘肃省,620000
嘉峪关市,620200,2015,24521.83529,甘肃省,620000
金昌市,620300,2015,41168.38039,甘肃省,620000
酒泉市,620900,2015,213125.4,甘肃省,620000
兰州市,620100,2015,141504.9725,甘肃省,620000
陇南市,621200,2015,122955.2392,甘肃省,620000
平凉市,620800,2015,84213.52549,甘肃省,620000
庆阳市,621000,2015,234320.851,甘肃省,620000
天水市,620500,2015,106662.9333,甘肃省,620000
武威市,620600,2015,108870.5961,甘肃省,620000
张掖市,620700,2015,109508.0314,甘肃省,620000
潮州市,445100,2015,60983.63922,广东省,440000
东莞市,441900,2015,170002.1059,广东省,440000
佛山市,440600,2015,196850.4667,广东省,440000
广州市,440100,2015,305943.6706,广东省,440000
河源市,441600,2015,118845.0235,广东省,440000
惠州市,441300,2015,210639.2902,广东省,440000
江门市,440700,2015,169443.949,广东省,440000
揭阳市,445200,2015,103550.5333,广东省,440000
茂名市,440900,2015,116087.0902,广东省,440000
梅州市,441400,2015,124211.2196,广东省,440000
清远市,441800,2015,177619.0392,广东省,440000
汕头市,440500,2015,92226.28627,广东省,440000
汕尾市,441500,2015,68807.36078,广东省,440000
韶关市,440200,2015,118677.6667,广东省,440000
深圳市,440300,2015,141928.349,广东省,440000
阳江市,441700,2015,87093.52157,广东省,440000
云浮市,445300,2015,76777.63529,广东省,440000
湛江市,440800,2015,159263.6706,广东省,440000
肇庆市,441200,2015,143455.3176,广东省,440000
中山市,442000,2015,103900.949,广东省,440000
珠海市,440400,2015,80227.70588,广东省,440000
安顺市,520400,2015,103910.7294,贵州省,520000
毕节市,520500,2015,193898.3294,贵州省,520000
贵阳市,520100,2015,150286.6902,贵州省,520000
六盘水市,520200,2015,104975.8549,贵州省,520000
铜仁市,520600,2015,115945.7569,贵州省,520000
遵义市,520300,2015,213674.749,贵州省,520000
儋州市,460400,2015,43074.09412,海南省,460000
海口市,460100,2015,57312.46667,海南省,460000
三沙市,460300,2015,10102.37647,海南省,460000
三亚市,460200,2015,51219.74902,海南省,460000
保定市,130600,2015,288861.3373,河北省,130000
沧州市,130900,2015,251465.9765,河北省,130000
承德市,130800,2015,252756.4235,河北省,130000
邯郸市,130400,2015,201207.6118,河北省,130000
衡水市,131100,2015,117113.4471,河北省,130000
廊坊市,131000,2015,178558.5725,河北省,130000
秦皇岛市,130300,2015,116238.9961,河北省,130000
石家庄市,130100,2015,235077.4039,河北省,130000
