city,cityCode,year,total_sol,province,provinceCode
喀什地区,653100,2013,36792.18977724075,新疆维吾尔自治区,650000
塔城地区,654200,2013,22958.078606401938,新疆维吾尔自治区,650000
百色市,451000,2013,23248.32021905213,广西壮族自治区,450000
北海市,450500,2013,21644.929850111523,广西壮族自治区,450000
崇左市,451400,2013,10009.015782995522,广西壮族自治区,450000
防城港市,450600,2013,17019.189888755078,广西壮族自治区,450000
贵港市,450800,2013,15145.04365451251,广西壮族自治区,450000
桂林市,450300,2013,25612.257749425953,广西壮族自治区,450000
河池市,451200,2013,12757.781859168676,广西壮族自治区,450000
贺州市,451100,2013,7954.760234587918,广西壮族自治区,450000
来宾市,451300,2013,13456.381298610859,广西壮族自治区,450000
柳州市,450200,2013,37471.08112532245,广西壮族自治区,450000
南宁市,450100,2013,78719.82769178112,广西壮族自治区,450000
钦州市,450700,2013,19534.039805439086,广西壮族自治区,450000
梧州市,450400,2013,13074.514417914375,广西壮族自治区,450000
玉林市,450900,2013,19317.383108486494,广西壮族自治区,450000
巴彦淖尔市,150800,2013,38625.94237408717,内蒙古自治区,150000
包头市,150200,2013,69876.18681130825,内蒙古自治区,150000
赤峰市,150400,2013,49305.79813310244,内蒙古自治区,150000
鄂尔多斯市,150600,2013,127134.73879286801,内蒙古自治区,150000
呼和浩特市,150100,2013,92528.48549302542,内蒙古自治区,150000
呼伦贝尔市,150700,2013,50880.01072158847,内蒙古自治区,150000
通辽市,150500,2013,28436.143219187383,内蒙古自治区,150000
乌海市,150300,2013,20959.17488856607,内蒙古自治区,150000
乌兰察布市,150900,2013,46267.58788566215,内蒙古自治区,150000
固原市,640400,2013,12510.327711243139,宁夏回族自治区,640000
石嘴山市,640200,2013,25277.207156890574,宁夏回族自治区,640000
吴忠市,640300,2013,36854.87759107947,宁夏回族自治区,640000
银川市,640100,2013,86864.32952215274,宁夏回族自治区,640000
中卫市,640500,2013,19498.557393258983,宁夏回族自治区,640000
昌都市,540300,2013,2540.09719997101,西藏自治区,540000
拉萨市,540100,2013,21750.250042370255,西藏自治区,540000
林芝市,540400,2013,2718.958106472387,西藏自治区,540000
那曲市,540600,2013,998.3273567281517,西藏自治区,540000
日喀则市,540200,2013,3722.520000768526,西藏自治区,540000
山南市,540500,2013,7550.705503541171,西藏自治区,540000
哈密市,650500,2013,40998.950343053126,新疆维吾尔自治区,650000
克拉玛依市,650200,2013,59264.591745170655,新疆维吾尔自治区,650000
吐鲁番市,650400,2013,23366.93881102958,新疆维吾尔自治区,650000
乌鲁木齐市,650100,2013,116466.83987937668,新疆维吾尔自治区,650000
巴音郭楞蒙古自治州,652800,2013,57522.44037610251,新疆维吾尔自治区,650000
博尔塔拉蒙古自治州,652700,2013,11144.522405297204,新疆维吾尔自治区,650000
昌吉回族自治州,652300,2013,58531.34326541354,新疆维吾尔自治区,650000
克孜勒苏柯尔克孜自治州,653000,2013,6383.434627761852,新疆维吾尔自治区,650000
伊犁哈萨克自治州,654000,2013,47231.22016032397,新疆维吾尔自治区,650000
阿拉尔市,659002,2013,3104.431415524436,新疆维吾尔自治区,650000
北屯市,659005,2013,400.6659397980161,新疆维吾尔自治区,650000
胡杨河市,659010,2013,1272.9389592060272,新疆维吾尔自治区,650000
可克达拉市,659008,2013,493.0627543071321,新疆维吾尔自治区,650000
昆玉市,659009,2013,250.12512001669873,新疆维吾尔自治区,650000
石河子市,659001,2013,8467.469633339897,新疆维吾尔自治区,650000
双河市,659007,2013,925.6686712681665,新疆维吾尔自治区,650000
铁门关市,659006,2013,490.2037179085554,新疆维吾尔自治区,650000
图木舒克市,659003,2013,3175.415488955904,新疆维吾尔自治区,650000
五家渠市,659004,2013,5710.632539042771,新疆维吾尔自治区,650000
新星市,659011,2013,2687.146270998903,新疆维吾尔自治区,650000
澳门特别行政区,820000,2013,18634.67758174036,澳门特别行政区,820000
香港特别行政区,810000,2013,110064.17824306744,香港特别行政区,810000
大兴安岭地区,232700,2014,3588.6025909448954,黑龙江省,230000
台湾省,710000,2014,798559.3621027744,台湾省,710000
安庆市,340800,2014,19453.67247672531,安徽省,340000
蚌埠市,340300,2014,31288.302829430613,安徽省,340000
亳州市,341600,2014,23872.28510011084,安徽省,340000
池州市,341700,2014,8916.616613379734,安徽省,340000
滁州市,341100,2014,45188.74877756052,安徽省,340000
阜阳市,341200,2014,37046.94145411195,安徽省,340000
合肥市,340100,2014,132722.40329787633,安徽省,340000
淮北市,340600,2014,22356.896123991522,安徽省,340000
淮南市,340400,2014,28199.633592874456,安徽省,340000
黄山市,341000,2014,5668.5449640859715,安徽省,340000
六安市,341500,2014,24287.545928347903,安徽省,340000
马鞍山市,340500,2014,39626.734231731716,安徽省,340000
宿州市,341300,2014,34200.833618470446,安徽省,340000
铜陵市,340700,2014,13774.102669892007,安徽省,340000
