region,regionCode,year,total_sol
澳门特别行政区,820000,1997,-1326725.349019608
香港特别行政区,810000,1997,-4190544.7176470635
安徽省,340000,1998,4.688644849019607E7
福建省,350000,1998,-7.617632697254902E7
甘肃省,620000,1998,2.0291738749019615E7
广东省,440000,1998,-4.3092799258823544E7
贵州省,520000,1998,1.520221345882353E7
海南省,460000,1998,-1.39808977227451E8
河北省,130000,1998,9.123945262352939E7
河南省,410000,1998,1.0153865901568623E8
黑龙江省,230000,1998,6.471989421176472E7
湖北省,420000,1998,4.1733681996078454E7
湖南省,430000,1998,2.8266665278431375E7
吉林省,220000,1998,4.137402420392158E7
江苏省,320000,1998,3.1643070298039198E7
江西省,360000,1998,1.7183824815686274E7
辽宁省,210000,1998,-2.3587859372549005E7
青海省,630000,1998,5618179.533333336
山东省,370000,1998,7.992707055294119E7
山西省,140000,1998,7.942659204313724E7
陕西省,610000,1998,4.678901418431371E7
四川省,510000,1998,3.564060560392157E7
台湾省,710000,1998,-1.6998940337254904E7
云南省,530000,1998,1.8561962901960794E7
浙江省,330000,1998,-7.862478261568628E7
北京市,110000,1998,3.3496392741176464E7
上海市,310000,1998,-5265766.215686271
天津市,120000,1998,53059.20392156532
重庆市,500000,1998,1.2801910329411766E7
广西壮族自治区,450000,1998,-1.20002600901961E7
内蒙古自治区,150000,1998,7632239.815686286
宁夏回族自治区,640000,1998,1.0240279929411765E7
西藏自治区,540000,1998,-1.758996283137255E7
新疆维吾尔自治区,650000,1998,5559749.886274517
澳门特别行政区,820000,1998,-1335895.9058823527
香港特别行政区,810000,1998,-4430428.192156866
安徽省,340000,1999,4.324021749019609E7
福建省,350000,1999,-7.450726425098039E7
甘肃省,620000,1999,1.8961361450980388E7
广东省,440000,1999,-3.604738052156864E7
贵州省,520000,1999,1.5305274698039217E7
海南省,460000,1999,-1.395144450980392E8
河北省,130000,1999,8.248644004313724E7
河南省,410000,1999,9.01438287529412E7
黑龙江省,230000,1999,5.5357157580392145E7
湖北省,420000,1999,4.052622267843139E7
湖南省,430000,1999,2.778632293333333E7
吉林省,220000,1999,3.6367162874509804E7
江苏省,320000,1999,2.6444748537254892E7
江西省,360000,1999,1.6838265796078432E7
辽宁省,210000,1999,-3.0944717517647054E7
青海省,630000,1999,5373906.000000001
山东省,370000,1999,6.99257382352941E7
山西省,140000,1999,7.251013754117647E7
陕西省,610000,1999,4.33064431215686E7
四川省,510000,1999,3.440431539607844E7
台湾省,710000,1999,-1.3300242047058824E7
云南省,530000,1999,1.878032549411765E7
浙江省,330000,1999,-7.76552383607843E7
北京市,110000,1999,3.2846895592156865E7
上海市,310000,1999,-5144342.039215688
天津市,120000,1999,-557634.8941176508
重庆市,500000,1999,1.2415559768627452E7
广西壮族自治区,450000,1999,-1.2092064858823532E7
内蒙古自治区,150000,1999,3412483.1098039257
宁夏回族自治区,640000,1999,9490427.513725488
西藏自治区,540000,1999,-1.7715669847058818E7
新疆维吾尔自治区,650000,1999,4801191.70980393
澳门特别行政区,820000,1999,-1324464.392156863
香港特别行政区,810000,1999,-4323177.266666667
安徽省,340000,2000,4.732799796862745E7
福建省,350000,2000,-7.133905417254901E7
甘肃省,620000,2000,2.142721372156863E7
广东省,440000,2000,-2.6818164207843166E7
贵州省,520000,2000,1.7434566941176474E7
海南省,460000,2000,-1.376909496235294E8
河北省,130000,2000,9.082472321568628E7
河南省,410000,2000,9.484118391764705E7
黑龙江省,230000,2000,8.312205381568632E7
湖北省,420000,2000,4.360214598431373E7
湖南省,430000,2000,3.0559092250980392E7
吉林省,220000,2000,5.504214290588236E7
江苏省,320000,2000,3.1334491439215682E7
江西省,360000,2000,1.7937313372549016E7
辽宁省,210000,2000,-1.5500165062745089E7
青海省,630000,2000,5688578.619607843
山东省,370000,2000,7.96755503098039E7
山西省,140000,2000,8.082566999215686E7
陕西省,610000,2000,4.821933384313726E7
四川省,510000,2000,3.762774866666667E7
台湾省,710000,2000,-1.0650647164705887E7
云南省,530000,2000,2.3948980454901963E7
浙江省,330000,2000,-7.077769813333334E7
北京市,110000,2000,3.4847884784313716E7
上海市,310000,2000,-3821284.443137249
天津市,120000,2000,854835.9725490161
