SgnYear,AreaID,CountyName,PrefLevCity,Province,CountyCode,PopNum,Pop_Agr,Pop_NonAgr,ResdPop_Urban,ResdPop_Rural
2021,20406846,红河县,红河哈尼族彝族自治州,云南省,532529,27.78,,,,
2021,20406847,金平苗族瑶族傣族自治县,红河哈尼族彝族自治州,云南省,532530,32.34,,,,
2021,20406848,绿春县,红河哈尼族彝族自治州,云南省,532531,20.55,,,,
2021,20407002,河口瑶族自治县,红河哈尼族彝族自治州,云南省,532532,10.05,,,,
2021,20407004,文山市,文山壮族苗族自治州,云南省,532601,62.5,,,,
2021,20407005,砚山县,文山壮族苗族自治州,云南省,532622,47.3,,,,
2021,20407006,西畴县,文山壮族苗族自治州,云南省,532623,19.4,,,,
2021,20407007,麻栗坡县,文山壮族苗族自治州,云南省,532624,23.5,,,,
2021,20407008,马关县,文山壮族苗族自治州,云南省,532625,31,,,,
2021,20407009,丘北县,文山壮族苗族自治州,云南省,532626,46.1,,,,
2021,20407010,广南县,文山壮族苗族自治州,云南省,532627,75.6,,,,
2021,20407011,富宁县,文山壮族苗族自治州,云南省,532628,39,,,,
2021,20407013,景洪市,西双版纳傣族自治州,云南省,532801,64.47,,,,
2021,20407014,勐海县,西双版纳傣族自治州,云南省,532822,35.51,,,,
2021,20407015,勐腊县,西双版纳傣族自治州,云南省,532823,30.62,,,,
2021,20407017,大理市,大理白族自治州,云南省,532901,77.43,,,,
2021,20407018,漾濞彝族自治县,大理白族自治州,云南省,532922,9.74,,,,
2021,20407019,祥云县,大理白族自治州,云南省,532923,40.4,,,,
2021,20407020,宾川县,大理白族自治州,云南省,532924,33.95,,,,
2021,20407021,弥渡县,大理白族自治州,云南省,532925,25.86,,,,
2021,20407022,南涧彝族自治县,大理白族自治州,云南省,532926,19.1,,,,
2021,20407023,巍山彝族回族自治县,大理白族自治州,云南省,532927,26.51,,,,
2021,20407024,永平县,大理白族自治州,云南省,532928,16.31,,,,
2021,20407025,云龙县,大理白族自治州,云南省,532929,18.17,,,,
2021,20407100,洱源县,大理白族自治州,云南省,532930,24.57,,,,
2021,20407101,剑川县,大理白族自治州,云南省,532931,15.91,,,,
2021,20407102,鹤庆县,大理白族自治州,云南省,532932,24.15,,,,
2021,20407104,瑞丽市,德宏傣族景颇族自治州,云南省,533102,22.66,,,,
2021,20407105,芒市,德宏傣族景颇族自治州,云南省,533103,46.18,,,,
2021,20407098,梁河县,德宏傣族景颇族自治州,云南省,533122,13.86,,,,
2021,20407099,盈江县,德宏傣族景颇族自治州,云南省,533123,30.28,,,,
2021,20407173,陇川县,德宏傣族景颇族自治州,云南省,533124,18.62,,,,
2021,20407175,泸水市,怒江傈僳族自治州,云南省,533301,20.49,,,,
2021,20407176,福贡县,怒江傈僳族自治州,云南省,533323,11.5,,,,
2021,20407177,贡山独龙族怒族自治县,怒江傈僳族自治州,云南省,533324,3.84,,,,
2021,20407178,兰坪白族普米族自治县,怒江傈僳族自治州,云南省,533325,19.57,,,,
2021,20407180,香格里拉市,迪庆藏族自治州,云南省,533401,18.66,,,,
2021,20407181,德钦县,迪庆藏族自治州,云南省,533422,5.48,,,,
2021,20407182,维西傈僳族自治县,迪庆藏族自治州,云南省,533423,14.76,,,,
2021,20405236,上城区,杭州市,浙江省,330102,86.61,,,133.5,0
2021,20405239,拱墅区,杭州市,浙江省,330105,87.68,,,114.5,0
2021,20405240,西湖区,杭州市,浙江省,330106,81.5,,,108.56,3.24
2021,20405241,滨江区,杭州市,浙江省,330108,31.11,,,52.5,0
2021,20405242,萧山区,杭州市,浙江省,330109,124.01,,,166.33,39.27
2021,20405243,余杭区,杭州市,浙江省,330110,70.14,,,95.43,35.47
2021,20408056,临平区,杭州市,浙江省,330113,58.33,,,106.59,12.51
2021,20408057,钱塘区,杭州市,浙江省,330114,33.5,,,70.1,9.2
2021,20405247,富阳区,杭州市,浙江省,330111,69.49,,,60.07,23.83
2021,20405248,临安区,杭州市,浙江省,330112,54.22,,,38.39,25.81
2021,20405244,桐庐县,杭州市,浙江省,330122,41.92,,,32.26,13.24
2021,20405245,淳安县,杭州市,浙江省,330127,45.28,,,15.94,16.86
2021,20405246,建德市,杭州市,浙江省,330182,50.75,,,23.62,20.78
2021,20405251,海曙区,宁波市,浙江省,330203,64.18,,,92.3,13.04
2021,20405254,北仑区,宁波市,浙江省,330206,44.43,,,65.52,19.46
2021,20405255,镇海区,宁波市,浙江省,330211,29.47,,,46.3,4.91
2021,20405256,鄞州区,宁波市,浙江省,330212,97.57,,,136.27,28.56
2021,20405128,奉化区,宁波市,浙江省,330213,47.79,,,35.34,23.08
2021,20405357,象山县,宁波市,浙江省,330225,54.15,,,35.4,22.04
2021,20405358,宁海县,宁波市,浙江省,330226,63.15,,,44.85,25.94
2021,20405126,余姚市,宁波市,浙江省,330281,83.3,,,102.13,23.92
2021,20405127,慈溪市,宁波市,浙江省,330282,106.5,,,148.47,37.39
2021,20405131,鹿城区,温州市,浙江省,330302,79.93,,,107.89,11.06
2021,20405132,龙湾区,温州市,浙江省,330303,34.38,,,73.22,0.07
2021,20405133,瓯海区,温州市,浙江省,330304,47.32,,,81.97,15.85
2021,20405134,洞头区,温州市,浙江省,330305,15.4,,,8.16,6.87
2021,20405135,永嘉县,温州市,浙江省,330324,98.69,,,49.16,37.85
2021,20405136,平阳县,温州市,浙江省,330326,87.87,,,53.95,32.64
2021,20405137,苍南县,温州市,浙江省,330327,96.02,,,58.11,26.47
2021,20405138,文成县,温州市,浙江省,330328,40.67,,,12.78,16.07
2021,20405139,泰顺县,温州市,浙江省,330329,36.97,,,12.2,14.44
2021,20405140,瑞安市,温州市,浙江省,330381,125.63,,,102.53,50.05
2021,20405141,乐清市,温州市,浙江省,330382,131.67,,,96.48,49.92
2021,20408012,龙港市,温州市,浙江省,330383,38.27,,,45.46,1.31
2021,20405144,南湖区,嘉兴市,浙江省,330402,54.91,,,75.66,10.61
2021,20405145,秀洲区,嘉兴市,浙江省,330411,43.02,,,46.89,22.68
2021,20405146,嘉善县,嘉兴市,浙江省,330421,41.73,,,48.63,17.27
2021,20405147,海盐县,嘉兴市,浙江省,330424,38.31,,,30.41,16.16
2021,20405148,海宁市,嘉兴市,浙江省,330481,71.41,,,77.4,32.54
2021,20405149,平湖市,嘉兴市,浙江省,330482,51.3,,,46.2,22.15
2021,20405150,桐乡市,嘉兴市,浙江省,330483,71.16,,,71.29,33.7
2021,20405153,吴兴区,湖州市,浙江省,330502,64.36,,,76.57,27.01
2021,20405154,南浔区,湖州市,浙江省,330503,48.64,,,30.92,23.63
2021,20405155,德清县,湖州市,浙江省,330521,44.3,,,34.46,20.8
2021,20405156,长兴县,湖州市,浙江省,330522,63.75,,,43.38,24.4
2021,20405157,安吉县,湖州市,浙江省,330523,47.43,,,36.3,23.24
2021,20405160,越城区,绍兴市,浙江省,330602,82.91,,,93.18,18.61
2021,20405161,柯桥区,绍兴市,浙江省,330603,69.81,,,91.96,19.38
2021,20405164,上虞区,绍兴市,浙江省,330604,71.71,,,54.4,25.14
2021,20405162,新昌县,绍兴市,浙江省,330624,43.02,,,25.71,14.99
2021,20405163,诸暨市,绍兴市,浙江省,330681,107.95,,,76.6,44.91
2021,20405165,嵊州市,绍兴市,浙江省,330683,71.45,,,39.97,28.85
2021,20405168,婺城区,金华市,浙江省,330702,65.77,,,75.18,21.88
2021,20405169,金东区,金华市,浙江省,330703,34.76,,,31.4,20.23
2021,20405170,武义县,金华市,浙江省,330723,34.42,,,29.44,17.46
2021,20405171,浦江县,金华市,浙江省,330726,39.94,,,29.08,17.15
2021,20405172,磐安县,金华市,浙江省,330727,21.01,,,9.49,8.37
2021,20405173,兰溪市,金华市,浙江省,330781,65,,,32.13,25.68
2021,20405174,义乌市,金华市,浙江省,330782,87.17,,,151.05,37.46
2021,20405175,东阳市,金华市,浙江省,330783,85.11,,,74.04,34.73
2021,20405176,永康市,金华市,浙江省,330784,62.22,,,65.01,32.21
2021,20405179,柯城区,衢州市,浙江省,330802,44.21,,,41.12,12.08
2021,20405180,衢江区,衢州市,浙江省,330803,41.09,,,17.37,20.23
2021,20405181,常山县,衢州市,浙江省,330822,33.97,,,12.92,13.18
2021,20405182,开化县,衢州市,浙江省,330824,35.87,,,13.26,12.74
2021,20405183,龙游县,衢州市,浙江省,330825,39.71,,,18.82,17.38
2021,20405184,江山市,衢州市,浙江省,330881,61.08,,,29.21,20.39
2021,20405187,定海区,舟山市,浙江省,330902,40.22,,,38.38,11.97
2021,20405189,岱山县,舟山市,浙江省,330921,17.07,,,14.48,6.5
2021,20405190,嵊泗县,舟山市,浙江省,330922,7.25,,,4.42,2.29
2021,20405193,椒江区,台州市,浙江省,331002,56.71,,,64.3,20.3
2021,20405194,黄岩区,台州市,浙江省,331003,61.41,,,45.13,26.17
2021,20405195,路桥区,台州市,浙江省,331004,46.14,,,41.71,21.59
2021,20405197,三门县,台州市,浙江省,331022,44.45,,,20.54,17.36
2021,20405198,天台县,台州市,浙江省,331023,59.89,,,25.33,21.67
2021,20405199,仙居县,台州市,浙江省,331024,52.08,,,22.49,20.51
2021,20405200,温岭市,台州市,浙江省,331081,121.62,,,93.34,49.16
2021,20405201,临海市,台州市,浙江省,331082,119.9,,,56.97,54.73
2021,20405196,玉环市,台州市,浙江省,331083,43.73,,,47.24,17.56
2021,20405359,莲都区,丽水市,浙江省,331102,42.39,,,43.56,12.98
2021,20405360,青田县,丽水市,浙江省,331121,57.05,,,27.2,23.79
2021,20405361,缙云县,丽水市,浙江省,331122,46.79,,,23.47,17.15
2021,20405362,遂昌县,丽水市,浙江省,331123,22.77,,,10.94,8.57
2021,20405363,松阳县,丽水市,浙江省,331124,23.91,,,9.97,10.53
2021,20405364,云和县,丽水市,浙江省,331125,11.33,,,9.49,3.43
2021,20405365,庆元县,丽水市,浙江省,331126,20.11,,,9.09,5.18
2021,20405366,景宁畲族自治县,丽水市,浙江省,331127,16.83,,,6.66,4.45
2021,20405367,龙泉市,丽水市,浙江省,331181,28.78,,,16.69,8.26
2021,20407401,新城区,西安市,陕西省,610102,53.44,,,,
2021,20407402,碑林区,西安市,陕西省,610103,73.35,,,,
2021,20407403,莲湖区,西安市,陕西省,610104,78.1,,,,
2021,20407404,灞桥区,西安市,陕西省,610111,70.04,,,,
2021,20407603,未央区,西安市,陕西省,610112,109.79,,,,
2021,20407604,雁塔区,西安市,陕西省,610113,143.15,,,,
2021,20407605,阎良区,西安市,陕西省,610114,27.65,,,,
2021,20407606,临潼区,西安市,陕西省,610115,73.21,,,,
2021,20407607,长安区,西安市,陕西省,610116,132.71,,,,
2021,20407611,高陵区,西安市,陕西省,610117,37.84,,,,
2021,20407610,鄠邑区,西安市,陕西省,610118,64.48,,,,
2021,20407608,蓝田县,西安市,陕西省,610122,65.76,,,,
2021,20407609,周至县,西安市,陕西省,610124,69.93,,,,
2021,20406754,王益区,铜川市,陕西省,610202,16.01,,,,
2021,20406755,印台区,铜川市,陕西省,610203,17.41,,,,
2021,20406756,耀州区,铜川市,陕西省,610204,35.7,,,,
2021,20406757,宜君县,铜川市,陕西省,610222,8.83,,,,
2021,20406760,渭滨区,宝鸡市,陕西省,610302,43.16,,,,
2021,20406761,金台区,宝鸡市,陕西省,610303,36.23,,,,
2021,20406762,陈仓区,宝鸡市,陕西省,610304,59.65,,,,
2021,20406763,凤翔区,宝鸡市,陕西省,610305,51.3,,,,
2021,20406764,岐山县,宝鸡市,陕西省,610323,45.48,,,,
2021,20406765,扶风县,宝鸡市,陕西省,610324,43.07,,,,
2021,20406766,眉县,宝鸡市,陕西省,610326,32.18,,,,
2021,20406767,陇县,宝鸡市,陕西省,610327,26.97,,,,
2021,20406768,千阳县,宝鸡市,陕西省,610328,13.14,,,,
2021,20406868,麟游县,宝鸡市,陕西省,610329,8.49,,,,
2021,20406869,凤县,宝鸡市,陕西省,610330,9.1,,,,
2021,20406870,太白县,宝鸡市,陕西省,610331,4.67,,,,
2021,20407026,秦都区,咸阳市,陕西省,610402,56.16,,,,
2021,20407028,渭城区,咸阳市,陕西省,610404,41.86,,,,
2021,20407029,三原县,咸阳市,陕西省,610422,40.37,,,,
2021,20407030,泾阳县,咸阳市,陕西省,610423,53.75,,,,
2021,20407031,乾县,咸阳市,陕西省,610424,58.24,,,,
2021,20407032,礼泉县,咸阳市,陕西省,610425,46.95,,,,
2021,20407033,永寿县,咸阳市,陕西省,610426,20.34,,,,
2021,20407035,长武县,咸阳市,陕西省,610428,18.59,,,,
2021,20407036,旬邑县,咸阳市,陕西省,610429,28.85,,,,
2021,20407037,淳化县,咸阳市,陕西省,610430,18.95,,,,
2021,20407038,武功县,咸阳市,陕西省,610431,43.4,,,,
2021,20407039,兴平市,咸阳市,陕西省,610481,59.85,,,,
2021,20407034,彬州市,咸阳市,陕西省,610482,36.28,,,,
2021,20407042,临渭区,渭南市,陕西省,610502,95.08,,,,
2021,20407043,华州区,渭南市,陕西省,610503,31.7,,,,
2021,20407044,潼关县,渭南市,陕西省,610522,14.72,,,,
2021,20407045,大荔县,渭南市,陕西省,610523,70.69,,,,
2021,20407046,合阳县,渭南市,陕西省,610524,43.81,,,,
2021,20407145,澄城县,渭南市,陕西省,610525,36.72,,,,
2021,20407146,蒲城县,渭南市,陕西省,610526,76.48,,,,
2021,20407147,白水县,渭南市,陕西省,610527,27.16,,,,
2021,20407221,富平县,渭南市,陕西省,610528,78.58,,,,
2021,20407222,韩城市,渭南市,陕西省,610581,39.25,,,,
2021,20407223,华阴市,渭南市,陕西省,610582,23.77,,,,
2021,20407226,宝塔区,延安市,陕西省,610602,48.84,,,,
2021,20407230,安塞区,延安市,陕西省,610603,19.48,,,,
2021,20407227,延长县,延安市,陕西省,610621,15.23,,,,
2021,20407228,延川县,延安市,陕西省,610622,18.42,,,,
2021,20407231,志丹县,延安市,陕西省,610625,15.85,,,,
2021,20407232,吴起县,延安市,陕西省,610626,14.53,,,,
2021,20407233,甘泉县,延安市,陕西省,610627,8.72,,,,
2021,20407234,富县,延安市,陕西省,610628,15.48,,,,
2021,20407235,洛川县,延安市,陕西省,610629,21.54,,,,
2021,20407236,宜川县,延安市,陕西省,610630,12.23,,,,
2021,20407237,黄龙县,延安市,陕西省,610631,4.74,,,,
2021,20407238,黄陵县,延安市,陕西省,610632,11.82,,,,
2021,20407229,子长市,延安市,陕西省,610681,26.35,,,,
2021,20407241,汉台区,汉中市,陕西省,610702,56.5,,,,
2021,20407242,南郑区,汉中市,陕西省,610703,57.76,,,,
2021,20407243,城固县,汉中市,陕西省,610722,54.07,,,,
2021,20407342,洋县,汉中市,陕西省,610723,44.36,,,,
2021,20404849,兴城市,葫芦岛市,辽宁省,211481,52.1,,,,
2021,20406777,湟中区,西宁市,青海省,630106,48,,,,
2021,20406776,大通回族土族自治县,西宁市,青海省,630121,46.9,,,,
2021,20406849,湟源县,西宁市,青海省,630123,13.8,,,,
2021,20406853,乐都区,海东市,青海省,630202,28.6,,,,
2021,20406851,平安区,海东市,青海省,630203,12.6,,,,
2021,20406852,民和回族土族自治县,海东市,青海省,630222,44,,,,
2021,20406854,互助土族自治县,海东市,青海省,630223,40.1,,,,
2021,20406855,化隆回族自治县,海东市,青海省,630224,31,,,,
2021,20406856,循化撒拉族自治县,海东市,青海省,630225,16.7,,,,
2021,20406858,门源回族自治县,海北藏族自治州,青海省,632221,16.2,,,,
2021,20406859,祁连县,海北藏族自治州,青海省,632222,5.3,,,,
2021,20406860,海晏县,海北藏族自治州,青海省,632223,3.5,,,,
2021,20406861,刚察县,海北藏族自治州,青海省,632224,4.5,,,,
2021,20406863,同仁市,黄南藏族自治州,青海省,632301,10.2,,,,
2021,20406864,尖扎县,黄南藏族自治州,青海省,632322,6.3,,,,
2021,20406865,泽库县,黄南藏族自治州,青海省,632323,8.1,,,,
2021,20407047,河南蒙古族自治县,黄南藏族自治州,青海省,632324,4.2,,,,
2021,20407049,共和县,海南藏族自治州,青海省,632521,13.3,,,,
2021,20407050,同德县,海南藏族自治州,青海省,632522,6.4,,,,
2021,20407124,贵德县,海南藏族自治州,青海省,632523,11.3,,,,
2021,20407125,兴海县,海南藏族自治州,青海省,632524,8.3,,,,
2021,20407126,贵南县,海南藏族自治州,青海省,632525,8.2,,,,
2021,20407128,玛沁县,果洛藏族自治州,青海省,632621,5.8,,,,
2021,20407129,班玛县,果洛藏族自治州,青海省,632622,3.2,,,,
2021,20407130,甘德县,果洛藏族自治州,青海省,632623,4,,,,
2021,20407131,达日县,果洛藏族自治州,青海省,632624,4.1,,,,
2021,20407132,久治县,果洛藏族自治州,青海省,632625,3,,,,
2021,20407133,玛多县,果洛藏族自治州,青海省,632626,1.7,,,,
2021,20407135,玉树市,玉树藏族自治州,青海省,632701,11.5,,,,
2021,20407136,杂多县,玉树藏族自治州,青海省,632722,7.4,,,,
2021,20407137,称多县,玉树藏族自治州,青海省,632723,6.1,,,,
2021,20407138,治多县,玉树藏族自治州,青海省,632724,3.5,,,,
2021,20407139,囊谦县,玉树藏族自治州,青海省,632725,10.3,,,,
2021,20407140,曲麻莱县,玉树藏族自治州,青海省,632726,3.5,,,,
2021,20407142,格尔木市,海西蒙古族藏族自治州,青海省,632801,13.9,,,,
2021,20407143,德令哈市,海西蒙古族藏族自治州,青海省,632802,7.3,,,,
2021,20407992,茫崖市,海西蒙古族藏族自治州,青海省,632803,5.5,,,,
2021,20407144,乌兰县,海西蒙古族藏族自治州,青海省,632821,3.5,,,,
2021,20407244,都兰县,海西蒙古族藏族自治州,青海省,632822,7.1,,,,
2021,20407245,天峻县,海西蒙古族藏族自治州,青海省,632823,2.4,,,,
2021,20405386,长清区,济南市,山东省,370113,57.1,,,,
2021,20405390,章丘区,济南市,山东省,370114,105.4,,,,
2021,20405388,济阳区,济南市,山东省,370115,60.1,,,,
2021,20405387,平阴县,济南市,山东省,370124,37.1,,,,
2021,20405389,商河县,济南市,山东省,370126,64,,,,
2021,20405756,即墨区,青岛市,山东省,370215,119,,,,
2021,20405755,胶州市,青岛市,山东省,370281,87.6,,,,
2021,20405632,平度市,青岛市,山东省,370283,137.4,,,,
2021,20405634,莱西市,青岛市,山东省,370285,73.9,,,,
2021,20405642,桓台县,淄博市,山东省,370321,50.2,,,,
2021,20405643,高青县,淄博市,山东省,370322,36.7,,,,
2021,20405644,沂源县,淄博市,山东省,370323,57.2,,,,
2021,20405881,滕州市,枣庄市,山东省,370481,176.5,,,,
2021,20405886,垦利区,东营市,山东省,370505,24.2,,,,
2021,20405887,利津县,东营市,山东省,370522,30.9,,,,
2021,20405888,广饶县,东营市,山东省,370523,53.5,,,,
2021,20405899,蓬莱区,烟台市,山东省,370614,48.1,,,,
2021,20405896,龙口市,烟台市,山东省,370681,63,,,,
2021,20405897,莱阳市,烟台市,山东省,370682,83.7,,,,
2021,20405898,莱州市,烟台市,山东省,370683,82.7,,,,
2021,20405900,招远市,烟台市,山东省,370685,55.2,,,,
2021,20405901,栖霞市,烟台市,山东省,370686,49.7,,,,
2021,20405902,海阳市,烟台市,山东省,370687,62.7,,,,
2021,20405654,临朐县,潍坊市,山东省,370724,92.8,,,,
2021,20405655,昌乐县,潍坊市,山东省,370725,63.8,,,,
2021,20405656,青州市,潍坊市,山东省,370781,96.1,,,,
2021,20405657,诸城市,潍坊市,山东省,370782,111.8,,,,
2021,20405658,寿光市,潍坊市,山东省,370783,111.3,,,,
2021,20405659,安丘市,潍坊市,山东省,370784,97.6,,,,
2021,20405660,高密市,潍坊市,山东省,370785,89.5,,,,
2021,20405661,昌邑市,潍坊市,山东省,370786,58,,,,
2021,20405674,兖州区,济宁市,山东省,370812,65,,,,
2021,20405666,微山县,济宁市,山东省,370826,73.1,,,,
2021,20405667,鱼台县,济宁市,山东省,370827,47.9,,,,
2021,20405668,金乡县,济宁市,山东省,370828,68.2,,,,
2021,20405669,嘉祥县,济宁市,山东省,370829,93.4,,,,
2021,20405670,汶上县,济宁市,山东省,370830,82.2,,,,
2021,20405671,泗水县,济宁市,山东省,370831,64.6,,,,
2021,20405672,梁山县,济宁市,山东省,370832,84.7,,,,
2021,20405673,曲阜市,济宁市,山东省,370881,65.9,,,,
2021,20405675,邹城市,济宁市,山东省,370883,121.5,,,,
2021,20405680,宁阳县,泰安市,山东省,370921,82.5,,,,
2021,20405681,东平县,泰安市,山东省,370923,80.4,,,,
2021,20405682,新泰市,泰安市,山东省,370982,144.6,,,,
2021,20405683,肥城市,泰安市,山东省,370983,97,,,,
2021,20405687,文登区,威海市,山东省,371003,56.5,,,,
2021,20405688,荣成市,威海市,山东省,371082,64.7,,,,
2021,20405689,乳山市,威海市,山东省,371083,53.2,,,,
2021,20405694,五莲县,日照市,山东省,371121,50.7,,,,
2021,20405695,莒县,日照市,山东省,371122,116.8,,,,
2021,20405705,沂南县,临沂市,山东省,371321,99,,,,
2021,20405706,郯城县,临沂市,山东省,371322,104.7,,,,
2021,20405707,沂水县,临沂市,山东省,371323,119.7,,,,
2021,20405708,兰陵县,临沂市,山东省,371324,146.1,,,,
2021,20405709,费县,临沂市,山东省,371325,92.9,,,,
2021,20405710,平邑县,临沂市,山东省,371326,112.2,,,,
2021,20405711,莒南县,临沂市,山东省,371327,106.5,,,,
2021,20405712,蒙阴县,临沂市,山东省,371328,58.3,,,,
2021,20405713,临沭县,临沂市,山东省,371329,68.5,,,,
2021,20405717,陵城区,德州市,山东省,371403,58.9,,,,
2021,20405718,宁津县,德州市,山东省,371422,48.7,,,,
2021,20405719,庆云县,德州市,山东省,371423,34.6,,,,
2021,20405720,临邑县,德州市,山东省,371424,55.1,,,,
2021,20405721,齐河县,德州市,山东省,371425,64.1,,,,
2021,20405722,平原县,德州市,山东省,371426,47.1,,,,
2021,20405723,夏津县,德州市,山东省,371427,54.1,,,,
2021,20405724,武城县,德州市,山东省,371428,39.8,,,,
2021,20405725,乐陵市,德州市,山东省,371481,71.3,,,,
2021,20405726,禹城市,德州市,山东省,371482,54.1,,,,
2021,20405832,茌平区,聊城市,山东省,371503,56.8,,,,
2021,20405730,阳谷县,聊城市,山东省,371521,82.8,,,,
2021,20405731,莘县,聊城市,山东省,371522,111.9,,,,
2021,20405833,东阿县,聊城市,山东省,371524,41.1,,,,
2021,20405834,冠县,聊城市,山东省,371525,86.6,,,,
2021,20405835,高唐县,聊城市,山东省,371526,51.1,,,,
2021,20405836,临清市,聊城市,山东省,371581,83.7,,,,
2021,20405843,沾化区,滨州市,山东省,371603,39.6,,,,
2021,20405840,惠民县,滨州市,山东省,371621,64.9,,,,
2021,20405841,阳信县,滨州市,山东省,371622,47.1,,,,
2021,20405842,无棣县,滨州市,山东省,371623,49.1,,,,
2021,20405844,博兴县,滨州市,山东省,371625,50.4,,,,
2021,20405845,邹平市,滨州市,山东省,371681,74.4,,,,
2021,20405855,定陶区,菏泽市,山东省,371703,71.3,,,,
2021,20405849,曹县,菏泽市,山东省,371721,170.2,,,,
2021,20405850,单县,菏泽市,山东省,371722,126.9,,,,
2021,20405851,成武县,菏泽市,山东省,371723,72,,,,
2021,20405852,巨野县,菏泽市,山东省,371724,110.2,,,,
2021,20405853,郓城县,菏泽市,山东省,371725,127.8,,,,
2021,20405854,鄄城县,菏泽市,山东省,371726,93.4,,,,
2021,20405856,东明县,菏泽市,山东省,371728,87.7,,,,
2021,20407417,西乡县,汉中市,陕西省,610724,41.32,,,,
2021,20407418,勉县,汉中市,陕西省,610725,40.89,,,,
2021,20407419,宁强县,汉中市,陕西省,610726,32.18,,,,
2021,20407420,略阳县,汉中市,陕西省,610727,17.51,,,,
2021,20407421,镇巴县,汉中市,陕西省,610728,27.66,,,,
2021,20407422,留坝县,汉中市,陕西省,610729,4.15,,,,
2021,20407423,佛坪县,汉中市,陕西省,610730,3.24,,,,
2021,20407426,榆阳区,榆林市,陕西省,610802,62.51,,,,
2021,20407429,横山区,榆林市,陕西省,610803,38.45,,,,
2021,20407428,府谷县,榆林市,陕西省,610822,24.94,,,,
2021,20407430,靖边县,榆林市,陕西省,610824,36.39,,,,
2021,20407431,定边县,榆林市,陕西省,610825,36.04,,,,
2021,20407432,绥德县,榆林市,陕西省,610826,34.75,,,,
2021,20407433,米脂县,榆林市,陕西省,610827,21.92,,,,
2021,20407434,佳县,榆林市,陕西省,610828,26.3,,,,
2021,20407435,吴堡县,榆林市,陕西省,610829,8.01,,,,
2021,20407436,清涧县,榆林市,陕西省,610830,21,,,,
2021,20407437,子洲县,榆林市,陕西省,610831,29.11,,,,
2021,20407427,神木市,榆林市,陕西省,610881,46.17,,,,
2021,20407440,汉滨区,安康市,陕西省,610902,102.61,,,,
2021,20407441,汉阴县,安康市,陕西省,610921,31.09,,,,
2021,20407614,石泉县,安康市,陕西省,610922,18.11,,,,
2021,20407615,宁陕县,安康市,陕西省,610923,6.97,,,,
2021,20407616,紫阳县,安康市,陕西省,610924,33.04,,,,
2021,20407617,岚皋县,安康市,陕西省,610925,16.42,,,,
2021,20407618,平利县,安康市,陕西省,610926,22.75,,,,
2021,20407619,镇坪县,安康市,陕西省,610927,5.83,,,,
2021,20407621,白河县,安康市,陕西省,610929,21.3,,,,
2021,20407620,旬阳市,安康市,陕西省,610981,44.33,,,,
2021,20407624,商州区,商洛市,陕西省,611002,55.69,,,,
2021,20407625,洛南县,商洛市,陕西省,611021,45.17,,,,
2021,20407626,丹凤县,商洛市,陕西省,611022,31.14,,,,
2021,20407627,商南县,商洛市,陕西省,611023,24.8,,,,
2021,20407628,山阳县,商洛市,陕西省,611024,46.37,,,,
2021,20407629,镇安县,商洛市,陕西省,611025,29.57,,,,
2021,20407630,柞水县,商洛市,陕西省,611026,16.02,,,,
2021,20404380,土默特右旗,包头市,内蒙古自治区,150221,34.97,,,,
2021,20404381,固阳县,包头市,内蒙古自治区,150222,19.54,,,,
2021,20404382,达尔罕茂明安联合旗,包头市,内蒙古自治区,150223,10.85,,,,
2021,20404424,海拉尔区,呼伦贝尔市,内蒙古自治区,150702,28.86,,,,
2021,20407749,扎赉诺尔区,呼伦贝尔市,内蒙古自治区,150703,8.3,,,,
2021,20404425,阿荣旗,呼伦贝尔市,内蒙古自治区,150721,31.81,,,,
2021,20404426,莫力达瓦达斡尔族自治旗,呼伦贝尔市,内蒙古自治区,150722,30.99,,,,
2021,20404427,鄂伦春自治旗,呼伦贝尔市,内蒙古自治区,150723,23.53,,,,
2021,20404428,鄂温克族自治旗,呼伦贝尔市,内蒙古自治区,150724,13.55,,,,
2021,20404429,陈巴尔虎旗,呼伦贝尔市,内蒙古自治区,150725,5.33,,,,
2021,20404430,新巴尔虎左旗,呼伦贝尔市,内蒙古自治区,150726,4.15,,,,
2021,20404431,新巴尔虎右旗,呼伦贝尔市,内蒙古自治区,150727,3.51,,,,
2021,20404432,满洲里市,呼伦贝尔市,内蒙古自治区,150781,17.18,,,,
2021,20404433,牙克石市,呼伦贝尔市,内蒙古自治区,150782,30.9,,,,
2021,20404434,扎兰屯市,呼伦贝尔市,内蒙古自治区,150783,39.7,,,,
2021,20404435,额尔古纳市,呼伦贝尔市,内蒙古自治区,150784,7.71,,,,
2021,20404436,根河市,呼伦贝尔市,内蒙古自治区,150785,12.38,,,,
2021,20404184,乌兰浩特市,兴安盟,内蒙古自治区,152201,32.17,,,,
2021,20404185,阿尔山市,兴安盟,内蒙古自治区,152202,4.24,,,,
2021,20404186,科尔沁右翼前旗,兴安盟,内蒙古自治区,152221,33.17,,,,
2021,20404187,科尔沁右翼中旗,兴安盟,内蒙古自治区,152222,24.9,,,,
2021,20404188,扎赉特旗,兴安盟,内蒙古自治区,152223,38.06,,,,
2021,20404189,突泉县,兴安盟,内蒙古自治区,152224,29.35,,,,
2021,20404367,土默特左旗,呼和浩特市,内蒙古自治区,150121,35.64,,,,
2021,20404368,托克托县,呼和浩特市,内蒙古自治区,150122,19.8,,,,
