county,countyCode,year,total_sol,city,cityCode,province,provinceCode
太谷区,140703,2013,4002.457101667162,晋中市,140700,山西省,140000
榆次区,140702,2013,15297.218858233444,晋中市,140700,山西省,140000
尧都区,141002,2013,12286.75188919189,临汾市,141000,山西省,140000
离石区,141102,2013,8672.584090409824,吕梁市,141100,山西省,140000
平鲁区,140603,2013,9506.594587045207,朔州市,140600,山西省,140000
朔城区,140602,2013,21213.395387424905,朔州市,140600,山西省,140000
尖草坪区,140108,2013,14143.943799796993,太原市,140100,山西省,140000
晋源区,140110,2013,9118.369386933015,太原市,140100,山西省,140000
万柏林区,140109,2013,13708.735713092135,太原市,140100,山西省,140000
小店区,140105,2013,19523.41211428456,太原市,140100,山西省,140000
杏花岭区,140107,2013,8584.055870840828,太原市,140100,山西省,140000
迎泽区,140106,2013,7373.76425125809,太原市,140100,山西省,140000
忻府区,140902,2013,11021.60193123233,忻州市,140900,山西省,140000
城区,140302,2013,1645.2962211936124,阳泉市,140300,山西省,140000
郊区,140311,2013,6313.989358596061,阳泉市,140300,山西省,140000
矿区,140303,2013,932.0916574637095,阳泉市,140300,山西省,140000
盐湖区,140802,2013,10191.854565006613,运城市,140800,山西省,140000
潞城区,140406,2013,6295.978727507008,长治市,140400,山西省,140000
潞州区,140403,2013,16127.428824395525,长治市,140400,山西省,140000
上党区,140404,2013,6302.710128623947,长治市,140400,山西省,140000
屯留区,140405,2013,6369.882733419365,长治市,140400,山西省,140000
饶平县,445122,2013,4808.312957765864,潮州市,445100,广东省,440000
东源县,441625,2013,3609.5297999708077,河源市,441600,广东省,440000
和平县,441624,2013,1649.468385984179,河源市,441600,广东省,440000
连平县,441623,2013,1372.8392881975456,河源市,441600,广东省,440000
龙川县,441622,2013,2110.582014708133,河源市,441600,广东省,440000
紫金县,441621,2013,3064.6190428999125,河源市,441600,广东省,440000
博罗县,441322,2013,18008.676633580937,惠州市,441300,广东省,440000
惠东县,441323,2013,11608.606111179204,惠州市,441300,广东省,440000
龙门县,441324,2013,2753.2570089353067,惠州市,441300,广东省,440000
惠来县,445224,2013,4303.698745943226,揭阳市,445200,广东省,440000
揭西县,445222,2013,3240.066708214085,揭阳市,445200,广东省,440000
大埔县,441422,2013,1926.8679027176368,梅州市,441400,广东省,440000
丰顺县,441423,2013,2000.906720882274,梅州市,441400,广东省,440000
蕉岭县,441427,2013,1019.7865497086563,梅州市,441400,广东省,440000
平远县,441426,2013,2113.672677967478,梅州市,441400,广东省,440000
五华县,441424,2013,2368.6586300846993,梅州市,441400,广东省,440000
佛冈县,441821,2013,3764.2521523296846,清远市,441800,广东省,440000
阳山县,441823,2013,2098.1365409929963,清远市,441800,广东省,440000
南澳县,440523,2013,311.28169934428206,汕头市,440500,广东省,440000
海丰县,441521,2013,6614.225310366059,汕尾市,441500,广东省,440000
陆河县,441523,2013,1280.3841053640433,汕尾市,441500,广东省,440000
仁化县,440224,2013,1378.605995299185,韶关市,440200,广东省,440000
始兴县,440222,2013,1318.0578311790437,韶关市,440200,广东省,440000
翁源县,440229,2013,1662.941844132601,韶关市,440200,广东省,440000
新丰县,440233,2013,1126.3996562565367,韶关市,440200,广东省,440000
阳西县,441721,2013,3599.472227728542,阳江市,441700,广东省,440000
新兴县,445321,2013,3863.3460658951426,云浮市,445300,广东省,440000
郁南县,445322,2013,2168.3369386032223,云浮市,445300,广东省,440000
遂溪县,440823,2013,5540.584673088031,湛江市,440800,广东省,440000
徐闻县,440825,2013,2129.2050206525655,湛江市,440800,广东省,440000
德庆县,441226,2013,2195.1248345884037,肇庆市,441200,广东省,440000
封开县,441225,2013,1453.907411187186,肇庆市,441200,广东省,440000
广宁县,441223,2013,2009.5164399115479,肇庆市,441200,广东省,440000
怀集县,441224,2013,2654.0565931252695,肇庆市,441200,广东省,440000
恩平市,440785,2013,4558.2033803941285,江门市,440700,广东省,440000
鹤山市,440784,2013,8301.834383973128,江门市,440700,广东省,440000
开平市,440783,2013,6655.174620000815,江门市,440700,广东省,440000
台山市,440781,2013,9186.0961341765,江门市,440700,广东省,440000
普宁市,445281,2013,14229.517441922806,揭阳市,445200,广东省,440000
高州市,440981,2013,3863.3023045625173,茂名市,440900,广东省,440000
化州市,440982,2013,3652.9478022766757,茂名市,440900,广东省,440000
信宜市,440983,2013,1506.3933676344213,茂名市,440900,广东省,440000
兴宁市,441481,2013,2835.2402504600727,梅州市,441400,广东省,440000
连州市,441882,2013,2621.4192160680304,清远市,441800,广东省,440000
英德市,441881,2013,11107.76125668597,清远市,441800,广东省,440000
陆丰市,441581,2013,6751.263688193642,汕尾市,441500,广东省,440000
乐昌市,440281,2013,2515.6232191240083,韶关市,440200,广东省,440000
南雄市,440282,2013,1034.1001157081887,韶关市,440200,广东省,440000
阳春市,441781,2013,6054.424818140677,阳江市,441700,广东省,440000
罗定市,445381,2013,4135.214163842066,云浮市,445300,广东省,440000
雷州市,440882,2013,2360.5366000603817,湛江市,440800,广东省,440000
廉江市,440881,2013,9110.82679537824,湛江市,440800,广东省,440000
吴川市,440883,2013,4625.140882218936,湛江市,440800,广东省,440000
四会市,441284,2013,9296.98427201521,肇庆市,441200,广东省,440000
东莞市,441900,2013,161286.0002102555,东莞市,441900,广东省,440000
中山市,442000,2013,80214.4221035209,中山市,442000,广东省,440000
潮安区,445103,2013,12634.320307039983,潮州市,445100,广东省,440000
湘桥区,445102,2013,6746.237454558237,潮州市,445100,广东省,440000
禅城区,440604,2013,13870.831941639222,佛山市,440600,广东省,440000
高明区,440608,2013,8740.394962776296,佛山市,440600,广东省,440000
南海区,440605,2013,61689.38898848501,佛山市,440600,广东省,440000
三水区,440607,2013,19741.931505037526,佛山市,440600,广东省,440000
顺德区,440606,2013,44781.21497587455,佛山市,440600,广东省,440000
白云区,440111,2013,35148.06305126653,广州市,440100,广东省,440000
从化区,440117,2013,9083.849670396716,广州市,440100,广东省,440000
番禺区,440113,2013,38887.08861436934,广州市,440100,广东省,440000
海珠区,440105,2013,11659.10515338674,广州市,440100,广东省,440000
花都区,440114,2013,36115.931752048644,广州市,440100,广东省,440000
黄埔区,440112,2013,32428.99845399926,广州市,440100,广东省,440000
荔湾区,440103,2013,8824.170427255067,广州市,440100,广东省,440000
南沙区,440115,2013,35118.96869237072,广州市,440100,广东省,440000
天河区,440106,2013,15868.967289190194,广州市,440100,广东省,440000
越秀区,440104,2013,6226.892903440139,广州市,440100,广东省,440000
增城区,440118,2013,26133.813213763806,广州市,440100,广东省,440000
源城区,441602,2013,8928.387549072386,河源市,441600,广东省,440000
惠城区,441302,2013,30379.29113529586,惠州市,441300,广东省,440000
惠阳区,441303,2013,30357.3843085684,惠州市,441300,广东省,440000
江海区,440704,2013,4267.431691058011,江门市,440700,广东省,440000
蓬江区,440703,2013,9914.412943017483,江门市,440700,广东省,440000
新会区,440705,2013,17040.933098143578,江门市,440700,广东省,440000
揭东区,445203,2013,7914.318649639101,揭阳市,445200,广东省,440000
榕城区,445202,2013,10703.118417991383,揭阳市,445200,广东省,440000
电白区,440904,2013,10022.10497645917,茂名市,440900,广东省,440000
茂南区,440902,2013,11521.347500993807,茂名市,440900,广东省,440000
梅江区,441402,2013,4541.373906279836,梅州市,441400,广东省,440000
梅县区,441403,2013,3722.1504932472517,梅州市,441400,广东省,440000
清城区,441802,2013,22437.370653662023,清远市,441800,广东省,440000
清新区,441803,2013,5902.064112750719,清远市,441800,广东省,440000
潮南区,440514,2013,9039.9588155099,汕头市,440500,广东省,440000
潮阳区,440513,2013,9902.705605997058,汕头市,440500,广东省,440000
澄海区,440515,2013,9285.431509262557,汕头市,440500,广东省,440000
濠江区,440512,2013,5227.61017887008,汕头市,440500,广东省,440000
金平区,440511,2013,7245.707788111882,汕头市,440500,广东省,440000
龙湖区,440507,2013,10276.446551988172,汕头市,440500,广东省,440000
城区,441502,2013,2933.4141509565657,汕尾市,441500,广东省,440000
曲江区,440205,2013,5110.2682353216915,韶关市,440200,广东省,440000
武江区,440203,2013,4251.70201862209,韶关市,440200,广东省,440000
浈江区,440204,2013,4090.892380723182,韶关市,440200,广东省,440000
宝安区,440306,2013,42935.831052023306,深圳市,440300,广东省,440000
福田区,440304,2013,13635.702083740985,深圳市,440300,广东省,440000
光明区,440311,2013,11282.192524533644,深圳市,440300,广东省,440000
龙岗区,440307,2013,44812.067758503996,深圳市,440300,广东省,440000
龙华区,440309,2013,22279.456369375715,深圳市,440300,广东省,440000
罗湖区,440303,2013,8086.948910847834,深圳市,440300,广东省,440000
南山区,440305,2013,27887.41647282372,深圳市,440300,广东省,440000
坪山区,440310,2013,10050.251168540883,深圳市,440300,广东省,440000
盐田区,440308,2013,7541.958842628608,深圳市,440300,广东省,440000
江城区,441702,2013,11615.470292471966,阳江市,441700,广东省,440000
阳东区,441704,2013,6239.557117395337,阳江市,441700,广东省,440000
云安区,445303,2013,2663.674288291966,云浮市,445300,广东省,440000
云城区,445302,2013,4087.8743770482492,云浮市,445300,广东省,440000
赤坎区,440802,2013,5222.445459147995,湛江市,440800,广东省,440000
麻章区,440811,2013,6963.369229749665,湛江市,440800,广东省,440000
坡头区,440804,2013,4313.565039101654,湛江市,440800,广东省,440000
霞山区,440803,2013,9793.283496859267,湛江市,440800,广东省,440000
鼎湖区,441203,2013,4176.122638487583,肇庆市,441200,广东省,440000
端州区,441202,2013,7817.89968568998,肇庆市,441200,广东省,440000
高要区,441204,2013,10967.922888447376,肇庆市,441200,广东省,440000
斗门区,440403,2013,8546.605309014229,珠海市,440400,广东省,440000
金湾区,440404,2013,16563.437583852745,珠海市,440400,广东省,440000
香洲区,440402,2013,23117.021926088073,珠海市,440400,广东省,440000
连南瑶族自治县,441826,2013,708.0353521752301,清远市,441800,广东省,440000
连山壮族瑶族自治县,441825,2013,1029.4267414869632,清远市,441800,广东省,440000
乳源瑶族自治县,440232,2013,1967.4466656411687,韶关市,440200,广东省,440000
金湖县,320831,2013,2535.0837173568852,淮安市,320800,江苏省,320000
涟水县,320826,2013,6692.384909944618,淮安市,320800,江苏省,320000
盱眙县,320830,2013,4846.4776221092425,淮安市,320800,江苏省,320000
东海县,320722,2013,7398.440487480922,连云港市,320700,江苏省,320000
灌南县,320724,2013,4590.337824015582,连云港市,320700,江苏省,320000
灌云县,320723,2013,3924.9134482522218,连云港市,320700,江苏省,320000
如东县,320623,2013,7598.189794600244,南通市,320600,江苏省,320000
沭阳县,321322,2013,8803.933157166253,宿迁市,321300,江苏省,320000
泗洪县,321324,2013,7957.143928383261,宿迁市,321300,江苏省,320000
泗阳县,321323,2013,6075.819372169294,宿迁市,321300,江苏省,320000
丰县,320321,2013,5005.068895554951,徐州市,320300,江苏省,320000
沛县,320322,2013,7803.373316456815,徐州市,320300,江苏省,320000
睢宁县,320324,2013,7067.095048908101,徐州市,320300,江苏省,320000
滨海县,320922,2013,4394.632933388622,盐城市,320900,江苏省,320000
阜宁县,320923,2013,8220.564240736121,盐城市,320900,江苏省,320000
建湖县,320925,2013,6897.49525752687,盐城市,320900,江苏省,320000
射阳县,320924,2013,4398.932850808022,盐城市,320900,江苏省,320000
响水县,320921,2013,6442.703278099263,盐城市,320900,江苏省,320000
宝应县,321023,2013,6312.8843719942315,扬州市,321000,江苏省,320000
苏州工业园区,320571,2013,40413.018518484336,苏州市,320500,江苏省,320000
溧阳市,320481,2013,11175.33840620681,常州市,320400,江苏省,320000
海安市,320685,2013,9862.197228242136,南通市,320600,江苏省,320000
启东市,320681,2013,12572.862409612597,南通市,320600,江苏省,320000
如皋市,320682,2013,15768.25087335239,南通市,320600,江苏省,320000
常熟市,320581,2013,54484.48721027376,苏州市,320500,江苏省,320000
昆山市,320583,2013,71900.18081186846,苏州市,320500,江苏省,320000
太仓市,320585,2013,37752.590257959244,苏州市,320500,江苏省,320000
张家港市,320582,2013,42800.47158371559,苏州市,320500,江苏省,320000
靖江市,321282,2013,15451.157496270476,泰州市,321200,江苏省,320000
泰兴市,321283,2013,13382.24434781448,泰州市,321200,江苏省,320000
兴化市,321281,2013,8385.92570489645,泰州市,321200,江苏省,320000
江阴市,320281,2013,47713.53223805707,无锡市,320200,江苏省,320000
宜兴市,320282,2013,28481.841964940406,无锡市,320200,江苏省,320000
邳州市,320382,2013,8792.763551719927,徐州市,320300,江苏省,320000
新沂市,320381,2013,9175.17877744746,徐州市,320300,江苏省,320000
东台市,320981,2013,10128.379291387402,盐城市,320900,江苏省,320000
高邮市,321084,2013,6847.482875496091,扬州市,321000,江苏省,320000
仪征市,321081,2013,12716.887517415667,扬州市,321000,江苏省,320000
丹阳市,321181,2013,18847.33363773133,镇江市,321100,江苏省,320000
句容市,321183,2013,9355.767878933515,镇江市,321100,江苏省,320000
扬中市,321182,2013,3830.1668454663427,镇江市,321100,江苏省,320000
金坛区,320413,2013,7922.205665075779,常州市,320400,江苏省,320000
天宁区,320402,2013,12035.790753980718,常州市,320400,江苏省,320000
武进区,320412,2013,45004.93095295523,常州市,320400,江苏省,320000
新北区,320411,2013,29046.795379683314,常州市,320400,江苏省,320000
钟楼区,320404,2013,10964.394479289238,常州市,320400,江苏省,320000
洪泽区,320813,2013,3917.952193570897,淮安市,320800,江苏省,320000
淮安区,320803,2013,6519.057784203806,淮安市,320800,江苏省,320000
淮阴区,320804,2013,8505.209736931554,淮安市,320800,江苏省,320000
清江浦区,320812,2013,23084.15685358117,淮安市,320800,江苏省,320000
赣榆区,320707,2013,10110.787879865427,连云港市,320700,江苏省,320000
海州区,320706,2013,11857.809636672802,连云港市,320700,江苏省,320000
连云区,320703,2013,16959.659023327218,连云港市,320700,江苏省,320000
高淳区,320118,2013,3692.5193791726065,南京市,320100,江苏省,320000
鼓楼区,320106,2013,8447.96087480713,南京市,320100,江苏省,320000
建邺区,320105,2013,11007.728879746272,南京市,320100,江苏省,320000
江宁区,320115,2013,39849.53735288732,南京市,320100,江苏省,320000
溧水区,320117,2013,6439.37426454717,南京市,320100,江苏省,320000
六合区,320116,2013,33963.12940360547,南京市,320100,江苏省,320000
浦口区,320111,2013,25519.442105706177,南京市,320100,江苏省,320000
栖霞区,320113,2013,26676.000751752956,南京市,320100,江苏省,320000
秦淮区,320104,2013,7229.1257129893565,南京市,320100,江苏省,320000
玄武区,320102,2013,7706.45320255242,南京市,320100,江苏省,320000
雨花台区,320114,2013,13855.806246778542,南京市,320100,江苏省,320000
崇川区,320602,2013,49252.144934570795,南通市,320600,江苏省,320000
海门区,320684,2013,12338.147558200133,南通市,320600,江苏省,320000
通州区,320612,2013,26766.53699964483,南通市,320600,江苏省,320000
姑苏区,320508,2013,17518.255769759544,苏州市,320500,江苏省,320000
虎丘区,320505,2013,29441.07809862178,苏州市,320500,江苏省,320000
吴江区,320509,2013,51105.02349265533,苏州市,320500,江苏省,320000
吴中区,320506,2013,48921.848683490934,苏州市,320500,江苏省,320000
相城区,320507,2013,28265.351537000897,苏州市,320500,江苏省,320000
宿城区,321302,2013,14172.21295334954,宿迁市,321300,江苏省,320000
宿豫区,321311,2013,8218.53147651144,宿迁市,321300,江苏省,320000
高港区,321203,2013,6607.178693911492,泰州市,321200,江苏省,320000
海陵区,321202,2013,18858.030828146606,泰州市,321200,江苏省,320000
姜堰区,321204,2013,9934.736417229036,泰州市,321200,江苏省,320000
滨湖区,320211,2013,22973.281488613284,无锡市,320200,江苏省,320000
惠山区,320206,2013,18511.83207011503,无锡市,320200,江苏省,320000
梁溪区,320213,2013,13559.498773943207,无锡市,320200,江苏省,320000
锡山区,320205,2013,24441.383349115713,无锡市,320200,江苏省,320000
新吴区,320214,2013,27983.96970229804,无锡市,320200,江苏省,320000
鼓楼区,320302,2013,9335.551521073137,徐州市,320300,江苏省,320000
贾汪区,320305,2013,11586.400833627056,徐州市,320300,江苏省,320000
泉山区,320311,2013,7870.4408812237725,徐州市,320300,江苏省,320000
铜山区,320312,2013,15790.351967997116,徐州市,320300,江苏省,320000
云龙区,320303,2013,9798.65111213011,徐州市,320300,江苏省,320000
大丰区,320904,2013,10246.878193526292,盐城市,320900,江苏省,320000
亭湖区,320902,2013,16301.387567662376,盐城市,320900,江苏省,320000
盐都区,320903,2013,11371.858289321146,盐城市,320900,江苏省,320000
广陵区,321002,2013,12687.50229726422,扬州市,321000,江苏省,320000
邗江区,321003,2013,22507.567152957945,扬州市,321000,江苏省,320000
江都区,321012,2013,11405.760638354222,扬州市,321000,江苏省,320000
丹徒区,321112,2013,9331.844824587482,镇江市,321100,江苏省,320000
京口区,321102,2013,22274.412251660644,镇江市,321100,江苏省,320000
润州区,321111,2013,9106.499881822925,镇江市,321100,江苏省,320000
崇仁县,361024,2013,476.1930778814589,抚州市,361000,江西省,360000
广昌县,361030,2013,665.6673649100112,抚州市,361000,江西省,360000
金溪县,361027,2013,770.3763295935064,抚州市,361000,江西省,360000
乐安县,361025,2013,611.1241269544059,抚州市,361000,江西省,360000
黎川县,361022,2013,428.6848470362378,抚州市,361000,江西省,360000
南城县,361021,2013,950.9156844454945,抚州市,361000,江西省,360000
南丰县,361023,2013,710.7238525279305,抚州市,361000,江西省,360000
宜黄县,361026,2013,203.4749255552888,抚州市,361000,江西省,360000
资溪县,361028,2013,378.68569798913654,抚州市,361000,江西省,360000
安远县,360726,2013,562.6933348671478,赣州市,360700,江西省,360000
崇义县,360725,2013,552.8082258409436,赣州市,360700,江西省,360000
大余县,360723,2013,770.8224000678051,赣州市,360700,江西省,360000
定南县,360728,2013,903.1616382031756,赣州市,360700,江西省,360000
会昌县,360733,2013,1264.6556482880724,赣州市,360700,江西省,360000
宁都县,360730,2013,1020.9743059355254,赣州市,360700,江西省,360000
全南县,360729,2013,356.39436461560285,赣州市,360700,江西省,360000
上犹县,360724,2013,450.0369708337036,赣州市,360700,江西省,360000
石城县,360735,2013,569.4478594226288,赣州市,360700,江西省,360000
信丰县,360722,2013,1496.4395021626472,赣州市,360700,江西省,360000
兴国县,360732,2013,1028.2769241969374,赣州市,360700,江西省,360000
寻乌县,360734,2013,968.6970562386454,赣州市,360700,江西省,360000
于都县,360731,2013,1918.573171139815,赣州市,360700,江西省,360000
安福县,360829,2013,536.8616248358991,吉安市,360800,江西省,360000
吉安县,360821,2013,1958.099211176324,吉安市,360800,江西省,360000
吉水县,360822,2013,788.7705355623189,吉安市,360800,江西省,360000
遂川县,360827,2013,576.2563582864462,吉安市,360800,江西省,360000
泰和县,360826,2013,1053.061591991753,吉安市,360800,江西省,360000
万安县,360828,2013,218.72133301683502,吉安市,360800,江西省,360000
峡江县,360823,2013,743.7454330708466,吉安市,360800,江西省,360000
新干县,360824,2013,315.2748030970202,吉安市,360800,江西省,360000
永丰县,360825,2013,1297.8483883613173,吉安市,360800,江西省,360000
永新县,360830,2013,276.79315696364523,吉安市,360800,江西省,360000
浮梁县,360222,2013,1253.0885579820356,景德镇市,360200,江西省,360000
德安县,360426,2013,783.5491567228939,九江市,360400,江西省,360000
都昌县,360428,2013,806.0611608502327,九江市,360400,江西省,360000
湖口县,360429,2013,1864.6217409935648,九江市,360400,江西省,360000
彭泽县,360430,2013,1212.9910118268986,九江市,360400,江西省,360000
武宁县,360423,2013,526.414599327597,九江市,360400,江西省,360000
修水县,360424,2013,1490.7945770907343,九江市,360400,江西省,360000
永修县,360425,2013,1483.4087969933364,九江市,360400,江西省,360000
安义县,360123,2013,562.0066198776167,南昌市,360100,江西省,360000
进贤县,360124,2013,1569.9151229182878,南昌市,360100,江西省,360000
南昌县,360121,2013,9717.288836071306,南昌市,360100,江西省,360000
莲花县,360321,2013,242.87718850555376,萍乡市,360300,江西省,360000
芦溪县,360323,2013,687.6089465471459,萍乡市,360300,江西省,360000
上栗县,360322,2013,1286.7113778393057,萍乡市,360300,江西省,360000
横峰县,361125,2013,697.3535333173825,上饶市,361100,江西省,360000
鄱阳县,361128,2013,1439.4082281931944,上饶市,361100,江西省,360000
铅山县,361124,2013,1328.4198566761672,上饶市,361100,江西省,360000
万年县,361129,2013,576.5343426986068,上饶市,361100,江西省,360000
婺源县,361130,2013,1720.4355511025765,上饶市,361100,江西省,360000
弋阳县,361126,2013,814.9255796704223,上饶市,361100,江西省,360000
余干县,361127,2013,992.5819257139574,上饶市,361100,江西省,360000
玉山县,361123,2013,1290.563216537997,上饶市,361100,江西省,360000
分宜县,360521,2013,1310.3916385343266,新余市,360500,江西省,360000
奉新县,360921,2013,936.4268232372463,宜春市,360900,江西省,360000
靖安县,360925,2013,775.3049367022866,宜春市,360900,江西省,360000
上高县,360923,2013,1829.1859107961259,宜春市,360900,江西省,360000
铜鼓县,360926,2013,512.7296364158392,宜春市,360900,江西省,360000
万载县,360922,2013,706.6875668553162,宜春市,360900,江西省,360000
宜丰县,360924,2013,1182.099307120197,宜春市,360900,江西省,360000
龙南市,360783,2013,1297.1568597798546,赣州市,360700,江西省,360000
瑞金市,360781,2013,3479.5667794843216,赣州市,360700,江西省,360000
井冈山市,360881,2013,1243.6883996548313,吉安市,360800,江西省,360000
乐平市,360281,2013,1882.7179015960764,景德镇市,360200,江西省,360000
共青城市,360482,2013,654.1275036692036,九江市,360400,江西省,360000
庐山市,360483,2013,1313.4729723391579,九江市,360400,江西省,360000
瑞昌市,360481,2013,2968.504210567183,九江市,360400,江西省,360000
德兴市,361181,2013,2153.5640405657828,上饶市,361100,江西省,360000
丰城市,360981,2013,6097.485536355832,宜春市,360900,江西省,360000
高安市,360983,2013,3145.750587766194,宜春市,360900,江西省,360000
樟树市,360982,2013,2780.489454044898,宜春市,360900,江西省,360000
贵溪市,360681,2013,3848.055649352745,鹰潭市,360600,江西省,360000
东乡区,361003,2013,1601.6373316164693,抚州市,361000,江西省,360000
临川区,361002,2013,5645.489175070559,抚州市,361000,江西省,360000
赣县区,360704,2013,2229.9775471651087,赣州市,360700,江西省,360000
南康区,360703,2013,2593.4096054956026,赣州市,360700,江西省,360000
章贡区,360702,2013,11970.494566890655,赣州市,360700,江西省,360000
吉州区,360802,2013,4396.306596149122,吉安市,360800,江西省,360000
青原区,360803,2013,2617.5543899617064,吉安市,360800,江西省,360000
昌江区,360202,2013,2096.7707070859633,景德镇市,360200,江西省,360000
珠山区,360203,2013,2625.5960365591095,景德镇市,360200,江西省,360000
柴桑区,360404,2013,3058.421798744095,九江市,360400,江西省,360000
濂溪区,360402,2013,7707.484171378967,九江市,360400,江西省,360000
浔阳区,360403,2013,3268.241457745141,九江市,360400,江西省,360000
东湖区,360102,2013,2502.447552385517,南昌市,360100,江西省,360000
红谷滩区,360113,2013,8631.796639214192,南昌市,360100,江西省,360000
青山湖区,360111,2013,11977.058808257883,南昌市,360100,江西省,360000
青云谱区,360104,2013,3134.134326093337,南昌市,360100,江西省,360000
西湖区,360103,2013,3666.909772145515,南昌市,360100,江西省,360000
新建区,360112,2013,6204.3177458385635,南昌市,360100,江西省,360000
安源区,360302,2013,3032.7008157024197,萍乡市,360300,江西省,360000
湘东区,360313,2013,1146.1879940355525,萍乡市,360300,江西省,360000
广丰区,361103,2013,1200.6801133638792,上饶市,361100,江西省,360000
广信区,361104,2013,3828.562207743321,上饶市,361100,江西省,360000
信州区,361102,2013,3683.860008848532,上饶市,361100,江西省,360000
渝水区,360502,2013,7570.394362128628,新余市,360500,江西省,360000
袁州区,360902,2013,5169.961769178569,宜春市,360900,江西省,360000
余江区,360603,2013,917.0487208221473,鹰潭市,360600,江西省,360000
月湖区,360602,2013,2781.21257691395,鹰潭市,360600,江西省,360000
安新县,130632,2013,3333.7063720665747,保定市,130600,河北省,130000
博野县,130637,2013,497.1653021985411,保定市,130600,河北省,130000
定兴县,130626,2013,2044.8936076205737,保定市,130600,河北省,130000
阜平县,130624,2013,2091.127147177563,保定市,130600,河北省,130000
高阳县,130628,2013,3056.7887074680893,保定市,130600,河北省,130000
涞水县,130623,2013,3492.8974018953595,保定市,130600,河北省,130000
涞源县,130630,2013,4043.198814620692,保定市,130600,河北省,130000
蠡县,130635,2013,2478.9285756893596,保定市,130600,河北省,130000
曲阳县,130634,2013,2148.6615116517914,保定市,130600,河北省,130000
容城县,130629,2013,1770.1351769530302,保定市,130600,河北省,130000
顺平县,130636,2013,1374.7734843854223,保定市,130600,河北省,130000
唐县,130627,2013,2100.7945885096115,保定市,130600,河北省,130000
望都县,130631,2013,798.0990043088503,保定市,130600,河北省,130000
雄县,130638,2013,3549.2213805759666,保定市,130600,河北省,130000
易县,130633,2013,2722.9115945222334,保定市,130600,河北省,130000
沧县,130921,2013,7833.954714217606,沧州市,130900,河北省,130000
东光县,130923,2013,1691.1692980504504,沧州市,130900,河北省,130000
海兴县,130924,2013,2145.1949287616735,沧州市,130900,河北省,130000
南皮县,130927,2013,2147.3506572361084,沧州市,130900,河北省,130000
青县,130922,2013,3914.090853198953,沧州市,130900,河北省,130000
肃宁县,130926,2013,2989.8563275782503,沧州市,130900,河北省,130000
吴桥县,130928,2013,858.74106151409,沧州市,130900,河北省,130000
献县,130929,2013,3398.863589265183,沧州市,130900,河北省,130000
盐山县,130925,2013,2556.1913058268674,沧州市,130900,河北省,130000
承德县,130821,2013,3393.1274781475754,承德市,130800,河北省,130000
隆化县,130825,2013,3713.394843020129,承德市,130800,河北省,130000
滦平县,130824,2013,4388.572700686665,承德市,130800,河北省,130000
兴隆县,130822,2013,2357.717583903846,承德市,130800,河北省,130000
成安县,130424,2013,2095.129533045082,邯郸市,130400,河北省,130000
磁县,130427,2013,3710.619572372416,邯郸市,130400,河北省,130000
大名县,130425,2013,2668.0922138702053,邯郸市,130400,河北省,130000
馆陶县,130433,2013,943.014271371914,邯郸市,130400,河北省,130000
广平县,130432,2013,1150.7300321671307,邯郸市,130400,河北省,130000
鸡泽县,130431,2013,1151.9090992380593,邯郸市,130400,河北省,130000
临漳县,130423,2013,1442.9017343846022,邯郸市,130400,河北省,130000
邱县,130430,2013,1077.8491688546012,邯郸市,130400,河北省,130000
曲周县,130435,2013,1439.3602686737097,邯郸市,130400,河北省,130000
涉县,130426,2013,7856.467629853185,邯郸市,130400,河北省,130000
魏县,130434,2013,2143.132073449562,邯郸市,130400,河北省,130000
安平县,131125,2013,2351.2612462469165,衡水市,131100,河北省,130000
阜城县,131128,2013,746.3983713455644,衡水市,131100,河北省,130000
故城县,131126,2013,1606.991651273767,衡水市,131100,河北省,130000
景县,131127,2013,2159.887970196149,衡水市,131100,河北省,130000
饶阳县,131124,2013,931.9218670090042,衡水市,131100,河北省,130000
武强县,131123,2013,1002.8510474728603,衡水市,131100,河北省,130000
武邑县,131122,2013,1553.5970274109468,衡水市,131100,河北省,130000
枣强县,131121,2013,1685.7628640600283,衡水市,131100,河北省,130000
大城县,131025,2013,4025.8570277833473,廊坊市,131000,河北省,130000
固安县,131022,2013,6024.069312446492,廊坊市,131000,河北省,130000
文安县,131026,2013,6803.088064223528,廊坊市,131000,河北省,130000
香河县,131024,2013,5548.026743624842,廊坊市,131000,河北省,130000
永清县,131023,2013,4295.183454670041,廊坊市,131000,河北省,130000
昌黎县,130322,2013,6725.740110918997,秦皇岛市,130300,河北省,130000
卢龙县,130324,2013,3594.627660152317,秦皇岛市,130300,河北省,130000
高邑县,130127,2013,1210.5891134535564,石家庄市,130100,河北省,130000
井陉县,130121,2013,3434.9759615463954,石家庄市,130100,河北省,130000
灵寿县,130126,2013,2204.230692737652,石家庄市,130100,河北省,130000
平山县,130131,2013,4730.882309704611,石家庄市,130100,河北省,130000
深泽县,130128,2013,1064.6627015992708,石家庄市,130100,河北省,130000
无极县,130130,2013,2008.2210813130825,石家庄市,130100,河北省,130000
行唐县,130125,2013,1621.1990321718592,石家庄市,130100,河北省,130000
元氏县,130132,2013,2537.8235937276895,石家庄市,130100,河北省,130000
赞皇县,130129,2013,1979.3275149235246,石家庄市,130100,河北省,130000
赵县,130133,2013,1969.6930929964078,石家庄市,130100,河北省,130000
正定县,130123,2013,4698.710184322735,石家庄市,130100,河北省,130000
