Sgnyea,Ctnm,Ctnm_id,Cttyp,Prvcnm_id,Prvcnm,Envirct04,Envirct06,Envirct09
2016,黄石市,420200,地级市,420000,湖北省,4375,,47915
2016,十堰市,420300,地级市,420000,湖北省,1262,,3923
2016,宜昌市,420500,地级市,420000,湖北省,5919,,14959
2016,襄阳市,420600,地级市,420000,湖北省,5380,,9398
2016,鄂州市,420700,地级市,420000,湖北省,1013,,27381
2016,荆门市,420800,地级市,420000,湖北省,2053,,11156
2016,孝感市,420900,地级市,420000,湖北省,4405,,6986
2016,荆州市,421000,地级市,420000,湖北省,5167,,6199
2016,黄冈市,421100,地级市,420000,湖北省,1664,,7093
2016,咸宁市,421200,地级市,420000,湖北省,1421,,5600
2016,随州市,421300,地级市,420000,湖北省,472,,1562
2016,长沙市,430100,地级市,430000,湖南省,4287,,6890
2016,株洲市,430200,地级市,430000,湖南省,3851,,9938
2016,湘潭市,430300,地级市,430000,湖南省,3254,,47854
2016,衡阳市,430400,地级市,430000,湖南省,5688,,28693
2016,邵阳市,430500,地级市,430000,湖南省,1979,,8695
2016,岳阳市,430600,地级市,430000,湖南省,8207,,4978
2016,常德市,430700,地级市,430000,湖南省,4064,,9379
2016,张家界市,430800,地级市,430000,湖南省,88,,2715
2016,益阳市,430900,地级市,430000,湖南省,4581,,8451
2016,郴州市,431000,地级市,430000,湖南省,4520,,12939
2016,永州市,431100,地级市,430000,湖南省,1629,,12477
2016,怀化市,431200,地级市,430000,湖南省,2579,,5364
2016,娄底市,431300,地级市,430000,湖南省,2821,,55407
2016,广州市,440100,副省级市,440000,广东省,19326,,8951
2016,韶关市,440200,地级市,440000,广东省,7276,,38428
2016,深圳市,440300,副省级市,440000,广东省,10891,,1741
2016,珠海市,440400,地级市,440000,广东省,4379,,9946
2016,汕头市,440500,地级市,440000,广东省,6087,,2997
2016,佛山市,440600,地级市,440000,广东省,14107,,22642
2016,江门市,440700,地级市,440000,广东省,,,
2016,湛江市,440800,地级市,440000,广东省,5432,,14031
2016,茂名市,440900,地级市,440000,广东省,2846,,6364
2016,肇庆市,441200,地级市,440000,广东省,6567,,27299
2016,惠州市,441300,地级市,440000,广东省,6137,,14572
2016,梅州市,441400,地级市,440000,广东省,,,
2016,汕尾市,441500,地级市,440000,广东省,949,,950
2016,河源市,441600,地级市,440000,广东省,,,
2016,阳江市,441700,地级市,440000,广东省,1499,,11713
2016,清远市,441800,地级市,440000,广东省,,,
2016,东莞市,441900,地级市,440000,广东省,17245,,12647
2016,中山市,442000,地级市,440000,广东省,,,
2016,潮州市,445100,地级市,440000,广东省,1980,,1598
2016,揭阳市,445200,地级市,440000,广东省,3462,,2064
2016,云浮市,445300,地级市,440000,广东省,1179,,7828
2016,南宁市,450100,地级市,450000,广西壮族自治区,3834,,9693
2016,柳州市,450200,地级市,450000,广西壮族自治区,5815,,81573
2016,桂林市,450300,地级市,450000,广西壮族自治区,2353,,9860
2016,梧州市,450400,地级市,450000,广西壮族自治区,2926,,4332
2016,北海市,450500,地级市,450000,广西壮族自治区,1200,,8392
2016,防城港市,450600,地级市,450000,广西壮族自治区,622,,27046
2016,钦州市,450700,地级市,450000,广西壮族自治区,2527,,2637
2016,贵港市,450800,地级市,450000,广西壮族自治区,13522,,40318
2016,玉林市,450900,地级市,450000,广西壮族自治区,2347,,13087
2016,百色市,451000,地级市,450000,广西壮族自治区,2715,,11819
2016,贺州市,451100,地级市,450000,广西壮族自治区,971,,3480
2016,河池市,451200,地级市,450000,广西壮族自治区,2787,,3039
2016,来宾市,451300,地级市,450000,广西壮族自治区,4155,,4030
2016,崇左市,451400,地级市,450000,广西壮族自治区,2195,,10718
2016,海口市,460100,地级市,460000,海南省,507,,156
2016,三亚市,460200,地级市,460000,海南省,7,,1199
2016,三沙市,460300,地级市,460000,海南省,,,
2016,儋州市,469003,地级市,460000,海南省,33,,1722
2016,重庆市,500000,直辖市,500000,重庆市,25875,,83787
2016,成都市,510100,副省级市,510000,四川省,9262,,
2016,自贡市,510300,地级市,510000,四川省,1262,,2935
2016,攀枝花市,510400,地级市,510000,四川省,,,
2016,泸州市,510500,地级市,510000,四川省,3050,,5746
2016,德阳市,510600,地级市,510000,四川省,4191,,11486
2016,绵阳市,510700,地级市,510000,四川省,2576,,9529
2016,广元市,510800,地级市,510000,四川省,332,,4431
2016,遂宁市,510900,地级市,510000,四川省,1373,,1655
2016,内江市,511000,地级市,510000,四川省,2821,,27726
2016,乐山市,511100,地级市,510000,四川省,4398,,28616
2016,南充市,511300,地级市,510000,四川省,,,
2016,眉山市,511400,地级市,510000,四川省,,,
2016,宜宾市,511500,地级市,510000,四川省,,,
2016,广安市,511600,地级市,510000,四川省,1337,,14714
2016,达州市,511700,地级市,510000,四川省,,,
2016,雅安市,511800,地级市,510000,四川省,634,,6428
2016,巴中市,511900,地级市,510000,四川省,,,
2016,资阳市,512000,地级市,510000,四川省,,,
2016,贵阳市,520100,地级市,520000,贵州省,3768,,8475
2016,六盘水市,520200,地级市,520000,贵州省,4014,,47826
2016,遵义市,520300,地级市,520000,贵州省,1590,,13079
2016,安顺市,520400,地级市,520000,贵州省,300,,3618
2016,毕节市,520500,地级市,520000,贵州省,,,
2016,铜仁市,520600,地级市,520000,贵州省,349,,6543
2016,昆明市,530100,地级市,530000,云南省,5359,,25188
2016,曲靖市,530300,地级市,530000,云南省,2586,,43300
2016,玉溪市,530400,地级市,530000,云南省,5533,,20866
2016,保山市,530500,地级市,530000,云南省,7509,,12860
2016,昭通市,530600,地级市,530000,云南省,1309,,5468
2016,丽江市,530700,地级市,530000,云南省,321,,8947
2016,普洱市,530800,地级市,530000,云南省,4501,,6070
2016,临沧市,530900,地级市,530000,云南省,4661,,4268
2016,拉萨市,540100,地级市,540000,西藏自治区,198,,131
2016,日喀则市,540200,地级市,540000,西藏自治区,,,
2016,昌都市,540300,地级市,540000,西藏自治区,,,
2016,林芝市,540400,地级市,540000,西藏自治区,,,
2016,山南市,540500,地级市,540000,西藏自治区,,,
2016,西安市,610100,副省级市,610000,陕西省,4030,,2853
2016,铜川市,610200,地级市,610000,陕西省,348,,11844
2016,宝鸡市,610300,地级市,610000,陕西省,3565,,11032
2016,咸阳市,610400,地级市,610000,陕西省,4450,,9798
2016,渭南市,610500,地级市,610000,陕西省,4450,,10546
2016,延安市,610600,地级市,610000,陕西省,2980,,5043
2016,汉中市,610700,地级市,610000,陕西省,2192,,33581
2016,榆林市,610800,地级市,610000,陕西省,6754,,62374
2016,安康市,610900,地级市,610000,陕西省,236,,3533
2016,商洛市,611000,地级市,610000,陕西省,952,,2205
2016,兰州市,620100,地级市,620000,甘肃省,3342,,15892
2016,嘉峪关市,620200,地级市,620000,甘肃省,33007,,44542
2016,金昌市,620300,地级市,620000,甘肃省,1553,,4704
2016,白银市,620400,地级市,620000,甘肃省,398,,5823
2016,天水市,620500,地级市,620000,甘肃省,330,,4311
2016,武威市,620600,地级市,620000,甘肃省,342,,3524
2016,张掖市,620700,地级市,620000,甘肃省,904,,6078
2016,平凉市,620800,地级市,620000,甘肃省,681,,5061
2016,酒泉市,620900,地级市,620000,甘肃省,509,,2532
2016,庆阳市,621000,地级市,620000,甘肃省,242,,2239
2016,定西市,621100,地级市,620000,甘肃省,201,,3374
2016,陇南市,621200,地级市,620000,甘肃省,1214,,4895
2016,西宁市,630100,地级市,630000,青海省,,,
2016,海东市,630200,地级市,630000,青海省,,,
2016,银川市,640100,地级市,640000,宁夏回族自治区,3672,,11220
2016,石嘴山市,640200,地级市,640000,宁夏回族自治区,1335,,63650
2016,吴忠市,640300,地级市,640000,宁夏回族自治区,1015,,8664
2016,固原市,640400,地级市,640000,宁夏回族自治区,99,,4658
2016,中卫市,640500,地级市,640000,宁夏回族自治区,2945,,48894
2016,乌鲁木齐市,650100,地级市,650000,新疆维吾尔自治区,4489,,34024
2016,克拉玛依市,650200,地级市,650000,新疆维吾尔自治区,1529,,6119
2016,吐鲁番市,652101,地级市,650000,新疆维吾尔自治区,,,
2016,哈密市,652201,地级市,650000,新疆维吾尔自治区,,,
2017,北京市,110000,直辖市,110000,北京市,8494,,4282
2017,天津市,120000,直辖市,120000,天津市,18107,,44480
2017,石家庄市,130100,地级市,130000,河北省,8430,,27056
2017,唐山市,130200,地级市,130000,河北省,9388,,246436
2017,秦皇岛市,130300,地级市,130000,河北省,2310,,23686
2017,邯郸市,130400,地级市,130000,河北省,2743,,71523
2017,邢台市,130500,地级市,130000,河北省,5843,,42428
2017,保定市,130600,地级市,130000,河北省,6514,,9308
2017,张家口市,130700,地级市,130000,河北省,1977,,28378
2017,承德市,130800,地级市,130000,河北省,1363,,35066
2017,沧州市,130900,地级市,130000,河北省,3124,,12161
2017,廊坊市,131000,地级市,130000,河北省,2018,,21625
2017,衡水市,131100,地级市,130000,河北省,615,,4846
2017,太原市,140100,地级市,140000,山西省,3739,,17086
2017,大同市,140200,地级市,140000,山西省,1821,,21840
2017,阳泉市,140300,地级市,140000,山西省,374,,
2017,长治市,140400,地级市,140000,山西省,4088,,28602
2017,晋城市,140500,地级市,140000,山西省,3270,,27231
2017,朔州市,140600,地级市,140000,山西省,1122,,13199
2017,晋中市,140700,地级市,140000,山西省,987,,19996
2017,运城市,140800,地级市,140000,山西省,,,
2017,忻州市,140900,地级市,140000,山西省,629,,36981
2017,临汾市,141000,地级市,140000,山西省,,,
2017,吕梁市,141100,地级市,140000,山西省,2609,,45093
2017,呼和浩特市,150100,地级市,150000,内蒙古自治区,2372,,111036
2017,包头市,150200,地级市,150000,内蒙古自治区,3199,,63140
2017,乌海市,150300,地级市,150000,内蒙古自治区,994,,43221
2017,赤峰市,150400,地级市,150000,内蒙古自治区,1244,,10691
2017,通辽市,150500,地级市,150000,内蒙古自治区,1810,,22364
2017,鄂尔多斯市,150600,地级市,150000,内蒙古自治区,3446,,16849
2017,呼伦贝尔市,150700,地级市,150000,内蒙古自治区,4131,,18480
2017,巴彦淖尔市,150800,地级市,150000,内蒙古自治区,2034,,20089
2017,乌兰察布市,150900,地级市,150000,内蒙古自治区,818,,19578
2017,沈阳市,210100,副省级市,210000,辽宁省,5407,,20489
2017,大连市,210200,副省级市,210000,辽宁省,24805,,28931
2017,鞍山市,210300,地级市,210000,辽宁省,2609,,68357
2017,抚顺市,210400,地级市,210000,辽宁省,1842,,37374
2017,本溪市,210500,地级市,210000,辽宁省,2887,,76967
2017,丹东市,210600,地级市,210000,辽宁省,1126,,7511
2017,锦州市,210700,地级市,210000,辽宁省,1997,,15899
2017,营口市,210800,地级市,210000,辽宁省,2048,,76170
2017,阜新市,210900,地级市,210000,辽宁省,658,,10455
2017,辽阳市,211000,地级市,210000,辽宁省,2573,,14508
2017,盘锦市,211100,地级市,210000,辽宁省,1997,,4476
2017,铁岭市,211200,地级市,210000,辽宁省,991,,12104
2017,朝阳市,211300,地级市,210000,辽宁省,453,,43004
2017,葫芦岛市,211400,地级市,210000,辽宁省,1891,,4273
2017,长春市,220100,副省级市,220000,吉林省,2501,,18268
2017,吉林市,220200,地级市,220000,吉林省,11522,,39562
2017,四平市,220300,地级市,220000,吉林省,1259,,10012
2017,辽源市,220400,地级市,220000,吉林省,603,,5961
2017,通化市,220500,地级市,220000,吉林省,916,,17344
2017,白山市,220600,地级市,220000,吉林省,343,,8677
2017,松原市,220700,地级市,220000,吉林省,548,,6371
2017,白城市,220800,地级市,220000,吉林省,267,,5685
2017,哈尔滨市,230100,副省级市,230000,黑龙江省,2358,,34857
2017,齐齐哈尔市,230200,地级市,230000,黑龙江省,,,
2017,鸡西市,230300,地级市,230000,黑龙江省,1011,,4240
2017,鹤岗市,230400,地级市,230000,黑龙江省,3285,,23712
2017,双鸭山市,230500,地级市,230000,黑龙江省,1534,,17302
2017,大庆市,230600,地级市,230000,黑龙江省,3436,,9548
2017,伊春市,230700,地级市,230000,黑龙江省,692,,9113
2017,佳木斯市,230800,地级市,230000,黑龙江省,618,,5266
2017,七台河市,230900,地级市,230000,黑龙江省,389,,8062
2017,牡丹江市,231000,地级市,230000,黑龙江省,528,,4325
2017,黑河市,231100,地级市,230000,黑龙江省,,,
2017,绥化市,231200,地级市,230000,黑龙江省,944,,1959
2017,上海市,310000,直辖市,310000,上海市,31586,,30262
2017,南京市,320100,副省级市,320000,江苏省,15710,,40233
2017,无锡市,320200,地级市,320000,江苏省,20783,,57762
2017,徐州市,320300,地级市,320000,江苏省,3449,,44761
2017,常州市,320400,地级市,320000,江苏省,13315,,54916
2017,苏州市,320500,地级市,320000,江苏省,42380,,47694
2017,南通市,320600,地级市,320000,江苏省,13372,,7821
2017,连云港市,320700,地级市,320000,江苏省,4860,,19086
2017,淮安市,320800,地级市,320000,江苏省,3690,,7225
2017,盐城市,320900,地级市,320000,江苏省,11003,,14543
2017,扬州市,321000,地级市,320000,江苏省,6782,,7745
2017,镇江市,321100,地级市,320000,江苏省,5592,,6825
2017,泰州市,321200,地级市,320000,江苏省,4596,,6728
2017,宿迁市,321300,地级市,320000,江苏省,5652,,12361
2017,杭州市,330100,副省级市,330000,浙江省,24559,,16343
2017,宁波市,330200,副省级市,330000,浙江省,14426,,19722
2017,温州市,330300,地级市,330000,浙江省,4249,,3575
2017,嘉兴市,330400,地级市,330000,浙江省,19695,,10953
2017,湖州市,330500,地级市,330000,浙江省,8470,,15039
2017,绍兴市,330600,地级市,330000,浙江省,25057,,9538
2017,金华市,330700,地级市,330000,浙江省,6404,,15062
2017,衢州市,330800,地级市,330000,浙江省,10668,,19637
2017,舟山市,330900,地级市,330000,浙江省,1250,,1766
2017,台州市,331000,地级市,330000,浙江省,5125,,8784
2017,丽水市,331100,地级市,330000,浙江省,3013,,9154
2017,合肥市,340100,地级市,340000,安徽省,4389,,13599
2017,芜湖市,340200,地级市,340000,安徽省,3575,,27089
2017,蚌埠市,340300,地级市,340000,安徽省,1715,,3788
2017,淮南市,340400,地级市,340000,安徽省,4992,,12568
2017,马鞍山市,340500,地级市,340000,安徽省,8601,,68362
2017,淮北市,340600,地级市,340000,安徽省,1727,,8980
2017,铜陵市,340700,地级市,340000,安徽省,3180,,21112
2017,安庆市,340800,地级市,340000,安徽省,2659,,7370
2017,黄山市,341000,地级市,340000,安徽省,700,,2309
2017,滁州市,341100,地级市,340000,安徽省,2360,,7835
2017,阜阳市,341200,地级市,340000,安徽省,2144,,7584
2017,宿州市,341300,地级市,340000,安徽省,2241,,6758
2017,六安市,341500,地级市,340000,安徽省,686,,4620
2017,亳州市,341600,地级市,340000,安徽省,1934,,3140
2017,池州市,341700,地级市,340000,安徽省,486,,14235
2017,宣城市,341800,地级市,340000,安徽省,1620,,12771
2017,福州市,350100,地级市,350000,福建省,4390,,48554
2017,厦门市,350200,副省级市,350000,福建省,21465,,734
2017,莆田市,350300,地级市,350000,福建省,2169,,1239
2017,三明市,350400,地级市,350000,福建省,5073,,24594
2017,泉州市,350500,地级市,350000,福建省,8870,,26692
2017,漳州市,350600,地级市,350000,福建省,19051,,8788
2017,南平市,350700,地级市,350000,福建省,3149,,6511
2017,龙岩市,350800,地级市,350000,福建省,3219,,23911
2017,宁德市,350900,地级市,350000,福建省,2389,,6993
2017,南昌市,360100,地级市,360000,江西省,,,
2017,景德镇市,360200,地级市,360000,江西省,3532,,6553
2017,萍乡市,360300,地级市,360000,江西省,802,,27440
2017,九江市,360400,地级市,360000,江西省,7904,,35730
2017,新余市,360500,地级市,360000,江西省,2665,,30547
2017,鹰潭市,360600,地级市,360000,江西省,1471,,1947
2017,赣州市,360700,地级市,360000,江西省,5791,,29064
2017,吉安市,360800,地级市,360000,江西省,3351,,10740
2017,宜春市,360900,地级市,360000,江西省,3466,,47918
2017,抚州市,361000,地级市,360000,江西省,2046,,7637
2017,上饶市,361100,地级市,360000,江西省,6318,,24603
2017,济南市,370100,副省级市,370000,山东省,5949,,25060
2017,青岛市,370200,副省级市,370000,山东省,5613,,7245
2017,淄博市,370300,地级市,370000,山东省,13060,,42218
2017,枣庄市,370400,地级市,370000,山东省,6113,,8271
2017,东营市,370500,地级市,370000,山东省,,,
2017,烟台市,370600,地级市,370000,山东省,7848,,16020
2017,潍坊市,370700,地级市,370000,山东省,,,
2017,济宁市,370800,地级市,370000,山东省,13498,,12530
2017,泰安市,370900,地级市,370000,山东省,6367,,7678
2017,威海市,371000,地级市,370000,山东省,1947,,3717
2017,日照市,371100,地级市,370000,山东省,7070,,28099
2017,莱芜市,371200,地级市,370000,山东省,1210,,58926
2017,临沂市,371300,地级市,370000,山东省,8769,,53567
2017,德州市,371400,地级市,370000,山东省,8263,,18145
2017,聊城市,371500,地级市,370000,山东省,5350,,11021
2017,滨州市,371600,地级市,370000,山东省,17923,,36355
2017,菏泽市,371700,地级市,370000,山东省,7046,,17718
2017,郑州市,410100,地级市,410000,河南省,8243,,16890
2017,开封市,410200,地级市,410000,河南省,2228,,1074
2017,洛阳市,410300,地级市,410000,河南省,3913,,7240
2017,平顶山市,410400,地级市,410000,河南省,2789,,12698
2017,安阳市,410500,地级市,410000,河南省,2082,,25900
2017,鹤壁市,410600,地级市,410000,河南省,2797,,2431
2017,新乡市,410700,地级市,410000,河南省,8853,,9254
2017,焦作市,410800,地级市,410000,河南省,6654,,4362
2017,濮阳市,410900,地级市,410000,河南省,3019,,1151
2017,许昌市,411000,地级市,410000,河南省,2589,,6734
2017,漯河市,411100,地级市,410000,河南省,1597,,840
2017,三门峡市,411200,地级市,410000,河南省,1512,,6246
2017,南阳市,411300,地级市,410000,河南省,2687,,10574
2017,商丘市,411400,地级市,410000,河南省,3605,,4946
2017,信阳市,411500,地级市,410000,河南省,1025,,10085
2017,周口市,411600,地级市,410000,河南省,1925,,1315
2017,驻马店市,411700,地级市,410000,河南省,2056,,1733
2017,武汉市,420100,副省级市,420000,湖北省,11931,,42300
2017,黄石市,420200,地级市,420000,湖北省,4017,,31283
2017,十堰市,420300,地级市,420000,湖北省,832,,2413
2017,宜昌市,420500,地级市,420000,湖北省,5693,,14431
2017,襄阳市,420600,地级市,420000,湖北省,4355,,5537
2017,鄂州市,420700,地级市,420000,湖北省,1902,,12735
2017,荆门市,420800,地级市,420000,湖北省,1829,,8875
2017,孝感市,420900,地级市,420000,湖北省,3898,,3531
2017,荆州市,421000,地级市,420000,湖北省,4129,,6434
2017,黄冈市,421100,地级市,420000,湖北省,1635,,4255
2017,咸宁市,421200,地级市,420000,湖北省,1561,,5748
2017,随州市,421300,地级市,420000,湖北省,303,,638
2017,长沙市,430100,地级市,430000,湖南省,4066,,7577
2017,株洲市,430200,地级市,430000,湖南省,2177,,9810
2017,湘潭市,430300,地级市,430000,湖南省,2326,,37210
2017,衡阳市,430400,地级市,430000,湖南省,3566,,17087
2017,邵阳市,430500,地级市,430000,湖南省,1125,,6240
2017,岳阳市,430600,地级市,430000,湖南省,6742,,8229
2017,常德市,430700,地级市,430000,湖南省,2677,,6419
2017,张家界市,430800,地级市,430000,湖南省,60,,2852
2017,益阳市,430900,地级市,430000,湖南省,3271,,4823
2017,郴州市,431000,地级市,430000,湖南省,2944,,9504
2017,永州市,431100,地级市,430000,湖南省,682,,4451
2017,怀化市,431200,地级市,430000,湖南省,1901,,4127
2017,娄底市,431300,地级市,430000,湖南省,1884,,35433
2017,广州市,440100,副省级市,440000,广东省,,,
2017,韶关市,440200,地级市,440000,广东省,,,23620
2017,深圳市,440300,副省级市,440000,广东省,7954,,892
2017,珠海市,440400,地级市,440000,广东省,,,
2017,汕头市,440500,地级市,440000,广东省,,,
2017,佛山市,440600,地级市,440000,广东省,,,
2017,江门市,440700,地级市,440000,广东省,9676,,10052
2017,湛江市,440800,地级市,440000,广东省,,,
2017,茂名市,440900,地级市,440000,广东省,,,
2017,肇庆市,441200,地级市,440000,广东省,6421,,32714
2017,惠州市,441300,地级市,440000,广东省,,,
2017,梅州市,441400,地级市,440000,广东省,,,
2017,汕尾市,441500,地级市,440000,广东省,685,,646
2017,河源市,441600,地级市,440000,广东省,741,,3700
2017,阳江市,441700,地级市,440000,广东省,1318,,8326
2017,清远市,441800,地级市,440000,广东省,,,
2017,东莞市,441900,地级市,440000,广东省,,,
2017,中山市,442000,地级市,440000,广东省,7044,,5609
2017,潮州市,445100,地级市,440000,广东省,,,
2017,揭阳市,445200,地级市,440000,广东省,,,
2017,云浮市,445300,地级市,440000,广东省,1225,,8887
2017,南宁市,450100,地级市,450000,广西壮族自治区,4199,,9918
2017,柳州市,450200,地级市,450000,广西壮族自治区,5006,,65124
2017,桂林市,450300,地级市,450000,广西壮族自治区,1916,,7793
2017,梧州市,450400,地级市,450000,广西壮族自治区,2235,,3457
2017,北海市,450500,地级市,450000,广西壮族自治区,1953,,9628
2017,防城港市,450600,地级市,450000,广西壮族自治区,729,,17007
2017,钦州市,450700,地级市,450000,广西壮族自治区,2399,,2670
2017,贵港市,450800,地级市,450000,广西壮族自治区,2543,,21252
2017,玉林市,450900,地级市,450000,广西壮族自治区,1956,,9098
2017,百色市,451000,地级市,450000,广西壮族自治区,2272,,9766
2017,贺州市,451100,地级市,450000,广西壮族自治区,1143,,2427
2017,河池市,451200,地级市,450000,广西壮族自治区,2923,,6209
2017,来宾市,451300,地级市,450000,广西壮族自治区,4655,,3382
2017,崇左市,451400,地级市,450000,广西壮族自治区,2020,,12742
2017,海口市,460100,地级市,460000,海南省,598,,113
2017,三亚市,460200,地级市,460000,海南省,20,,1345
2017,三沙市,460300,地级市,460000,海南省,,,
2017,儋州市,469003,地级市,460000,海南省,72,,2205
2017,重庆市,500000,直辖市,500000,重庆市,19304,,68731
2017,成都市,510100,副省级市,510000,四川省,8319,,
2017,自贡市,510300,地级市,510000,四川省,929,,2178
2017,攀枝花市,510400,地级市,510000,四川省,,,
2017,泸州市,510500,地级市,510000,四川省,3405,,6508
2017,德阳市,510600,地级市,510000,四川省,,,
2017,绵阳市,510700,地级市,510000,四川省,,,
2017,广元市,510800,地级市,510000,四川省,222,,3519
2017,遂宁市,510900,地级市,510000,四川省,,,
2017,内江市,511000,地级市,510000,四川省,1156,,6094
2017,乐山市,511100,地级市,510000,四川省,4609,,24706
2017,南充市,511300,地级市,510000,四川省,,,
2017,眉山市,511400,地级市,510000,四川省,2542,,7937
2017,宜宾市,511500,地级市,510000,四川省,6107,,7739
2017,广安市,511600,地级市,510000,四川省,1191,,6243
2017,达州市,511700,地级市,510000,四川省,968,,14803
2017,雅安市,511800,地级市,510000,四川省,,,
2017,巴中市,511900,地级市,510000,四川省,,,
2017,资阳市,512000,地级市,510000,四川省,,,
2017,贵阳市,520100,地级市,520000,贵州省,4452,,12983
2017,六盘水市,520200,地级市,520000,贵州省,5588,,42209
2017,遵义市,520300,地级市,520000,贵州省,1052,,13217
2017,安顺市,520400,地级市,520000,贵州省,,,
2017,毕节市,520500,地级市,520000,贵州省,,,
2017,铜仁市,520600,地级市,520000,贵州省,,,
2017,昆明市,530100,地级市,530000,云南省,3346,,36018
2017,曲靖市,530300,地级市,530000,云南省,1486,,17543
2017,玉溪市,530400,地级市,530000,云南省,1954,,42019
2017,保山市,530500,地级市,530000,云南省,820,,6658
2017,昭通市,530600,地级市,530000,云南省,1822,,5484
2017,丽江市,530700,地级市,530000,云南省,210,,4480
2017,普洱市,530800,地级市,530000,云南省,2606,,8831
2017,临沧市,530900,地级市,530000,云南省,1004,,3406
2017,拉萨市,540100,地级市,540000,西藏自治区,601,,619
2017,日喀则市,540200,地级市,540000,西藏自治区,7,,848
2017,昌都市,540300,地级市,540000,西藏自治区,13,,2172
2017,林芝市,540400,地级市,540000,西藏自治区,3,,
2017,山南市,540500,地级市,540000,西藏自治区,,,
2017,西安市,610100,副省级市,610000,陕西省,4448,,2758
2017,铜川市,610200,地级市,610000,陕西省,,,12692
2017,宝鸡市,610300,地级市,610000,陕西省,2528,,7577
2017,咸阳市,610400,地级市,610000,陕西省,2686,,2775
2017,渭南市,610500,地级市,610000,陕西省,4362,,9655
2017,延安市,610600,地级市,610000,陕西省,1962,,3299
2017,汉中市,610700,地级市,610000,陕西省,,,18305
2017,榆林市,610800,地级市,610000,陕西省,13691,,36623
2017,安康市,610900,地级市,610000,陕西省,169,,3108
2017,商洛市,611000,地级市,610000,陕西省,,,
2017,兰州市,620100,地级市,620000,甘肃省,3528,,15786
2017,嘉峪关市,620200,地级市,620000,甘肃省,1556,,42576
2017,金昌市,620300,地级市,620000,甘肃省,1550,,8484
2017,白银市,620400,地级市,620000,甘肃省,373,,5264
2017,天水市,620500,地级市,620000,甘肃省,288,,2519
2017,武威市,620600,地级市,620000,甘肃省,209,,17885
2017,张掖市,620700,地级市,620000,甘肃省,415,,2500
2017,平凉市,620800,地级市,620000,甘肃省,780,,
2017,酒泉市,620900,地级市,620000,甘肃省,368,,4302
2017,庆阳市,621000,地级市,620000,甘肃省,273,,2104
2017,定西市,621100,地级市,620000,甘肃省,144,,3141
2017,陇南市,621200,地级市,620000,甘肃省,401,,2125
2017,西宁市,630100,地级市,630000,青海省,,,
2017,海东市,630200,地级市,630000,青海省,,,
2017,银川市,640100,地级市,640000,宁夏回族自治区,2310,,21023
2017,石嘴山市,640200,地级市,640000,宁夏回族自治区,,,72084
2017,吴忠市,640300,地级市,640000,宁夏回族自治区,993,,13107
2017,固原市,640400,地级市,640000,宁夏回族自治区,161,,1395
2017,中卫市,640500,地级市,640000,宁夏回族自治区,,,
2017,乌鲁木齐市,650100,地级市,650000,新疆维吾尔自治区,3337,,39751
2017,克拉玛依市,650200,地级市,650000,新疆维吾尔自治区,1376,,2815
2017,吐鲁番地区,652100,地级市,650000,新疆维吾尔自治区,9,,20910
2017,哈密地区,652200,地级市,650000,新疆维吾尔自治区,148,,91331
2018,北京市,110000,直辖市,110000,北京市,8422,,15343
2018,天津市,120000,直辖市,120000,天津市,17729,,34837
2018,石家庄市,130100,地级市,130000,河北省,6660,,27420
2018,唐山市,130200,地级市,130000,河北省,7877,,227824
2018,秦皇岛市,130300,地级市,130000,河北省,2023,,19289
2018,邯郸市,130400,地级市,130000,河北省,2591,,61141
2018,邢台市,130500,地级市,130000,河北省,4137,,36704
2018,保定市,130600,地级市,130000,河北省,6539,,9255
2018,张家口市,130700,地级市,130000,河北省,1827,,23701
2018,承德市,130800,地级市,130000,河北省,984,,27287
2018,沧州市,130900,地级市,130000,河北省,3366,,19408
2018,廊坊市,131000,地级市,130000,河北省,1036,,10507
2018,衡水市,131100,地级市,130000,河北省,741,,3527
2018,阳泉市,140300,地级市,140000,山西省,,,
2018,长治市,140400,地级市,140000,山西省,4629,,27270
2018,晋城市,140500,地级市,140000,山西省,3174,,19975
2018,朔州市,140600,地级市,140000,山西省,,,
2018,晋中市,140700,地级市,140000,山西省,879,,5267
2018,忻州市,140900,地级市,140000,山西省,822,,14056
2018,临汾市,141000,地级市,140000,山西省,,,
2018,吕梁市,141100,地级市,140000,山西省,,,
2018,呼和浩特市,150100,地级市,150000,内蒙古自治区,2435,,85267
2018,包头市,150200,地级市,150000,内蒙古自治区,3263,,62764
2018,乌海市,150300,地级市,150000,内蒙古自治区,842,,28969
2018,赤峰市,150400,地级市,150000,内蒙古自治区,1337,,9239
2018,通辽市,150500,地级市,150000,内蒙古自治区,2031,,19778
2018,鄂尔多斯市,150600,地级市,150000,内蒙古自治区,3174,,16450
2018,呼伦贝尔市,150700,地级市,150000,内蒙古自治区,3991,,
2018,巴彦淖尔市,150800,地级市,150000,内蒙古自治区,2036,,17957
2018,乌兰察布市,150900,地级市,150000,内蒙古自治区,641,,20195
2018,沈阳市,210100,副省级市,210000,辽宁省,,,
2018,大连市,210200,副省级市,210000,辽宁省,12907,,17655
2018,鞍山市,210300,地级市,210000,辽宁省,,,
2018,抚顺市,210400,地级市,210000,辽宁省,1933,,13551
2018,本溪市,210500,地级市,210000,辽宁省,2893,,62437
