Sgnyea,Ctnm,Ctnm_id,Cttyp,Prvcnm_id,Prvcnm,Gdpct01,Gdpct02,Gdpct03,Gdpct04,GDP_PerCapita
1999,常州市,320400,地级市,320000,江苏省,538.7217,,,,15834
1999,苏州市,320500,地级市,320000,江苏省,1358.4312,,,,23592
1999,南通市,320600,地级市,320000,江苏省,670.4393,,,,8523
1999,连云港市,320700,地级市,320000,江苏省,284.9626,,,,6391
1999,盐城市,320900,地级市,320000,江苏省,500.24,,,,6311
1999,扬州市,321000,地级市,320000,江苏省,426.9748,,,,9552
1999,石家庄市,130100,地级市,130000,河北省,908.37,16.1,46.2,37.8,10425
1999,唐山市,130200,地级市,130000,河北省,832.56,20.6,49.6,29.8,12029
1999,秦皇岛市,130300,地级市,130000,河北省,263,15.9,37,47.1,9974
1999,邯郸市,130400,地级市,130000,河北省,497,19,47.1,33.9,6076
1999,邢台市,130500,地级市,130000,河北省,339.33,23.3,50.8,25.9,5230
1999,保定市,130600,地级市,130000,河北省,636.57,22.5,43.5,33.9,6085
1999,张家口市,130700,地级市,130000,河北省,229.51,13.8,43,43.1,5181
1999,承德市,130800,地级市,130000,河北省,158.53,21,42.7,36.2,4501
1999,沧州市,130900,地级市,130000,河北省,422.53,18.4,49.8,31.9,6603
1999,廊坊市,131000,地级市,130000,河北省,332.4,19.1,49.7,31.2,8908
1999,衡水市,131100,地级市,130000,河北省,279.21,19.7,53.1,27.2,6747
1999,呼和浩特市,150100,地级市,150000,内蒙古自治区,156.43,,,,
1999,包头市,150200,地级市,150000,内蒙古自治区,214,,,,
1999,乌海市,150300,地级市,150000,内蒙古自治区,33.85,,,,
1999,赤峰市,150400,地级市,150000,内蒙古自治区,153.93,,,,
1999,通辽市,150500,地级市,150000,内蒙古自治区,134.59,,,,
1999,呼伦贝尔市,150700,地级市,150000,内蒙古自治区,144.7,,,,
1999,兴安盟,152200,地级市,150000,内蒙古自治区,55.65,,,,
1999,锡林郭勒盟,152500,地级市,150000,内蒙古自治区,61.87,,,,
1999,乌兰察布市,150900,地级市,150000,内蒙古自治区,81.01,,,,
1999,鄂尔多斯市,150600,地级市,150000,内蒙古自治区,118.11,,,,
1999,阿拉善盟,152900,地级市,150000,内蒙古自治区,19.06,,,,
1999,宣城市,341800,地级市,340000,安徽省,173.18,,,,6320
1999,池州市,341700,地级市,340000,安徽省,56.97,,,,3726
1999,合肥市,340100,地级市,340000,安徽省,294.45,,,,6880
1999,芜湖市,340200,地级市,340000,安徽省,193.17,,,,8954
1999,蚌埠市,340300,地级市,340000,安徽省,180.25,,,,5491
1999,淮南市,340400,地级市,340000,安徽省,125.8,,,,6239
1999,马鞍山市,340500,地级市,340000,安徽省,123.65,,,,10537
1999,淮北市,340600,地级市,340000,安徽省,98.77,,,,5254
1999,铜陵市,340700,地级市,340000,安徽省,68.54,,,,10064
1999,安庆市,340800,地级市,340000,安徽省,248.23,,,,4155
1999,黄山市,341000,地级市,340000,安徽省,77.87,,,,5319
1999,滁州市,341100,地级市,340000,安徽省,243.51,,,,5837
1999,阜阳市,341200,地级市,340000,安徽省,350.56,,,,2821
1999,宿州市,341300,地级市,340000,安徽省,197.5,,,,3483
1999,六安市,341500,地级市,340000,安徽省,179.18,,,,2743
1999,巢湖市,341400,地级市,340000,安徽省,208.49,,,,4697
1999,太原市,140100,地级市,140000,山西省,318,4.5,49.1,46.4,10678
1999,大同市,140200,地级市,140000,山西省,156.9588,4,53.6,42.4,5731
1999,阳泉市,140300,地级市,140000,山西省,90.9487,2.3,58.7,39,7383
1999,长治市,140400,地级市,140000,山西省,153.54,15,55.2,29.8,4973
1999,晋城市,140500,地级市,140000,山西省,133.603,8.2,53.5,38.3,6386
1999,朔州市,140600,地级市,140000,山西省,76.9498,15.6,47.4,37,5732
1999,忻州市,140900,地级市,140000,山西省,79.1,,,,2702
1999,吕梁市,141100,地级市,140000,山西省,76.0911,,,,2275
1999,临汾市,141000,地级市,140000,山西省,158.4092,,,,4057
1999,运城市,140800,地级市,140000,山西省,156.7674,,,,3296
1999,海南藏族自治州,632500,地级市,630000,青海省,13.4312,,,,3483
1999,黄南藏族自治州,632300,地级市,630000,青海省,12.166,,,,6037
1999,海西蒙古族藏族自治州,632800,地级市,630000,青海省,40.8725,,,,12757
1999,果洛藏族自治州,632600,地级市,630000,青海省,4.4157,,,,3434
1999,成都市,510100,副省级市,510000,四川省,1190.03,10.4,44.7,44.9,
1999,自贡市,510300,地级市,510000,四川省,142.39,22.7,44.6,32.7,
1999,攀枝花市,510400,地级市,510000,四川省,108.31,7.2,69.7,23.1,
1999,泸州市,510500,地级市,510000,四川省,162.1,28.2,42.6,29.2,
1999,德阳市,510600,地级市,510000,四川省,243.45,25.6,43,31.4,
1999,绵阳市,510700,地级市,510000,四川省,310.52,22.6,42.8,34.6,
1999,广元市,510800,地级市,510000,四川省,84.97,40.3,28,31.8,
1999,遂宁市,510900,地级市,510000,四川省,110.75,35.9,32.3,31.9,
1999,内江市,511000,地级市,510000,四川省,133.12,25.4,38.5,36.1,
1999,乐山市,511100,地级市,510000,四川省,135.03,25.2,44.5,30.3,
1999,南充市,511300,地级市,510000,四川省,158.54,37.9,26.1,36,
1999,宜宾市,511500,地级市,510000,四川省,178.64,25.6,43,31.4,
1999,广安市,511600,地级市,510000,四川省,118.04,34.9,38.2,26.9,
1999,达州市,511700,地级市,510000,四川省,176.62,41.1,35.7,23.2,
1999,雅安市,511800,地级市,510000,四川省,67.08,,,,
1999,巴中市,511900,地级市,510000,四川省,78.55,,,,
1999,眉山市,511400,地级市,510000,四川省,116.82,,,,
1999,资阳市,512000,地级市,510000,四川省,137.07,,,,
1999,阿坝藏族羌族自治州,513200,地级市,510000,四川省,33.47,,,,
1999,甘孜藏族自治州,513300,地级市,510000,四川省,23.6,,,,
1999,凉山彝族自治州,513400,地级市,510000,四川省,134.41,,,,
1999,酒泉市,620900,地级市,620000,甘肃省,66.1993,24.12,39.98,35.9,7317
1999,张掖市,620700,地级市,620000,甘肃省,59.0245,43.31,28.67,28.02,4696
1999,武威市,620600,地级市,620000,甘肃省,58.7971,38.69,27.74,33.57,3107
1999,定西市,621100,地级市,620000,甘肃省,39.7318,47.07,24.94,27.99,1373
1999,陇南市,621200,地级市,620000,甘肃省,38.013,39.02,28.23,32.75,1451
1999,平凉市,620800,地级市,620000,甘肃省,58.0473,36.14,30.39,33.47,2669
1999,庆阳市,621000,地级市,620000,甘肃省,52.7771,34.2,44.52,21.28,2123
1999,临夏回族自治州,622900,地级市,620000,甘肃省,29.0517,29.12,45.85,25.03,1571
1999,甘南藏族自治州,623000,地级市,620000,甘肃省,12.6967,45.71,20.72,33.57,1928
1999,兰州市,620100,地级市,620000,甘肃省,275.2498,5.67,51.74,42.59,9632
1999,嘉峪关市,620200,地级市,620000,甘肃省,16.8623,4.39,74.14,21.47,11694
1999,金昌市,620300,地级市,620000,甘肃省,31.2876,16.2,66.32,17.48,7047
1999,白银市,620400,地级市,620000,甘肃省,71.8506,17.43,51.22,31.35,4164
1999,天水市,620500,地级市,620000,甘肃省,73.6297,17.95,43.56,38.49,2226
1999,昆明市,530100,地级市,530000,云南省,591.8911,8.4,47.1,44.5,12588
1999,曲靖市,530300,地级市,530000,云南省,200.1594,25.1,42.7,32.2,3761
1999,玉溪市,530400,地级市,530000,云南省,294.1452,8.8,69,22.2,14846
1999,昭通市,530600,地级市,530000,云南省,99.0231,31.1,35.5,33.4,2080
1999,楚雄彝族自治州,532300,地级市,530000,云南省,99.3199,31.5,39.4,29.1,4002
1999,红河哈尼族彝族自治州,532500,地级市,530000,云南省,133.3342,27,42.9,30.1,3422
1999,文山壮族苗族自治州,532600,地级市,530000,云南省,62.4911,41.9,24.2,33.9,1961
1999,普洱市,530800,地级市,530000,云南省,48.5547,39.4,24.4,36.2,1967
1999,西双版纳傣族自治州,532800,地级市,530000,云南省,44.156,40.4,18.2,41.4,5192
1999,大理白族自治州,532900,地级市,530000,云南省,124.7395,36.4,28.6,35,3840
1999,保山市,530500,地级市,530000,云南省,67.276,43.4,19,37.6,2909
1999,德宏傣族景颇族自治州,533100,地级市,530000,云南省,34.7077,35.2,23.3,41.5,3459
1999,丽江市,530700,地级市,530000,云南省,28.7127,31.8,26.1,42.1,2634
1999,怒江傈僳族自治州,533300,地级市,530000,云南省,10.2989,30.3,38.5,31.2,2240
1999,迪庆藏族自治州,533400,地级市,530000,云南省,8.142,37,19.4,43.6,2455
1999,临沧市,530900,地级市,530000,云南省,51.1061,48.5,22.7,28.8,2409
1999,西安市,610100,副省级市,610000,陕西省,,7.4,46.2,46.4,
1999,铜川市,610200,地级市,610000,陕西省,,9.9,52.6,37.5,
1999,宝鸡市,610300,地级市,610000,陕西省,,13.4,51.9,34.6,
1999,咸阳市,610400,地级市,610000,陕西省,,25.5,42.6,32,
1999,延安市,610600,地级市,610000,陕西省,,26.5,42.8,30.8,
1999,汉中市,610700,地级市,610000,陕西省,,23.1,45.8,31.1,
1999,渭南市,610500,地级市,610000,陕西省,,27,39.4,33.6,
1999,福州市,350100,地级市,350000,福建省,943.44,16.3,42.1,41.6,16119
1999,厦门市,350200,副省级市,350000,福建省,458.29,4.8,49.7,45.5,34735
1999,莆田市,350300,地级市,350000,福建省,176.05,22.2,44.7,33.1,5989
1999,三明市,350400,地级市,350000,福建省,239.89,31.1,32.3,36.6,9012
1999,泉州市,350500,地级市,350000,福建省,951.83,9.5,56.5,34,14488
1999,漳州市,350600,地级市,350000,福建省,487.08,33.1,31.6,35.4,10927
1999,南平市,350700,地级市,350000,福建省,214.93,32.7,28.4,38.9,7134
1999,龙岩市,350800,地级市,350000,福建省,207.81,27.4,39,33.6,7326
1999,宁德市,350900,地级市,350000,福建省,202.29,35.3,26.9,37.8,6293
1999,南宁市,450100,地级市,450000,广西壮族自治区,274.5506,16.9,30.8,52.3,9625
1999,柳州市,450200,地级市,450000,广西壮族自治区,175.2306,10.7,51.4,37.9,9735
1999,桂林市,450300,地级市,450000,广西壮族自治区,276.3149,34.6,30.5,34.9,5778
1999,梧州市,450400,地级市,450000,广西壮族自治区,115.7764,34.5,29.9,35.6,4151
1999,北海市,450500,地级市,450000,广西壮族自治区,107.6779,32.5,27.6,39.9,7766
1999,防城港市,450600,地级市,450000,广西壮族自治区,54.6187,35.6,27.7,36.7,7131
1999,钦州市,450700,地级市,450000,广西壮族自治区,123.8784,53.2,18.6,28.3,3956
1999,贵港市,450800,地级市,450000,广西壮族自治区,103.532,43.8,21.4,34.8,2334
1999,玉林市,450900,地级市,450000,广西壮族自治区,191.1475,42,29.9,28.1,3423
1999,郑州市,410100,地级市,410000,河南省,640.8491,6.1,50.3,43.6,10213
1999,开封市,410200,地级市,410000,河南省,199.1607,34.1,34.8,31.1,4306
1999,洛阳市,410300,地级市,410000,河南省,377.4544,9.9,53.6,36.5,6168
1999,平顶山市,410400,地级市,410000,河南省,249.4817,16.3,51.6,32.1,5263
1999,安阳市,410500,地级市,410000,河南省,231.2626,23.1,44.8,32.1,4526
1999,鹤壁市,410600,地级市,410000,河南省,77.025,23.9,47.3,28.8,5622
1999,新乡市,410700,地级市,410000,河南省,263.2148,26.5,38.6,34.9,4957
1999,焦作市,410800,地级市,410000,河南省,211.7325,19.2,50.1,30.7,6565
1999,濮阳市,410900,地级市,410000,河南省,178.141,24.4,50.3,25.3,5201
1999,许昌市,411000,地级市,410000,河南省,259.1992,22.9,50.6,26.5,5952
1999,漯河市,411100,地级市,410000,河南省,146.9191,26.8,50.2,23,5960
1999,三门峡市,411200,地级市,410000,河南省,152.0925,14.3,51.3,34.4,6961
1999,商丘市,411400,地级市,410000,河南省,484.938,32,43.4,24.6,4647
1999,南阳市,411300,地级市,410000,河南省,260.1554,45.6,28.1,26.3,3295
1999,信阳市,411500,地级市,410000,河南省,238.9627,37.2,32.4,30.4,3103
1999,周口市,411600,地级市,410000,河南省,312.9815,42.5,34.4,23.1,3097
1999,驻马店市,411700,地级市,410000,河南省,257.7761,37.6,36.5,25.9,3228
1999,哈尔滨市,230100,副省级市,230000,黑龙江省,883.3,19.9,31.3,48.8,9142
1999,齐齐哈尔市,230200,地级市,230000,黑龙江省,268.3,30.6,31.1,38.4,4861
1999,鸡西市,230300,地级市,230000,黑龙江省,120.4,27.2,39.8,33.1,6181
1999,鹤岗市,230400,地级市,230000,黑龙江省,62.9,27.8,37.2,35,5682
1999,双鸭山市,230500,地级市,230000,黑龙江省,82,29.3,36.8,33.9,5547
1999,大庆市,230600,地级市,230000,黑龙江省,712.9,3.9,84.1,12.1,29050
1999,伊春市,230700,地级市,230000,黑龙江省,67.7,15.5,47.9,36.6,5175
1999,佳木斯市,230800,地级市,230000,黑龙江省,132.8,31.4,23.9,44.7,5598
1999,七台河市,230900,地级市,230000,黑龙江省,53,12.8,47.9,39.1,6295
1999,牡丹江市,231000,地级市,230000,黑龙江省,191.2,12.9,39.8,47.2,7171
1999,黑河市,231100,地级市,230000,黑龙江省,75.5,33.1,22.9,44,4504
1999,绥化市,231200,地级市,230000,黑龙江省,310.2,32.9,26.3,40.8,5788
1999,大兴安岭地区,232700,地级市,230000,黑龙江省,40.6,12.9,44.1,42.9,7534
1999,武汉市,420100,副省级市,420000,湖北省,1085.68,7.2,44.1,48.7,
1999,黄石市,420200,地级市,420000,湖北省,180.03,9.7,51.6,38.7,
1999,十堰市,420300,地级市,420000,湖北省,167.47,14.1,52.2,33.7,
1999,荆州市,421000,地级市,420000,湖北省,279.12,32.5,38,29.5,
1999,宜昌市,420500,地级市,420000,湖北省,346.1,17.3,54.2,28.5,
1999,襄阳市,420600,地级市,420000,湖北省,391.59,25.4,46.4,28.2,
1999,鄂州市,420700,地级市,420000,湖北省,91.77,15.9,53.8,30.4,
1999,荆门市,420800,地级市,420000,湖北省,229.85,26.9,39.4,33.7,
1999,孝感市,420900,地级市,420000,湖北省,272.47,30.7,38.9,30.4,
1999,黄冈市,421100,地级市,420000,湖北省,304.14,27.6,43.7,28.7,
1999,咸宁市,421200,地级市,420000,湖北省,122.5,28,42.2,29.8,
1999,恩施土家族苗族自治州,422800,地级市,420000,湖北省,111.13,,,,
1999,随州市,421300,地级市,420000,湖北省,85.21,,,,
1999,乌鲁木齐市,650100,地级市,650000,新疆维吾尔自治区,248.7769,1.56,35.98,62.46,14135
1999,克拉玛依市,650200,地级市,650000,新疆维吾尔自治区,101.9903,0.38,81.13,18.49,38357
1999,吐鲁番地区,652100,地级市,650000,新疆维吾尔自治区,56.8656,12.15,68.07,19.78,10440
1999,哈密地区,652200,地级市,650000,新疆维吾尔自治区,30.9504,20.33,36.42,43.25,6472
1999,昌吉回族自治州,652300,地级市,650000,新疆维吾尔自治区,110.497,35.23,35.06,29.71,7085
1999,伊犁哈萨克自治州,654000,地级市,650000,新疆维吾尔自治区,182.3901,38.15,29.26,32.59,4538
1999,伊犁地区,654100,地级市,650000,新疆维吾尔自治区,68.3628,42.43,26.11,31.46,3288
1999,塔城地区,654200,地级市,650000,新疆维吾尔自治区,74.9267,38.36,29.94,31.7,5968
1999,阿勒泰地区,654300,地级市,650000,新疆维吾尔自治区,28.7345,38.39,29.65,31.97,5000
1999,博尔塔拉蒙古自治州,652700,地级市,650000,新疆维吾尔自治区,19.9104,42.55,21.11,36.34,4991
1999,巴音郭楞蒙古自治州,652800,地级市,650000,新疆维吾尔自治区,109.0013,19.09,54.83,26.08,10665
1999,阿克苏地区,652900,地级市,650000,新疆维吾尔自治区,82.9346,43.84,23.26,32.89,4111
1999,克孜勒苏柯尔克孜自治州,653000,地级市,650000,新疆维吾尔自治区,7.586,41.55,18.29,40.15,1767
1999,喀什地区,653100,地级市,650000,新疆维吾尔自治区,65.0508,53.95,15.68,30.37,1959
1999,和田地区,653200,地级市,650000,新疆维吾尔自治区,24.7526,58.31,15.19,26.51,1550
2000,北京市,110000,直辖市,110000,北京市,3277.8,2.4,31.2,66.4,25014
2000,天津市,120000,直辖市,120000,天津市,1701.88,4.3,50.8,44.9,17353
2000,长春市,220100,副省级市,220000,吉林省,860.9987,14.3,43.2,42.5,
2000,吉林市,220200,地级市,220000,吉林省,401.1802,16.2,39.5,44.2,
2000,四平市,220300,地级市,220000,吉林省,156.5766,40.4,25.5,34.1,
2000,辽源市,220400,地级市,220000,吉林省,67.1146,28.4,31.2,40.4,
2000,通化市,220500,地级市,220000,吉林省,142.269,21.9,42.1,36,
2000,白山市,220600,地级市,220000,吉林省,85.01,20.7,49.6,29.7,
2000,松原市,220700,地级市,220000,吉林省,155.7777,32.6,43.7,23.7,
2000,白城市,220800,地级市,220000,吉林省,73.2589,37.3,29.6,33.1,
2000,上海市,310000,直辖市,310000,上海市,4812.15,1.6,46,52.4,30307
2000,南京市,320100,副省级市,320000,江苏省,1021.2983,,,,18872
2000,杭州市,330100,副省级市,330000,浙江省,1382.56,7.5,51.3,41.2,22342
2000,南昌市,360100,地级市,360000,江西省,435.1022,10.6,47.2,42.2,
2000,景德镇市,360200,地级市,360000,江西省,95.2653,11.1,50.9,38,
2000,萍乡市,360300,地级市,360000,江西省,99.4865,14.5,54.3,31.3,
2000,九江市,360400,地级市,360000,江西省,213.07,19,46,35,
2000,新余市,360500,地级市,360000,江西省,64.9408,20.5,43.7,35.7,
2000,鹰潭市,360600,地级市,360000,江西省,53.9487,20.1,41.1,38.8,
2000,赣州市,360700,地级市,360000,江西省,266.1989,34.6,29.4,36,
2000,吉安市,360800,地级市,360000,江西省,155.898,37.4,31.3,31.3,
2000,宜春市,360900,地级市,360000,江西省,185.58,36.7,30.6,32.7,
2000,抚州市,361000,地级市,360000,江西省,125.142,36.2,36.5,27.4,
2000,上饶市,361100,地级市,360000,江西省,173.431,32.7,29.2,38.1,
2000,济南市,370100,副省级市,370000,山东省,952.2,10,44,46.1,
2000,青岛市,370200,副省级市,370000,山东省,1150.0703,12.2,48.7,39.1,
2000,淄博市,370300,地级市,370000,山东省,642.2,7.4,58.8,33.9,
2000,枣庄市,370400,地级市,370000,山东省,248.8058,16.8,49.5,33.8,
2000,东营市,370500,地级市,370000,山东省,465.11,6.5,81.6,11.9,
2000,烟台市,370600,地级市,370000,山东省,879.59,14.3,51.8,33.8,
2000,潍坊市,370700,地级市,370000,山东省,714.56,20.4,46.1,33.5,
2000,济宁市,370800,地级市,370000,山东省,578.44,19.8,43,37.2,
2000,泰安市,370900,地级市,370000,山东省,396.4,17.7,44.9,37.4,
2000,威海市,371000,地级市,370000,山东省,560.8914,15.3,52.6,32.1,
2000,日照市,371100,地级市,370000,山东省,209.5045,24.4,39.1,36.6,
2000,莱芜市,371200,地级市,370000,山东省,110.4,11.8,50.2,38,
2000,临沂市,371300,地级市,370000,山东省,554.6,20.5,46.7,32.8,
2000,德州市,371400,地级市,370000,山东省,360,26.1,42.8,31.1,
2000,聊城市,371500,地级市,370000,山东省,280.83,32.5,41.7,25.8,
2000,滨州市,371600,地级市,370000,山东省,270,22.7,48.3,28.9,
2000,菏泽市,371700,地级市,370000,山东省,208.5914,50.2,26.7,23.1,
2000,长沙市,430100,地级市,430000,湖南省,656.4098,11.3,40.9,47.8,
2000,株洲市,430200,地级市,430000,湖南省,291.4191,17.3,46.7,36,
2000,湘潭市,430300,地级市,430000,湖南省,224.7749,14.4,43.3,42.3,
2000,衡阳市,430400,地级市,430000,湖南省,353.0805,29.5,34.9,35.6,
2000,邵阳市,430500,地级市,430000,湖南省,251.5953,35.8,33.4,30.9,
2000,岳阳市,430600,地级市,430000,湖南省,364.04,24.8,40.4,34.8,
2000,常德市,430700,地级市,430000,湖南省,349.7961,29.9,39.7,30.4,
2000,张家界市,430800,地级市,430000,湖南省,60.3722,24.8,22.8,52.4,
2000,益阳市,430900,地级市,430000,湖南省,193.6084,27.7,30.1,42.2,
2000,郴州市,431000,地级市,430000,湖南省,250.2714,24.3,35.6,40.1,
2000,永州市,431100,地级市,430000,湖南省,262.1423,31.3,35.6,33.1,
2000,怀化市,431200,地级市,430000,湖南省,210.4552,26.9,31,42.1,
2000,娄底市,431300,地级市,430000,湖南省,168.5355,23.9,39.6,36.6,
2000,广州市,440100,副省级市,440000,广东省,2375.9129,4,43.4,52.6,
2000,韶关市,440200,地级市,440000,广东省,201.53,24.1,43.5,32.3,
2000,深圳市,440300,副省级市,440000,广东省,1665.2406,1.1,52.5,46.4,
2000,珠海市,440400,地级市,440000,广东省,330.2555,4.2,55.5,40.3,
2000,汕头市,440500,地级市,440000,广东省,476.9769,9.9,48.1,41.9,
2000,佛山市,440600,地级市,440000,广东省,957.2042,6.9,52.8,40.3,
2000,江门市,440700,地级市,440000,广东省,567.5106,12,47.6,40.4,
2000,湛江市,440800,地级市,440000,广东省,407.9212,26.6,38,35.4,
2000,茂名市,440900,地级市,440000,广东省,491.0888,28.4,38.3,33.3,
2000,肇庆市,441200,地级市,440000,广东省,383.3994,28.8,35.9,35.2,
2000,惠州市,441300,地级市,440000,广东省,440.345,14.8,58,27.2,
2000,梅州市,441400,地级市,440000,广东省,175.9238,31.8,35.9,32.2,
2000,汕尾市,441500,地级市,440000,广东省,144.6309,32.3,29.7,38,
2000,河源市,441600,地级市,440000,广东省,91.3416,37.2,26.5,36.3,
2000,阳江市,441700,地级市,440000,广东省,169.5018,38.4,31.7,29.9,
2000,清远市,441800,地级市,440000,广东省,155.2273,40.6,31.9,27.6,
2000,东莞市,441900,地级市,440000,广东省,489.7332,6.3,54.9,38.8,
2000,中山市,442000,地级市,440000,广东省,312.8236,7.8,54.5,37.7,
2000,潮州市,445100,地级市,440000,广东省,198.1205,19.8,45.9,34.3,
2000,揭阳市,445200,地级市,440000,广东省,389.3852,20,49.7,30.3,
2000,云浮市,445300,地级市,440000,广东省,169.3674,33.9,35.7,30.4,
2000,海口市,460100,地级市,460000,海南省,133.6153,2.4,25.9,71.7,23919
2000,三亚市,460200,地级市,460000,海南省,29.5398,43.2,20.9,35.9,6302
2000,重庆市,500000,直辖市,500000,重庆市,1822.06,15.4,42.5,42.1,6383
2000,巴彦淖尔市,150800,地级市,150000,内蒙古自治区,111.07,,,,6518
2000,沈阳市,210100,副省级市,210000,辽宁省,1119.1428,6.3,44.2,49.4,16432
2000,大连市,210200,副省级市,210000,辽宁省,1110.77,9.5,46.6,44,20255
2000,鞍山市,210300,地级市,210000,辽宁省,581.2213,7.8,56.1,36.1,16995
2000,抚顺市,210400,地级市,210000,辽宁省,232.2075,8.1,59.8,32.1,10207
2000,本溪市,210500,地级市,210000,辽宁省,158.3175,8.6,51.7,39.7,10091
2000,丹东市,210600,地级市,210000,辽宁省,172.8908,19.1,36.9,44.1,7181
2000,锦州市,210700,地级市,210000,辽宁省,195.8541,25.5,37.1,37.4,6402
2000,营口市,210800,地级市,210000,辽宁省,170.8299,15.2,48.4,36.5,7585
2000,阜新市,210900,地级市,210000,辽宁省,65.0531,13.8,38.9,47.3,3393
2000,辽阳市,211000,地级市,210000,辽宁省,172.071,12.9,47.9,39.1,9546
2000,盘锦市,211100,地级市,210000,辽宁省,299.0604,7.4,75.6,17,24630
2000,铁岭市,211200,地级市,210000,辽宁省,126.5064,30.7,34.3,35,4249
2000,朝阳市,211300,地级市,210000,辽宁省,82.0179,22.9,33.4,43.7,2461
2000,葫芦岛市,211400,地级市,210000,辽宁省,160.3422,15,45.7,39.3,6005
2000,镇江市,321100,地级市,320000,江苏省,452.025,,,,16967
2000,泰州市,321200,地级市,320000,江苏省,405.2459,,,,8082
2000,宿迁市,321300,地级市,320000,江苏省,200.6512,,,,3993
2000,银川市,640100,地级市,640000,宁夏回族自治区,95.7759,,,,
2000,石嘴山市,640200,地级市,640000,宁夏回族自治区,50.4353,,,,
2000,吴忠市,640300,地级市,640000,宁夏回族自治区,94.7835,,,,
2000,固原市,640400,地级市,640000,宁夏回族自治区,21.6638,,,,
2000,金华市,330700,地级市,330000,浙江省,546.52,9.4,56.6,33.9,12271
2000,衢州市,330800,地级市,330000,浙江省,161.9,20.7,46.7,32.6,6691
2000,台州市,331000,地级市,330000,浙江省,674.99,13.2,58.1,28.7,12390
2000,丽水市,331100,地级市,330000,浙江省,136.76,25.8,39.2,35,5515
2000,宁波市,330200,副省级市,330000,浙江省,1175.75,8.1,56,35.8,21786
2000,嘉兴市,330400,地级市,330000,浙江省,541.02,11.1,58.7,30.2,16359
2000,湖州市,330500,地级市,330000,浙江省,377.88,13.8,56.5,29.7,14794
2000,绍兴市,330600,地级市,330000,浙江省,779.76,10,60.6,29.4,18042
2000,舟山市,330900,地级市,330000,浙江省,114.03,29,33.3,37.8,11586
2000,温州市,330300,地级市,330000,浙江省,828.12,6.6,57.5,35.9,11360
2000,阜阳市,341200,地级市,340000,安徽省,200.5,41.9,26,32.1,2299
2000,拉萨市,540100,地级市,540000,西藏自治区,40.3606,,,,
2000,昌都市,540300,地级市,540000,西藏自治区,15.9569,,,,
2000,山南市,540500,地级市,540000,西藏自治区,9.6482,,,,
2000,日喀则市,540200,地级市,540000,西藏自治区,22.0815,,,,
2000,那曲地区,542400,地级市,540000,西藏自治区,9.6401,,,,
2000,阿里地区,542500,地级市,540000,西藏自治区,3.2423,,,,
2000,林芝市,540400,地级市,540000,西藏自治区,10.9715,,,,
2000,西宁市,630100,地级市,630000,青海省,92.0131,,,,5310
2000,海东市,630200,地级市,630000,青海省,39.2428,,,,2570
2000,海北藏族自治州,632200,地级市,630000,青海省,10.6573,,,,4085
2000,玉树藏族自治州,632700,地级市,630000,青海省,6.6872,,,,2602
2000,贵阳市,520100,地级市,520000,贵州省,264.8113,9.1,50.9,40,7920
2000,六盘水市,520200,地级市,520000,贵州省,81.5442,16.6,53.9,29.5,2853
2000,遵义市,520300,地级市,520000,贵州省,236.7919,35.9,35.5,28.7,3326
2000,安顺市,520400,地级市,520000,贵州省,58.4571,32.2,35.2,32.6,2332
2000,铜仁市,520600,地级市,520000,贵州省,63.6368,61.2,18.1,20.7,1709
2000,黔西南布依族苗族自治州,522300,地级市,520000,贵州省,59.8863,36,32.3,31.7,2036
2000,毕节市,520500,地级市,520000,贵州省,120.9143,44.3,30.5,25.2,1782
2000,黔东南苗族侗族自治州,522600,地级市,520000,贵州省,75.7841,43.2,28.6,28.2,1805
2000,黔南布依族苗族自治州,522700,地级市,520000,贵州省,101.2779,34.2,40.1,25.7,2685
2000,无锡市,320200,地级市,320000,江苏省,1200.1663,,,,27653
2000,徐州市,320300,地级市,320000,江苏省,644.4961,,,,7266
2000,常州市,320400,地级市,320000,江苏省,600.6573,,,,17635
2000,苏州市,320500,地级市,320000,江苏省,1540.6798,,,,26692
2000,南通市,320600,地级市,320000,江苏省,736.4436,,,,9378
2000,连云港市,320700,地级市,320000,江苏省,291.1337,,,,6443
2000,盐城市,320900,地级市,320000,江苏省,548.5925,,,,6904
2000,扬州市,321000,地级市,320000,江苏省,472.1216,,,,10515
2000,石家庄市,130100,地级市,130000,河北省,1003.11,14.6,46.5,38.9,11365
2000,唐山市,130200,地级市,130000,河北省,915.05,18.9,50.5,30.6,13129
2000,秦皇岛市,130300,地级市,130000,河北省,285.39,13.7,36.4,49.9,10755
2000,邯郸市,130400,地级市,130000,河北省,542.35,17.5,47.6,34.8,6537
2000,邢台市,130500,地级市,130000,河北省,370.38,21.2,52.2,26.6,5654
2000,保定市,130600,地级市,130000,河北省,702.22,20.5,44.6,35,6671
2000,张家口市,130700,地级市,130000,河北省,243.93,14.3,42.3,43.4,5460
2000,承德市,130800,地级市,130000,河北省,163.03,16.3,44.7,38.9,4610
2000,沧州市,130900,地级市,130000,河北省,461.34,17.6,50.1,32.3,7135
2000,廊坊市,131000,地级市,130000,河北省,368.82,17.2,51.6,31.1,9794
2000,衡水市,131100,地级市,130000,河北省,298.56,18.7,53.7,27.6,7225
2000,呼和浩特市,150100,地级市,150000,内蒙古自治区,179.14,,,,8480
