county,countyCode,year,hviirs,city,cityCode,province,provinceCode
沙河市,130582,2020,20012.63137,邢台市,130500,河北省,130000
竞秀区,130602,2020,13119.87451,保定市,130600,河北省,130000
莲池区,130606,2020,15111.16078,保定市,130600,河北省,130000
满城区,130607,2020,15418.18431,保定市,130600,河北省,130000
清苑区,130608,2020,23199.41176,保定市,130600,河北省,130000
徐水区,130609,2020,31602.14118,保定市,130600,河北省,130000
新华区,130902,2020,6005.87451,沧州市,130900,河北省,130000
运河区,130903,2020,8796.247059,沧州市,130900,河北省,130000
双滦区,130803,2020,14262.78431,承德市,130800,河北省,130000
双桥区,130802,2020,19881.11373,承德市,130800,河北省,130000
鹰手营子矿区,130804,2020,2668.07451,承德市,130800,河北省,130000
丛台区,130403,2020,19953.33333,邯郸市,130400,河北省,130000
肥乡区,130407,2020,13985.2902,邯郸市,130400,河北省,130000
峰峰矿区,130406,2020,11701.30196,邯郸市,130400,河北省,130000
复兴区,130404,2020,10764.73725,邯郸市,130400,河北省,130000
邯山区,130402,2020,20808.39216,邯郸市,130400,河北省,130000
永年区,130408,2020,19690.11765,邯郸市,130400,河北省,130000
冀州区,131103,2020,13190.71373,衡水市,131100,河北省,130000
桃城区,131102,2020,22946.91765,衡水市,131100,河北省,130000
安次区,131002,2020,24114.69412,廊坊市,131000,河北省,130000
广阳区,131003,2020,28827.06667,廊坊市,131000,河北省,130000
北戴河区,130304,2020,9107.031373,秦皇岛市,130300,河北省,130000
抚宁区,130306,2020,23094.3098,秦皇岛市,130300,河北省,130000
海港区,130302,2020,25991.18039,秦皇岛市,130300,河北省,130000
山海关区,130303,2020,10631.34118,秦皇岛市,130300,河北省,130000
藁城区,130109,2020,32246.62745,石家庄市,130100,河北省,130000
井陉矿区,130107,2020,3633.529412,石家庄市,130100,河北省,130000
鹿泉区,130110,2020,25669.95686,石家庄市,130100,河北省,130000
栾城区,130111,2020,19243.07451,石家庄市,130100,河北省,130000
桥西区,130104,2020,6167.215686,石家庄市,130100,河北省,130000
新华区,130105,2020,7448.686275,石家庄市,130100,河北省,130000
裕华区,130108,2020,9813.388235,石家庄市,130100,河北省,130000
长安区,130102,2020,11911.22353,石家庄市,130100,河北省,130000
曹妃甸区,130209,2020,35088.3098,唐山市,130200,河北省,130000
丰南区,130207,2020,47319.55294,唐山市,130200,河北省,130000
丰润区,130208,2020,47463.13725,唐山市,130200,河北省,130000
古冶区,130204,2020,14110.2902,唐山市,130200,河北省,130000
开平区,130205,2020,14837.62745,唐山市,130200,河北省,130000
路北区,130203,2020,10789.89412,唐山市,130200,河北省,130000
路南区,130202,2020,12573.25098,唐山市,130200,河北省,130000
南和区,130506,2020,12559.93333,邢台市,130500,河北省,130000
任泽区,130505,2020,11443.22745,邢台市,130500,河北省,130000
襄都区,130502,2020,16001.96471,邢台市,130500,河北省,130000
信都区,130503,2020,29470.90588,邢台市,130500,河北省,130000
崇礼区,130709,2020,19063.31373,张家口市,130700,河北省,130000
桥东区,130702,2020,13984.3451,张家口市,130700,河北省,130000
桥西区,130703,2020,11966.23137,张家口市,130700,河北省,130000
万全区,130708,2020,15371.16863,张家口市,130700,河北省,130000
下花园区,130706,2020,6472.92549,张家口市,130700,河北省,130000
宣化区,130705,2020,29889.17255,张家口市,130700,河北省,130000
孟村回族自治县,130930,2020,8374.698039,沧州市,130900,河北省,130000
丰宁满族自治县,130826,2020,52095.97647,承德市,130800,河北省,130000
宽城满族自治县,130827,2020,24174.80392,承德市,130800,河北省,130000
围场满族蒙古族自治县,130828,2020,42502.07451,承德市,130800,河北省,130000
大厂回族自治县,131028,2020,12232.8902,廊坊市,131000,河北省,130000
青龙满族自治县,130321,2020,29156.89412,秦皇岛市,130300,河北省,130000
安阳县,410522,2020,31520.37647,安阳市,410500,河南省,410000
滑县,410526,2020,32509.9451,安阳市,410500,河南省,410000
内黄县,410527,2020,29688.47843,安阳市,410500,河南省,410000
汤阴县,410523,2020,17737.22353,安阳市,410500,河南省,410000
浚县,410621,2020,18541.05098,鹤壁市,410600,河南省,410000
淇县,410622,2020,12483.41961,鹤壁市,410600,河南省,410000
博爱县,410822,2020,10893.57255,焦作市,410800,河南省,410000
温县,410825,2020,11656.67451,焦作市,410800,河南省,410000
武陟县,410823,2020,19874.63137,焦作市,410800,河南省,410000
修武县,410821,2020,17115.95686,焦作市,410800,河南省,410000
兰考县,410225,2020,23490.97647,开封市,410200,河南省,410000
杞县,410221,2020,18553.76471,开封市,410200,河南省,410000
通许县,410222,2020,11605.75686,开封市,410200,河南省,410000
尉氏县,410223,2020,24389.4902,开封市,410200,河南省,410000
栾川县,410324,2020,19488.56078,洛阳市,410300,河南省,410000
洛宁县,410328,2020,18962.16471,洛阳市,410300,河南省,410000
汝阳县,410326,2020,13965.40784,洛阳市,410300,河南省,410000
嵩县,410325,2020,20338.42745,洛阳市,410300,河南省,410000
新安县,410323,2020,17760.20392,洛阳市,410300,河南省,410000
伊川县,410329,2020,21793.23137,洛阳市,410300,河南省,410000
宜阳县,410327,2020,22902.87843,洛阳市,410300,河南省,410000
临颍县,411122,2020,17662.81961,漯河市,411100,河南省,410000
舞阳县,411121,2020,10562.75294,漯河市,411100,河南省,410000
方城县,411322,2020,33279.02745,南阳市,411300,河南省,410000
南召县,411321,2020,22135.27451,南阳市,411300,河南省,410000
内乡县,411325,2020,20171.78431,南阳市,411300,河南省,410000
社旗县,411327,2020,14720.33333,南阳市,411300,河南省,410000
唐河县,411328,2020,28466.32549,南阳市,411300,河南省,410000
桐柏县,411330,2020,19427.50196,南阳市,411300,河南省,410000
西峡县,411323,2020,21131.49804,南阳市,411300,河南省,410000
淅川县,411326,2020,16203.38824,南阳市,411300,河南省,410000
新野县,411329,2020,12279.89412,南阳市,411300,河南省,410000
镇平县,411324,2020,18794.63922,南阳市,411300,河南省,410000
宝丰县,410421,2020,17392.44706,平顶山市,410400,河南省,410000
郏县,410425,2020,13669.98431,平顶山市,410400,河南省,410000
鲁山县,410423,2020,25824.91373,平顶山市,410400,河南省,410000
叶县,410422,2020,25927.15686,平顶山市,410400,河南省,410000
范县,410926,2020,15581.7098,濮阳市,410900,河南省,410000
南乐县,410923,2020,15050.56471,濮阳市,410900,河南省,410000
濮阳县,410928,2020,38639.14118,濮阳市,410900,河南省,410000
清丰县,410922,2020,18696.60784,濮阳市,410900,河南省,410000
台前县,410927,2020,9793.301961,濮阳市,410900,河南省,410000
卢氏县,411224,2020,17189.5098,三门峡市,411200,河南省,410000
渑池县,411221,2020,15680.5451,三门峡市,411200,河南省,410000
民权县,411421,2020,21770.27059,商丘市,411400,河南省,410000
宁陵县,411423,2020,15439.95294,商丘市,411400,河南省,410000
睢县,411422,2020,14737.77255,商丘市,411400,河南省,410000
夏邑县,411426,2020,23724.13725,商丘市,411400,河南省,410000
虞城县,411425,2020,29794.71373,商丘市,411400,河南省,410000
柘城县,411424,2020,18022.30196,商丘市,411400,河南省,410000
封丘县,410727,2020,22185.69412,新乡市,410700,河南省,410000
获嘉县,410724,2020,10580.08235,新乡市,410700,河南省,410000
新乡县,410721,2020,15150.56863,新乡市,410700,河南省,410000
延津县,410726,2020,17198.52941,新乡市,410700,河南省,410000
原阳县,410725,2020,36367.13333,新乡市,410700,河南省,410000
固始县,411525,2020,33302.45098,信阳市,411500,河南省,410000
光山县,411522,2020,18653.98039,信阳市,411500,河南省,410000
淮滨县,411527,2020,13921.06667,信阳市,411500,河南省,410000
潢川县,411526,2020,19106.05098,信阳市,411500,河南省,410000
罗山县,411521,2020,17558.51373,信阳市,411500,河南省,410000
商城县,411524,2020,15095.47059,信阳市,411500,河南省,410000
息县,411528,2020,22031.89804,信阳市,411500,河南省,410000
新县,411523,2020,9634.454902,信阳市,411500,河南省,410000
襄城县,411025,2020,20731.4549,许昌市,411000,河南省,410000
鄢陵县,411024,2020,14663.45882,许昌市,411000,河南省,410000
中牟县,410122,2020,67376.76471,郑州市,410100,河南省,410000
郸城县,411625,2020,25955.96471,周口市,411600,河南省,410000
扶沟县,411621,2020,17165.31373,周口市,411600,河南省,410000
鹿邑县,411628,2020,23454.27059,周口市,411600,河南省,410000
商水县,411623,2020,22686.68235,周口市,411600,河南省,410000
沈丘县,411624,2020,21362.12549,周口市,411600,河南省,410000
太康县,411627,2020,27847.54902,周口市,411600,河南省,410000
西华县,411622,2020,20164.36863,周口市,411600,河南省,410000
泌阳县,411726,2020,27777.0902,驻马店市,411700,河南省,410000
平舆县,411723,2020,21249.48627,驻马店市,411700,河南省,410000
确山县,411725,2020,22929.15294,驻马店市,411700,河南省,410000
汝南县,411727,2020,21149.63529,驻马店市,411700,河南省,410000
上蔡县,411722,2020,31417.86667,驻马店市,411700,河南省,410000
遂平县,411728,2020,18904.01569,驻马店市,411700,河南省,410000
西平县,411721,2020,21905.46275,驻马店市,411700,河南省,410000
新蔡县,411729,2020,23746.21176,驻马店市,411700,河南省,410000
正阳县,411724,2020,22302.01961,驻马店市,411700,河南省,410000
林州市,410581,2020,31444.41569,安阳市,410500,河南省,410000
孟州市,410883,2020,14730.36471,焦作市,410800,河南省,410000
沁阳市,410882,2020,14402.5451,焦作市,410800,河南省,410000
邓州市,411381,2020,34306.33333,南阳市,411300,河南省,410000
汝州市,410482,2020,26909.37255,平顶山市,410400,河南省,410000
舞钢市,410481,2020,12393.4549,平顶山市,410400,河南省,410000
灵宝市,411282,2020,29743.57647,三门峡市,411200,河南省,410000
义马市,411281,2020,4012.533333,三门峡市,411200,河南省,410000
永城市,411481,2020,37889.93333,商丘市,411400,河南省,410000
辉县市,410782,2020,31701.07843,新乡市,410700,河南省,410000
卫辉市,410781,2020,16697.18039,新乡市,410700,河南省,410000
长垣市,410783,2020,24077.6,新乡市,410700,河南省,410000
禹州市,411081,2020,29145.92549,许昌市,411000,河南省,410000
长葛市,411082,2020,19191.28627,许昌市,411000,河南省,410000
登封市,410185,2020,22532.2549,郑州市,410100,河南省,410000
巩义市,410181,2020,25994.38431,郑州市,410100,河南省,410000
新密市,410183,2020,33323.55686,郑州市,410100,河南省,410000
新郑市,410184,2020,47961.18824,郑州市,410100,河南省,410000
荥阳市,410182,2020,28978.35686,郑州市,410100,河南省,410000
项城市,411681,2020,19001.44314,周口市,411600,河南省,410000
北关区,410503,2020,4298.611765,安阳市,410500,河南省,410000
龙安区,410506,2020,8979.921569,安阳市,410500,河南省,410000
文峰区,410502,2020,11400.01569,安阳市,410500,河南省,410000
殷都区,410505,2020,4526.447059,安阳市,410500,河南省,410000
鹤山区,410602,2020,3343.145098,鹤壁市,410600,河南省,410000
淇滨区,410611,2020,15156.4902,鹤壁市,410600,河南省,410000
山城区,410603,2020,5185.815686,鹤壁市,410600,河南省,410000
解放区,410802,2020,4633,焦作市,410800,河南省,410000
马村区,410804,2020,4221.639216,焦作市,410800,河南省,410000
山阳区,410811,2020,10946.32549,焦作市,410800,河南省,410000
中站区,410803,2020,4693.286275,焦作市,410800,河南省,410000
鼓楼区,410204,2020,3510.694118,开封市,410200,河南省,410000
龙亭区,410202,2020,21456.66275,开封市,410200,河南省,410000
顺河回族区,410203,2020,4239.486275,开封市,410200,河南省,410000
祥符区,410212,2020,21718.92549,开封市,410200,河南省,410000
禹王台区,410205,2020,3829.423529,开封市,410200,河南省,410000
瀍河回族区,410304,2020,2544.2,洛阳市,410300,河南省,410000
孟津区,410306,2020,25334.04314,洛阳市,410300,河南省,410000
涧西区,410305,2020,10043.16471,洛阳市,410300,河南省,410000
老城区,410302,2020,4547.066667,洛阳市,410300,河南省,410000
洛龙区,410311,2020,32701.25882,洛阳市,410300,河南省,410000
西工区,410303,2020,4452.239216,洛阳市,410300,河南省,410000
偃师区,410312,2020,20690.10588,洛阳市,410300,河南省,410000
郾城区,411103,2020,12717.34118,漯河市,411100,河南省,410000
源汇区,411102,2020,7892.760784,漯河市,411100,河南省,410000
召陵区,411104,2020,14570.97255,漯河市,411100,河南省,410000
宛城区,411302,2020,26242.28627,南阳市,411300,河南省,410000
卧龙区,411303,2020,21456.31373,南阳市,411300,河南省,410000
石龙区,410404,2020,1021.513725,平顶山市,410400,河南省,410000
卫东区,410403,2020,6679.533333,平顶山市,410400,河南省,410000
新华区,410402,2020,10878.18039,平顶山市,410400,河南省,410000
湛河区,410411,2020,5409.011765,平顶山市,410400,河南省,410000
华龙区,410902,2020,20223.4,濮阳市,410900,河南省,410000
湖滨区,411202,2020,7224.035294,三门峡市,411200,河南省,410000
陕州区,411203,2020,18317.75294,三门峡市,411200,河南省,410000
梁园区,411402,2020,25598.83137,商丘市,411400,河南省,410000
睢阳区,411403,2020,22306.8549,商丘市,411400,河南省,410000
凤泉区,410704,2020,6397.870588,新乡市,410700,河南省,410000
红旗区,410702,2020,10036.69804,新乡市,410700,河南省,410000
牧野区,410711,2020,7178.278431,新乡市,410700,河南省,410000
卫滨区,410703,2020,4795.721569,新乡市,410700,河南省,410000
平桥区,411503,2020,28767.60392,信阳市,411500,河南省,410000
浉河区,411502,2020,18639.12549,信阳市,411500,河南省,410000
建安区,411003,2020,28191.5098,许昌市,411000,河南省,410000
魏都区,411002,2020,6781.952941,许昌市,411000,河南省,410000
二七区,410103,2020,11252.65882,郑州市,410100,河南省,410000
管城回族区,410104,2020,17514.15686,郑州市,410100,河南省,410000
惠济区,410108,2020,14493.46275,郑州市,410100,河南省,410000
金水区,410105,2020,20494.65098,郑州市,410100,河南省,410000
上街区,410106,2020,3681.741176,郑州市,410100,河南省,410000
中原区,410102,2020,16791.80392,郑州市,410100,河南省,410000
川汇区,411602,2020,19526.22353,周口市,411600,河南省,410000
淮阳区,411603,2020,24240.55686,周口市,411600,河南省,410000
驿城区,411702,2020,32394.42745,驻马店市,411700,河南省,410000
安吉县,330523,2020,45231.57255,湖州市,330500,浙江省,330000
德清县,330521,2020,34683.56471,湖州市,330500,浙江省,330000
长兴县,330522,2020,44187.04314,湖州市,330500,浙江省,330000
海盐县,330424,2020,25240.93725,嘉兴市,330400,浙江省,330000
嘉善县,330421,2020,31936.31765,嘉兴市,330400,浙江省,330000
磐安县,330727,2020,12993.32549,金华市,330700,浙江省,330000
浦江县,330726,2020,24417.8,金华市,330700,浙江省,330000
武义县,330723,2020,22045.20784,金华市,330700,浙江省,330000
缙云县,331122,2020,20364.72941,丽水市,331100,浙江省,330000
青田县,331121,2020,23063.14902,丽水市,331100,浙江省,330000
庆元县,331126,2020,8873.694118,丽水市,331100,浙江省,330000
松阳县,331124,2020,13244.42353,丽水市,331100,浙江省,330000
遂昌县,331123,2020,14321.5451,丽水市,331100,浙江省,330000
云和县,331125,2020,9402.937255,丽水市,331100,浙江省,330000
宁海县,330226,2020,40260.24314,宁波市,330200,浙江省,330000
象山县,330225,2020,35851.61961,宁波市,330200,浙江省,330000
常山县,330822,2020,17845.36863,衢州市,330800,浙江省,330000
开化县,330824,2020,18590.1451,衢州市,330800,浙江省,330000
龙游县,330825,2020,23025.66667,衢州市,330800,浙江省,330000
新昌县,330624,2020,22497.38039,绍兴市,330600,浙江省,330000
三门县,331022,2020,18889.25098,台州市,331000,浙江省,330000
天台县,331023,2020,24296.71765,台州市,331000,浙江省,330000
仙居县,331024,2020,22214.55686,台州市,331000,浙江省,330000
苍南县,330327,2020,37016.81176,温州市,330300,浙江省,330000
平阳县,330326,2020,33310.91373,温州市,330300,浙江省,330000
泰顺县,330329,2020,21155.41569,温州市,330300,浙江省,330000
文成县,330328,2020,14027.49804,温州市,330300,浙江省,330000
永嘉县,330324,2020,42033.89412,温州市,330300,浙江省,330000
岱山县,330921,2020,4243.517647,舟山市,330900,浙江省,330000
嵊泗县,330922,2020,0,舟山市,330900,浙江省,330000
淳安县,330127,2020,24820.89412,杭州市,330100,浙江省,330000
桐庐县,330122,2020,30550.70588,杭州市,330100,浙江省,330000
海宁市,330481,2020,43887.04706,嘉兴市,330400,浙江省,330000
平湖市,330482,2020,33456.61176,嘉兴市,330400,浙江省,330000
桐乡市,330483,2020,48197.15294,嘉兴市,330400,浙江省,330000
东阳市,330783,2020,49843.31373,金华市,330700,浙江省,330000
兰溪市,330781,2020,27677.50588,金华市,330700,浙江省,330000
义乌市,330782,2020,61790.52549,金华市,330700,浙江省,330000
永康市,330784,2020,31475.84314,金华市,330700,浙江省,330000
龙泉市,331181,2020,19474.69804,丽水市,331100,浙江省,330000
慈溪市,330282,2020,61493.78824,宁波市,330200,浙江省,330000
余姚市,330281,2020,61142.05882,宁波市,330200,浙江省,330000
江山市,330881,2020,18653.26667,衢州市,330800,浙江省,330000
嵊州市,330683,2020,32986.30588,绍兴市,330600,浙江省,330000
诸暨市,330681,2020,59889.63922,绍兴市,330600,浙江省,330000
临海市,331082,2020,51123.00392,台州市,331000,浙江省,330000
温岭市,331081,2020,48270.53725,台州市,331000,浙江省,330000
玉环市,331083,2020,23321.03922,台州市,331000,浙江省,330000
乐清市,330382,2020,48935.86667,温州市,330300,浙江省,330000
龙港市,330383,2020,8499.854902,温州市,330300,浙江省,330000
瑞安市,330381,2020,47013.32549,温州市,330300,浙江省,330000
建德市,330182,2020,32121.95686,杭州市,330100,浙江省,330000
南浔区,330503,2020,33734.81961,湖州市,330500,浙江省,330000
吴兴区,330502,2020,41295.38039,湖州市,330500,浙江省,330000
南湖区,330402,2020,31367.91765,嘉兴市,330400,浙江省,330000
秀洲区,330411,2020,36775.01176,嘉兴市,330400,浙江省,330000
金东区,330703,2020,29655.27451,金华市,330700,浙江省,330000
婺城区,330702,2020,34648.31765,金华市,330700,浙江省,330000
莲都区,331102,2020,27607.36078,丽水市,331100,浙江省,330000
北仑区,330206,2020,32092.47451,宁波市,330200,浙江省,330000
奉化区,330213,2020,38374.13333,宁波市,330200,浙江省,330000
海曙区,330203,2020,26120.82353,宁波市,330200,浙江省,330000
江北区,330205,2020,15281.90588,宁波市,330200,浙江省,330000
鄞州区,330212,2020,41363.6,宁波市,330200,浙江省,330000
镇海区,330211,2020,14824.44706,宁波市,330200,浙江省,330000
柯城区,330802,2020,17376.9098,衢州市,330800,浙江省,330000
衢江区,330803,2020,24564.70196,衢州市,330800,浙江省,330000
柯桥区,330603,2020,40673.21569,绍兴市,330600,浙江省,330000
上虞区,330604,2020,40204.87451,绍兴市,330600,浙江省,330000
越城区,330602,2020,31574.17647,绍兴市,330600,浙江省,330000
黄岩区,331003,2020,24052.97647,台州市,331000,浙江省,330000
椒江区,331002,2020,20243.85882,台州市,331000,浙江省,330000
路桥区,331004,2020,17498.08235,台州市,331000,浙江省,330000
洞头区,330305,2020,939.4705882,温州市,330300,浙江省,330000
龙湾区,330303,2020,14217.77255,温州市,330300,浙江省,330000
鹿城区,330302,2020,14421.44314,温州市,330300,浙江省,330000
瓯海区,330304,2020,22779.81569,温州市,330300,浙江省,330000
定海区,330902,2020,23889.80784,舟山市,330900,浙江省,330000
普陀区,330903,2020,11235.15686,舟山市,330900,浙江省,330000
滨江区,330108,2020,5895.133333,杭州市,330100,浙江省,330000
富阳区,330111,2020,52694.86275,杭州市,330100,浙江省,330000
拱墅区,330105,2020,8374.254902,杭州市,330100,浙江省,330000
钱塘区,330114,2020,12640.52157,杭州市,330100,浙江省,330000
临安区,330112,2020,43319.65882,杭州市,330100,浙江省,330000
上城区,330102,2020,10184.38431,杭州市,330100,浙江省,330000
西湖区,330106,2020,24149.63137,杭州市,330100,浙江省,330000
萧山区,330109,2020,60767.95294,杭州市,330100,浙江省,330000
余杭区,330110,2020,48517.3098,杭州市,330100,浙江省,330000
临平区,330113,2020,22506.90588,杭州市,330100,浙江省,330000
景宁畲族自治县,331127,2020,10477.00392,丽水市,331100,浙江省,330000
儋州市,460400,2020,53808.2,儋州市,460400,海南省,460000
龙华区,460106,2020,9918.160784,海口市,460100,海南省,460000
美兰区,460108,2020,20309.24314,海口市,460100,海南省,460000
琼山区,460107,2020,13553.14118,海口市,460100,海南省,460000
秀英区,460105,2020,22830.39608,海口市,460100,海南省,460000
南沙区,460302,2020,0,三沙市,460300,海南省,460000
西沙区,460301,2020,0,三沙市,460300,海南省,460000
海棠区,460202,2020,9052.592157,三亚市,460200,海南省,460000
吉阳区,460203,2020,17629.5098,三亚市,460200,海南省,460000
天涯区,460204,2020,15814.07451,三亚市,460200,海南省,460000
崖州区,460205,2020,7523.172549,三亚市,460200,海南省,460000
红安县,421122,2020,16059.0549,黄冈市,421100,湖北省,420000
黄梅县,421127,2020,18449.32549,黄冈市,421100,湖北省,420000
罗田县,421123,2020,12875.08235,黄冈市,421100,湖北省,420000
蕲春县,421126,2020,17102.00784,黄冈市,421100,湖北省,420000
团风县,421121,2020,9320.443137,黄冈市,421100,湖北省,420000
浠水县,421125,2020,22755.64706,黄冈市,421100,湖北省,420000
英山县,421124,2020,6801.92549,黄冈市,421100,湖北省,420000
阳新县,420222,2020,33424.44314,黄石市,420200,湖北省,420000
沙洋县,420822,2020,15822.5098,荆门市,420800,湖北省,420000
公安县,421022,2020,27459.56078,荆州市,421000,湖北省,420000
江陵县,421024,2020,12851.4549,荆州市,421000,湖北省,420000
房县,420325,2020,13335.59608,十堰市,420300,湖北省,420000
郧西县,420322,2020,9668.403922,十堰市,420300,湖北省,420000
竹山县,420323,2020,8376.807843,十堰市,420300,湖北省,420000
竹溪县,420324,2020,7596.384314,十堰市,420300,湖北省,420000
随县,421321,2020,29585.09412,随州市,421300,湖北省,420000
崇阳县,421223,2020,11187.55294,咸宁市,421200,湖北省,420000
嘉鱼县,421221,2020,16090.40784,咸宁市,421200,湖北省,420000
通城县,421222,2020,8898.988235,咸宁市,421200,湖北省,420000
通山县,421224,2020,10250.74902,咸宁市,421200,湖北省,420000
保康县,420626,2020,11472.97255,襄阳市,420600,湖北省,420000
谷城县,420625,2020,12089.49804,襄阳市,420600,湖北省,420000
南漳县,420624,2020,13430.24314,襄阳市,420600,湖北省,420000
大悟县,420922,2020,16143.6,孝感市,420900,湖北省,420000
孝昌县,420921,2020,14810.80784,孝感市,420900,湖北省,420000
云梦县,420923,2020,9056.839216,孝感市,420900,湖北省,420000
兴山县,420526,2020,11138.00784,宜昌市,420500,湖北省,420000
远安县,420525,2020,8836.956863,宜昌市,420500,湖北省,420000
秭归县,420527,2020,8247.568627,宜昌市,420500,湖北省,420000
麻城市,421181,2020,29820.05098,黄冈市,421100,湖北省,420000
武穴市,421182,2020,17091.32157,黄冈市,421100,湖北省,420000
大冶市,420281,2020,31940.19216,黄石市,420200,湖北省,420000
京山市,420882,2020,23322.05882,荆门市,420800,湖北省,420000
钟祥市,420881,2020,29927.41569,荆门市,420800,湖北省,420000
洪湖市,421083,2020,23848.8902,荆州市,421000,湖北省,420000
监利市,421023,2020,28496.50588,荆州市,421000,湖北省,420000
石首市,421081,2020,15363.20392,荆州市,421000,湖北省,420000
松滋市,421087,2020,20767.2,荆州市,421000,湖北省,420000
丹江口市,420381,2020,18650.65882,十堰市,420300,湖北省,420000
广水市,421381,2020,16849.09412,随州市,421300,湖北省,420000
赤壁市,421281,2020,19329.35294,咸宁市,421200,湖北省,420000
老河口市,420682,2020,11564.47451,襄阳市,420600,湖北省,420000
宜城市,420684,2020,14936.00392,襄阳市,420600,湖北省,420000
枣阳市,420683,2020,29128.27843,襄阳市,420600,湖北省,420000
安陆市,420982,2020,13652.08627,孝感市,420900,湖北省,420000
汉川市,420984,2020,25625.43137,孝感市,420900,湖北省,420000
应城市,420981,2020,16668.22353,孝感市,420900,湖北省,420000
当阳市,420582,2020,15771.67451,宜昌市,420500,湖北省,420000
宜都市,420581,2020,18215.23137,宜昌市,420500,湖北省,420000
枝江市,420583,2020,22596.3451,宜昌市,420500,湖北省,420000
鄂城区,420704,2020,21345.43137,鄂州市,420700,湖北省,420000
华容区,420703,2020,20462.9098,鄂州市,420700,湖北省,420000
梁子湖区,420702,2020,5195.090196,鄂州市,420700,湖北省,420000
黄州区,421102,2020,17966.22745,黄冈市,421100,湖北省,420000
黄石港区,420202,2020,2380.447059,黄石市,420200,湖北省,420000
铁山区,420205,2020,1375.235294,黄石市,420200,湖北省,420000
西塞山区,420203,2020,4940.890196,黄石市,420200,湖北省,420000
下陆区,420204,2020,4318.623529,黄石市,420200,湖北省,420000
东宝区,420802,2020,16457.07451,荆门市,420800,湖北省,420000
掇刀区,420804,2020,13751.61961,荆门市,420800,湖北省,420000
荆州区,421003,2020,18058.81961,荆州市,421000,湖北省,420000
沙市区,421002,2020,17140.44706,荆州市,421000,湖北省,420000
茅箭区,420302,2020,9706.392157,十堰市,420300,湖北省,420000
郧阳区,420304,2020,18178.91373,十堰市,420300,湖北省,420000
张湾区,420303,2020,12056.2549,十堰市,420300,湖北省,420000
曾都区,421303,2020,18795.6549,随州市,421300,湖北省,420000
蔡甸区,420114,2020,43791.93333,武汉市,420100,湖北省,420000
东西湖区,420112,2020,28609.23922,武汉市,420100,湖北省,420000
汉南区,420113,2020,10363.83529,武汉市,420100,湖北省,420000
汉阳区,420105,2020,9525.333333,武汉市,420100,湖北省,420000
洪山区,420111,2020,40911.21176,武汉市,420100,湖北省,420000
黄陂区,420116,2020,61100.80784,武汉市,420100,湖北省,420000
江岸区,420102,2020,6820.282353,武汉市,420100,湖北省,420000
江汉区,420103,2020,2430.811765,武汉市,420100,湖北省,420000
江夏区,420115,2020,58633.16078,武汉市,420100,湖北省,420000
硚口区,420104,2020,3440.690196,武汉市,420100,湖北省,420000
青山区,420107,2020,7427.647059,武汉市,420100,湖北省,420000
武昌区,420106,2020,8371.439216,武汉市,420100,湖北省,420000
新洲区,420117,2020,33327.70588,武汉市,420100,湖北省,420000
咸安区,421202,2020,25588.60784,咸宁市,421200,湖北省,420000
樊城区,420606,2020,18645.18039,襄阳市,420600,湖北省,420000
襄城区,420602,2020,15940.06667,襄阳市,420600,湖北省,420000
襄州区,420607,2020,42170.00784,襄阳市,420600,湖北省,420000
孝南区,420902,2020,28367.2,孝感市,420900,湖北省,420000
点军区,420504,2020,11961.55294,宜昌市,420500,湖北省,420000
伍家岗区,420503,2020,5879.356863,宜昌市,420500,湖北省,420000
西陵区,420502,2020,5009.094118,宜昌市,420500,湖北省,420000
猇亭区,420505,2020,6539.12549,宜昌市,420500,湖北省,420000
夷陵区,420506,2020,29493.26275,宜昌市,420500,湖北省,420000
五峰土家族自治县,420529,2020,6939.882353,宜昌市,420500,湖北省,420000
长阳土家族自治县,420528,2020,15368.73725,宜昌市,420500,湖北省,420000
安乡县,430721,2020,13224.14118,常德市,430700,湖南省,430000
汉寿县,430722,2020,17361.20392,常德市,430700,湖南省,430000
澧县,430723,2020,22571.98039,常德市,430700,湖南省,430000
临澧县,430724,2020,15934.64706,常德市,430700,湖南省,430000
石门县,430726,2020,15051.51765,常德市,430700,湖南省,430000
桃源县,430725,2020,24319.15686,常德市,430700,湖南省,430000
安仁县,431028,2020,6628.988235,郴州市,431000,湖南省,430000
桂东县,431027,2020,5265.176471,郴州市,431000,湖南省,430000
桂阳县,431021,2020,16997.77647,郴州市,431000,湖南省,430000
嘉禾县,431024,2020,7941.070588,郴州市,431000,湖南省,430000
临武县,431025,2020,10777.42745,郴州市,431000,湖南省,430000
汝城县,431026,2020,11502.72941,郴州市,431000,湖南省,430000
宜章县,431022,2020,16560.56863,郴州市,431000,湖南省,430000
永兴县,431023,2020,10494.41176,郴州市,431000,湖南省,430000
衡东县,430424,2020,14107.65098,衡阳市,430400,湖南省,430000
衡南县,430422,2020,22510.74118,衡阳市,430400,湖南省,430000
衡山县,430423,2020,9329.854902,衡阳市,430400,湖南省,430000
衡阳县,430421,2020,17519.81569,衡阳市,430400,湖南省,430000
祁东县,430426,2020,14663.75686,衡阳市,430400,湖南省,430000
辰溪县,431223,2020,9706.431373,怀化市,431200,湖南省,430000
会同县,431225,2020,8684.941176,怀化市,431200,湖南省,430000
溆浦县,431224,2020,16609.35686,怀化市,431200,湖南省,430000
