countycode,plngdppc2001,plngdppc2002,plngdppc2003,plngdppc2004,plngdppc2005,plngdppc2006,plngdppc2007,plngdppc2008,plngdppc2009,plngdppc2010,plngdppc2011,plngdppc2012,plngdppc2013,plngdppc2014,plngdppc2015,plngdppc2016,plngdppc2017,plngdppc2018,plngdppc2019,plngdppc2020,plngdppc2021,id,county,city,citycode,province,provincecode
532928,8.0455637,8.0897646,8.1382999,8.3225737,8.473835,8.5815916,8.7785654,9.0272532,9.2705164,9.3683023,9.5588598,9.6682835,9.7885475,9.8539305,9.8949556,9.9393415,10.000618,10.103763,10.189471,10.232488,10.327006,2390,永平县,大理白族自治州,532900,云南省,530000
532929,7.7838211,8.0070372,8.0980825,8.1952314,8.3134089,8.394743,8.7029991,8.9398661,9.1974125,9.350296,9.5242186,9.6388035,9.7680168,9.8569717,9.8650208,9.8624039,9.8957624,9.9553204,10.004834,10.064092,10.229637,2391,云龙县,大理白族自治州,532900,云南省,530000
532930,7.8772984,8.0161476,8.24646,8.4018354,8.5673838,8.7422476,8.8733454,9.0401545,9.2196999,9.3134632,9.596364,9.646409,9.7629948,9.8236065,9.8768005,9.972991,10.025242,10.096708,10.163348,10.194102,10.305373,2392,洱源县,大理白族自治州,532900,云南省,530000
532931,7.9326921,8.0051117,8.1214113,8.2199106,8.441658,8.5759659,8.8037701,9.0175591,9.2601633,9.3232737,9.5693026,9.7963324,9.8982773,9.9771414,10.03964,10.074109,10.129724,10.204402,10.244123,10.292287,10.40131,2393,剑川县,大理白族自治州,532900,云南省,530000
532932,7.9545989,8.0961704,8.1454792,8.2934685,8.4575357,8.6555882,8.8311348,9.0776577,9.257617,9.401041,9.7023649,9.779954,9.8400297,9.9038525,9.9550381,10.039957,10.102262,10.183739,10.242414,10.304824,10.421164,2394,鹤庆县,大理白族自治州,532900,云南省,530000
533102,8.2081203,8.3288097,8.444808,8.6118326,8.8050394,8.9560652,9.0954771,9.3210516,9.4369202,9.5808706,9.8734999,10.045269,10.093077,10.170753,10.214635,10.253228,10.29086,10.342866,10.411988,10.467283,10.563666,2395,瑞丽市,德宏傣族景颇族自治州,533100,云南省,530000
533103,8.0853205,8.1965532,8.3440962,8.5128231,8.6852989,8.8135576,8.985158,9.1960659,9.3303518,9.446785,9.7018557,9.8406534,9.9287024,10.009258,10.051233,10.093712,10.141597,10.209031,10.264337,10.335456,10.447893,2396,芒市,德宏傣族景颇族自治州,533100,云南省,530000
533122,7.9778953,7.9645209,8.183732,8.3818941,8.4561338,8.6150513,8.8380051,9.0328007,9.2229834,9.4248476,9.6659517,9.7413568,9.8072796,9.8522081,9.8864594,9.9292755,9.9770193,10.055294,10.105055,10.173964,10.305804,2397,梁河县,德宏傣族景颇族自治州,533100,云南省,530000
533123,7.9383111,8.0599546,8.1562538,8.3257742,8.4828186,8.6552916,8.8541718,9.0878267,9.2530174,9.3216372,9.5495644,9.7131987,9.7486029,9.8145418,9.8618174,9.8943434,9.9636402,10.018399,10.07796,10.162158,10.263394,2398,盈江县,德宏傣族景颇族自治州,533100,云南省,530000
533124,8.0105343,8.099719,8.224905,8.400281,8.5575762,8.6849289,8.8593683,9.0703411,9.2362947,9.3232298,9.5610495,9.6917295,9.7982788,9.8911057,9.9568453,9.9997368,10.067832,10.112687,10.173609,10.25529,10.374751,2399,陇川县,德宏傣族景颇族自治州,533100,云南省,530000
533301,8.0189629,8.1373978,8.3019438,8.4339762,8.5990582,8.7464066,8.9659758,9.1646023,9.3372374,9.4678154,9.6379623,9.8144741,9.8847027,9.9580584,9.9767942,10.013752,10.064251,10.185809,10.262496,10.30973,10.434085,2400,泸水市,怒江傈僳族自治州,533300,云南省,530000
533323,7.7871456,7.7714305,7.8805532,8.2089548,8.3571997,8.2460604,8.6564035,8.8669062,9.1027861,9.203578,9.3969202,9.4736118,9.5797634,9.7506056,9.8027611,9.804306,9.8860607,9.9230223,10.01657,10.087414,10.310257,2401,福贡县,怒江傈僳族自治州,533300,云南省,530000
533324,7.8373742,7.8871927,7.9827003,8.1036997,8.2080097,8.3603001,8.5534344,8.6976318,8.9432802,8.8687019,9.2693825,9.4878302,9.5839348,9.6552906,9.706727,9.7320833,9.817317,9.9044209,9.9455156,9.9141541,10.095691,2402,贡山独龙族怒族自治县,怒江傈僳族自治州,533300,云南省,530000
533325,8.0400038,8.152832,8.2768211,8.4697247,8.6092606,8.7129831,8.9571428,9.1747627,9.3283758,9.464551,9.7046099,9.8365774,9.9050159,9.9652548,10.016869,10.047219,10.102275,10.16179,10.224554,10.279233,10.394434,2403,兰坪白族普米族自治县,怒江傈僳族自治州,533300,云南省,530000
533401,8.4564085,8.5386887,8.6703835,8.8508167,9.0503979,9.2151871,9.4167356,9.6011095,9.7651758,9.9046345,10.130378,10.276459,10.300969,10.380193,10.431714,10.458453,10.529634,10.65804,10.717775,10.759505,10.873559,2404,香格里拉市,迪庆藏族自治州,533400,云南省,530000
533422,8.1394539,8.1673641,8.3238974,8.5686541,8.6033421,8.8095703,9.0759983,9.1934481,9.5209503,9.6924124,10.063021,10.229268,10.163956,10.174846,10.24669,10.253531,10.382948,10.421447,10.445373,10.46258,10.667526,2405,德钦县,迪庆藏族自治州,533400,云南省,530000
533423,8.3116932,8.4441414,8.6145363,8.7644749,8.960494,9.1014557,9.2209501,9.4307632,9.671155,9.7945127,10.024441,10.134301,10.265506,10.312284,10.393658,10.423675,10.487467,10.547079,10.599835,10.644125,10.833046,2406,维西傈僳族自治县,迪庆藏族自治州,533400,云南省,530000
540102,8.9501572,9.0270615,9.1831617,9.3022728,9.4842358,9.6461792,9.8659229,10.0566,10.185113,10.269782,10.537514,10.697868,10.732554,10.767063,10.832675,10.882571,10.919683,10.979248,11.056123,11.128751,11.230758,2407,城关区,拉萨市,540100,西藏自治区,540000
540103,8.4885349,8.6012869,8.7155905,8.9102592,9.043438,9.2868948,9.5570049,9.7110977,9.9073381,10.054737,10.296576,10.450142,10.482053,10.514556,10.602063,10.662868,10.712753,10.770445,10.830338,10.900988,11.00475,2408,堆龙德庆区,拉萨市,540100,西藏自治区,540000
540104,7.9939671,8.3802805,8.4557686,8.6724796,8.8441725,9.0102167,9.2487364,9.0093966,9.5347652,9.6941471,9.9817324,10.10105,10.18081,10.274845,10.32877,10.407194,10.501256,10.496377,10.663596,10.740045,10.878552,2409,达孜区,拉萨市,540100,西藏自治区,540000
540121,8.1881943,8.124012,8.2612667,8.5351686,8.6306038,8.7528849,8.9611568,9.2333822,9.5654106,9.6600027,9.9418106,10.116297,10.106858,10.165383,10.212084,10.223403,10.277338,10.339734,10.4258,10.47023,10.587807,2410,林周县,拉萨市,540100,西藏自治区,540000
540122,8.1388998,8.1535015,8.3935204,8.5579128,8.7221193,8.8264132,9.0441513,9.1942787,9.3866587,9.4992361,9.6958437,9.9013872,10.054838,10.079473,10.11728,10.150161,10.199803,10.30197,10.387019,10.433882,10.529575,2411,当雄县,拉萨市,540100,西藏自治区,540000
540123,8.1565742,8.1844835,8.3217382,8.453393,8.6426706,8.794961,8.9719639,9.1720037,9.3396349,9.4176025,9.7304344,9.9275188,9.952095,9.9742718,10.035904,10.104953,10.156297,10.219876,10.281854,10.418944,10.527037,2412,尼木县,拉萨市,540100,西藏自治区,540000
540124,8.2971888,8.2815866,8.6124687,8.732192,8.8661489,9.081749,9.3380871,9.4564171,9.6034374,9.681859,9.8907804,10.055533,10.191972,10.282874,10.346942,10.393982,10.463206,10.500523,10.591038,10.66759,10.762668,2413,曲水县,拉萨市,540100,西藏自治区,540000
540127,8.3184776,8.2766161,8.5307627,8.7496309,8.9067822,8.9765902,9.1580801,9.3449974,9.5377417,9.6654196,9.8869104,10.062721,10.141992,10.188667,10.202918,10.305488,10.352994,10.408841,10.493983,10.577202,10.735352,2414,墨竹工卡县,拉萨市,540100,西藏自治区,540000
540202,8.4115562,8.6212673,8.7707338,8.9165945,9.1202574,9.2212124,9.449935,9.5447311,9.6941071,9.7886629,10.0096,10.205156,10.24855,10.320435,10.40703,10.458734,10.528073,10.563916,10.638684,10.776943,10.893796,2415,桑珠孜区,日喀则市,540200,西藏自治区,540000
540221,7.9833512,8.011261,8.1772366,8.4317694,8.4694481,8.6217375,8.845994,9.0433693,9.1112432,9.244379,9.4663019,9.8005161,9.8384256,9.8573608,9.9267559,9.9432964,10.028254,10.126757,10.235507,10.329734,10.430035,2416,南木林县,日喀则市,540200,西藏自治区,540000
540222,8.2969971,8.4271832,8.5233097,8.7477083,8.9085598,9.0448294,9.2271948,9.3348141,9.5716677,9.6285038,9.8973131,10.085749,10.106174,10.157186,10.191857,10.206197,10.250745,10.350129,10.456304,10.519897,10.614525,2417,江孜县,日喀则市,540200,西藏自治区,540000
540223,7.9833512,8.011261,8.1485147,8.2801704,8.4694481,8.6217375,8.7987404,8.9987803,9.1112432,9.244379,9.4373446,9.5896759,9.6138411,9.7430363,9.9216003,10.036769,10.178894,10.213266,10.273236,10.364516,10.476039,2418,定日县,日喀则市,540200,西藏自治区,540000
540224,7.9833512,8.011261,8.1485147,8.2801704,8.4694481,8.6217375,8.7987404,8.9987803,9.1112432,9.244379,9.4373446,9.7108078,9.8118801,9.9614925,10.162441,10.207376,10.214925,10.263264,10.380024,10.466693,10.55244,2419,萨迦县,日喀则市,540200,西藏自治区,540000
540225,7.9833512,8.011261,8.1485147,8.4716387,8.5921564,8.7444468,8.9953518,9.0712767,9.3810587,9.3717432,9.7176218,9.805357,9.8295221,9.9119463,9.9957857,9.9953194,10.150036,10.240713,10.326351,10.430587,10.577832,2420,拉孜县,日喀则市,540200,西藏自治区,540000
540226,8.0088778,8.036788,8.1740417,8.3056965,8.4949741,8.6472645,8.8242674,9.0243073,9.1367702,9.3075199,9.5116167,9.6639481,9.6881113,9.8083315,9.8613195,9.9115381,9.9750967,10.135789,10.14986,10.222506,10.328297,2421,昂仁县,日喀则市,540200,西藏自治区,540000
540227,8.0558338,8.083744,8.2209978,8.3606491,8.5419312,8.6942205,8.9550486,9.0879364,9.3190393,9.4252329,9.5609035,9.7316456,9.7066097,9.8393526,9.9483614,10.006096,10.042446,10.08115,10.1451,10.205991,10.320889,2422,谢通门县,日喀则市,540200,西藏自治区,540000
540228,8.1200991,8.176239,8.3134928,8.3412018,8.5304794,8.6827688,8.9675741,9.0598116,9.3553705,9.5213737,9.7161188,9.8159637,9.8233242,10.037748,10.11157,10.122755,10.195676,10.342704,10.281252,10.360481,10.477378,2423,白朗县,日喀则市,540200,西藏自治区,540000
540229,8.2831383,8.3110476,8.4483013,8.6158628,8.7692347,8.921525,9.0985279,9.2985678,9.462575,9.6286039,9.8551521,9.9884005,10.053863,10.019586,10.040186,10.177789,10.227749,10.29409,10.342958,10.479508,10.612598,2424,仁布县,日喀则市,540200,西藏自治区,540000
540230,7.9833512,8.011261,8.1485147,8.2801704,8.4694481,8.6217375,8.7987404,8.9987803,9.1112432,9.2818451,9.4748096,9.627141,9.6953087,9.7902918,9.766427,9.7774,9.9521246,10.163813,10.302479,10.371448,10.446758,2425,康马县,日喀则市,540200,西藏自治区,540000
540231,7.9833512,8.011261,8.1485147,8.2801704,8.4694481,8.6217375,9.0228968,8.9987803,9.2810688,9.3118315,9.4373446,9.5896759,9.791275,9.9232121,10.008692,9.9179277,10.035647,10.292003,10.34934,10.400264,10.500497,2426,定结县,日喀则市,540200,西藏自治区,540000
540232,8.0559111,8.0838213,8.2210751,8.3553333,8.544611,8.6969013,8.8739042,9.0739441,9.1864061,9.3195429,9.5125074,9.6648397,9.6890039,9.7464733,9.7958136,9.8326874,9.9278955,10.018971,10.128739,10.19787,10.324058,2427,仲巴县,日喀则市,540200,西藏自治区,540000
540233,8.0273304,8.0552397,8.1924944,8.3241491,8.5134268,8.6657171,8.84272,9.0427599,9.1552229,9.2883587,9.4813242,9.6336555,9.6578197,9.8658895,10.015669,10.036637,10.178546,10.291858,10.371621,10.409204,10.540271,2428,亚东县,日喀则市,540200,西藏自治区,540000
540234,7.9833512,8.011261,8.1485147,8.2801704,8.4694481,8.6217375,8.7987404,8.9987803,9.1112432,9.244379,9.4373446,9.5896759,9.6138411,9.7527571,9.8559246,9.9008503,9.9899702,10.044005,10.164043,10.18824,10.31264,2429,吉隆县,日喀则市,540200,西藏自治区,540000
540235,8.0089588,8.036869,8.1741228,8.2801704,8.4694481,8.6217375,8.7987404,8.9987803,9.1112432,9.244379,9.553834,9.7673674,9.8840361,9.9429522,9.9382305,9.9804144,9.9892921,10.014523,10.164742,10.209921,10.312594,2430,聂拉木县,日喀则市,540200,西藏自治区,540000
540236,8.0030394,8.0309486,8.1682034,8.2998581,8.4891357,8.6414261,8.8657045,9.0657444,9.1782074,9.3113432,9.5043087,9.6566401,9.7217445,9.8048944,9.8433952,9.8952351,9.9925423,10.032985,10.183303,10.276049,10.411264,2431,萨嘎县,日喀则市,540200,西藏自治区,540000
540237,7.9833512,8.011261,8.1485147,8.3948755,8.8488588,8.9546566,9.0805616,9.2579021,9.1629391,9.2960749,9.4373446,9.6517963,9.7803316,9.8516188,10.040534,10.010919,10.236376,10.285027,10.349483,10.399044,10.519376,2432,岗巴县,日喀则市,540200,西藏自治区,540000
540302,8.0901804,8.1704121,8.2538738,8.4284124,8.6190701,8.7209663,8.9623356,9.1284304,9.2363148,9.433176,9.6836214,9.827075,9.8847713,9.9848661,10.045964,10.118719,10.164646,10.225569,10.282495,10.363,10.468643,2433,卡若区,昌都市,540300,西藏自治区,540000
540321,7.7364664,7.7643762,7.9016299,8.0332851,8.2970705,8.3748531,8.6764412,8.8775845,9.1030674,9.1552496,9.4416428,9.5874586,9.6371822,9.7221012,9.7733879,9.8200397,9.9593563,10.021297,10.114571,10.214415,10.32237,2434,江达县,昌都市,540300,西藏自治区,540000
540322,7.8584652,7.9182158,7.9976544,8.1926498,8.3015385,8.4538288,8.6123095,8.7518959,9.050271,9.1151247,9.2263956,9.7935181,9.7952719,9.8334713,9.8967628,9.9533424,10.009939,10.043812,10.153554,10.217005,10.329872,2435,贡觉县,昌都市,540300,西藏自治区,540000
540323,7.8468909,7.861279,8.0870123,8.130188,8.4361353,8.5583134,8.7541504,8.8487988,8.9612617,9.0943975,9.2873631,9.5491438,9.5798998,9.6084881,9.6701126,9.7821236,9.8861952,9.9070425,10.022235,10.199217,10.284687,2436,类乌齐县,昌都市,540300,西藏自治区,540000
540324,7.7364664,7.8412566,7.9182711,8.1697226,8.2225628,8.3748531,8.6433802,8.8482189,9.0254259,9.1583815,9.224844,9.4202795,9.5756083,9.6005487,9.6622801,9.7451229,9.8174276,9.9200754,10.083781,10.207299,10.304701,2437,丁青县,昌都市,540300,西藏自治区,540000
540325,7.9457016,7.9263992,8.1161184,8.283556,8.4179678,8.5489798,8.7722788,8.8147545,9.0119896,9.0941458,9.3837471,9.5787783,9.6199989,9.6747255,9.8323946,9.8977575,9.9281549,10.009722,10.111026,10.192789,10.313649,2438,察雅县,昌都市,540300,西藏自治区,540000
540326,7.7364664,7.7643762,7.9016299,8.0839682,8.2761946,8.4085646,8.6799965,8.7518959,8.9780397,9.2650614,9.5113964,9.6818171,9.7009649,9.7383051,9.7651005,9.787015,9.8650322,9.9632711,10.039707,10.173267,10.32671,2439,八宿县,昌都市,540300,西藏自治区,540000
540327,7.8366003,7.8731222,7.9220877,8.051156,8.3905954,8.396328,8.6063499,8.8950491,9.1083393,9.183363,9.3963737,9.4945536,9.5278063,9.5461969,9.6627798,9.7326698,9.900836,9.9748678,10.049452,10.120776,10.153435,2440,左贡县,昌都市,540300,西藏自治区,540000
540328,7.7975554,7.8892121,8.0220709,8.2727957,8.3890905,8.5651588,8.7442102,8.8787394,9.2758198,9.4290352,9.5657768,9.6546354,9.6852932,9.7443104,9.8568392,9.8848038,10.042717,10.089186,10.220168,10.266533,10.34555,2441,芒康县,昌都市,540300,西藏自治区,540000
540329,7.7364664,7.7643762,7.9016299,8.0332851,8.2485752,8.3748531,8.551856,8.7518959,9.0189037,9.1191788,9.3423052,9.3979578,9.5558043,9.5583038,9.6048412,9.7202978,9.8743496,10.002154,10.149836,10.228559,10.339059,2442,洛隆县,昌都市,540300,西藏自治区,540000
540330,7.7364664,7.7643762,7.9016299,8.0332851,8.2225628,8.3748531,8.551856,8.7518959,8.9390459,9.0721827,9.2693195,9.4216509,9.4576397,9.4312201,9.6178322,9.754282,9.8528252,9.9445219,10.042361,10.102944,10.227137,2443,边坝县,昌都市,540300,西藏自治区,540000
540402,8.91012,9.0365057,9.1977625,9.3898849,9.4926786,9.7050505,9.8771601,10.010628,10.17546,10.400198,10.538033,10.693844,10.8211,10.939371,11.013417,11.047576,11.085822,11.13107,11.2065,11.25088,11.383523,2444,巴宜区,林芝市,540400,西藏自治区,540000
540421,8.620451,8.6483603,8.785615,9.0657148,9.2182941,9.3840189,9.5589447,9.8842525,10.007625,10.093099,10.40344,10.514438,10.539765,10.612254,10.629028,10.696715,10.800128,10.84536,10.903788,10.95668,11.066301,2445,工布江达县,林芝市,540400,西藏自治区,540000
540422,8.620451,8.6483603,8.785615,8.9961901,9.1065474,9.2588377,9.4358406,9.6358805,9.7483435,10.04991,10.313573,10.481523,10.54225,10.602244,10.623189,10.693415,10.683367,10.73877,10.80925,10.913358,11.067369,2446,米林县,林芝市,540400,西藏自治区,540000
540423,8.6848259,8.7122889,8.8312101,9.0097837,9.1618967,9.3157568,9.5158997,9.7440777,9.8780851,10.008732,10.219369,10.398671,10.446449,10.570605,10.629044,10.633446,10.732216,10.816653,10.889606,10.937712,11.032393,2447,墨脱县,林芝市,540400,西藏自治区,540000
540424,8.6978569,8.8662071,8.9575701,9.0090389,9.1197748,9.3024769,9.5113058,9.6491079,9.8414307,9.8947067,10.100295,10.388833,10.438822,10.496938,10.488001,10.703797,10.698042,10.716515,10.80444,10.884471,10.950447,2448,波密县,林芝市,540400,西藏自治区,540000
540425,8.620451,8.7044373,8.8124313,8.9961653,9.1135368,9.2658272,9.4774857,9.6506491,9.7815285,9.8884687,10.102455,10.260562,10.305618,10.353605,10.417813,10.422818,10.493574,10.586716,10.665211,10.749953,10.837209,2449,察隅县,林芝市,540400,西藏自治区,540000
540426,8.7070713,8.7349815,8.8722353,9.003891,9.1931686,9.345459,9.5224609,9.7225008,9.8349638,9.9680996,10.161065,10.313396,10.422588,10.494732,10.603061,10.760268,10.75066,10.827415,10.910309,10.928893,11.037735,2450,朗县,林芝市,540400,西藏自治区,540000
540502,8.5751181,8.6941576,8.7018261,8.9311199,9.1632957,9.2214193,9.3670492,9.5398111,9.8126631,9.8609858,10.141725,10.267251,10.28435,10.335149,10.412105,10.438689,10.498201,10.600596,10.687996,10.755917,10.902522,2451,乃东区,山南市,540500,西藏自治区,540000
540521,7.9986811,8.2655411,8.1638451,8.4883947,8.4847775,8.6370678,8.8140707,9.0141106,9.4260845,9.5278282,9.7893772,9.8454857,9.9815941,10.050269,10.127152,10.216142,10.353369,10.395886,10.465253,10.556318,10.651999,2452,扎囊县,山南市,540500,西藏自治区,540000
540522,8.2295084,8.3907757,8.5696211,8.8136253,8.9509134,9.043848,9.2299585,9.3411312,9.5538998,9.7010279,9.9511585,10.069036,10.228151,10.282696,10.403949,10.437819,10.487358,10.547413,10.619499,10.687139,10.826395,2453,贡嘎县,山南市,540500,西藏自治区,540000
540523,8.3529453,8.1362228,8.2338114,8.4723072,8.6217012,8.7739916,8.9251509,9.1251907,9.4891844,9.607399,9.7674971,9.9312754,9.9824877,10.024712,10.14438,10.201531,10.264978,10.322304,10.480079,10.526582,10.632906,2454,桑日县,山南市,540500,西藏自治区,540000
540524,7.9986811,8.0265903,8.1638451,8.2954998,8.4847775,8.6370678,8.8140707,9.0141106,9.4408703,9.512969,9.8153229,10.006434,9.9724159,9.990386,9.9467239,10.036739,10.1689,10.258799,10.362745,10.412953,10.528864,2455,琼结县,山南市,540500,西藏自治区,540000
540525,8.2339964,8.2619057,8.3991594,8.5308151,8.7200928,8.8723831,9.049386,9.2494259,9.3813753,9.6021795,9.8072968,9.9869146,10.027396,10.037843,10.055861,10.126857,10.216857,10.324765,10.421541,10.498956,10.623673,2456,曲松县,山南市,540500,西藏自治区,540000
540526,7.9986811,8.0265903,8.1638451,8.2954998,8.4847775,8.6370678,8.8140707,9.0141106,9.1265736,9.2597094,9.6148405,9.6050062,9.6291704,9.771513,9.8857784,9.8715801,10.149196,10.212616,10.223664,10.287949,10.420794,2457,措美县,山南市,540500,西藏自治区,540000
540527,7.9986811,8.0265903,8.1638451,8.2954998,8.4847775,8.6370678,8.8140707,9.0141106,9.1265736,9.2597094,9.4526749,9.6831589,9.6291704,9.6934347,9.7492514,9.8878489,9.9839487,10.15503,10.240397,10.306705,10.405097,2458,洛扎县,山南市,540500,西藏自治区,540000
540528,8.1395779,8.1674871,8.3047409,8.4363966,8.6256742,8.7779646,8.9549675,9.1550074,9.4053078,9.5425177,9.9195633,10.10963,10.137177,10.135362,10.280257,10.297559,10.301236,10.353572,10.440156,10.489483,10.581903,2459,加查县,山南市,540500,西藏自治区,540000
540529,8.0250158,8.0697517,8.1901798,8.3404255,8.5857267,8.6634026,8.8404055,9.0404453,9.1529083,9.2860441,9.6208248,9.880599,9.9379721,10.002428,10.075303,10.126653,10.159667,10.216879,10.261086,10.327974,10.430737,2460,隆子县,山南市,540500,西藏自治区,540000
540530,8.2229815,8.2922153,8.4167938,8.6172676,8.7538204,8.8635149,9.0643282,9.2785902,9.434804,9.5937271,9.8601408,10.010933,10.128821,10.208228,10.264942,10.295578,10.356138,10.412919,10.478565,10.520812,10.643451,2461,错那县,山南市,540500,西藏自治区,540000
540531,7.9986811,8.0265903,8.1638451,8.32127,8.4847775,8.6370678,8.8140707,9.0141106,9.3005028,9.4336386,9.5430765,9.7629604,9.8317165,9.9113541,9.9201794,9.9489174,10.032252,10.105961,10.26008,10.402287,10.428143,2462,浪卡子县,山南市,540500,西藏自治区,540000
540602,8.1736956,8.2421227,8.3700247,8.606885,8.7426996,8.8223743,9.0791559,9.3238335,9.4368572,9.6034613,9.8409214,9.9590816,9.8995314,9.9926281,10.097011,10.148232,10.247108,10.332942,10.410044,10.490467,10.568835,2463,色尼区,那曲市,540600,西藏自治区,540000
540621,7.8830585,7.9109683,8.0482225,8.1798773,8.3691549,8.5817251,8.6984482,8.898488,9.010951,9.1440868,9.4434633,9.5763054,9.5339203,9.5963783,9.6336288,9.748229,9.8277988,9.9955282,10.069846,10.167379,10.311962,2464,嘉黎县,那曲市,540600,西藏自治区,540000
540622,7.8830585,7.9109683,8.0482225,8.1994801,8.3691549,8.5214453,8.6984482,8.898488,9.010951,9.1440868,9.3569975,9.6466398,9.7514992,9.7225723,9.8529587,9.9700651,10.015875,10.050312,10.131205,10.244057,10.367842,2465,比如县,那曲市,540600,西藏自治区,540000
540623,7.8830585,7.9109683,8.0482225,8.1798773,8.3943567,8.5214453,8.6984482,8.898488,9.010951,9.1440868,9.4618073,9.6068153,9.6425982,9.6240082,9.7857342,9.8544111,9.9563541,10.082583,10.129521,10.18854,10.285222,2466,聂荣县,那曲市,540600,西藏自治区,540000
540624,7.8830585,7.9109683,8.059514,8.2960339,8.4449329,8.5695505,8.7797241,8.9432783,9.1084881,9.2240639,9.3876705,9.5147476,9.5940418,9.6598454,9.7229862,9.7787409,9.831665,9.9258299,10.061048,10.064595,10.192763,2467,安多县,那曲市,540600,西藏自治区,540000
540625,7.8830585,7.9429412,8.0482225,8.2174873,8.3691549,8.5214453,8.6984482,8.9159212,9.010951,9.1440868,9.4072294,9.5261965,9.5135479,9.5863705,9.6336288,9.6771069,9.7868509,9.8836918,9.9524126,10.052902,10.163276,2468,申扎县,那曲市,540600,西藏自治区,540000
540626,7.8830585,7.9109683,8.1079788,8.1798773,8.3691549,8.5214453,8.6984482,8.898488,9.010951,9.1440868,9.3370523,9.586544,9.678669,9.7672319,9.8825693,10.008297,10.074971,10.168035,10.229601,10.290689,10.373255,2469,索县,那曲市,540600,西藏自治区,540000
540627,7.8830585,7.9109683,8.0482225,8.1798773,8.3691549,8.5214453,8.6984482,8.898488,9.010951,9.1520128,9.3370523,9.4893837,9.5554705,9.5969839,9.671958,9.720746,9.8282681,9.93888,10.053331,10.136615,10.21592,2470,班戈县,那曲市,540600,西藏自治区,540000
540628,7.8830585,7.9109683,8.0482225,8.1798773,8.3691549,8.5214453,8.6984482,8.898488,9.010951,9.1440868,9.3370523,9.4893837,9.5135479,9.6378593,9.7924442,9.9081955,9.9770422,10.030568,10.103599,10.177547,10.37785,2471,巴青县,那曲市,540600,西藏自治区,540000
540629,7.8981862,7.9109683,8.0482225,8.2067738,8.3946819,8.5214453,8.6984482,8.898488,9.010951,9.1505222,9.3492699,9.5048695,9.5315933,9.7012081,9.6438923,9.692503,9.7787056,9.8490276,9.9055605,10.009881,10.110202,2472,尼玛县,那曲市,540600,西藏自治区,540000
540630,7.8830585,7.9109683,8.0482225,8.1798773,8.3691549,8.5214453,8.6984482,8.898488,9.010951,9.1440868,9.3370523,9.5119486,9.5319414,9.5881691,9.6454773,9.6827393,9.7461748,9.7967405,9.8531895,9.9363384,10.023293,2473,双湖县,那曲市,540600,西藏自治区,540000
542521,8.1949406,8.2228498,8.3601046,8.4917593,8.6810369,8.8333273,9.0103302,9.2103701,9.3228331,9.4559689,9.6489344,9.8192234,9.9278994,9.9607115,10.065553,10.125021,10.218607,10.237028,10.303554,10.416781,10.582712,2474,普兰县,阿里地区,542500,西藏自治区,540000
542522,8.1949406,8.2228498,8.3601046,8.4917593,8.6810369,8.8333273,9.0103302,9.2103701,9.3228331,9.4559689,9.6489344,9.8012657,9.885478,9.8896942,10.05637,10.172058,10.17659,10.242589,10.314792,10.404079,10.537854,2475,札达县,阿里地区,542500,西藏自治区,540000
542523,8.3452606,8.3918743,8.5772276,8.7651224,8.8639898,9.0231476,9.2926922,9.4500113,9.5866261,9.7076178,9.9432735,10.029852,10.136557,10.203437,10.25006,10.316428,10.486752,10.632081,10.667586,10.806055,10.899307,2476,噶尔县,阿里地区,542500,西藏自治区,540000
542524,8.1949406,8.2228498,8.3601046,8.4917593,8.6810369,8.8333273,9.0103302,9.2103701,9.3228331,9.4559689,9.6489344,9.8012657,9.8513613,9.9261427,10.033406,10.097313,10.142118,10.186595,10.239123,10.288199,10.451133,2477,日土县,阿里地区,542500,西藏自治区,540000
542525,8.1949406,8.2228498,8.3601046,8.4917593,8.6866503,8.8333273,9.0103302,9.2103701,9.3228331,9.4559689,9.6791391,9.8239975,9.867075,9.9166708,10.011656,10.051336,10.096501,10.142194,10.209255,10.300035,10.43119,2478,革吉县,阿里地区,542500,西藏自治区,540000
542526,8.1949406,8.2228498,8.3601046,8.4917593,8.6810369,8.8333273,9.0103302,9.2103701,9.3228331,9.4559689,9.6489344,9.8174639,9.8349771,9.9007063,9.9701414,10.046446,10.085697,10.123202,10.200987,10.276099,10.384471,2479,改则县,阿里地区,542500,西藏自治区,540000
542527,8.1949406,8.2228498,8.3601046,8.4917593,8.6810369,8.8333273,9.0103302,9.2103701,9.3228331,9.4559689,9.6489344,9.8012657,9.8254299,10.040857,10.175177,10.097859,10.175242,10.224693,10.309185,10.392052,10.609173,2480,措勤县,阿里地区,542500,西藏自治区,540000
610102,9.3367205,9.4330616,9.561368,9.6568317,9.8570795,10.041261,10.203451,10.40158,10.500666,10.603276,10.823651,10.977915,11.020616,11.079347,11.133618,11.180429,11.218629,11.275164,11.341762,11.405773,11.516672,2481,新城区,西安市,610100,陕西省,610000
610103,9.3735809,9.4531708,9.5810289,9.6782684,9.8786154,10.074986,10.248615,10.447368,10.540874,10.634739,10.843493,11.036954,11.046327,11.110469,11.163576,11.213861,11.257337,11.311338,11.369081,11.420912,11.531134,2482,碑林区,西安市,610100,陕西省,610000
