id,reggdp2001,reggdp_primary2001,perreggdp2001,plnpgdp2001,plngdp2001,plngdppc2001,nonagri_share2001,urbanland2001,urbanland_share2001,cropland2001,cropland_share2001,popden2001,urbanization2001,reggdp2011,reggdp_primary2011,perreggdp2011,plnpgdp2011,plngdp2011,plngdppc2011,nonagri_share2011,urbanland2011,urbanland_share2011,cropland2011,cropland_share2011,popden2011,urbanization2011,reggdp2021,reggdp_primary2021,perreggdp2021,plnpgdp2021,plngdp2021,plngdppc2021,nonagri_share2021,urbanland2021,urbanland_share2021,cropland2021,cropland_share2021,popden2021,urbanization2021,county,countycode,city,citycode,province,provincecode,location
61,161454,50615,1.1532428,20.29174,22.216209,9.1347952,85.404678,3.9139967,3.3756435,6.1626692,31.984732,9.5230627,17.350609,,162667,,21.415817,23.91678,10.720424,91.7994,3.9330966,3.4407377,6.3087225,37.01458,9.6295023,31.724089,8506299,419871,24.07,21.347628,24.047369,11.571475,93.27771,3.962939,3.544965,6.3633819,39.09409,9.4735174,21.289927,曹妃甸区,130209,唐山市,130200,河北省,130000,Eastern
62,742372,203157,1.3,20.716425,22.276749,9.0951452,78.993195,3.8944347,3.9354949,6.9584675,84.273659,10.66597,9.3791866,2772046,673346,4.7629657,21.856956,23.947315,10.651814,87.635719,3.9831946,4.3007808,6.9551182,83.991882,10.672114,12.751174,3102661,955111,6.1199999,21.793367,24.063046,11.466217,89.665459,4.0891285,4.7813873,6.9489384,83.474419,10.804542,13.517816,滦南县,130224,唐山市,130200,河北省,130000,Eastern
63,671359,284012,1.36,20.874847,22.335035,9.1602936,76.780739,3.9733324,3.5454395,6.9919386,72.549454,10.498973,11.471714,2750203,648522,5.5672126,21.966366,24.032188,10.827053,87.328598,4.2617245,4.7306094,6.977078,71.479279,10.495378,13.340408,4843970,934663,12.47,21.889399,24.110931,11.549806,89.155724,4.3552327,5.194303,6.9800406,71.691368,10.511992,10.510786,乐亭县,130225,唐山市,130200,河北省,130000,Eastern
64,363602,66900,1.03,20.821127,22.298342,9.105135,77.172745,3.4644792,2.2034879,7.1322651,86.299812,10.191566,15.053503,3666351,198600,9.5229893,22.035404,23.981266,10.709664,85.713593,3.8328946,3.1850147,7.0745296,81.458359,10.163023,15.598641,3684366,250950,10.11,22.069311,24.085285,11.396829,86.680939,3.9379919,3.5379734,7.045805,79.151764,10.236998,16.764149,迁西县,130227,唐山市,130200,河北省,130000,Eastern
65,717016,222336,1.1,20.61005,22.26992,9.1552839,80.983635,4.7639179,10.021891,6.9586535,89.972786,11.027081,31.395193,2827628,526740,4.1767035,21.845352,23.980724,10.75458,88.179939,4.8211675,10.612378,6.9521284,89.387619,11.043645,34.826309,3143563,698747,4.7399998,21.820728,24.098064,11.543206,89.744293,4.867959,11.120746,6.946425,88.87925,11.034489,29.725286,玉田县,130229,唐山市,130200,河北省,130000,Eastern
66,989458,154208,1.45,20.825003,22.322893,9.1523285,77.639862,4.6761088,7.1151228,7.2232051,90.859932,10.781099,23.155674,4852585,352587,6.6292148,22.017384,24.020418,10.781823,86.507477,4.9291296,9.16364,7.2002554,88.79847,10.791064,29.073109,5072408,562213,7.1999998,22.050014,24.116129,11.452645,87.332298,5.0290604,10.126686,7.1666827,85.866753,10.842185,33.117722,遵化市,130281,唐山市,130200,河北省,130000,Eastern
67,1001439,137326,1.51,20.700932,22.31789,9.2352343,80.149849,5.5620604,21.162373,6.8748436,78.650009,10.931351,35.287682,8082032,308306,11.116963,21.789133,24.039408,10.926502,89.462975,5.7585011,25.755932,6.8144374,74.039703,10.907934,42.710854,11602895,328941,14.92,21.811958,24.133579,11.576434,90.18856,5.8756618,28.957409,6.7399139,68.722618,11.0363,49.309586,迁安市,130283,唐山市,130200,河北省,130000,Eastern
68,516555,124757,.97463208,20.580454,22.248634,9.1208305,81.141006,4.7789779,11.711898,6.7969775,88.111626,10.960111,22.724714,3173919,327358,5.770762,21.683716,23.957411,10.795105,89.706886,4.9099517,13.350839,6.7784972,86.498299,10.952929,29.265848,4737752,503268,9.1300001,21.670265,24.088238,11.55258,91.08979,5.0791011,15.81135,6.7458792,83.722382,10.95919,33.448048,滦州市,130284,唐山市,130200,河北省,130000,Eastern
69,,,,19.812943,21.398998,8.8972244,79.526848,5.0790024,21.292381,6.2083616,65.871681,11.205751,75.978638,,,,20.932983,23.06708,10.42891,88.164848,5.1513929,22.890903,6.2130551,66.181549,11.39683,85.622169,5492081,80625,5.3600001,20.909645,23.138647,11.039374,89.23642,5.2693958,25.757936,6.035821,55.432602,11.819553,89.34845,海港区,130302,秦皇岛市,130300,河北省,130000,Eastern
70,,,,18.963797,21.175104,8.7916784,89.044266,4.1389489,30.152189,4.7179847,53.801052,11.483573,82.829277,,,,20.071327,22.925734,10.409408,94.240997,4.2270632,32.9296,4.7599902,56.109142,11.863007,86.328979,865102,98493,5.2399998,20.026716,23.009624,11.045031,94.935471,4.2866755,34.952293,4.6756368,51.570274,11.429877,79.841896,山海关区,130303,秦皇岛市,130300,河北省,130000,Eastern
71,,,,18.741341,21.119347,8.7415991,90.726471,3.7140281,25.963936,4.7184224,70.888107,11.400687,47.053646,,,,19.82992,22.875227,10.370696,95.241829,3.7507353,26.934704,4.6976652,69.431847,11.52673,55.67371,694092,20025,5.79,19.845158,22.978701,11.064818,95.643684,3.7912412,28.048117,4.6779404,68.075729,11.17352,51.076561,北戴河区,130304,秦皇岛市,130300,河北省,130000,Eastern
72,358327,86086,.70260197,20.076071,21.330265,8.4832535,71.469437,3.7299402,4.0100789,6.8563199,91.394997,10.220801,23.382059,1466938,413346,2.993751,21.194567,22.993063,10.120466,83.445236,3.7616272,4.1391811,6.868948,92.55645,10.251404,20.831907,1355059,369284,4.6500001,21.163317,23.084255,10.877596,85.353058,3.8626041,4.5789747,6.8173981,87.906075,10.254716,21.993155,抚宁区,130306,秦皇岛市,130300,河北省,130000,Eastern
73,151249,42298,.30000001,20.842205,21.574867,8.2083931,51.937225,1.9512316,.20058635,8.0814524,92.176979,9.7103395,5.8210497,1036314,204245,1.8842072,22.004034,23.131779,9.9660015,67.623741,2.2915695,.28190854,7.9926958,84.348206,9.5990038,7.3073874,1323856,503364,3.1099999,21.988642,23.205107,10.605658,70.372437,2.4991539,.34694523,7.7067943,63.373913,9.6010685,5.8969107,青龙满族自治县,130321,秦皇岛市,130300,河北省,130000,Eastern
74,371862,135874,.68000001,20.183083,21.355986,8.4294128,69.053276,4.4456015,6.9189267,6.9834518,87.541328,10.773794,18.761448,1607053,556419,2.874871,21.232388,22.99295,10.109217,82.805199,4.5745544,7.8712239,6.967205,86.130562,10.78447,24.42551,3372471,738770,6.8400002,21.173239,23.107983,10.902449,85.553871,4.7543344,9.4214945,6.9477148,84.468102,10.778641,22.166824,昌黎县,130322,秦皇岛市,130300,河北省,130000,Eastern
75,276572,96801,.66000003,19.934282,21.215294,8.2443352,72.22438,3.9955115,5.6687231,6.8069048,94.288277,10.694409,9.4215355,856568,228172,2.0297821,21.052494,22.943199,10.086761,84.903465,4.1040635,6.3187151,6.8001838,93.656693,10.694791,12.455679,1321261,404001,3.95,21.021326,23.037348,10.784986,86.681572,4.1618423,6.6945548,6.7823482,92.001106,10.632329,14.006932,卢龙县,130324,秦皇岛市,130300,河北省,130000,Eastern
76,,,,19.326454,21.417585,8.7302523,87.645271,5.0919876,37.921413,5.5806842,61.819111,11.866586,73.552727,,,,20.521715,23.13973,10.299527,92.705254,5.1247206,39.18322,5.5617566,60.660015,11.886268,76.195541,2187421,28781,3.6099999,20.42066,23.242956,10.985805,94.053078,5.1993895,42.220993,5.5103803,57.622246,12.134327,79.489777,邯山区,130402,邯郸市,130400,河北省,130000,Eastern
77,,,,19.238008,21.429539,8.7934446,88.825439,5.2934284,49.347713,5.3172073,50.535194,11.956922,85.01606,,,,20.385433,23.138809,10.307066,93.628761,5.3066516,50.004578,5.3064685,49.995426,12.088593,83.426353,3051594,12086,5.3299999,20.280989,23.252268,11.016562,94.876228,5.4017582,54.993839,5.1995931,44.927761,12.17568,81.358528,丛台区,130403,邯郸市,130400,河北省,130000,Eastern
78,,,,18.924118,21.399187,8.8422871,91.584282,5.0657277,61.371376,4.5853248,37.960281,11.67873,89.969711,,,,20.072805,23.111116,10.322456,95.208427,5.0669928,61.449036,4.5975285,38.426376,11.853813,88.657524,2453170,5154,7.6399999,20.051714,23.217995,10.996179,95.783989,5.0669928,61.449036,4.6007657,38.550964,11.811986,88.417656,复兴区,130404,邯郸市,130400,河北省,130000,Eastern
79,,,,19.125057,21.377153,8.7107048,89.482147,5.4361682,69.441368,4.4848981,26.821728,11.998302,92.492393,,,,20.261494,23.103859,10.257943,94.171234,5.4493818,70.365005,4.5764184,29.392302,12.098663,94.079399,2090226,49520,4.96,20.264498,23.206615,10.923693,94.724609,5.4545407,70.728973,4.5722837,29.271027,11.982631,93.705727,峰峰矿区,130406,邯郸市,130400,河北省,130000,Eastern
80,166908,61991,.53841293,19.447571,21.313299,8.3877039,84.52166,3.2452142,5.1264853,6.1633387,94.873512,11.085938,12.852079,648618,189197,1.7530216,20.72093,23.05118,10.043366,90.272858,3.2529931,5.1665192,6.1629167,94.833481,11.143535,12.477511,1819183,318553,4.8899999,20.643934,23.170181,10.86495,92.004143,3.3595016,5.7471714,6.156775,94.252831,11.200361,14.883947,肥乡区,130407,邯郸市,130400,河北省,130000,Eastern
81,482657,136865,.58151448,19.782183,21.447712,8.555953,81.090942,5.4626622,31.322107,6.2447095,68.468353,11.511147,45.861523,2235099,709625,2.1491337,20.934769,23.149261,10.155818,89.079109,5.4725795,31.634277,6.2432098,68.365723,11.546013,45.747559,2682226,433110,3.1500001,20.864717,23.248646,10.862185,90.781227,5.5031228,32.615398,6.2278013,67.320396,11.589977,51.790291,永年区,130408,邯郸市,130400,河北省,130000,Eastern
82,220936,86790,.38999999,19.748629,21.35623,8.312604,79.963234,4.3997459,10.889918,6.4939604,88.415916,11.261567,20.645945,922414,268041,1.32151,21.004734,23.097456,10.017948,87.664909,4.4046707,10.943682,6.5011773,89.056313,11.317677,21.073847,1921556,259406,3.26,20.844795,23.188641,10.75918,90.404205,4.4289312,11.212426,6.4981551,88.787575,11.331522,23.03359,临漳县,130423,邯郸市,130400,河北省,130000,Eastern
83,189313,75920,.52999997,19.392836,21.307617,8.3996067,85.262596,3.7624483,9.0536575,6.0655317,90.581703,11.225343,13.62923,1038632,220762,2.4042406,20.664013,23.090059,10.140771,91.161438,3.7717278,9.1380606,6.0655317,90.581688,11.231466,13.78853,1891534,294816,4.7199998,20.605276,23.181999,10.855051,92.397728,3.8970079,10.35768,6.0519757,89.362068,11.321931,21.085644,成安县,130424,邯郸市,130400,河北省,130000,Eastern
84,283670,88499,.38999999,20.019037,21.428539,8.3238068,75.573509,3.8228738,4.3241801,6.9190207,95.618797,11.152479,7.5052967,1041664,309261,1.1891142,21.238232,23.139677,10.007126,85.064743,3.8228738,4.3241801,6.9196167,95.675827,11.168377,9.6528358,1844276,305760,2.54,21.089703,23.186863,10.709398,87.719536,3.8659022,4.5143042,6.9176278,95.485703,11.229748,11.384158,大名县,130425,邯郸市,130400,河北省,130000,Eastern
85,221580,28550,.57999998,20.39677,21.597183,8.4888172,69.893005,4.593379,6.5942988,6.6914988,53.749008,10.20249,42.854095,2366288,90012,5.8282957,21.553291,23.245039,10.099442,81.580269,4.6193995,6.7681398,7.1091394,81.611191,10.240427,49.650948,2038745,139918,5.3699999,21.531176,23.31724,10.73468,83.238144,4.6272707,6.8216233,7.0124102,74.086769,10.276778,46.358059,涉县,130426,邯郸市,130400,河北省,130000,Eastern
86,388646,71344,.62,19.723854,21.402384,8.4687548,81.335182,5.1049376,23.452232,6.1116776,64.180916,10.830694,58.805508,2022545,197697,3.1751099,20.898762,23.120508,10.118148,89.158043,5.1429505,24.360895,6.2258964,71.946648,10.867307,56.229107,966962,136237,2.2,20.853922,23.212872,10.801206,90.548058,5.1718674,25.075613,6.2242017,71.824837,11.001371,58.618015,磁县,130427,邯郸市,130400,河北省,130000,Eastern
87,161000,48148,.80000001,19.317192,21.318218,8.4744062,86.480354,2.9537203,4.3130555,6.0531554,95.686951,10.697474,13.960912,542348,144694,2.2227378,20.552458,22.96488,9.9251604,91.040199,2.9537203,4.3130555,6.0531554,95.686951,10.757283,11.852207,1109262,174341,5.3299999,20.595564,23.096991,10.693103,91.8032,3.0044968,4.5377126,6.0508051,95.462288,10.909,14.085688,邱县,130430,邯郸市,130400,河北省,130000,Eastern
88,137549,34858,.55000001,19.230349,21.273409,8.4204712,87.036858,3.4420905,9.2882233,5.7210302,90.711777,11.189147,23.655729,658617,145225,2.2175655,20.450104,22.967836,9.9798126,91.935776,3.4484539,9.347518,5.7203765,90.652481,11.276545,29.118658,1118726,168381,3.78,20.405493,23.13184,10.824876,93.454201,3.5816796,10.679612,5.7049088,89.261108,11.357542,29.751305,鸡泽县,130431,邯郸市,130400,河北省,130000,Eastern
89,139615,31923,.56,19.154474,21.292606,8.5103607,88.212517,3.2410274,8.0181751,5.6809077,91.981827,11.214493,29.441828,636205,112540,2.224493,20.428291,23.016449,10.075451,92.484161,3.2410274,8.0181751,5.6809077,91.981827,11.268711,26.836119,1000238,121997,3.8,20.33246,23.106462,10.799633,93.758827,3.2795212,8.3328428,5.6774807,91.66716,11.393414,23.229725,广平县,130432,邯郸市,130400,河北省,130000,Eastern
90,158147,61576,.55000001,19.443769,21.341675,8.4982672,85.011772,3.0403178,4.6209583,6.0675745,95.379036,11.087255,9.3686562,728630,218592,2.1242857,20.732004,23.062748,10.046138,90.277657,3.0403178,4.6209583,6.0675745,95.379036,11.105977,10.576813,1057659,246453,3.4400001,20.58194,23.133436,10.767398,92.203506,3.1141973,4.9752803,6.0638528,95.024719,11.171019,14.930673,馆陶县,130433,邯郸市,130400,河北省,130000,Eastern
91,298888,85544,.38,19.83268,21.432301,8.4844723,79.802689,4.3532481,9.0031233,6.6662455,90.973564,11.429035,12.052771,1100266,215515,1.1545289,21.102526,23.116995,10.044628,86.660881,4.3635373,9.09624,6.6654778,90.903763,11.477005,13.09901,2125213,413610,2.7,20.954082,23.226099,10.808138,89.68959,4.4085884,9.5154057,6.6608558,90.484596,11.494452,16.687817,魏县,130434,邯郸市,130400,河北省,130000,Eastern
92,200829,78475,.50999999,19.697765,21.372866,8.4036255,81.271065,3.5636129,5.2245202,6.4617605,94.775482,11.019193,12.014049,979518,242489,2.1340261,20.873243,23.094074,10.046179,89.148109,3.5636129,5.2245197,6.4617605,94.775482,11.057959,13.192386,1354167,271508,2.9200001,20.842731,23.185337,10.750364,90.392303,3.6837966,5.8917122,6.453752,94.019493,11.100614,15.286922,曲周县,130435,邯郸市,130400,河北省,130000,Eastern
93,735905,47640,.94999999,20.412825,21.655104,8.6437397,71.127457,6.273129,29.440132,6.9087515,55.588787,10.5728,64.158432,5283003,168020,6.6788912,21.549074,23.278574,10.168624,82.262688,6.291081,29.973406,6.9985857,60.813728,10.651871,66.377029,7581344,290720,9.3199997,21.5198,23.368118,10.855553,84.249817,6.2983618,30.19244,6.9029918,55.269512,10.782766,68.974541,武安市,130481,邯郸市,130400,河北省,130000,Eastern
94,,,,18.613499,20.907917,8.6314411,89.917999,4.795105,53.776958,4.632278,45.696327,12.140207,87.122314,,,,19.763906,22.627539,10.168076,94.293884,4.8258929,55.458378,4.6066842,44.541615,12.358969,88.298386,1620369,8207,4.4699998,19.681702,22.74325,10.869545,95.318481,4.8630066,57.555305,4.5542817,42.267635,12.34135,88.113716,襄都区,130502,邢台市,130500,河北省,130000,Eastern
95,,,,20.204357,21.240772,8.403121,64.527596,4.9002366,7.0968986,7.3550496,82.638092,10.338387,58.65918,,,,21.386251,22.810505,9.851862,75.93119,4.9138885,7.194447,7.3633962,83.330727,10.40055,64.516243,3461802,142772,4.3400002,21.355204,22.927881,10.642576,79.251114,4.9341602,7.3417773,7.2501936,74.411804,10.484397,66.638123,信都区,130503,邢台市,130500,河北省,130000,Eastern
96,,,,19.17594,20.815901,8.0934515,80.601242,4.1568861,14.943652,5.8881636,84.399727,11.141064,29.863455,,,,20.357992,22.5734,9.8376732,89.089104,4.1568861,14.943652,5.8959136,85.056351,11.161877,32.207863,,,,20.277786,22.699093,10.665248,91.119446,4.1827459,15.335135,5.8913002,84.664864,11.297483,35.193584,任泽区,130505,邢台市,130500,河北省,130000,Eastern
97,,,,19.129097,20.806606,8.1055765,81.316124,3.8181329,11.180182,5.8888345,88.663162,11.284596,13.677313,,,,20.332413,22.566059,9.8683062,89.286293,3.8440602,11.473845,5.8872881,88.526154,11.336061,17.45882,,,,20.245966,22.70192,10.693194,91.421867,3.9164817,12.335629,5.8775058,87.664375,11.328953,23.007174,南和区,130506,邢台市,130500,河北省,130000,Eastern
98,116275,20292,.61000001,19.534439,20.903805,8.0622025,74.573181,3.1895194,3.1190414,6.5354958,88.544235,10.211896,10.462454,514169,70950,2.4484239,20.736767,22.578037,9.7354746,84.13842,3.2057109,3.1699543,6.5519514,90.013313,10.23817,16.838537,564756,100103,2.8299999,20.723446,22.711985,10.522446,86.310471,3.3288999,3.5855291,6.4917536,84.754578,10.241514,16.604715,临城县,130522,邢台市,130500,河北省,130000,Eastern
99,193529,26644,.76999998,19.563328,20.96125,8.2388201,75.289017,3.0562027,2.7186306,6.5397005,88.555199,10.434245,11.738753,758913,77541,2.739758,20.774246,22.639038,9.8287687,84.507156,3.2509902,3.3032794,6.487792,84.075714,10.466325,14.981283,752589,146118,2.9200001,20.737276,22.708975,10.501642,86.077988,3.3545768,3.663806,6.3986602,76.906143,10.477927,17.125294,内丘县,130523,邢台市,130500,河北省,130000,Eastern
100,117179,32084,.66000003,18.939529,20.776567,8.1600723,84.071144,3.0626574,8.145772,5.4666095,90.147873,11.23094,18.581671,232360,66240,1.1735353,20.119389,22.493061,9.7446985,90.686195,3.0626574,8.145772,5.4853611,91.854225,11.265718,20.11381,538714,124097,3.2,20.044586,22.603268,10.534128,92.259323,3.090055,8.3720331,5.4828949,91.62796,11.248145,23.072121,柏乡县,130524,邢台市,130500,河北省,130000,Eastern
101,346807,79202,.73000002,19.542292,20.955244,8.2311277,75.657646,4.1182332,8.2041883,6.5240698,90.965576,11.075818,16.37641,837285,197924,1.5948286,20.733032,22.631105,9.8372478,85.01429,4.1531138,8.4954042,6.5299778,91.504593,11.098659,18.772509,1224494,277941,2.55,20.653419,22.740295,10.595716,87.592583,4.2028637,8.9287376,6.5246491,91.018303,11.157909,21.014572,隆尧县,130525,邢台市,130500,河北省,130000,Eastern
102,402360,102040,.56,19.737864,21.010796,8.1793861,71.999062,4.5367618,8.3828039,6.9264517,91.457314,11.080063,13.802347,1470311,265142,1.9682879,20.950205,22.70648,9.8754435,82.731308,4.5621052,8.59797,6.9258471,91.402046,11.129626,18.806337,2936340,334720,3.9400001,20.838226,22.783155,10.627046,85.700264,4.6045351,8.9706297,6.9217615,91.029373,11.182364,22.586693,宁晋县,130528,邢台市,130500,河北省,130000,Eastern
103,169632,29601,.47999999,19.341261,20.884819,8.1538744,78.638031,3.681268,6.2258925,6.3921371,93.652,10.988335,9.6161823,443101,111947,1.1161234,20.546541,22.565491,9.725564,86.720512,3.681268,6.2258935,6.3934398,93.774101,11.047267,11.853294,1138318,354720,3.3,20.463263,22.699612,10.571174,89.315208,3.7494502,6.6651955,6.3887439,93.334801,11.035417,17.46109,巨鹿县,130529,邢台市,130500,河北省,130000,Eastern
104,69422,20972,.41999999,19.026073,20.782513,8.0941362,82.734146,2.8419561,4.7314711,5.8444195,95.268524,10.66583,2.5886989,205412,51148,1.1942557,20.21805,22.542538,9.8618031,90.216644,2.8419561,4.7314711,5.8444195,95.268524,10.708225,11.150788,582281,132458,4.3600001,20.114431,22.633642,10.569904,91.947685,2.9302785,5.168376,5.8398228,94.831627,10.792303,16.585163,新河县,130530,邢台市,130500,河北省,130000,Eastern
105,81538,29179,.30000001,19.143694,20.833128,8.1473141,81.537605,3.249557,5.076961,6.1779103,94.923035,10.87998,12.507761,305956,124125,.98378134,20.329628,22.505003,9.6878147,88.64344,3.249557,5.076961,6.1779103,94.923035,10.939485,14.344378,699504,145359,2.5,20.317183,22.621988,10.564063,90.022179,3.2724605,5.1945839,6.1766706,94.80542,10.97142,14.820489,广宗县,130531,邢台市,130500,河北省,130000,Eastern
106,125363,24023,.44999999,19.080587,20.843386,8.2342329,82.84359,3.4323046,7.701149,5.9150043,92.210052,11.134319,19.312897,328297,80804,.99786317,20.250301,22.512026,9.7648363,89.582932,3.4323046,7.701149,5.9159665,92.298851,11.233281,21.863573,1013622,186104,3.1400001,20.169226,22.675148,10.685342,91.839973,3.4701879,7.9984908,5.9127398,92.001503,11.267301,21.337725,平乡县,130532,邢台市,130500,河北省,130000,Eastern
107,186250,83816,.34999999,19.566545,20.917801,8.043684,74.108498,3.4174893,3.0139706,6.8887978,96.986031,10.908442,3.5357306,441159,194599,.74394435,20.761213,22.638447,9.8068542,84.698715,3.4174893,3.0139706,6.8887978,96.986031,10.929893,6.4147754,1223682,336581,2.47,20.777561,22.722591,10.530131,85.701706,3.6497436,3.8019438,6.88064,96.198059,10.965611,9.6574907,威县,130533,邢台市,130500,河北省,130000,Eastern
108,405388,27558,1.14,19.193579,20.919205,8.3904295,82.193848,3.447053,6.2433143,6.1562448,93.756683,11.146157,9.7496729,986154,87014,2.4229827,20.413963,22.62969,9.9926023,89.092583,3.459655,6.3224897,6.1553998,93.677513,11.232951,15.314221,1644840,80427,3.9100001,20.355755,22.705299,10.665642,90.45874,3.6050842,7.3121858,6.1447787,92.687813,11.292431,22.68458,清河县,130534,邢台市,130500,河北省,130000,Eastern
109,189414,51930,.60000002,19.263899,20.891012,8.2858753,80.350403,2.8966286,3.337225,6.2627172,96.662773,10.992528,7.6642761,479498,108139,1.2786614,20.554174,22.558844,9.7867022,86.529518,2.9397767,3.4843721,6.2611938,96.515633,11.042933,9.4401054,880800,178721,2.7,20.433907,22.642267,10.532446,89.01194,3.077584,3.9992042,6.2558455,96.000809,11.099242,11.345624,临西县,130535,邢台市,130500,河北省,130000,Eastern
