id,gdp2000,gdp2001,gdp2002,gdp2003,gdp2004,gdp2005,gdp2006,gdp2007,gdp2008,gdp2009,gdp2010,gdp2011,gdp2012,gdp2013,gdp2014,gdp2015,gdp2016,gdp2017,gdp2018,gdp2019,gdp2020,regionid
2592,12.174227,12.232682,12.326073,12.454999,12.60356,12.790663,12.960418,13.126282,13.32184,13.44068,13.631922,13.826547,13.986091,14.033481,14.104761,14.155949,14.208652,14.26124,14.327386,14.377578,14.402514,620104
2593,12.146907,12.207582,12.26684,12.442181,12.49862,12.738885,12.918451,13.105714,13.313653,13.38416,13.564103,13.760404,13.969963,14.026662,14.086437,14.127957,14.17499,14.230095,14.31063,14.35464,14.378527,620105
2594,12.002083,12.112253,12.188937,12.312547,12.466983,12.63079,12.820053,13.001585,13.193027,13.344066,13.512,13.703808,13.832513,13.896369,13.962755,14.014265,14.056157,14.113314,14.194061,14.242619,14.272042,620111
2595,12.057748,12.149524,12.252364,12.361341,12.533855,12.727489,12.857893,13.000475,13.228572,13.368658,13.598128,13.747059,13.899319,14.011221,14.094903,14.141762,14.193224,14.246531,14.369359,14.413108,14.415449,620121
2596,11.961461,12.043945,12.145822,12.31547,12.48487,12.666981,12.827554,12.98208,13.187032,13.291522,13.508034,13.655635,13.843486,13.920398,14.019057,14.053826,14.128108,14.205678,14.347722,14.396556,14.399866,620122
2597,12.007974,12.112487,12.193086,12.360957,12.5452,12.705947,12.867978,13.020079,13.229522,13.35876,13.569204,13.744896,13.889873,13.962614,14.035686,14.082083,14.140253,14.23165,14.321244,14.375677,14.418153,620123
2598,12.182811,12.28407,12.359717,12.47375,12.616342,12.824974,12.997923,13.187849,13.378323,13.491299,13.666315,13.85327,14.007923,14.036661,14.100522,14.155094,14.203141,14.257202,14.333011,14.38238,14.413259,620200
2599,12.117237,12.187833,12.281087,12.418,12.583873,12.751509,12.944898,13.060046,13.306507,13.426963,13.586752,13.825327,13.960959,14.001865,14.073659,14.128081,14.171681,14.22653,14.295524,14.354474,14.393278,620302
2600,11.971542,12.022155,12.117458,12.242203,12.473856,12.593935,12.767673,12.928431,13.143894,13.283265,13.496188,13.667951,13.811208,13.871053,13.938134,13.962682,14.021669,14.080474,14.150832,14.223221,14.244368,620321
2601,12.085236,12.203832,12.317165,12.412249,12.567502,12.758555,12.92534,13.085755,13.300343,13.387272,13.575676,13.786448,13.9128,13.976155,14.051286,14.102075,14.153904,14.213649,14.298148,14.359907,14.38975,620402
2602,12.038138,12.090075,12.181984,12.306649,12.504848,12.700669,12.834378,13.002947,13.215578,13.310943,13.479052,13.70097,13.841866,13.900448,13.955711,13.994525,14.039395,14.10068,14.176647,14.237095,14.273244,620403
2603,11.990657,12.038767,12.163612,12.264822,12.495872,12.63054,12.774984,12.940563,13.150639,13.318005,13.531426,13.708233,13.775846,13.880912,13.950027,13.986273,14.035148,14.097816,14.181323,14.234261,14.261188,620421
2604,11.845683,11.970815,12.088515,12.224315,12.362641,12.490266,12.687907,12.877525,13.104915,13.214716,13.40095,13.623642,13.746779,13.802719,13.900582,13.992955,14.032983,14.090311,14.177517,14.227031,14.276383,620422
2605,11.974354,12.042116,12.082192,12.230117,12.429987,12.579577,12.741185,12.938946,13.13488,13.260749,13.4472,13.653106,13.792206,13.848246,13.923993,13.968871,14.019929,14.074166,14.157348,14.201162,14.230471,620423
2606,12.075146,12.145251,12.244305,12.358208,12.537004,12.706846,12.840213,13.039742,13.21385,13.367895,13.540587,13.692581,13.858872,13.966824,14.034929,14.083289,14.13702,14.204616,14.283056,14.339196,14.366069,620502
2607,11.994695,12.107648,12.236664,12.322001,12.524425,12.665057,12.796724,12.990241,13.180475,13.358456,13.542224,13.703121,13.820168,13.971357,14.039073,14.086154,14.142309,14.207314,14.280416,14.33128,14.354202,620503
2608,11.772599,11.817259,11.971992,12.03319,12.270267,12.412917,12.564748,12.76848,12.959118,13.157824,13.369306,13.551294,13.71671,13.853882,13.907685,13.946218,13.995418,14.063113,14.135808,14.187359,14.216848,620521
2609,11.9008,11.978695,12.090734,12.190169,12.391927,12.556033,12.704921,12.861132,13.093663,13.2342,13.408902,13.632384,13.72341,13.801392,13.898151,13.915393,13.956399,14.020925,14.111341,14.165237,14.186027,620522
2610,11.875366,11.96075,12.070745,12.178346,12.367322,12.52421,12.702893,12.925132,13.119783,13.28414,13.462985,13.626566,13.79315,13.881434,13.948631,13.972951,14.014621,14.091219,14.195573,14.24954,14.297019,620523
2611,11.742252,11.887484,12.069476,12.173994,12.331067,12.458458,12.54432,12.716032,12.933634,13.179548,13.405451,13.590207,13.751499,13.871365,13.943937,13.993192,14.026907,14.052135,14.128535,14.198846,14.224062,620524
2612,11.802948,11.893224,12.047116,12.142017,12.31751,12.463639,12.621023,12.795072,13.019828,13.238751,13.439466,13.551277,13.707371,13.80824,13.83006,13.868727,13.882774,13.943271,14.028535,14.085766,14.177761,620525
2613,12.064844,12.139524,12.260994,12.403292,12.561329,12.708003,12.847762,13.009373,13.226002,13.371163,13.583912,13.752701,13.918408,13.995195,14.084022,14.128698,14.197993,14.248834,14.318301,14.380769,14.403527,620602
2614,11.921624,12.001307,12.132352,12.25638,12.38029,12.539117,12.67878,12.9172,13.080158,13.202139,13.42645,13.653005,13.783532,13.81336,13.862466,13.916611,13.974347,14.063787,14.127249,14.196053,14.2203,620621
2615,11.891436,11.981657,12.055828,12.222261,12.403298,12.546111,12.69206,12.89258,13.112835,13.236605,13.422638,13.628881,13.805277,13.879872,13.954366,13.994418,14.045863,14.098239,14.168202,14.245979,14.279955,620622
2616,11.888236,11.92636,12.036131,12.158208,12.388281,12.535129,12.64498,12.814118,13.032483,13.175357,13.409288,13.59927,13.764594,13.833258,13.909702,13.949244,14.000333,14.054227,14.139738,14.177854,14.241711,620623
2617,12.036701,12.098693,12.231668,12.314713,12.512489,12.681387,12.878623,13.011808,13.217939,13.349045,13.518042,13.735602,13.895463,13.973668,14.048401,14.101121,14.162183,14.216868,14.299759,14.380142,14.400105,620702
2618,11.923033,11.959438,12.063609,12.202808,12.366874,12.513086,12.683882,12.84901,13.052155,13.171429,13.348231,13.552247,13.711085,13.775197,13.830966,13.874524,13.940679,14.004492,14.110516,14.161046,14.179599,620721
2619,11.878124,11.878805,12.00314,12.179576,12.295832,12.457454,12.616924,12.824092,13.030178,13.19771,13.372491,13.601831,13.706851,13.836261,13.901587,13.953401,14.017259,14.097557,14.166442,14.258759,14.295326,620722
2620,11.880762,11.967476,12.060819,12.145126,12.361111,12.505504,12.651057,12.788613,12.995969,13.137766,13.405169,13.540314,13.728108,13.790368,13.859392,13.891128,13.932186,13.992202,14.074941,14.13171,14.171024,620723
2621,11.894989,11.973785,12.057202,12.164658,12.330585,12.477113,12.657411,12.848825,13.06985,13.235822,13.397474,13.595131,13.707388,13.797604,13.856209,13.899373,13.960052,13.999011,14.092041,14.147619,14.166331,620724
2622,11.926858,12.001145,12.065896,12.201553,12.379353,12.552908,12.714215,12.881039,13.065894,13.217589,13.417675,13.613319,13.731468,13.79686,13.883248,13.91928,13.983563,14.045908,14.114651,14.198668,14.201715,620725
2623,12.03403,12.119177,12.201435,12.33002,12.528603,12.679652,12.830009,12.993507,13.216289,13.350699,13.548051,13.710241,13.8615,13.954441,14.027334,14.095773,14.149938,14.198454,14.282193,14.339027,14.366992,620802
2624,11.821862,11.902302,12.05575,12.244239,12.469986,12.608221,12.70247,12.84911,13.066332,13.212646,13.418205,13.587079,13.73192,13.843865,13.927072,13.94797,13.986335,14.044327,14.123686,14.173985,14.18238,620821
2625,11.767151,11.899193,12.039948,12.161646,12.359016,12.514675,12.642886,12.748892,12.945979,13.141262,13.34309,13.587229,13.705288,13.774816,13.820024,13.855146,13.908524,13.97191,14.043521,14.112751,14.141585,620822
2626,11.755714,11.874849,12.023607,12.115633,12.296341,12.443682,12.573612,12.734715,12.977174,13.189127,13.420506,13.628804,13.749347,13.83348,13.89437,13.926435,13.966202,14.05123,14.14936,14.204457,14.22333,620823
2627,11.829478,11.871806,12.004876,12.143111,12.353684,12.519558,12.656607,12.772152,12.965983,13.178084,13.343925,13.546762,13.660852,13.757915,13.788926,13.839354,13.909165,14.038334,14.119253,14.175579,14.203359,620825
2628,11.819821,11.950272,12.072439,12.244334,12.430505,12.607443,12.723711,12.945257,13.156549,13.290751,13.483984,13.606489,13.766504,13.825331,13.895405,13.961061,14.020117,14.094321,14.193451,14.251101,14.266995,620826
2629,11.94344,12.015396,12.099521,12.212522,12.449533,12.606549,12.745319,12.920662,13.135596,13.291628,13.477616,13.660085,13.803427,13.881748,13.932647,13.981246,14.01244,14.116676,14.194371,14.247052,14.27487,620881
2630,12.035197,12.104362,12.247568,12.378273,12.567548,12.75506,12.909344,13.092628,13.285046,13.405957,13.5771,13.790767,13.940618,14.008601,14.075286,14.13459,14.192692,14.217386,14.290355,14.35906,14.390327,620902
2631,11.929235,12.023176,12.078629,12.230988,12.43196,12.611498,12.749349,12.914279,13.132464,13.321798,13.454742,13.655436,13.800138,13.840588,13.847159,13.871608,13.94776,14.034224,14.179317,14.237206,14.316761,620921
2632,11.935391,12.043126,12.156265,12.293792,12.470405,12.62579,12.752066,12.969307,13.145114,13.254154,13.466731,13.711683,13.84831,13.925337,13.990062,14.045753,14.098639,14.168879,14.240935,14.290541,14.30667,620922
2633,11.817867,11.929868,11.986096,12.126956,12.246809,12.46277,12.658433,12.847903,13.043873,13.195438,13.406778,13.600648,13.742527,13.814837,13.869029,13.9053,13.950838,14.010619,14.132775,14.170607,14.209106,620923
2634,11.806726,11.854089,11.92405,12.110407,12.368825,12.518993,12.648082,12.796742,13.007318,13.112989,13.315457,13.475253,13.647811,13.687145,13.811839,13.867341,13.939185,13.989047,14.054298,14.097184,14.125942,620924
2635,12.09523,12.23295,12.285682,12.407493,12.57872,12.747753,12.873778,13.065002,13.243925,13.3568,13.542129,13.71692,13.861197,13.935554,13.990365,14.052205,14.139885,14.208352,14.298517,14.378586,14.412677,620981
2636,12.027533,12.163723,12.224207,12.329641,12.47674,12.625872,12.794974,13.012627,13.219649,13.374356,13.510016,13.711444,13.817137,13.890821,13.965649,14.020468,14.084623,14.145982,14.246246,14.297294,14.296489,620982
2637,11.993002,12.066295,12.173186,12.315323,12.496065,12.695458,12.876385,13.019663,13.221704,13.359406,13.561066,13.730116,13.889132,13.975516,14.043243,14.106423,14.167436,14.23454,14.308285,14.3641,14.392287,621002
2638,12.04214,12.161455,12.223826,12.313375,12.487462,12.679094,12.824771,12.965303,13.132574,13.268566,13.455302,13.667159,13.835354,13.910045,13.978189,14.030914,14.089987,14.171199,14.241351,14.292702,14.333641,621021
2639,11.953174,12.000129,12.055397,12.172753,12.367244,12.539624,12.743069,12.921401,13.181752,13.274847,13.481601,13.741255,13.936444,14.020671,14.062711,14.100406,14.169187,14.223344,14.288186,14.337308,14.373872,621022
2640,11.901386,12.004359,12.070678,12.256364,12.39101,12.543226,12.695275,12.889991,13.131189,13.311407,13.51673,13.682874,13.85642,13.941512,14.043502,14.117478,14.171484,14.235265,14.312658,14.356507,14.395997,621023
2641,11.843517,11.906223,12.043388,12.186547,12.333049,12.489826,12.633359,12.823911,12.997022,13.196426,13.524387,13.699113,13.857786,13.948106,14.036271,14.139252,14.20713,14.275477,14.36526,14.397696,14.419072,621024
2642,11.757254,11.918771,11.956221,12.156891,12.357226,12.52927,12.717896,12.801555,12.988287,13.12852,13.32989,13.552145,13.598581,13.694546,13.761681,13.809431,13.858181,13.959823,14.135033,14.176345,14.19888,621025
2643,11.841805,11.89807,12.035923,12.153325,12.300833,12.492805,12.623495,12.826352,13.011949,13.202385,13.417712,13.60731,13.737511,13.8018,13.847863,13.888447,13.920251,14.02852,14.163349,14.194407,14.198653,621026
2644,11.841322,11.914758,12.03641,12.153234,12.370466,12.524677,12.622987,12.795685,13.031343,13.232601,13.404816,13.576428,13.687267,13.79186,13.903892,13.920612,14.017839,14.147187,14.225423,14.251554,14.245467,621027
2645,11.992212,12.052389,12.182542,12.34844,12.488184,12.657693,12.807624,12.988914,13.195121,13.337909,13.538301,13.682602,13.84246,13.924122,13.997156,14.063054,14.112489,14.174534,14.263981,14.317487,14.337179,621102
2646,11.862801,11.96656,12.009466,12.111294,12.288815,12.4588,12.659051,12.864799,12.969778,13.17113,13.359946,13.563495,13.701156,13.845039,13.883475,13.912023,13.939866,14.022737,14.092234,14.127344,14.14009,621121
2647,11.948008,12.023036,12.136862,12.257601,12.448115,12.604605,12.780153,12.956305,13.161944,13.331754,13.534421,13.678184,13.835108,13.920082,13.994411,14.038875,14.106613,14.176081,14.278604,14.322279,14.348104,621122
2648,11.652934,11.838975,11.930449,11.977028,12.231406,12.344313,12.556673,12.771612,12.981787,13.21435,13.418514,13.586305,13.718227,13.833212,13.902253,13.928775,13.956509,14.046344,14.144032,14.181623,14.204972,621123
2649,11.917223,11.991778,12.10938,12.24512,12.381771,12.551419,12.729296,12.917081,13.174292,13.338553,13.483818,13.654989,13.791984,13.87845,13.95112,14.008857,14.050058,14.114092,14.191758,14.261542,14.311941,621124
2650,11.746339,11.81053,11.995234,12.129745,12.275676,12.43412,12.529266,12.737375,12.975275,13.157151,13.414994,13.648742,13.726598,13.820206,13.870155,13.91003,13.95055,14.012239,14.080284,14.137338,14.143514,621125
2651,11.878972,11.956285,12.060277,12.14212,12.329021,12.498565,12.630485,12.820463,13.062974,13.203686,13.463237,13.671381,13.749895,13.875242,13.911049,13.94286,14.000251,14.084645,14.162652,14.230984,14.262275,621126
2652,11.947045,12.003652,12.105553,12.221494,12.418215,12.55419,12.717285,12.890256,13.133308,13.27142,13.490079,13.677842,13.844271,13.935729,13.975908,14.036374,14.08862,14.172593,14.254579,14.294353,14.325338,621202
2653,11.875898,11.922068,12.11139,12.203709,12.429644,12.596676,12.684668,12.924776,13.109041,13.325965,13.449734,13.611985,13.759583,13.889893,13.951631,13.998309,14.04475,14.114195,14.181949,14.229837,14.260498,621221
2654,11.808665,11.84323,11.969789,12.090775,12.296574,12.428101,12.581289,12.739581,12.965894,13.146559,13.394634,13.539823,13.676055,13.7981,13.851397,13.902791,13.936604,13.972507,14.061875,14.155005,14.171745,621222
2655,11.863585,11.91763,12.015209,12.129658,12.266434,12.420408,12.578643,12.771985,13.024402,13.12885,13.348456,13.585708,13.698437,13.823069,13.871608,13.894673,13.967634,14.024434,14.11886,14.174363,14.226171,621223
2656,11.781868,11.834628,11.935441,12.066597,12.266851,12.382667,12.572659,12.73629,12.938297,13.14327,13.330259,13.472861,13.619064,13.813248,13.823915,13.909609,13.948444,13.994311,14.116173,14.174007,14.201758,621224
2657,11.844234,11.884478,12.027682,12.141318,12.341773,12.481469,12.674275,12.796635,13.006017,13.188512,13.32985,13.578094,13.756848,13.889955,13.940471,13.962313,14.051322,14.118076,14.18333,14.232948,14.24962,621225
2658,11.864737,11.899096,12.040441,12.128067,12.352193,12.484596,12.624048,12.840953,13.070842,13.263715,13.427099,13.611371,13.739223,13.830068,13.881735,13.909246,13.963342,14.026419,14.10931,14.183848,14.214827,621226
2659,11.76265,11.890185,11.998631,12.091654,12.299709,12.448257,12.586893,12.81605,13.016751,13.174943,13.392539,13.550735,13.719404,13.850709,13.930383,13.978341,14.035916,14.090132,14.155138,14.201975,14.244083,621227
2660,11.74353,11.864143,11.927127,12.061763,12.234942,12.368557,12.544447,12.749734,12.961432,13.145194,13.34483,13.438528,13.585138,13.64612,13.669481,13.731243,13.753265,13.840364,13.930943,14.006763,14.08326,621228
2661,11.973167,12.047865,12.136733,12.273371,12.470615,12.646406,12.803705,12.961924,13.153391,13.287997,13.504194,13.678123,13.857944,13.913001,13.987691,14.035727,14.101101,14.143954,14.228467,14.275987,14.312215,622901
2662,11.752733,11.833474,11.723588,12.016661,12.208783,12.432251,12.592044,12.695842,12.795582,12.945951,13.189437,13.453365,13.6721,13.808822,13.853888,13.905923,13.954668,14.017608,14.104236,14.156197,14.208421,622921
2663,11.70458,11.826618,11.957504,12.046758,12.212222,12.374913,12.599838,12.819746,13.02685,13.200692,13.373198,13.583099,13.697279,13.777121,13.815654,13.869636,13.948389,13.987719,14.068774,14.125003,14.167215,622922
2664,11.928951,12.000448,12.113691,12.254117,12.430189,12.566529,12.743441,12.933585,13.193104,13.345239,13.520017,13.650584,13.799875,13.891319,13.948142,13.97994,14.025024,14.069568,14.144474,14.185923,14.21341,622923
2665,11.74216,11.853812,12.011037,12.112971,12.307232,12.428114,12.61639,12.723241,12.986736,13.181252,13.389456,13.51507,13.66122,13.755138,13.809514,13.883337,13.990811,14.07163,14.148448,14.223328,14.25745,622924
2666,11.791698,11.887617,11.938195,12.018558,12.211717,12.46442,12.660294,12.812187,12.978826,13.147534,13.379454,13.555736,13.67583,13.752364,13.824543,13.881239,13.91844,13.982163,14.0677,14.130187,14.205791,622925
2667,11.790496,11.813388,11.909419,12.034897,12.249767,12.377419,12.587792,12.750951,12.872357,13.098757,13.328949,13.475648,13.687379,13.775833,13.792622,13.840399,13.904356,13.94721,14.02763,14.079419,14.146708,622926
2668,11.694545,11.791483,11.964351,12.081011,12.195288,12.443531,12.6477,12.848694,13.084367,13.20962,13.388378,13.606959,13.589515,13.736675,13.816348,13.857847,13.893407,13.936785,14.033094,14.086308,14.156443,622927
2669,11.907812,11.988525,12.076383,12.267723,12.46693,12.592988,12.763453,12.949277,13.12904,13.252349,13.416762,13.61904,13.787431,13.876585,13.964966,14.012224,14.068744,14.132519,14.2159,14.270212,14.28901,623001
2670,11.789589,11.918827,11.954271,12.042598,12.276525,12.405103,12.453943,12.766448,12.912601,13.120554,13.298118,13.508803,13.627934,13.678589,13.72871,13.784815,13.843264,13.911452,13.986384,14.096222,14.176474,623021
2671,11.769627,11.873822,11.930971,12.07836,12.275392,12.405937,12.578923,12.814799,12.927404,13.086129,13.324749,13.55512,13.693438,13.7894,13.83288,13.902841,13.96448,14.002797,14.087943,14.144265,14.19051,623022
2672,11.594752,11.79951,11.934172,11.837099,12.151584,12.402754,12.502379,12.750292,12.95512,13.098305,13.304699,13.540738,13.678647,13.78035,13.80985,13.867822,13.867003,13.91792,13.996054,14.044203,14.111051,623023
2673,11.865443,11.918378,11.995052,12.144819,12.30176,12.497761,12.679156,12.832191,12.993932,13.127296,13.346571,13.536472,13.657664,13.763422,13.787119,13.844079,13.913916,13.970632,14.06646,14.123191,14.136075,623024
2674,11.843858,11.902639,11.991666,12.117976,12.363419,12.519955,12.61026,12.806611,13.000994,13.168591,13.377421,13.523243,13.715046,13.777077,13.831848,13.875245,13.907412,13.977709,14.101338,14.152328,14.170357,623025
2675,11.642935,11.647512,11.705942,11.837099,12.204467,12.343113,12.43627,12.639824,12.816995,13.111353,13.313376,13.546988,13.662106,13.732246,13.753141,13.739686,13.936234,13.960137,14.026498,14.131338,14.144155,623026
2676,11.914926,11.986495,12.064536,12.191056,12.348703,12.508431,12.655986,12.843951,13.016335,13.18785,13.356687,13.527669,13.730187,13.832151,13.836965,13.850335,13.940797,13.993167,14.081477,14.168117,14.203197,623027
2677,12.117332,12.202599,12.274858,12.424926,12.563541,12.741292,12.90131,13.076799,13.287298,13.398,13.576693,13.794763,13.939632,14.002653,14.075039,14.139585,14.191478,14.24019,14.311279,14.360943,14.390684,630102
2678,12.108479,12.170341,12.260284,12.394263,12.556563,12.720304,12.889187,13.055885,13.247858,13.382906,13.555918,13.769652,13.910245,13.972633,14.037535,14.091783,14.142804,14.21004,14.284668,14.341563,14.379217,630103
2679,12.153606,12.217036,12.288207,12.41478,12.522433,12.695707,12.888599,13.045347,13.287175,13.407957,13.57678,13.79337,13.932729,13.976288,14.054947,14.118408,14.177344,14.231994,14.306496,14.360628,14.389412,630104
2680,12.142664,12.192358,12.233637,12.400314,12.519909,12.730263,12.918486,13.100726,13.311594,13.396345,13.581429,13.765553,13.960773,13.989167,14.067492,14.116855,14.167871,14.236608,14.317874,14.368399,14.3957,630105
2681,11.927413,12.004391,12.131651,12.253072,12.470068,12.623697,12.770394,12.96402,13.230987,13.362265,13.562153,13.756458,13.937874,13.977024,14.038516,14.089321,14.142991,14.202143,14.296119,14.351519,14.387366,630106
2682,12.027398,12.087596,12.188178,12.337359,12.512563,12.69499,12.850183,13.012853,13.204599,13.326224,13.546441,13.735805,13.887355,13.93784,14.001143,14.077878,14.126495,14.176182,14.249946,14.304054,14.339175,630121
2683,11.814483,11.907549,12.084042,12.175794,12.396502,12.506828,12.648957,12.796396,13.046854,13.212159,13.404552,13.650927,13.770557,13.834991,13.895418,13.937154,14.016427,14.108699,14.179008,14.228964,14.253785,630123
2684,11.88685,12.011468,12.074059,12.193016,12.353187,12.558124,12.720384,12.871405,13.083687,13.24736,13.490755,13.646908,13.801538,13.898619,13.975962,14.027508,14.092944,14.143671,14.213975,14.25656,14.369864,630202
2685,11.938847,12.000644,12.111227,12.244453,12.420918,12.552404,12.738647,12.9569,13.13734,13.318108,13.46887,13.645631,13.786559,13.904716,13.976711,14.02561,14.114985,14.168245,14.241641,14.30376,14.342631,630203
2686,11.93022,12.105724,12.127249,12.237003,12.439859,12.542486,12.737327,12.95757,13.157506,13.292687,13.506607,13.707487,13.846181,13.915637,13.977796,14.030577,14.051347,14.120365,14.256865,14.329642,14.362089,630222
2687,11.909338,11.968848,12.045625,12.188633,12.386655,12.564555,12.717549,12.93488,13.161794,13.265011,13.460869,13.653063,13.846527,13.920094,14.006393,14.057795,14.116854,14.173532,14.253847,14.304025,14.34439,630223
2688,11.920372,12.035306,12.135038,12.277615,12.424218,12.560306,12.694329,12.897584,13.026572,13.142306,13.340781,13.572115,13.748563,13.832442,13.892004,13.938958,13.971785,14.031449,14.123741,14.204893,14.239596,630224
2689,11.919907,12.028876,12.142878,12.249303,12.423629,12.557883,12.679479,12.86011,13.049392,13.273337,13.430952,13.594754,13.694743,13.802859,13.860126,13.933499,13.962192,14.048944,14.145912,14.213638,14.241349,630225
2690,11.829781,11.889121,12.005651,12.110854,12.350042,12.522437,12.622268,12.820509,13.005933,13.238187,13.382577,13.599659,13.673769,13.801757,13.841178,13.875457,13.93699,13.977517,14.06356,14.128112,14.163692,632221
2691,11.847237,11.941605,12.030291,12.13245,12.279415,12.446628,12.59844,12.779967,12.989912,13.148965,13.39747,13.531222,13.696625,13.774564,13.807336,13.829655,13.874067,13.957597,14.027784,14.075958,14.10734,632222
2692,11.911426,11.894474,12.053087,12.157925,12.321545,12.544574,12.764672,12.884233,13.079516,13.279188,13.46086,13.623492,13.755813,13.819345,13.870704,13.972971,14.002941,14.056706,14.125632,14.194083,14.235437,632223
2693,11.738613,11.826546,11.984363,12.071742,12.26275,12.387226,12.581116,12.768811,12.931971,13.120083,13.350173,13.551761,13.692117,13.783789,13.811961,13.835184,13.895144,13.92668,14.01365,14.074272,14.109387,632224
2694,11.916265,12.05581,12.038406,12.177517,12.343215,12.514027,12.677358,12.86708,13.102419,13.212877,13.355166,13.575544,13.650084,13.828939,13.901799,13.959768,13.999334,14.062563,14.194149,14.266579,14.30495,632301
2695,11.922128,11.992081,12.041362,12.21039,12.394154,12.531014,12.64525,12.819914,13.018015,13.176711,13.370696,13.625728,13.775299,13.832911,13.920074,13.979634,14.015977,14.051438,14.174847,14.227978,14.235816,632322
2696,11.594752,11.764802,11.705942,11.837099,11.989011,12.165935,12.523567,12.7734,12.931375,13.017649,13.156806,13.414135,13.568459,13.6607,13.708325,13.797013,13.927378,13.988823,14.076485,14.144692,14.149185,632323
2697,11.760614,11.900556,11.9198,12.04841,12.219249,12.382442,12.533132,12.779182,12.994873,13.085487,13.314631,13.52701,13.643371,13.679843,13.674463,13.733884,13.799783,13.86972,13.961791,14.02463,14.04559,632324
2698,11.962865,12.067464,12.08051,12.203613,12.365971,12.550423,12.74334,12.95534,13.133293,13.253869,13.434402,13.664036,13.775518,13.853888,13.892262,13.930801,13.995003,14.060994,14.160747,14.218523,14.246366,632521
2699,11.594752,11.889404,11.955953,12.056829,12.080141,12.249475,12.406627,12.692437,12.99717,13.105652,13.333588,13.499023,13.606863,13.729104,13.764885,13.787377,13.840491,13.961178,14.035497,14.134629,14.202518,632522
2700,11.874118,11.983694,12.085436,12.20405,12.387114,12.542732,12.68171,12.878244,13.07203,13.240955,13.418777,13.609842,13.790729,13.808544,13.865818,13.908022,13.986753,14.065804,14.177696,14.276187,14.297031,632523
2701,11.875183,11.946486,12.025413,12.148141,12.298067,12.464048,12.603414,12.825522,13.028944,13.253216,13.41065,13.564157,13.741944,13.808728,13.862236,13.896894,13.919609,13.967525,14.084053,14.135378,14.162239,632524
2702,11.817271,11.877347,12.043036,12.078508,12.366423,12.500459,12.643407,12.805361,13.047546,13.214181,13.369351,13.536332,13.681314,13.742284,13.809934,13.871247,13.903067,13.935204,14.00998,14.061779,14.086627,632525
2703,11.70631,11.800402,11.962166,12.147313,12.269312,12.503292,12.651013,12.83641,12.968181,13.186829,13.36756,13.557864,13.735168,13.807857,13.898397,13.955663,13.98584,14.025319,14.120344,14.19264,14.214806,632621
2704,11.594752,11.647512,11.705942,11.837099,11.989011,12.165935,12.323085,12.59619,12.697217,12.901376,13.050728,13.228507,13.496768,13.641721,13.70577,13.797978,13.886354,13.968165,14.04653,14.119102,14.187576,632622
2705,11.594752,11.76475,11.912127,11.924174,12.193364,12.165935,12.323085,12.531289,12.697217,12.818047,12.996618,13.298205,13.518093,13.586513,13.681297,13.756725,13.803306,13.827148,14.019462,14.079499,14.108459,632623
2706,11.679371,11.754177,11.827456,12.046893,11.989011,12.217033,12.323085,12.759186,12.856513,12.997688,13.169191,13.341618,13.428784,13.549681,13.615392,13.734819,13.764118,13.877311,13.961348,14.017962,14.078572,632624
2707,11.64719,11.69995,11.75838,11.889537,12.041449,12.218372,12.375523,12.557715,12.749655,12.870484,13.080006,13.324794,13.486537,13.563391,13.782185,13.798762,13.882073,13.963926,14.057152,14.14165,14.179871,632625
2708,11.647531,11.700291,11.958851,11.889877,12.041788,12.271431,12.375863,12.558056,12.913237,13.02067,13.175797,13.270114,13.474949,13.661332,13.75049,13.787471,13.774754,13.86794,14.023409,14.070928,14.107368,632626
2709,11.910103,12.043767,12.020745,12.155478,12.362714,12.525209,12.653483,12.860871,13.001716,13.148812,13.360583,13.573341,13.70337,13.8477,13.92512,13.991214,14.039723,14.101615,14.18062,14.243497,14.28021,632701
2710,11.737126,11.789886,11.848316,11.979472,12.131384,12.308308,12.465459,12.750458,12.879505,13.034368,13.202924,13.316771,13.461572,13.513325,13.662825,13.742064,13.77405,13.85393,13.928485,14.041339,14.065071,632722
2711,11.770667,11.823427,11.881856,12.013013,12.164925,12.341848,12.499,12.681191,12.873132,12.993961,13.172533,13.396303,13.580985,13.626399,13.693636,13.706379,13.682605,13.816536,14.141218,14.205037,14.241823,632723
2712,11.692925,11.807089,11.910287,11.952468,12.087183,12.264107,12.421258,12.603451,12.79539,12.91622,13.115371,13.346064,13.417371,13.469124,13.697824,13.768997,13.825046,13.959823,14.018521,14.08195,14.11179,632724
2713,11.780539,11.833299,11.891728,12.022884,12.1807,12.35172,12.508871,12.691063,12.883003,13.022124,13.194198,13.420715,13.504983,13.609859,13.716888,13.808428,13.8736,13.931491,13.989927,14.058247,14.099242,632725
2714,11.594752,11.647512,11.705942,11.837099,11.989011,12.165935,12.323085,12.505278,12.697217,12.818047,12.996618,13.174397,13.370538,13.556696,13.592906,13.636421,13.952113,14.028659,14.025982,14.076943,14.059923,632726
2715,12.098858,12.165915,12.26311,12.422692,12.585188,12.748241,12.933991,13.106621,13.272753,13.423646,13.57666,13.806684,13.96334,14.047482,14.119658,14.165833,14.216053,14.277794,14.348382,14.399611,14.433292,632801
